#
# File created on 2019-05-18 23:23:41 EDT
# Refresh Date: 2018-06
#
# U.S. Geological Survey
#
# This file contains selected WaterUse data 
#
# The data you have secured from the USGS NWISWeb database may include data that have 
# not received Director's approval and as such are provisional and subject to revision. 
# The data are released on the condition that neither the USGS nor the United States 
# Government may be held liable for any damages resulting from its authorized or 
# unauthorized use.
#
#  * References to sources of water-use data can be found here. - https://water.usgs.gov/watuse
#
#  Search Criteria:
#  Year(s)          - ALL
#  Area             - County
#  County Codes(s)  - ALL
#  County Name(s)   - --ALL Counties--
#  Category Code(s) - TP
#  Category Name(s) - Total Population
#
#  Columns:
#  state_cd    - State Code
#  state_name  - State Name
#  county_cd   - County Code
#  county_nm   - County Name
#  year        - Year
#
#  The following categories are included: 
#  Total Population total population of area, in thousands 
#
state_cd	state_name	county_cd	county_nm	year	Total Population total population of area, in thousands
38	North Dakota	057	Mercer County	2005	8.364
38	North Dakota	057	Mercer County	2010	8.424
38	North Dakota	057	Mercer County	2015	8.853
38	North Dakota	059	Morton County	1985	26.660
38	North Dakota	059	Morton County	1990	23.700
38	North Dakota	059	Morton County	1995	24.630
38	North Dakota	059	Morton County	2000	25.300
38	North Dakota	059	Morton County	2005	25.528
38	North Dakota	059	Morton County	2010	27.471
38	North Dakota	059	Morton County	2015	30.310
38	North Dakota	061	Mountrail County	1985	8.080
38	North Dakota	061	Mountrail County	1990	7.020
38	North Dakota	061	Mountrail County	1995	6.800
38	North Dakota	061	Mountrail County	2000	6.630
38	North Dakota	061	Mountrail County	2005	6.513
38	North Dakota	061	Mountrail County	2010	7.673
38	North Dakota	061	Mountrail County	2015	10.331
38	North Dakota	063	Nelson County	1985	5.000
38	North Dakota	063	Nelson County	1990	4.410
38	North Dakota	063	Nelson County	1995	4.060
38	North Dakota	063	Nelson County	2000	3.720
38	North Dakota	063	Nelson County	2005	3.424
38	North Dakota	063	Nelson County	2010	3.126
38	North Dakota	063	Nelson County	2015	2.968
38	North Dakota	065	Oliver County	1985	2.680
38	North Dakota	065	Oliver County	1990	2.380
38	North Dakota	065	Oliver County	1995	2.190
38	North Dakota	065	Oliver County	2000	2.070
38	North Dakota	065	Oliver County	2005	1.813
38	North Dakota	065	Oliver County	2010	1.846
38	North Dakota	065	Oliver County	2015	1.846
38	North Dakota	067	Pembina County	1985	10.180
38	North Dakota	067	Pembina County	1990	9.240
38	North Dakota	067	Pembina County	1995	8.790
38	North Dakota	067	Pembina County	2000	8.590
38	North Dakota	067	Pembina County	2005	8.038
38	North Dakota	067	Pembina County	2010	7.413
38	North Dakota	067	Pembina County	2015	7.091
38	North Dakota	069	Pierce County	1985	6.020
38	North Dakota	069	Pierce County	1990	5.050
38	North Dakota	069	Pierce County	1995	4.680
38	North Dakota	069	Pierce County	2000	4.680
38	North Dakota	069	Pierce County	2005	4.291
38	North Dakota	069	Pierce County	2010	4.357
38	North Dakota	069	Pierce County	2015	4.312
38	North Dakota	071	Ramsey County	1985	13.050
38	North Dakota	071	Ramsey County	1990	12.680
38	North Dakota	071	Ramsey County	1995	12.680
38	North Dakota	071	Ramsey County	2000	12.070
38	North Dakota	071	Ramsey County	2005	11.429
38	North Dakota	071	Ramsey County	2010	11.451
38	North Dakota	071	Ramsey County	2015	11.630
38	North Dakota	073	Ransom County	1985	6.500
38	North Dakota	073	Ransom County	1990	5.920
38	North Dakota	073	Ransom County	1995	5.890
38	North Dakota	073	Ransom County	2000	5.890
38	North Dakota	073	Ransom County	2005	5.810
38	North Dakota	073	Ransom County	2010	5.457
38	North Dakota	073	Ransom County	2015	5.448
38	North Dakota	075	Renville County	1985	3.560
38	North Dakota	075	Renville County	1990	3.160
38	North Dakota	075	Renville County	1995	2.840
38	North Dakota	075	Renville County	2000	2.610
38	North Dakota	075	Renville County	2005	2.422
38	North Dakota	075	Renville County	2010	2.470
38	North Dakota	075	Renville County	2015	2.571
38	North Dakota	077	Richland County	1985	20.020
38	North Dakota	077	Richland County	1990	18.150
38	North Dakota	077	Richland County	1995	18.180
38	North Dakota	077	Richland County	2000	18.000
38	North Dakota	077	Richland County	2005	17.340
38	North Dakota	077	Richland County	2010	16.321
38	North Dakota	077	Richland County	2015	16.402
38	North Dakota	079	Rolette County	1985	13.070
38	North Dakota	079	Rolette County	1990	12.770
38	North Dakota	079	Rolette County	1995	13.780
38	North Dakota	079	Rolette County	2000	13.670
38	North Dakota	079	Rolette County	2005	13.864
38	North Dakota	079	Rolette County	2010	13.937
38	North Dakota	079	Rolette County	2015	14.649
38	North Dakota	081	Sargent County	1985	5.250
38	North Dakota	081	Sargent County	1990	4.550
38	North Dakota	081	Sargent County	1995	4.560
38	North Dakota	081	Sargent County	2000	4.370
38	North Dakota	081	Sargent County	2005	4.150
38	North Dakota	081	Sargent County	2010	3.829
38	North Dakota	081	Sargent County	2015	3.876
38	North Dakota	083	Sheridan County	1985	2.650
38	North Dakota	083	Sheridan County	1990	2.150
38	North Dakota	083	Sheridan County	1995	1.900
38	North Dakota	083	Sheridan County	2000	1.710
38	North Dakota	083	Sheridan County	2005	1.430
38	North Dakota	083	Sheridan County	2010	1.321
38	North Dakota	083	Sheridan County	2015	1.310
38	North Dakota	085	Sioux County	1985	3.720
38	North Dakota	085	Sioux County	1990	3.760
38	North Dakota	085	Sioux County	1995	3.990
38	North Dakota	085	Sioux County	2000	4.040
38	North Dakota	085	Sioux County	2005	4.182
38	North Dakota	085	Sioux County	2010	4.153
38	North Dakota	085	Sioux County	2015	4.370
38	North Dakota	087	Slope County	1985	1.160
38	North Dakota	087	Slope County	1990	0.910
38	North Dakota	087	Slope County	1995	0.820
38	North Dakota	087	Slope County	2000	0.770
38	North Dakota	087	Slope County	2005	0.709
38	North Dakota	087	Slope County	2010	0.727
38	North Dakota	087	Slope County	2015	0.767
38	North Dakota	089	Stark County	1985	27.860
38	North Dakota	089	Stark County	1990	22.830
38	North Dakota	089	Stark County	1995	22.430
38	North Dakota	089	Stark County	2000	22.640
38	North Dakota	089	Stark County	2005	22.073
38	North Dakota	089	Stark County	2010	24.199
