#
# File created on 2019-05-18 23:23:21 EDT
# Refresh Date: 2018-06
#
# U.S. Geological Survey
#
# This file contains selected WaterUse data 
#
# The data you have secured from the USGS NWISWeb database may include data that have 
# not received Director's approval and as such are provisional and subject to revision. 
# The data are released on the condition that neither the USGS nor the United States 
# Government may be held liable for any damages resulting from its authorized or 
# unauthorized use.
#
#  * References to sources of water-use data can be found here. - https://water.usgs.gov/watuse
#
#  Search Criteria:
#  Year(s)          - ALL
#  Area             - County
#  County Codes(s)  - ALL
#  County Name(s)   - --ALL Counties--
#  Category Code(s) - TP
#  Category Name(s) - Total Population
#
#  Columns:
#  state_cd    - State Code
#  state_name  - State Name
#  county_cd   - County Code
#  county_nm   - County Name
#  year        - Year
#
#  The following categories are included: 
#  Total Population total population of area, in thousands 
#
state_cd	state_name	county_cd	county_nm	year	Total Population total population of area, in thousands
16	Idaho	035	Clearwater County	2015	8.496
16	Idaho	037	Custer County	1985	5.200
16	Idaho	037	Custer County	1990	4.130
16	Idaho	037	Custer County	1995	4.320
16	Idaho	037	Custer County	2000	4.340
16	Idaho	037	Custer County	2005	4.077
16	Idaho	037	Custer County	2010	4.368
16	Idaho	037	Custer County	2015	4.087
16	Idaho	039	Elmore County	1985	22.200
16	Idaho	039	Elmore County	1990	21.200
16	Idaho	039	Elmore County	1995	23.180
16	Idaho	039	Elmore County	2000	29.130
16	Idaho	039	Elmore County	2005	28.634
16	Idaho	039	Elmore County	2010	27.038
16	Idaho	039	Elmore County	2015	25.876
16	Idaho	041	Franklin County	1985	9.500
16	Idaho	041	Franklin County	1990	9.230
16	Idaho	041	Franklin County	1995	10.290
16	Idaho	041	Franklin County	2000	11.330
16	Idaho	041	Franklin County	2005	12.371
16	Idaho	041	Franklin County	2010	12.786
16	Idaho	041	Franklin County	2015	13.074
16	Idaho	043	Fremont County	1985	10.800
16	Idaho	043	Fremont County	1990	10.940
16	Idaho	043	Fremont County	1995	11.530
16	Idaho	043	Fremont County	2000	11.820
16	Idaho	043	Fremont County	2005	12.242
16	Idaho	043	Fremont County	2010	13.242
16	Idaho	043	Fremont County	2015	12.819
