#
# File created on 2019-05-18 23:23:13 EDT
# Refresh Date: 2018-06
#
# U.S. Geological Survey
#
# This file contains selected WaterUse data 
#
# The data you have secured from the USGS NWISWeb database may include data that have 
# not received Director's approval and as such are provisional and subject to revision. 
# The data are released on the condition that neither the USGS nor the United States 
# Government may be held liable for any damages resulting from its authorized or 
# unauthorized use.
#
#  * References to sources of water-use data can be found here. - https://water.usgs.gov/watuse
#
#  Search Criteria:
#  Year(s)          - ALL
#  Area             - County
#  County Codes(s)  - ALL
#  County Name(s)   - --ALL Counties--
#  Category Code(s) - TP
#  Category Name(s) - Total Population
#
#  Columns:
#  state_cd    - State Code
#  state_name  - State Name
#  county_cd   - County Code
#  county_nm   - County Name
#  year        - Year
#
#  The following categories are included: 
#  Total Population total population of area, in thousands 
#
state_cd	state_name	county_cd	county_nm	year	Total Population total population of area, in thousands
05	Arkansas	035	Crittenden County	1985	50.200
05	Arkansas	035	Crittenden County	1990	49.940
05	Arkansas	035	Crittenden County	1995	49.890
05	Arkansas	035	Crittenden County	2000	50.870
05	Arkansas	035	Crittenden County	2005	51.882
05	Arkansas	035	Crittenden County	2010	50.902
05	Arkansas	035	Crittenden County	2015	48.963
05	Arkansas	037	Cross County	1985	20.600
05	Arkansas	037	Cross County	1990	19.220
05	Arkansas	037	Cross County	1995	19.370
05	Arkansas	037	Cross County	2000	19.530
05	Arkansas	037	Cross County	2005	19.237
05	Arkansas	037	Cross County	2010	17.870
05	Arkansas	037	Cross County	2015	17.284
05	Arkansas	039	Dallas County	1985	10.500
05	Arkansas	039	Dallas County	1990	9.610
05	Arkansas	039	Dallas County	1995	9.490
05	Arkansas	039	Dallas County	2000	9.210
05	Arkansas	039	Dallas County	2005	8.524
05	Arkansas	039	Dallas County	2010	8.116
05	Arkansas	039	Dallas County	2015	7.604
05	Arkansas	041	Desha County	1985	19.500
05	Arkansas	041	Desha County	1990	16.800
05	Arkansas	041	Desha County	1995	15.490
05	Arkansas	041	Desha County	2000	15.340
05	Arkansas	041	Desha County	2005	14.358
05	Arkansas	041	Desha County	2010	13.008
05	Arkansas	041	Desha County	2015	11.965
05	Arkansas	043	Drew County	1985	18.100
05	Arkansas	043	Drew County	1990	17.370
05	Arkansas	043	Drew County	1995	17.850
05	Arkansas	043	Drew County	2000	18.720
05	Arkansas	043	Drew County	2005	18.693
05	Arkansas	043	Drew County	2010	18.509
05	Arkansas	043	Drew County	2015	18.778
05	Arkansas	045	Faulkner County	1985	51.200
05	Arkansas	045	Faulkner County	1990	60.010
05	Arkansas	045	Faulkner County	1995	71.760
05	Arkansas	045	Faulkner County	2000	86.010
05	Arkansas	045	Faulkner County	2005	97.147
05	Arkansas	045	Faulkner County	2010	113.237
05	Arkansas	045	Faulkner County	2015	121.552
05	Arkansas	047	Franklin County	1985	15.400
05	Arkansas	047	Franklin County	1990	14.900
05	Arkansas	047	Franklin County	1995	16.120
05	Arkansas	047	Franklin County	2000	17.770
05	Arkansas	047	Franklin County	2005	18.218
05	Arkansas	047	Franklin County	2010	18.125
05	Arkansas	047	Franklin County	2015	17.702
05	Arkansas	049	Fulton County	1985	10.300
05	Arkansas	049	Fulton County	1990	10.040
05	Arkansas	049	Fulton County	1995	10.730
05	Arkansas	049	Fulton County	2000	11.640
05	Arkansas	049	Fulton County	2005	11.934
05	Arkansas	049	Fulton County	2010	12.245
05	Arkansas	049	Fulton County	2015	12.204
05	Arkansas	051	Garland County	1985	74.500
05	Arkansas	051	Garland County	1990	73.400
05	Arkansas	051	Garland County	1995	81.050
05	Arkansas	051	Garland County	2000	88.070
05	Arkansas	051	Garland County	2005	93.551
05	Arkansas	051	Garland County	2010	96.024
05	Arkansas	051	Garland County	2015	97.177
05	Arkansas	053	Grant County	1985	13.300
05	Arkansas	053	Grant County	1990	13.950
05	Arkansas	053	Grant County	1995	15.020
05	Arkansas	053	Grant County	2000	16.460
05	Arkansas	053	Grant County	2005	17.348
05	Arkansas	053	Grant County	2010	17.853
05	Arkansas	053	Grant County	2015	18.102
05	Arkansas	055	Greene County	1985	31.500
05	Arkansas	055	Greene County	1990	31.800
05	Arkansas	055	Greene County	1995	34.620
05	Arkansas	055	Greene County	2000	37.330
05	Arkansas	055	Greene County	2005	39.401
05	Arkansas	055	Greene County	2010	42.090
05	Arkansas	055	Greene County	2015	44.196
05	Arkansas	057	Hempstead County	1985	23.300
05	Arkansas	057	Hempstead County	1990	21.620
05	Arkansas	057	Hempstead County	1995	22.190
05	Arkansas	057	Hempstead County	2000	23.590
05	Arkansas	057	Hempstead County	2005	23.383
05	Arkansas	057	Hempstead County	2010	22.609
05	Arkansas	057	Hempstead County	2015	22.084
05	Arkansas	059	Hot Spring County	1985	27.200
05	Arkansas	059	Hot Spring County	1990	26.120
05	Arkansas	059	Hot Spring County	1995	27.880
05	Arkansas	059	Hot Spring County	2000	30.350
05	Arkansas	059	Hot Spring County	2005	31.264
05	Arkansas	059	Hot Spring County	2010	32.923
05	Arkansas	059	Hot Spring County	2015	33.426
05	Arkansas	061	Howard County	1985	13.500
05	Arkansas	061	Howard County	1990	13.570
05	Arkansas	061	Howard County	1995	13.660
05	Arkansas	061	Howard County	2000	14.300
05	Arkansas	061	Howard County	2005	14.552
05	Arkansas	061	Howard County	2010	13.789
05	Arkansas	061	Howard County	2015	13.300
05	Arkansas	063	Independence County	1985	32.100
05	Arkansas	063	Independence County	1990	33.190
05	Arkansas	063	Independence County	1995	32.750
05	Arkansas	063	Independence County	2000	34.230
05	Arkansas	063	Independence County	2005	34.737
05	Arkansas	063	Independence County	2010	36.647
05	Arkansas	063	Independence County	2015	37.052
05	Arkansas	065	Izard County	1985	10.900
05	Arkansas	065	Izard County	1990	11.360
05	Arkansas	065	Izard County	1995	12.620
05	Arkansas	065	Izard County	2000	13.250
05	Arkansas	065	Izard County	2005	13.430
05	Arkansas	065	Izard County	2010	13.696
05	Arkansas	065	Izard County	2015	13.445
05	Arkansas	067	Jackson County	1985	21.100
05	Arkansas	067	Jackson County	1990	18.940
05	Arkansas	067	Jackson County	1995	18.620
05	Arkansas	067	Jackson County	2000	18.420
05	Arkansas	067	Jackson County	2005	17.601
05	Arkansas	067	Jackson County	2010	17.997
05	Arkansas	067	Jackson County	2015	17.338
05	Arkansas	069	Jefferson County	1985	90.000
05	Arkansas	069	Jefferson County	1990	85.490
05	Arkansas	069	Jefferson County	1995	84.040
05	Arkansas	069	Jefferson County	2000	84.280
05	Arkansas	069	Jefferson County	2005	81.700
05	Arkansas	069	Jefferson County	2010	77.435
05	Arkansas	069	Jefferson County	2015	71.565
05	Arkansas	071	Johnson County	1985	18.500
05	Arkansas	071	Johnson County	1990	18.220
05	Arkansas	071	Johnson County	1995	20.510
05	Arkansas	071	Johnson County	2000	22.780
05	Arkansas	071	Johnson County	2005	24.042
05	Arkansas	071	Johnson County	2010	25.540
05	Arkansas	071	Johnson County	2015	26.141
05	Arkansas	073	Lafayette County	1985	9.900
05	Arkansas	073	Lafayette County	1990	9.640
05	Arkansas	073	Lafayette County	1995	9.210
05	Arkansas	073	Lafayette County	2000	8.560
05	Arkansas	073	Lafayette County	2005	8.027
05	Arkansas	073	Lafayette County	2010	7.645
05	Arkansas	073	Lafayette County	2015	6.996
05	Arkansas	075	Lawrence County	1985	18.300
05	Arkansas	075	Lawrence County	1990	17.460
05	Arkansas	075	Lawrence County	1995	17.470
05	Arkansas	075	Lawrence County	2000	17.770
05	Arkansas	075	Lawrence County	2005	17.153
05	Arkansas	075	Lawrence County	2010	17.415
05	Arkansas	075	Lawrence County	2015	16.779
05	Arkansas	077	Lee County	1985	15.300
05	Arkansas	077	Lee County	1990	13.050
05	Arkansas	077	Lee County	1995	12.960
05	Arkansas	077	Lee County	2000	12.580
05	Arkansas	077	Lee County	2005	11.545
05	Arkansas	077	Lee County	2010	10.424
05	Arkansas	077	Lee County	2015	9.650
05	Arkansas	079	Lincoln County	1985	13.200
05	Arkansas	079	Lincoln County	1990	13.690
05	Arkansas	079	Lincoln County	1995	14.120
05	Arkansas	079	Lincoln County	2000	14.490
05	Arkansas	079	Lincoln County	2005	14.262
05	Arkansas	079	Lincoln County	2010	14.134
05	Arkansas	079	Lincoln County	2015	13.820
05	Arkansas	081	Little River County	1985	14.200
05	Arkansas	081	Little River County	1990	13.970
05	Arkansas	081	Little River County	1995	13.410
05	Arkansas	081	Little River County	2000	13.630
05	Arkansas	081	Little River County	2005	13.227
05	Arkansas	081	Little River County	2010	13.171
05	Arkansas	081	Little River County	2015	12.472
05	Arkansas	083	Logan County	1985	20.700
05	Arkansas	083	Logan County	1990	20.560
05	Arkansas	083	Logan County	1995	21.050
05	Arkansas	083	Logan County	2000	22.490
05	Arkansas	083	Logan County	2005	22.944
05	Arkansas	083	Logan County	2010	22.353
05	Arkansas	083	Logan County	2015	21.714
05	Arkansas	085	Lonoke County	1985	37.300
05	Arkansas	085	Lonoke County	1990	39.270
05	Arkansas	085	Lonoke County	1995	45.970
05	Arkansas	085	Lonoke County	2000	52.830
05	Arkansas	085	Lonoke County	2005	60.658
05	Arkansas	085	Lonoke County	2010	68.356
05	Arkansas	085	Lonoke County	2015	71.645
05	Arkansas	087	Madison County	1985	11.900
05	Arkansas	087	Madison County	1990	11.620
05	Arkansas	087	Madison County	1995	12.940
05	Arkansas	087	Madison County	2000	14.240
05	Arkansas	087	Madison County	2005	14.962
05	Arkansas	087	Madison County	2010	15.717
05	Arkansas	087	Madison County	2015	15.767
05	Arkansas	089	Marion County	1985	12.400
05	Arkansas	089	Marion County	1990	12.000
05	Arkansas	089	Marion County	1995	13.860
05	Arkansas	089	Marion County	2000	16.140
05	Arkansas	089	Marion County	2005	16.735
05	Arkansas	089	Marion County	2010	16.653
05	Arkansas	089	Marion County	2015	16.185
05	Arkansas	091	Miller County	1985	38.700
05	Arkansas	091	Miller County	1990	38.470
05	Arkansas	091	Miller County	1995	39.080
05	Arkansas	091	Miller County	2000	40.440
05	Arkansas	091	Miller County	2005	43.162
05	Arkansas	091	Miller County	2010	43.462
05	Arkansas	091	Miller County	2015	43.908
05	Arkansas	093	Mississippi County	1985	58.800
05	Arkansas	093	Mississippi County	1990	57.520
05	Arkansas	093	Mississippi County	1995	50.810
05	Arkansas	093	Mississippi County	2000	51.980
05	Arkansas	093	Mississippi County	2005	47.911
05	Arkansas	093	Mississippi County	2010	46.480
05	Arkansas	093	Mississippi County	2015	43.738
05	Arkansas	095	Monroe County	1985	13.200
05	Arkansas	095	Monroe County	1990	11.330
05	Arkansas	095	Monroe County	1995	10.370
05	Arkansas	095	Monroe County	2000	10.250
05	Arkansas	095	Monroe County	2005	9.302
05	Arkansas	095	Monroe County	2010	8.149
05	Arkansas	095	Monroe County	2015	7.399
05	Arkansas	097	Montgomery County	1985	7.900
05	Arkansas	097	Montgomery County	1990	7.840
05	Arkansas	097	Montgomery County	1995	8.360
05	Arkansas	097	Montgomery County	2000	9.250
05	Arkansas	097	Montgomery County	2005	9.274
05	Arkansas	097	Montgomery County	2010	9.487
05	Arkansas	097	Montgomery County	2015	8.970
05	Arkansas	099	Nevada County	1985	10.900
05	Arkansas	099	Nevada County	1990	10.100
05	Arkansas	099	Nevada County	1995	10.000
05	Arkansas	099	Nevada County	2000	9.960
05	Arkansas	099	Nevada County	2005	9.550
05	Arkansas	099	Nevada County	2010	8.997
05	Arkansas	099	Nevada County	2015	8.558
05	Arkansas	101	Newton County	1985	8.100
05	Arkansas	101	Newton County	1990	7.670
05	Arkansas	101	Newton County	1995	7.990
05	Arkansas	101	Newton County	2000	8.610
05	Arkansas	101	Newton County	2005	8.452
05	Arkansas	101	Newton County	2010	8.330
05	Arkansas	101	Newton County	2015	7.913
05	Arkansas	103	Ouachita County	1985	33.500
05	Arkansas	103	Ouachita County	1990	30.570
05	Arkansas	103	Ouachita County	1995	28.580
05	Arkansas	103	Ouachita County	2000	28.790
05	Arkansas	103	Ouachita County	2005	27.102
05	Arkansas	103	Ouachita County	2010	26.120
05	Arkansas	103	Ouachita County	2015	24.358
05	Arkansas	105	Perry County	1985	7.800
05	Arkansas	105	Perry County	1990	7.970
05	Arkansas	105	Perry County	1995	8.820
05	Arkansas	105	Perry County	2000	10.210
05	Arkansas	105	Perry County	2005	10.468
05	Arkansas	105	Perry County	2010	10.445
