"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
"37920","Knoxville","TN","Knoxville","Knox County",673,69900,72500,74900,75000,74450,69900,69900,69950,69000,66000,66900,64900,64950,59900,68900,67400,65000,61900,62950,61325,64900,64900,67000,63900,62900,67974,68550,65000,64500,64950,64900,64000,60000,60000,61400,59900,64900,64900,62500,62450,59900,59900,65000,64900,64900,65000,67000,65000,68950,66200,69450,69900,67750,65000,64900,64900,64950,66450,69900,69900,69900,69900,69900,69900,69900,69900,74900,72900,74900,69500,72400,68950,66650,68250,69950,69900,75700,79900,75000,72450,75000,77500,77000,77000,79700,79900,79900,79900,80000,80000,79500,82542.5,79000,79000,82249.5,85000,87200,87500,95000,99900,97664,1e+05,1e+05,96481,102450,1e+05,1e+05,102250,99900,1e+05,109900,109900
"90813","Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259000,272450,264996,264000,249990,256450,285000,285000,282000,254999,250000,264500,257500,279000,269450,269900,259900,254949.5,248944,249000,260000,249000,255000,262000,299000,304500,287000,280000,3e+05,285000,317945,312499.5,298750,297499.5,274900,299000,299900,297000,295000,309999.5,314950,340000,335000,338750,299999,287000,309900,309450,318990,329000,347500,358750,372450,364500,364500,360000,355000,355500,374950,385000,369000,359990,369000,397000,349000
"46350","La Porte","IN","Michigan City-La Porte","La Porte County",675,,,,,,,,,,,,,,,,,,,,,,,,,,,74900,74900,72000,69950,69900,69900,67900,69000,69000,69000,69450,70000,74500,76500,79000,79500,74900,74900,70250,69700,69900,69000,68000,68250,68500,67000,65000,67000,68500,66949.5,67250,67900,68950,69500,68500,68000,67650,68000,67650,65000,64950,59900,64950,59900,62900,63500,64900,64900,65000,64900,64900,64900,64700,62900,62450,62900,62000,64000,60000,59700,64300,66900,64900,64900,69900,69900,66500,69900,68900,70900,68900,62250,73400,69900,74400,74900,78450,77685,84950,83500,89000,84900,88000,79900,84900,79450
"32514","Pensacola","FL","Pensacola-Ferry Pass-Brent","Escambia County",676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79000,79900,84000,84000,81950,84900,84000,88500,83500,82750,87000,89725,89725,89700,83250,79900,82000,83250,89900,84900,88500,89993,95000,90000,89945.5,94900,92500
"23602","Newport News","VA","Virginia Beach-Norfolk-Newport News","Newport News City",677,147900,149900,145900,145000,149900,149900,143450,145250,144900,139900,140900,139900,135000,131900,127900,129900,133000,129500,129900,130950,129450,129450,125000,125000,130000,129900,127450,119900,119900,123900,120950,120000,120000,118000,115000,118950,112000,114950,114950,109975,109450,109450,99900,108000,110000,109450,109900,109950,110000,118000,120350,119900,115000,119000,116000,115000,119000,119900,119900,125000,120394,125000,125340,117000,119900,124900,121694,119500,117900,119500,119000,115000,124400,129950,129900,131249.5,135450,139700,133250,129500,135000,139250,139944,139700,139700,135000,135000,140000,140000,140000,139900,142000,144950,145450,140000,143500,137160.5,144900,145000,150000,150000,147550,147500,141474,133000,141250,144900,149900,144500,149900,142500,129900
"30605","Athens","GA","Athens-Clarke County","Clarke County",678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64000,64450,62500,64500,64900,65000,68950,75000,76770,75000,79850,79900,71465,77900,77900,80000,79900,79950,76450,84900,84900,84900,85000,84900,84450,82750,84000,84900,84900,80450,85500,89700,86900,89000,84900,89700,89700,87200,84900,80400,80000,84900,87980,84900,92800,90000,94900,94900,96950,97200,97900,98950,97900,97400,99500,98950,99500,97400,99000,97900,97200,98950,99900,1e+05,103000,104900,104900,104900,104900,1e+05,101900,107000,106100,110000,122400,118450,122500,122900,122900,122700,122500,122500
"08757","Berkeley","NJ","New York-Newark-Jersey City","Ocean County",679,149900,149900,149900,149900,145450,139900,139900,139900,139900,139900,139900,139900,139500,134900,138950,134900,135900,134950,129900,129900,129900,129456,128450,129000,125450,124900,127900,121750,124999,124900,124900,125000,128000,124900,124900,127250,129900,138888,139900,143900,144900,148900,146900,145950,146900,149000,149900,149900,149900,149900,149900,154900,154000,149900,149900,149900,149900,149900,149999,156900,150000,149990,155000,151000,134900,134900,149900,150000,154900,150000,150000,154000,152000,149900,149900,152000,157500,160000,162250,162900,162250,161000,160500,161256,164999.5,165000,169000,173750,179000,179000,175000,179900,179900,182900,189000,195000,194900,199000,199000,199000,199000,195000,194900,192400,193350,189900,185000,189000,189900,199000,199999,199945
"02895","Woonsocket","RI","Providence-Warwick","Providence County",680,142000,135000,144900,139900,138992.5,139900,139900,142400,138950,136000,139900,134900,137500,129900,135750,139000,134900,129900,129900,129900,129900,126950,124900,124828,128950,119900,120000,119900,114900,114950,110914,115000,119900,115000,104900,114950,113900,115000,114900,109900,121250,121500,119900,129900,129900,129900,129900,128900,125000,127350,124900,130000,129950,129900,124900,124900,127450,129900,135000,130000,129900,127750,119900,119000,119900,125000,127000,134900,132500,125000,124500,122450,123500,129425,125000,127000,124900,129900,131200,139000,124900,126700,125700,139900,136550,139900,132500,134950,150000,159000,154500,152450,165000,167450,164700,151900,164500,175000,169900,184900,184900,185450,184900,189900,189900,199000,194700,189000,179450,175000,179450,189900
"21221","Essex","MD","Baltimore-Columbia-Towson","Baltimore County",681,149900,149900,147700,144900,139900,144900,139000,138200,135000,129900,130000,129450,127500,125000,125000,129900,125000,124900,120000,119900,115000,110000,109900,109500,109700,109500,105000,105000,99700,110500,111000,116750,115000,109900,114950,114950,110010,104500,99900,109450,109900,124900,121200,119900,119000,119000,114900,119000,118000,112750,118000,119000,114500,109700,108000,109900,99900,99900,109900,109900,109450,109900,108900,104000,115000,131950,125000,120000,114900,119900,124450,119000,125500,125000,119000,122500,123450,124600,122000,120000,124900,115000,114900,118000,119000,120000,119900,124950,119900,119900,133000,133000,129900,139450,129900,131950,124900,131750,135500,144900,134900,134900,130000,131000,139900,139900,139700,144900,139900,139900,150000,159900
"96822","Honolulu","HI","Urban Honolulu","Honolulu County",682,258500,249000,242000,249500,249000,245250,242000,248000,247500,248000,248000,245000,232000,235000,245000,252500,252500,240000,246000,239000,247000,264000,269000,285000,280000,275000,277900,262500,280000,249000,265000,269900,242500,270000,262500,278500,267500,279000,250000,277450,269000,280000,286500,285000,263000,259999,267250,267250,285000,270000,292500,296500,290000,285000,285000,275000,269000,262500,259500,259000,280000,275000,275000,299000,295000,299000,299844,299944,299000,299000,320000,325000,329000,305000,318944,332500,329000,320000,320000,310000,310000,316500,305000,299900,325000,330000,326500,330000,299000,329000,330000,341500,347000,348000,348000,348000,332500,325000,329500,338000,334900,330000,349000,349000,345000,341000,343000,349000,349000,348500,348000,349500
"02703","Attleboro","MA","Providence-Warwick","Bristol County",683,159900,150000,157900,159900,155000,159900,150000,149900,137500,142500,145000,130000,129900,125000,126000,124900,129000,133900,134200,130000,126950,122400,109450,109000,109450,109450,107900,125500,124900,129900,127675,129000,127900,122400,119900,129900,136950,127750,128750,130950,129900,129900,132400,132400,144900,129900,131450,125000,124900,130000,122450,138650,137400,139000,124900,119900,124950,124900,134900,134900,130000,124000,142900,145000,159900,169900,169000,165950,159900,158000,159900,159900,159950,159900,159900,167500,167000,159900,159900,160000,160000,173200,171200,173900,172500,175000,179900,179900,179000,189000,172450,169900,165000,168000,179900,159900,154975,150600,174500,159900,169900,169000,169000,175500,179950,185000,195000,205450,187500,215000,215000,182450
