SizeRank,RegionID,RegionName,RegionType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03
125,394870,"Mobile, AL",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8887651571393219,0.8742805775403033,0.8901805664395592,0.9261576971214017,0.8874967976146999,0.91,0.904989300619106,0.9018036072144289,0.8913308913308914,0.875,0.9125162633359354,0.8916876486465751,0.918635436009634,0.930450997698285,0.9045454545454545,0.9282226836522812,0.92,0.9214541644424784,0.9101439101439102,0.8780487804878049,0.9219518909385018,0.8898776418242491,0.8913232309630499,0.9014023597807406,0.9251865671641791,0.9298432950698199,0.906855862584018,0.9268092273654072,0.9301860372074415,0.9342654706439577,0.9152500795415647,0.9307385593134576,0.9151903363559113,0.8772531867991037,0.9114583333333334,0.9335927367055772,0.9339537240921324,0.9414381022979985,0.9508644222020018,0.9356797127335659,0.9447943682845499,0.9366314619232907,0.9142059743605471,0.934412955465587,0.926829268292683,0.9148084619782733,0.9374608886107634,0.9573542210617929,0.9438968896636297,0.9542713567839196,0.9584529735214666,0.9591326105087573,0.9534672414793048,0.9503167722574192,0.9492635024549918,0.9509826821048417,0.9447165850244926,0.9491525423728814,0.9404388714733543,0.9545454545454546,0.949979692178686,0.9608407356436882,0.962422760412164,0.9615384615384616,0.9561304836895388,0.9571011255402773,0.9472367480531206,0.9565217391304348,0.9606916870738769,0.9727626459143969,0.9588660366870484,0.9693558474046279,0.9713082390102659,0.9718913768461171,0.967741935483871,0.9697983176244046,0.9606404269513009,0.9667475579532894,0.9533108000538839,0.9531906985388064,0.9638933713539166,0.9530201342281879,0.9573584905660377,0.9736123748862603
126,395015,"Reading, PA",Msa,0.9113782906756498,0.9233013057940069,0.9249448143292924,0.944949494949495,0.9350467523376169,0.9473240730745734,0.9433962264150944,0.9355992844364938,0.9357857373346241,0.9296320206584894,0.9243781329210496,0.9,0.9090909090909091,0.9099181073703366,0.9142641990163312,0.9006437768240343,0.9203086719069008,0.9140839544919577,0.9095102374851634,0.9181315428195411,0.9141083132114523,0.9079538347831031,0.9005585980854348,0.8768267223382046,0.9169047619047619,0.867244829886591,0.9097270818754374,0.9142857142857143,0.9226190476190477,0.923949299533022,0.9307819645390666,0.9327495495495496,0.9171762090050027,0.9333333333333333,0.9141088980115433,0.936517571381273,0.9152830991911451,0.9319727891156463,0.9055740840753984,0.9337782014617095,0.932073133686892,0.9512036308152814,0.942526706255564,0.9423971841422749,0.9374217772215269,0.9321663019693655,0.9230769230769231,0.9409409409409409,0.9237581712138412,0.9181886414811108,0.9344459626520919,0.9225908372827805,0.9385113268608414,0.9518993728035864,0.943126607602172,0.9421799087114848,0.94,0.933955970647098,0.9343283582089552,0.9369952649411168,0.9095626389918459,0.9206566854782603,0.9272727272727272,0.95,0.9481865284974094,0.9523809523809523,0.9673115410273516,0.9619084263178146,0.948148530702887,0.9454214675560946,0.933589990375361,0.9333913295635784,0.9384615384615385,0.935256032960565,0.9271097798751671,0.9482927653820148,0.962278675904542,0.9699801146903527,0.9608372381210548,0.9542941941165033,0.9548611111111112,0.9578947368421052,0.9598371461806902,0.9531751326281013,0.9566727408659281,0.9357861717544471,0.9455156955495755,0.9649012841684947,0.9702809152041185,0.9766555502620295,0.9770472505523982,0.9713088508220971,0.9694266410463026,0.9690528290090653,0.9619238476953907,0.9629629629629629,0.9642601858470335,0.9615912208504801,0.9722067815453029,0.9655912387154062,0.9854678885526684,0.9888320148906468,0.9844437025355997,0.9795918367346939,0.9755978526110298,0.975609756097561,0.9751219512195122,0.96953317409438,0.9700924415443176,0.9657142857142857,0.9616079870960565
127,394421,"Brownsville, TX",Msa,,,,,,,,,,,,,,,,,,,,,,,,0.9020617283950617,0.8636494511149229,0.8846589147286822,0.9543671069121759,0.9392079594611296,0.9043987655962591,0.9384747706422019,0.8888888888888888,0.8887029324092905,0.944622340425532,0.9601774611482251,0.8766756088825215,0.9592241474654378,0.8772001773410472,0.9371667593033719,0.9295652173913044,0.9344827586206896,0.8983666666666666,0.9515054945054945,0.96451,0.922415519399249,0.9666284539473684,0.9501173165060757,0.901666106255596,0.9525766093697337,0.9144736842105263,0.9265922551252848,0.9140394109226775,0.9461217681401167,0.9494502745576572,0.9228324929971989,0.9285377878331489,0.9078204740509564,0.9298816568047338,0.9472981987991995,0.9303802535023349,0.9506733160768996,0.9802371051440114,0.9662921348314607,0.9637659574468085,0.9719585418155826,0.9663488072211477,0.9688678518046875,0.9426260869565217,0.9325794231008331,0.9465381308279478,0.9552130855680427,0.9438518081195967,0.9350355329949238,0.9471201413427562,0.9438202247191011,0.9236923902785354,0.943289224952741,0.9867055555555555,0.9500694855223282,0.9450141869556037,0.954253037884203,0.9492389190970505,0.9446872727272727,0.9523809523809523,0.9667247706422019,0.9449694274596998,0.9146855089750676,0.9605305305305305,0.9974986103390773,0.9592517985611511,0.9510888888888889,0.9428571428571428,0.9569179452968646,0.9481250361261131,0.9464150183150183,0.9597063362469183,0.9283870967741935,0.945906432748538,0.9485589908513206,0.95,0.9729881117724868,0.9455744914788345,0.9538617021276595,0.9578525322404339,0.9657593272719129,0.9608862090290662,0.9327303561334087,0.9316040268456376,0.9449917389508468,0.9776261171032357,0.9436536327157858,0.9624277456647399
128,394746,"Killeen, TX",Msa,0.9802670568278202,0.9831825130482763,1.0117941120761966,1.007462461733538,1.0092540532082892,1.0148073350714113,1.025496205013472,1.0121513999189453,0.9895320754716981,0.9702631578947368,0.9924062413475327,1.019529702970297,1.0014947368421052,0.9799450241220689,1.0034017467248908,1.0243745126275063,0.9767217169654899,0.9695783783783783,0.9736756756756757,0.9772767070217918,1.0235272727272726,0.9841018906314457,0.9621272345333767,0.9917766612018539,1.0005561735261401,0.9650816219062665,0.996167898488032,1.000321947554641,1.0030410256410256,1.003473164918321,1.0148732943469785,0.9919157967032968,1.007331124944657,0.9982084942084942,0.9778483242923508,0.9815432098765432,0.9842534480151903,0.971413943989416,0.9629406825970096,0.989085200513772,1.0038994116067288,0.9957172156298134,0.9599725515533302,0.973145925925926,0.9753132530120482,1.001508187919463,0.944237340789065,0.9863739130434782,0.9527555111647465,0.9936709707852449,0.9779521531100478,0.9965775135629831,0.9814907212885153,0.9954615881213686,0.9834919925647958,0.9871503935292356,0.9915100060642814,0.993103448275862,0.9821428571428571,0.9936666666666667,1,0.9938513831665685,0.9879333856770941,0.9786086144507996,0.9948628523574379,1.061568050656263,1,0.9992054433713784,0.9827413338808473,0.9920846578908067,0.9853361945636624,0.9867832512315271,0.9937142857142857,0.9832805438640728,0.9981981032665964,0.9927142602495543,0.9892224788298691,1,0.9920674646354734,0.9978973269590851,0.9892059393156876,1,0.9869495412844037,0.991888246628131,0.9840066267363323,0.9995410256410256,0.9969181715174924,1,1,1,0.9996571428571429,0.9964709008769599,0.9912767425810904,1,0.9972059554293811,0.9991936978683966,0.9929632525410477,0.9881388888888889,1,1,1,1,1,1,1,0.9951050474381979,0.9830539149128763,0.9835261735446896,0.9925810094663841,0.9988558558558558,1
129,394439,"Canton, OH",Msa,0.8992851933637078,0.8811320312513078,0.8780777592395975,0.8999499499499499,0.9137280709662297,0.896358543417367,0.9057398630858347,0.8970157244674695,0.9056603773584906,0.905511811023622,0.883882182070706,0.8796264176117412,0.8905937291527685,0.8550328634776027,0.9024111850596381,0.8807045636509208,0.8881335359598226,0.9,0.9159971939110414,0.899743517165287,0.9075094158106036,0.905895078420768,0.912043931131163,0.9124087591240876,0.8852459016393442,0.8951707891637221,0.9236959213035768,0.9142874067053666,0.9153675342243087,0.9262435677530018,0.945054945054945,0.931787243913291,0.9207459207459208,0.9167168562201907,0.9221263798061823,0.9082227042215967,0.9276303248112274,0.9285454545454546,0.9232480533926585,0.9332288181435698,0.9436002378703606,0.9482591497242605,0.9454747699464051,0.9517441860465117,0.9444612968040917,0.9374609130706691,0.9424274898502528,0.9293423062052645,0.9286075949367089,0.9174357863461863,0.9516432543124631,0.9454949944382648,0.950385710741558,0.9613514395377846,0.9624764929225312,0.9468399083622201,0.9506790564689064,0.9313154831199069,0.9386588365694062,0.93887981804667,0.9384615384615385,0.9190936478542993,0.9544737053045671,0.9498812351543943,0.9474074074074074,0.9633027324951553,0.9523809523809523,0.9531332280147446,0.9377462568951931,0.9380863039399625,0.9432614170086332,0.935064935064935,0.9248257353311977,0.9404642539374641,0.931961120640366,0.9446210676355914,0.9541746592629985,0.9658558660571541,0.9666080843585237,0.960701237684102,0.9531544903743419,0.9538512927916971,0.945,0.9314285714285714,0.9367493995196157,0.94,0.9506172839506173,0.9689047782738089,0.9615384615384616,0.9635493692909961,0.96951722024567355,0.964830045508837,0.9636896292775736,0.9598088432434662,0.956980126517601,0.9509492843320142,0.9479339326456192,0.9455787650932983,0.9592822636300897,0.9648667729627249,0.9744931327665141,0.9722052019307893,0.9726027397260274,0.9758376233067786,0.9682911257714407,0.961444607125427,0.9460278956943602,0.9500121962502839,0.9470267419877616,0.9451817695803262,0.9628786213846221
130,394372,"Beaumont, TX",Msa,0.9614494398296394,0.942735119254051,0.9669570048788009,0.9451373346937174,0.9462264150943396,0.9437961370752016,0.9567408231368187,0.910562874251497,0.9285203716940672,0.8945090909090909,0.9707207207207207,0.9407805466020638,0.940048,0.9020903810126529,0.92387518236343,0.9238090452261306,0.9502465554749818,0.9542772271367628,0.9543888491779843,0.907287110283853,0.9202149291935378,0.9039755756427778,0.9120789473684211,0.9069090909090909,0.9807738492328218,0.9798745403999641,0.9004400739639331,0.9422274881516588,0.9226644295302013,0.9661069525657653,0.9281949152542373,0.926829319558174,0.8951077016127327,0.9244734300285209,0.9124093851278764,0.9092,0.9240314735336195,0.9399020922746781,0.9318181818181818,0.9166681222707423,0.9529580944060572,0.9408377861924244,0.9536599660991931,0.9468611111111112,0.9474892572130141,0.9644257112750263,0.9428304405874499,0.9529341457051875,0.9240142509514668,0.9384984021701702,0.943952802359882,0.9462173913043478,0.9450671553727874,0.917804335742079,0.9531438848920863,0.9406412173035813,0.9479798994974874,0.9449019607843138,0.9288994920836093,0.9342866843024832,0.9271695300855103,0.9552514587385385,0.9504188163037409,0.9686346863468634,0.9738419815345609,0.9763198998266229,0.9782517985611511,0.9620880167650981,0.9401702369480889,0.9599679743795037,0.9743589743589743,0.9387225806451613,0.9590054793374603,0.9503494414233231,0.9793116716545532,0.9714285714285714,0.9716808362782376,0.9880567139282735,0.9856394657135836,0.9722782420303311,0.9729923076923077,0.9888187460337917,0.9627906976744186,0.9703703703703703,0.9693877551020408,0.96786436438028,0.9691253972194638,0.9516649331888769,0.9672139588100687,0.969019305019305,0.9889765151515151,0.96,0.961533058122968,0.9709333853006681,0.9764094566015895,0.9736313324819071,0.9756712328767123,0.9714204058302373,0.9731409836065574,0.9886381870615073,0.9896193771626297,0.9979989994997499,1.0002000800320128,0.9927471484003834,0.9774097232650167,0.9759125,0.9625671472999717,0.940949699103582,0.9799008210877497,0.9386762589928057,0.9740428704267804
131,394820,"Manchester, NH",Msa,0.9399083668022354,0.9241762894596343,0.9094520843669638,0.9299868351443877,0.9413537955604275,0.9499749874937469,0.9354838709677419,0.9400839547839029,0.9513023782559457,0.9254627313656828,0.9405738870932776,0.929047619047619,0.9111111111111111,0.9150123051681707,0.9289031797070382,0.925148224234249,0.9418236372728788,0.9569377990430622,0.9503394069310468,0.9389830508474576,0.9271495675087358,0.9371717671560871,0.9188588366061504,0.9235505387378142,0.9285373987613149,0.9308394954327969,0.9162717219589257,0.95,0.9463148316651502,0.9553402253764585,0.9676524385032222,0.9575245738459625,0.9394572025052192,0.9569377990430622,0.9531332280147446,0.9278835715440843,0.931546495989473,0.9460570952281725,0.9633807290946323,0.9587020648967551,0.9754877438719359,0.9731044735775105,0.9777474609671062,0.970873786407767,0.9701492537313433,0.9570154095701541,0.9536082474226805,0.9453348046625597,0.9403761504601841,0.9398266462219951,0.9493670886075949,0.9672292007311851,0.9751201412872019,0.975609756097561,0.9751219054763691,0.97336759924151806,0.9632507692307692,0.9597188429305218,0.9552552552552553,0.9454545454545454,0.9515011135857461,0.9477706013669305,0.9687991211774793,0.9851088201603666,0.9838070970431227,0.9884232558139535,0.9788851389776796,0.9808190096125509,0.9748325,0.9709077269317329,0.9677768007712402,0.9692141688099135,0.9624428977906938,0.9518987341772152,0.964396193621274,0.9738441284886783,0.9878903760356915,0.9830508474576272,0.9820400308262474,0.9816985645933014,0.9818451278251205,0.9796261105673842,0.9789909625966018,0.9682352188827326,0.9717370593839314,0.9728582711400036,0.9777777777777777,0.9905282112845138,1,1,1,0.997999661587555,0.9919839679358717,0.9830855457227139,0.9801960784313726,0.975,0.9741813210712732,0.9755080877194766,0.99,0.9978251413658112,1,1.0000683937823833,1,1,0.9913763366678164,0.9795918367346939,0.9833333333333333,0.9758477677482312,0.9750983130860348,0.9734585545120458,0.9864364981504316
132,395048,"Salem, OR",Msa,0.9020090200902009,0.9005818088542213,0.9109339407744874,0.9278926774734488,0.9444444444444444,0.933288859239493,0.9316770186335404,0.8909090909090909,0.9022801302931596,0.9110396570203644,0.8938127090301002,0.8889091185918423,0.8635097493036211,0.9151572926596759,0.8802025936439027,0.9093665582446662,0.8857142857142857,0.9129365095469026,0.9116756949722934,0.8992307692307693,0.8885658536585366,0.9070220763111015,0.9171847246891651,0.8994074199261792,0.91591021365938,0.911121026490983,0.9254627313656828,0.9402852049910874,0.9271443094868639,0.9486166007905138,0.9462239583333334,0.9528415769242987,0.9486916367367881,0.9333333333333333,0.9370424597364568,0.9217877094972067,0.9587301587301588,0.9338993329290479,0.949453993362775,0.9529411764705882,0.9646175839885632,0.9629112100369934,0.9755487499847484,0.9700598802395209,0.972,0.9600043911007026,0.9701470604491386,0.975609756097561,0.9557189542483661,0.9482985874348824,0.9672040022234575,0.967741935483871,0.9856733524355301,0.9791666666666666,0.9811912225705329,0.976364103028656,0.9771397331856554,0.9664335007746115,0.9662664379645511,0.9634069109135821,0.9636545515171724,0.9701492537313433,0.9782514136581122,0.9858467545143973,0.9905188454520122,0.9846827133479212,0.9887146836450458,0.9882251558970966,0.9891891891891892,0.9803921568627451,0.9832272990167727,0.9819059395113204,0.9715673866002531,0.98,0.9845227483862358,1,1,1,1,1,1,1,0.9925739745650799,0.9817351598173516,0.9982174688057041,0.9927733194085637,0.9974803220967399,1,1,1,1,1,0.997295321637427,1,0.9948333693484793,0.9988947368421053,0.994370392434284,1,1,1,1,1,1,1,0.9967058861338466,1,0.9877264742785445,0.9796199956353704,0.9860052103987109,0.9850746268656716,0.9900425931993333
133,394327,"Anchorage, AK",Msa,0.9638408252530641,0.9585268208785889,0.9911166318748967,0.9835797765954186,1,1,1,1,0.9764846552411319,0.9973521624007061,0.9716621819361433,0.9632393261120676,0.9654576856649395,0.9728997289972899,0.978745275888133,1,1,0.986046511627907,1,1,0.9791044776119403,0.9854412671314079,0.9665551839464883,0.9690769230769231,0.9773584905660377,0.9849967553536665,0.998180991359709,1,1,1,1,1,1,1,0.9920441988950276,0.9754898059285722,0.9803690517976232,0.9960681520314548,1,1,1,1,1,1,1,0.9986655913978495,0.996551724137931,0.9782608695652174,0.9826889207606619,0.9982685648326279,1,1,1,1,1,1,1,1,0.9827383709389268,0.980317658978485,0.9809614471645214,1,1,1,1,1,1,1,1,1,1,0.9949748743718593,0.9888888888888889,1,1,1,1,1,1,1,1,0.9897780812564014,0.9785319255907491,0.9786780383795309,0.9791231732776617,0.9949922264216474,1,1,1,1,1,1,1,1,0.9827118644067797,0.9826086956521739,0.984375,1,1,1,1,1,1,1,1,1,0.9913223140495868,0.9954425590460904,0.9948186528497409,1.0310444444444444,1.0379300541381271
134,394520,"Davenport, IL",Msa,0.9285477429679503,0.8854427213606804,0.9005516575585706,0.9548206800186306,0.927536231884058,0.9592849797046417,0.9608126799321997,0.9482027482027482,0.9403634104674639,0.9331603926355914,0.939615075654199,0.932450347902021,0.9152542372881356,0.9299170553189846,0.9296482412060302,0.9335822886102961,0.9261050146585393,0.9588297923702218,0.9346022449975598,0.9451430792894208,0.9183027232425586,0.9269662921348315,0.9185432280858217,0.9263928370342904,0.90625,0.892131692214755,0.9012017025372618,0.9317192104987451,0.9367109999493013,0.9453502369451598,0.9504752376188094,0.9409592564932371,0.9296320206584894,0.9420077354447396,0.910010111223458,0.9359359359359359,0.9254013220018886,0.9033733562035449,0.9302325581395349,0.9203024333794915,0.9494287058653701,0.9569856618872957,0.9490425186627718,0.9486510008703221,0.9496677114982244,0.9305545938643291,0.9345794392523364,0.92,0.9327788967156865,0.9285714285714286,0.9329098490510039,0.9550507352286359,0.9412995323652473,0.9582657679508324,0.9548387096774194,0.9416417533350052,0.9329017068864037,0.9399477806788512,0.9463148316651502,0.9145206498447764,0.9229118520964015,0.9270158917010006,0.9312047958836949,0.9323106982132652,0.9572180279112332,0.958904109589041,0.9578270192994996,0.9528346831824679,0.9596332460109549,0.9413911550021468,0.9404421114791153,0.932909883479009,0.9375,0.9139356567126262,0.9352392063843299,0.9511511511511512,0.9543859649122807,0.9666666666666667,0.9650595056454074,0.9563492063492064,0.9567654123298639,0.948051948051948,0.9507785467128027,0.9534271518435199,0.927694406548431,0.9079716835949523,0.9428571428571428,0.9523809523809523,0.96,0.9644188378871615,0.9607686148919136,0.9649122807017544,0.9593878752207181,0.9593794651969789,0.9596774193548387,0.95,0.9399477806788512,0.9589986483956752,0.9470675617231719,0.963020030816641,0.9728183118741058,0.9640437727983324,0.9683666881859264,0.9639552051094172,0.9662162162162162,0.9553071075847528,0.9647058823529412,0.9472548890973435,0.94972067039106145,0.9467667023937121,0.9483597883597884
135,394972,"Peoria, IL",Msa,0.9158188106754697,0.9070976261740418,0.9205983889528193,0.9356376638855781,0.933852140077821,0.9304489919594836,0.9300683076674345,0.9130434782608695,0.917686318131257,0.9190984974958264,0.9069160504567203,0.8865865715180783,0.8678237650200267,0.8943089430894309,0.9304448651123165,0.9077208907043952,0.9275664408546118,0.919657887665152,0.9186541454886137,0.924478528272825,0.9185441941074524,0.9090909090909091,0.9174311926605505,0.8949416342412452,0.8886303343035411,0.8820792160512414,0.9107159142726858,0.9206349206349206,0.9306811758055398,0.931730114719403,0.9396786905122765,0.9357798165137615,0.9319111598401394,0.9183577567550856,0.9217877094972067,0.9255786168764413,0.9280878310918859,0.9219643034731282,0.9207215670781288,0.9300921377433526,0.944254835039818,0.9525715810743833,0.9454545454545454,0.9439613526570048,0.931899641577061,0.9294566253574833,0.9291023441966838,0.9228074377938138,0.9255141745414119,0.925634591489293,0.9185022499747194,0.9293945744012352,0.9355036937995489,0.9514725305170038,0.9438886472379295,0.9370529327610873,0.9282063145056572,0.936556517941626,0.9309813168873572,0.920901446193275,0.9011264080100125,0.9065332916536417,0.9244992295839753,0.9343715239154616,0.9431266846361186,0.9519029610556806,0.9485351045189683,0.9468778717089561,0.9390862944162437,0.931510151107815,0.9227726667943694,0.9160797833046048,0.9023511486661215,0.9166666666666666,0.9199179118012808,0.9307981783551816,0.9439544223693767,0.9438685511110021,0.939963614311704,0.9360347538197301,0.9357277882797732,0.925,0.9159420289855073,0.919965202261853,0.8966952027367852,0.9005632040050062,0.9171483622350675,0.9294893992970759,0.9404261704681873,0.9353678347644465,0.9361126348630884,0.9258680918377491,0.926168632590651,0.9185230027645231,0.9141083132114523,0.9026548672566371,0.9064924458962842,0.903010033444816,0.9123013537374927,0.9204545454545454,0.9332296526697771,0.946919178447586,0.9399075500770416,0.9378292939936775,0.9312839059674503,0.9207365892714171,0.914768166856111,0.9079754601226994,0.8948119376567186,0.9046194310128981,0.9122666709969716
136,394898,"Myrtle Beach, SC",Msa,0.837990862485627,0.771886834484295,0.8073964173887715,0.8128386827844936,0.8716776221777651,0.8534432018834609,0.8640911187494504,0.894227095788289,0.865414710485133,0.83,0.85607155454145345,0.8524833209785025,0.8244994110718492,0.8523409363745498,0.8615981697094321,0.8712661812524545,0.8862206975414523,0.8534432018834609,0.8779264214046822,0.8752814577410221,0.8857395925597874,0.8786639507189661,0.8755472170106317,0.876717169536475,0.8644973288003885,0.8431703204047217,0.8655341965112225,0.8882553659878921,0.897724431107777,0.8987179487179487,0.9095502779181405,0.9035294117647059,0.8992805755395683,0.8962655601659751,0.8976958525345622,0.8957825026141513,0.8892521647312197,0.9114468801819147,0.9053050878145935,0.9154929577464789,0.9172781854569713,0.9218980009859414,0.9267530147387226,0.9244992295839753,0.928911802378483,0.9341241367223965,0.9140021037366857,0.915006100040667,0.9277861814793512,0.9142857142857143,0.9272848565710473,0.9298072482246547,0.9337223843268029,0.9287429943955164,0.9307006782576815,0.9324324324324325,0.9302325581395349,0.9272848565710473,0.9380863039399625,0.9192746409072738,0.9239412539589114,0.9250330368941748,0.9334329101319392,0.9403373289614354,0.9469387755102041,0.944233506492561,0.9452995484870947,0.9445724526369688,0.9417906857577252,0.9411649320379387,0.9417304296645085,0.94156420282943,0.9380530973451328,0.9481481481481482,0.9496402877697842,0.9468822170900693,0.9499136442141624,0.9499749874937469,0.9531332280147446,0.9457990599294948,0.9454471551648176,0.9535288770233026,0.9438775510204082,0.949748743718593,0.9460442220247545,0.9492859044885076,0.9547190398254228,0.9517304189435337,0.9574468085106383,0.9539693128752502,0.9528851244044468,0.9587781673736606,0.9570642595150765,0.9545454545454546,0.9488942821159654,0.9508196721311475,0.9497902205948965,0.9505591524426134,0.9559804357492219,0.9588798416761362,0.9574468085106383,0.9584905660377359,0.9586795449068264,0.9587433496020754,0.9548313321898227,0.9587174351161558,0.9532888465204957,0.9538084062299979,0.9504132231404959,0.9523582658408766,0.9578581944076676
137,394875,"Montgomery, AL",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8798283261802575,0.9473684210526315,0.9377251876376629,0.9428571428571428,0.9186457812239452,0.9225445001381378,0.9012345679012346,0.8980286738351255,0.8644222020018199,0.9220231822971549,0.8865248226950354,0.8627397260273972,0.8951070411470097,0.9186351046847703,0.9174311926605505,0.9230769230769231,0.9055822932811268,0.9131403118040089,0.925,0.9192528312987204,0.9090909090909091,0.91979078628661,0.8990601503759399,0.9052631578947369,0.9001667284179327,0.917367544226112,0.9314780600461894,0.9166666666666666,0.9264705882352942,0.9298998569384835,0.9336941813261164,0.9168339538206727,0.8989511291665485,0.9184397163120568,0.9134906231094979,0.9086137408331925,0.916857678683059,0.9414533686378347,0.920981028550869,0.9422937862608256,0.9438978760867173,0.9393939393939394,0.9264166806793341,0.9207426659192444,0.924098170876525,0.9298998569384835,0.9081081081081082,0.9161113624414639,0.9364482056335911,0.94536525475752,0.9468085106382979,0.9530294041306685,0.9501355043260523,0.939963614311704,0.9331785574328626,0.9363305315713533,0.9363957597173145,0.9375,0.9402112970711296,0.9190330566477356,0.9494747834633577,0.9496402877697842,0.9548767027497652,0.9581120943952802,0.9524098211579266,0.9526627218934911,0.94972067039106145,0.9387748018742408,0.9428899053427355,0.9336445481827276,0.9422987436016752,0.9375,0.9539748953974896,0.9547738693467337,0.9595959595959596,0.954409051936917,0.9565918976887766,0.94733307229461,0.950950950950951,0.9464575446187128,0.9469207151887304,0.9388888888888889,0.9375,0.954467940619437,0.95878889823381
138,395051,"Salisbury, MD",Msa,0.8555714526884444,0.8191726043343297,0.892678034102307,0.89171974522293,0.9098519440985194,0.8752188047011753,0.9371204629804366,0.9203681472589036,0.8784765633879656,0.8893312822369017,0.9045226130653267,0.8420303012635244,0.829422017152892,0.9053712121212121,0.8589341692789969,0.8666666666666667,0.8750007291672743,0.8866486349165333,0.8279360084995095,0.8762967583928283,0.842548709847288,0.8627450980392157,0.8784081698816664,0.8264462809917356,0.8550887398519225,0.8707124010554089,0.8813283765325746,0.8723958333333334,0.8941176470588236,0.8870688087299181,0.9077912794853467,0.8957489677624266,0.8969155080365814,0.8913633042107625,0.8944272445820434,0.8973531310522918,0.8911746002126464,0.8882035052987827,0.8828722778104767,0.9020709020709021,0.9356739813309969,0.9195395092133268,0.9271469771460996,0.9334688209682785,0.9151879667293535,0.9075268817204301,0.9252313078269567,0.9081081081081082,0.9076682316118936,0.8985879332477535,0.9207688256977357,0.9230769230769231,0.9254627313656828,0.9333100193447947,0.9312,0.9296320206584894,0.9289031797070382,0.9175846595498444,0.8997206703910614,0.927519747235387,0.9297003867099468,0.9032790721289907,0.9110219895680889,0.912704234744915,0.9266981823627978,0.9189799661482753,0.9388646288209607,0.9233449477351916,0.9294117647058824,0.9240295308406764,0.9380276442161043,0.922955230742188,0.9195402298850575,0.9198563371659672,0.9408870632272679,0.9445883002303674,0.9405898061070475,0.9427356839209803,0.9416380669311166,0.9483100577609828,0.9405822340938776,0.932423541046295,0.9337416361756496,0.9369167477230761,0.9320388349514563,0.9334889407580305,0.9387429643527204,0.9447943682845499,0.9518658734451054,0.9581582633053222,0.9503167722574192,0.9522365647289843,0.9447943682845499,0.9475346843767896,0.9411591593671018,0.9426411712540158,0.9386666666666666,0.9374804626445764,0.9459459459459459,0.9544232649071359,0.9558823529411765,0.9567990721948391,0.9574164046870535,0.9498207885304659,0.9473684210526315,0.9514833625348385,0.9390862944162437,0.9430425940909339,0.9407845715538024,0.944386149003148,0.9518716577540107
139,394658,"Gulfport, MS",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9558232931726908,0.9661196712891629,0.9306481481481481,0.9343420254699818,0.9457150670922557,0.9018864353312303,0.9157089011307625,0.9323500363108206,0.9365766950185745,0.9387619981345656,0.9408124373119358,0.9637837837837838,0.9523809523809523,0.9422850412249706,0.943822625698324,0.9150991357397051,0.9504752376188094,0.9551641038144777,0.9491833508956796,0.9025787965616046,0.9294044478424127,0.9529780564263323,0.9418805488297014,0.9571428571428572,0.95222038142509,0.9393335417317912,0.9673115410273516,0.9348680787572043,0.9406755424210015,0.9367493995196157,0.9634943894136931,0.9251478369125428,0.9424713249318504,0.9539693128752502,0.95,0.9616009396711152,0.9550561797752809,0.9466666666666667,0.9351078953123861,0.949748743718593,0.953307392996109,0.9666268894192522,0.9364548494983278,0.9641442568271836,0.9430295029062838,0.9638658284946495,0.9451884421010222,0.9564073931504089,0.9535132075471698,0.96045197740113,0.9615619047619047,0.9714285714285714,0.9713198422658272,0.9659366898433934,0.9594594594594594,0.9770933449832533,0.9673115410273516,0.9747095192410191,0.991304347826087,0.9780821917808219,0.9659090909090909,0.9710733052390614,0.9627575938058368,0.9597307692307693,0.9673225806451613,0.9537001293538403,0.9507709251101322,0.9608461437393248,0.9555510928138702,0.9523809523809523,0.9662850647505379,0.9595959595959596,0.9671705426356589,0.9666237407904565,0.981839089769285,0.977518806875632,0.9611535382151876,0.9708333333333333,0.9648033126293996,0.9806678383128296
