"RegionName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
"California",1,,,,,,,,,,,,,0.93441466854725,0.910273081924577,0.951557093425606,0.950871632329635,0.955013798009647,0.963271181705234,0.973212543817142,0.959757163421991,0.974217640848916,0.928792569659443,0.953056234718826,0.926666157102429,0.921861281826163,0.94525403702245,0.923076923076923,0.899981625757937,0.914494762899473,0.901201602136182,0.889501378100727,0.857843137254902,0.828565824315931,0.832766825288919,0.828361460549128,0.829864902292267,0.821256038647343,0.811967532990545,0.814939262197292,0.8125,0.822063896701257,0.839875627047635,0.839999236670478,0.867010072121798,0.854683953093358,0.826848249027237,0.834782608695652,0.83149873868013,0.823405746320953,0.818905007019186,0.821428571428571,0.901773570607716,0.90848225154599,0.913250366032211,0.915056476255332,0.900900900900901,0.906075418994413,0.924522582600788,0.910384068278805,0.91767173571054,0.923080223296757,0.957613814756672,0.971334329101319,0.989505250934971,1.01948842474773,1.01704233095107,1.00238066979024,0.995571032360919,0.983899821109123,0.953510895883777,0.948275862068966,0.982048856311393,1.00334878928387,1.04135234359284,1.03887216636187,1.0558503502725,1.01977750309023,1.08725314791518,1.06540729058362,1.04907534132256,1.03809410175289,1.06471953343953,1.01186322400558,1.04127134724858,1.07670293951385,1.11018691166898,1.14100817438692,1.22086570477248,1.23235547504915,1.23321885732126,1.20602927344505,1.17928943297331,1.16392939225455,1.16352201257862,1.15593162480395,1.13604991814667,1.1831402514173,1.17635506677141,1.20845921450151,1.25070376961275,1.24852605164743,1.268271711092,1.22603430877901,1.20192307692308,1.1894556365195,1.20648734177215,1.22857142857143,1.20648052395726,1.21702379090558,1.21651511427869,1.24097747269753
"Texas",2,,0.621468926553672,0.660611065235343,0.656117329216519,0.655558258331306,0.698856416772554,0.710371422772478,0.706566916043225,0.713058922020186,0.702576112412178,0.678733031674208,0.68073519400953,0.623700631168186,0.619558619961663,0.646224085384217,0.635470826112074,0.637780717099742,0.643742124020869,0.635868143422966,0.635165003686133,0.63124583610926,0.623700623700624,0.615835830087102,0.614035087719298,0.602793157258513,0.629607585734987,0.641025641025641,0.634920634920635,0.638363984095093,0.651520213832275,0.641642605068977,0.626403233048945,0.630185697352825,0.657030223390276,0.641782730074652,0.629088837316069,0.641683778234086,0.651061609887774,0.6591796875,0.665553084907924,0.659195781147001,0.663712558642934,0.665463568689375,0.652092206171411,0.648172154524242,0.66334991708126,0.663871095528565,0.656968559361802,0.656393549897863,0.659159571546278,0.669978214803632,0.710754017305315,0.723322650364685,0.72,0.722978723404255,0.721788370701263,0.703619909502262,0.701883179061602,0.704391051537807,0.709839952578542,0.717021762809572,0.721490023796449,0.727370689655172,0.73742047426258,0.755904284387283,0.764593009893475,0.76,0.751323504891063,0.752662122075657,0.745247072081943,0.737163192679207,0.74574750137778,0.755254325231155,0.766057748968768,0.763858577040594,0.745059928733398,0.755731441048035,0.751357875678938,0.761164347385554,0.757359307359307,0.73227885178676,0.726226363387229,0.711153740750891,0.727052372813812,0.73380452928936,0.749476864616837,0.764517191753507,0.761960790365015,0.762854316049365,0.759399498834933,0.754780275075478,0.763407801656705,0.753841693244419,0.757575757575758,0.746578443611206,0.744189381156588,0.743051066580478,0.758795125316165,0.763989089184749,0.782901790563383,0.782036907056239,0.771460115926028,0.761697497279652,0.764644410301044,0.767895463322505,0.77286389008158,0.77639751552795,0.770714600788032,0.785265339513162,0.791544619798733,0.800741115902956
"Florida",3,,,,,,,,,,,,,,,0.908018867924528,0.915580384854128,0.917941585535466,0.917686389098008,0.927832256032812,0.92787742734388,0.913172941840036,0.910354828449152,0.888494002665482,0.888967915283705,0.869993312799137,0.955566172957477,0.965953784226431,0.965589887640449,0.975950040688316,0.99052540913006,0.972222222222222,0.952380952380952,0.94409598541476,0.92981374208923,0.911785245165688,0.9,0.898876404494382,0.912408759124088,0.890471950133571,0.894381519561843,0.849377123442809,0.90765317076337,0.887688728877364,0.915948275862069,0.930376824975475,0.950337216431637,0.931903175789243,0.911436675085873,0.900652308623552,0.89063056644104,0.885598141695703,0.922374840511555,0.934190767368173,0.96595580755374,0.892657888864093,0.90105906468266,0.885200190039125,0.889830508474576,0.880534611742077,0.885088508850885,0.879184393193014,0.889262910421843,0.914376662082418,0.896159317211949,0.88809946714032,0.893242915426177,0.904173474633058,0.887438172997278,0.897918720704489,0.910795606750603,0.913418221327115,0.922266139657444,0.915924264987192,0.926682055822151,0.922379634510631,0.902932583279494,0.910596026490066,0.902896081771721,0.922176557883952,0.92497430626927,0.931458699472759,0.950035186488388,0.896525961897647,0.921538461538462,0.92273723434567,0.926618362304871,0.941153129786708,0.924594362007094,0.926366423794363,0.944182171618995,0.97926267281106,0.967048710601719,0.97,0.979019502592092,0.960118168389956,0.967429861335053,0.981132634322611,0.994535950276934,0.995291661304416,0.981113563895021,0.995799780793273,0.998571428571429,1,0.994235114300904,0.992190516838404,1,0.99249719729627,1,1.0050209593129,1.01820426871554,1.04477611940298
"Illinois",4,,,,,,,,,,,,0.950275345065537,0.990580847723705,0.953760932944606,1.00384451089278,1.05442176870748,1.11139829413285,1.09790257566441,1.01895178902597,1.02857142857143,0.96,0.90226512617817,0.906175740703309,0.907821229050279,0.914480041626403,0.989583333333333,0.955414012738854,1,0.98745,0.975,1.00362977712305,0.962142857142857,0.943547405875248,0.908077281191806,0.887532274298718,0.89103251161129,0.870232172470978,0.888254733833512,0.909792967466316,0.962129756893738,0.991118187629386,0.94776851397744,0.888697318007663,0.903409090909091,0.893176134333691,0.922604298452162,0.925,0.899213188460097,0.880235962228434,0.859291084854995,0.88568046366766,0.970569818409518,1.05348240132335,0.970569818409518,1,0.98,0.921658986175115,0.945179584120983,0.94776851397744,0.918716910619745,0.911933298593017,0.964285714285714,0.99800796812749,1.03550295857988,1.01785714285714,1.03092783505155,1.04761904761905,1.04761904761905,1,1,1,0.996211972200367,0.98,0.970569818409518,0.98,1.05555555555556,1.06499655647383,1.05555555555556,0.970569818409518,0.91606085083468,0.952380952380952,0.909976287982117,0.94776851397744,0.896014766593545,0.913793103448276,0.967708333333333,1,1.03550295857988,1.03321033210332,1.04515050167224,1.04285714285714,1.00896860986547,0.9765625,0.950074733179196,0.95525914983891,0.969123827998707,1.03571428571429,1.03043216253444,1.07816711590296,1.11111111111111,1.22222222222222,1.19380154296355,1.0952380952381,1.03694063926941,1.04166666666667,1.05492063492063,1.08196721311475,1.09375,1.0752688172043,1.08947657495364,1.16479723899914
"Pennsylvania",5,,,0.582129030073406,0.604699378023497,0.604699378023497,0.5617982130374,0.62961628535399,0.590219224283305,0.517241379310345,0.517241379310345,0.53301747112822,0.605127754457793,0.572916666666667,0.510387461675256,0.466744457409568,0.466130849394439,0.526315789473684,0.540123456790123,0.556087547697838,0.576143601621309,0.528478151154477,0.564263322884012,0.539352776667998,0.530390674048285,0.509684525541377,0.529100529100529,0.603446041079,0.597701149425287,0.626865671641791,0.583791208791209,0.58422994826741,0.595663569216107,0.595238095238095,0.572033898305085,0.56240071973797,0.625803995871757,0.669317706153202,0.763591936469151,0.672417256569813,0.697674418604651,0.617760617760618,0.624607660351983,0.602409638554217,0.579900645186727,0.54858934169279,0.567672790901137,0.554622409063199,0.586320213596263,0.599736495388669,0.6,0.62061521856449,0.671641791044776,0.663998193758511,0.617937853107345,0.606469002695418,0.575564490482032,0.559101598261604,0.603105321784992,0.607053945792153,0.706040791006229,0.726370568509924,0.706991795266728,0.731930466605673,0.750871547331724,0.719859050402092,0.745729846789404,0.644450382732225,0.631313131313131,0.632947720227331,0.701590777820562,0.679432007202918,0.686028278718128,0.722128107779059,0.686053941853547,0.705386683209264,0.764525993883792,0.689358035329599,0.675981873111782,0.619725738396624,0.576844868382135,0.627688517728458,0.653343581860108,0.622605363984674,0.631313131313131,0.666666666666667,0.681555897808995,0.6900878293601,0.65359477124183,0.66480055983205,0.685785536159601,0.672249816578689,0.642025089605735,0.675611293267819,0.722222222222222,0.696993558260374,0.694444444444444,0.729577464788732,0.675615807194755,0.664765176677802,0.662952586616945,0.631203337725077,0.641543950922708,0.629949604031677,0.619108758483957,0.682382133995037,0.694444444444444,0.685785536159601,0.694444444444444,0.706160648826979,0.719367286992864,0.761070110701107
"Michigan",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.749063670411985,0.773993808049536,0.758272058823529,0.727713765918739,0.663265306122449,0.706880301602262,0.741135339342524,0.758272058823529,0.717905405405405,0.727713765918739,0.758272058823529,0.793078586878154,0.780596598829105,0.835207195631224,0.793323525804222,0.793078586878154,0.75,0.764313419464283,0.801956441491325,0.779411764705882,0.729710541495955,0.724248927038627,0.725764644893727,0.846394984326019,0.845286885245902,0.822368421052632,0.845286885245902,0.829243430987617,0.850814792039356,0.819719251336898,0.819444444444444,0.795454545454545,0.794115968940781,0.763574660633484,0.829081632653061,0.88381555153707,0.922131147540984,0.82813376466701,0.79854513939273,0.793078586878154,0.789288538152068,0.788353640317387,0.770178681454097
"Georgia",7,0.634329465404271,0.63232421875,0.641330166270784,0.63282796090066,0.649622799664711,0.638919313618109,0.638919313618109,0.646412411118294,0.646412411118294,0.646412411118294,0.662251655629139,0.600325521197705,0.604107933950866,0.604168770600811,0.600887877819942,0.602046959662854,0.60517723880597,0.605587028716546,0.60752688172043,0.588235294117647,0.600085726532362,0.590744995077125,0.583333333333333,0.589085545722714,0.592592592592593,0.596556397536137,0.590572318264791,0.590572318264791,0.599962504686914,0.595823155581898,0.583333333333333,0.556586270871985,0.579470198675497,0.574287280701754,0.577445652173913,0.575653271897261,0.574712643678161,0.580357142857143,0.574981140114434,0.572408592235004,0.574053002030276,0.57372346528973,0.562111038322961,0.564546480993602,0.555555555555556,0.544117647058823,0.552486187845304,0.551400326627054,0.548740041599284,0.549466601728344,0.55307618744023,0.56663644605621,0.566076574722108,0.574005740057401,0.57932430137863,0.583333333333333,0.590925977523916,0.590444505856023,0.595632031767042,0.5981703026038,0.59329663294773,0.595589190404494,0.602976669348351,0.609706362153344,0.616535105941005,0.613120784794605,0.621468926553672,0.598205383848455,0.595,0.59483492442323,0.604166666666667,0.602409638554217,0.61576354679803,0.621719160104987,0.619231874399681,0.625993640699523,0.632478632478632,0.621359223300971,0.621301775147929,0.627074880118038,0.624893448895729,0.63758389261745,0.631270277627233,0.614062621727732,0.628190027483314,0.640570740802163,0.653003246753247,0.654545454545455,0.660838804906602,0.671255953669625,0.660660660660661,0.652725823501164,0.647297297297297,0.658532002907106,0.654268868720267,0.667813467166947,0.664451827242525,0.657822414225377,0.663094631109753,0.667447306791569,0.676726590055752,0.667222685571309,0.657534246575342,0.657991202346041,0.668104386104485,0.678610206297503,0.665188470066519,0.666274839280135,0.670199501246883,0.682865751862861,0.688267683185091
"North Carolina",8,,0.662886099315327,0.671266572812079,0.637814089717897,0.621621621621622,0.611965811965812,0.606154802611128,0.603043513149015,0.595016734845668,0.573099415204678,0.634165675782798,0.632671804247049,0.625038521212509,0.621621621621622,0.586834037617035,0.599511271090826,0.62,0.597371565113501,0.5939605388181,0.585892484982224,0.579971351533536,0.574037018509255,0.572660098522167,0.58806146572104,0.572660098522167,0.589828168281896,0.611105242622866,0.632711167352104,0.631686827956989,0.625,0.625156328164082,0.618436145381794,0.600801068090788,0.592821782178218,0.583594094755897,0.588030619345859,0.610138004246285,0.599760095961615,0.598723723723724,0.597701057892073,0.611290322580645,0.611693676517318,0.596971461852068,0.61228354978355,0.621352600712576,0.607064017660044,0.610333100269494,0.599760095961615,0.599460635158759,0.604828764181123,0.606834376033007,0.624588002636783,0.634696755994358,0.635053619302949,0.609537546988373,0.608872136851261,0.623885918003565,0.613757873919133,0.611779344670261,0.609915905507337,0.626448451044189,0.632699529888226,0.635585705418108,0.638231826058993,0.635514018691589,0.638611111111111,0.623401534526854,0.634517766497462,0.64644845066088,0.638128586882524,0.636353493864104,0.63655653228251,0.631307136094917,0.63763891419202,0.653595888070209,0.657498116051243,0.64306850969207,0.681349796959138,0.682417056234588,0.642054574638844,0.63625077591558,0.648679678530425,0.635514018691589,0.661306422746351,0.65,0.656208989501312,0.671720898669718,0.673898750821828,0.672377985462098,0.684298016580044,0.653595888070209,0.660158835208471,0.655172413793103,0.663059800415135,0.665861037696481,0.654927401915354,0.659879336349925,0.66680602006689,0.668155615923003,0.683219178082192,0.668993600930774,0.687016753198437,0.69472885208156,0.68056762235737,0.672609400324149,0.674846625766871,0.695411392405063,0.703491401771756,0.715094339622641,0.72003388394748,0.715805770059044
"New Jersey",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18388531715035,1.2962037962038,1.33958472873409,1.37961625116422,1.36290792540793,1.35135135135135,1.28405017921147,1.1796580314882,1.11292076811139,1.20283687943262,1.25735294117647,1.34048257372654,1.50343952483801,1.625,1.66417414423396,1.59760717846461,1.59059549232103,1.5,1.26646403242148,1.26991551939925,1.28371369294606,1.29557653155654,1.32931726907631,1.5,1.52410485933504,1.56125,1.58139534883721
"Virginia",10,0.710900473933649,0.714955557645571,0.782476024411508,0.760869565217391,0.752508361204013,0.805783645319235,0.795726157499011,0.803492647058824,0.756953223767383,0.708891228576513,0.723589001447178,0.671441360787825,0.699794238683128,0.723975209835293,0.718954248366013,0.73909830007391,0.784104482855537,0.767191816752042,0.754253308128544,0.729166666666667,0.754567116759333,0.754567116759333,0.757575757575758,0.769798345532224,0.761569780834615,0.74360499702558,0.747961255515229,0.768285187461586,0.768129521835368,0.789548407614375,0.773977433004231,0.742462156044422,0.755267213837583,0.754780275075478,0.744109136006614,0.743187214436059,0.736958049755509,0.766423357664234,0.76519023282226,0.78381854743127,0.776588845654994,0.792915067475548,0.813148788927336,0.774093678218316,0.76103500761035,0.758023571577743,0.763358778625954,0.75084681972149,0.753660637381568,0.755287009063444,0.767475627463182,0.803988120492151,0.819672131147541,0.819672131147541,0.816077432494978,0.804252998909487,0.790153178289361,0.770326842065287,0.766298639350897,0.765396863546236,0.746003646540027,0.75818843509907,0.783794788273616,0.793046357615894,0.812824394463668,0.811805602854234,0.793482638267407,0.785933102337925,0.785472972972973,0.774599931903303,0.777124646550363,0.782658050741458,0.778802262316913,0.800253378378378,0.774892360971827,0.773271987609077,0.796654240538531,0.815681902638424,0.822314644946259,0.825892857142857,0.813401145803219,0.807157060159225,0.810810810810811,0.807955378709121,0.802364864864865,0.814332247557003,0.837581937363438,0.839003438123654,0.907407407407407,0.888635788407998,0.852272727272727,0.852442529943658,0.85925327840766,0.848376394367669,0.831688751057232,0.818075574600701,0.821269487750557,0.825446428571428,0.828937452901281,0.863139280005956,0.864567161972352,0.863447393668052,0.844704353476283,0.850051003060184,0.835790536289554,0.841194318956463,0.831066289536938,0.81702859600086,0.834030100334448,0.852432384270319,0.849963045084996
