"RegionName","City","State","Metro","CountyName","SizeRank","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
"Uptown","Chicago","IL","Chicago-Naperville-Elgin","Cook County",46,,,,,,,,,,,,,,,,,1.56696428571429,1.53589743589744,1.54166666666667,1.69125,1.53333333333333,1.44444444444444,1.375,1.53333333333333,1.53333333333333,1.37083333333333,1.59043628808864,1.53333333333333,1.5,1.55760869565217,1.57291666666667,1.56666666666667,1.48333333333333,1.5,1.54444444444444,1.55,1.50714285714286,1.54444444444444,1.53333333333333,1.5,1.49583333333333,1.55,1.5400479616307,1.55688622754491,1.5,1.52464539007092,1.56339285714286,1.61111111111111,1.61111111111111,1.49375,1.58333333333333,1.595,1.61111111111111,1.56521739130435,1.56666666666667,1.56428571428571,1.6,1.56594202898551,1.56666666666667,1.59,1.6125,1.74021739130435,1.68898026315789,1.66041666666667,1.753125,1.696625,1.66666666666667,1.66666666666667,1.56547619047619,1.56666666666667,1.65245202558635,1.57017543859649,1.68083333333333,1.71428571428571,1.7,1.76969696969697,1.77272727272727,1.71428571428571,1.6875,1.69,1.646875,1.68181818181818,1.65,1.68888888888889,1.71428571428571,1.74662162162162,1.72418803418803,1.72916666666667,1.73482905982906,1.75,1.72247474747475,1.71794871794872,1.72222222222222,1.75,1.76666666666667,1.80384615384615,1.83333333333333,1.864375,1.81363636363636
"Lake View","Chicago","IL","Chicago-Naperville-Elgin","Cook County",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65833333333333,1.5625,1.595,1.5995,1.61071428571429,1.69333333333333,1.56,1.7,1.76504524886878,1.82916666666667,1.78348214285714,1.72219419924338,1.67857142857143,1.63333333333333,1.63782467532468,1.66388888888889,1.7,1.75,1.795,1.76176470588235,1.84230769230769,1.88675213675214,1.875,1.75714285714286,1.78708791208791,1.70557275541796,1.75,1.695,1.78571428571429,1.94427244582043,2,1.96818181818182,1.95,1.92052631578947,1.88888888888889,1.82963636363636,1.77222222222222,1.74375,1.746875,1.7631221719457,1.75833333333333,1.84615384615385,1.8875,1.8875,1.92857142857143,1.9330008312552,1.90909090909091,1.86111111111111,1.83130831212892,1.77272727272727,1.75,1.7975,1.83333333333333,1.84576923076923,1.90625,1.90909090909091
"Rogers Park","Chicago","IL","Chicago-Naperville-Elgin","Cook County",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36571428571429,1.38888888888889,1.38888888888889,1.4,1.37797619047619,1.26071428571429,1.32159090909091,1.16666666666667,1.375,1.36907894736842,1.33333333333333,1.41666666666667,1.36015037593985,1.31098901098901,1.31098901098901,1.38095238095238,1.4,1.28571428571429,1.35,1.36315789473684,1.42124060150376,1.37692307692308,1.38047619047619,1.43809523809524,1.5,1.47222222222222,1.47445054945055,1.44811602870813,1.48461538461538,1.55277777777778,1.5203933747412,1.42321428571429,1.44545454545455,1.49410774410774,1.5,1.52173913043478,1.46641438032167,1.45454545454545,1.4975,1.495,1.52631578947368,1.53076923076923,1.5,1.56858208955224,1.59,1.57368421052632,1.55984654731458,1.5,1.53525641025641,1.516,1.54166666666667,1.58666666666667,1.63181818181818,1.61140208783297,1.625,1.58333333333333,1.54545454545455
"Bay Ridge","New York","NY","New York-Newark-Jersey City","Kings County",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03703703703704,2.07394048692516,2.0625,1.99803664921466,1.9273127753304,1.999,2.0625,2.04553571428571,2.01057213930348,2.16346153846154,2.06666666666667,2.14285714285714,2.26116625310174,1.92,2.21111111111111,2.05397727272727,2.11904761904762,2.0948051948052,1.99375,2.19677419354839,2.30352303523035,2.3,2.28428571428571,2.3,2.33695652173913,2.29285714285714,2.2729797979798,2.42857142857143,2.25,2.20512820512821,2.26666666666667,2.23529411764706,2.22222222222222,2.2554347826087,2.27272727272727,2.3,2.3,2.3,2.41885964912281,2.4,2.31818181818182,2.28571428571429,2.30384615384615,2.35714285714286,2.371875,2.42714285714286,2.36130536130536
"Oak Lawn","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69991326973114,1.7,1.67469771059435,1.68421052631579,1.7982036238264,1.84981684981685,1.83366567781903,1.99452128800251,2.04324494200802,2.08179515514349,2.0166577947466,2.0120377081956,1.69578000147002,1.56832298136646,1.69491525423729,1.57142857142857,1.54295174888706,1.47943831494483,1.54445413502976,1.40845070422535,1.48936382972716,1.64167916041979,1.51619644723093,1.53846153846154,1.54798761609907,1.55484048439916,1.54295174888706,1.54295174888706
"Greenville","Jersey City","NJ","New York-Newark-Jersey City","Hudson County",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.625,1.60243055555556,1.58116883116883,1.56349206349206,1.68333333333333,1.75,1.82230769230769,1.78125,1.749375,1.7975,1.81666666666667,1.9125,1.91778846153846,1.74375,1.75,1.75,1.74375,1.79699248120301,1.74375
"Fordham","New York","NY","New York-Newark-Jersey City","Bronx County",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.10769230769231,2.0224358974359,2.08910256410256,2,2.07841346153846,2.27,2.275,2.05555555555556,2.06436781609195,2.11538461538462,2.125,2.0625,2,2.03333333333333,2.075,2.02136752136752
"Gresham","Chicago","IL","Chicago-Naperville-Elgin","Cook County",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.951433121019108,0.966666666666667,0.944444444444444,1,1.02083333333333,1,1,1.03229166666667,1.03846153846154,1.025,1.04166666666667,1.03030303030303,1.03229166666667,1,1,1,1.02352941176471,1.03703703703704,1,0.988700564971751,0.977976190476191,1.03958333333333,1.02568728522337,1,1,1,1.04166666666667
"Sunnyside","New York","NY","New York-Newark-Jersey City","Queens County",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.625,2.53374141534787,2.60368098159509,2.5,2.62916666666667,2.6,2.55555555555556,2.62285714285714,2.6027397260274,2.53311258278146,2.59545454545455,2.625,2.61847014925373,2.58823529411765,2.66666666666667,2.70979020979021,2.69230769230769,2.64848484848485,2.64285714285714,2.63846284935242,2.67639902676399,2.625,2.68585526315789,2.8,2.77777777777778,2.79471544715447,2.78947368421053,2.73684210526316,2.76923076923077,2.67424242424242,2.68333333333333,2.87027027027027,2.84450980392157,2.875,2.75
"Jamaica Plain","Boston","MA","Boston-Cambridge-Newton","Suffolk County",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17459893048128,2.21739130434783,2.15192307692308,2.12916666666667,2.37915839126117,2.495,2.40875912408759,2.3728813559322,2.44444444444444,2.39783616692427,2.375,2.27922077922078,2.16666666666667,2.20696154812767,2.25,2.33333333333333,2.36832053395521,2.5947972972973,2.66666666666667
"Palms","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.36875,2.44516129032258,2.34832451499118,2.44130952380952,2.39333333333333,2.41814814814815,2.52422338967565,2.595,2.51748251748252,2.58518518518519,2.49541666666667,2.49791666666667,2.80640640640641,2.54591836734694,2.59399332591769,2.795,2.82152230971129,2.73968253968254,2.99583333333333,3.13636363636364,3.08333333333333,3.08333333333333,2.96129032258065,2.93529411764706,2.79416666666667,2.85142857142857,2.76111111111111,2.70909090909091
"Englewood","Chicago","IL","Chicago-Naperville-Elgin","Cook County",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.961538461538462,0.96,0.952222222222222,0.954545454545455,0.940972222222222,0.940972222222222,0.958333333333333,0.962912087912088,0.961538461538462,1,0.989583333333333,1,1,1,0.964285714285714,0.964285714285714,0.999642857142857,1,1,1,1,0.999,0.958333333333333,0.93844696969697,0.930288461538462,0.9375,0.916666666666667,0.96
"East Boston","Boston","MA","Boston-Cambridge-Newton","Suffolk County",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12527964205817,2.12897315436242,2.16666666666667,2.3,2.23333333333333,2.28664799253035,2.64078947368421,2.86335403726708,2.85714285714286,2.74468085106383,2.53372319688109,2.61538461538462,2.51681537405628
"Kew Gardens Hills","New York","NY","New York-Newark-Jersey City","Queens County",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28571428571429,2.10562070938215,2.08333333333333,2.17073170731707,2.18258807588076,2.42062121212121,2.43421052631579,2.5625,2.4,2.4,2.398,2.65350331125828,2.82142857142857,2.64593188268685,2.57142857142857,2.46666666666667,2.5,2.81601503759398,2.7
"Portage Park","Chicago","IL","Chicago-Naperville-Elgin","Cook County",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53125,1.53125,1.47368421052632,1.35,1.34166666666667,1.28636363636364,1.26315789473684,1.22916666666667,1.26794258373206,1.22754491017964,1.38076923076923,1.32666666666667
"Rego Park","New York","NY","New York-Newark-Jersey City","Queens County",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4453781512605,2.30384615384615,2.30384615384615,2.25,2.25,2.26510067114094,2.26315789473684,2.36170212765957,2.36519607843137,2.43421052631579,2.38347400313802,2.36363636363636,2.35897435897436,2.3717102328486,2.42715700141443,2.37727910238429,2.32992421774912,2.32160312805474,2.31800563777308,2.3752394916911,2.5,2.4390243902439,2.34604105571848,2.47678018575851,2.64026402640264,2.4390243902439,2.466,2.44722222222222,2.27261904761905,2.33349884144323,2.35628567813054,2.33333333333333,2.33116883116883,2.2972972972973,2.31316725978648,2.33333333333333,2.39574314574315,2.43888888888889,2.36829827138594,2.31382318501171,2.3989898989899,2.38888888888889,2.41982323232323,2.40909090909091,2.44435387045814,2.4375,2.4375,2.48049486461251,2.49187207082104,2.5,2.45564892623716,2.45949074074074,2.47432306255836,2.37752161383285,2.40490499084249,2.45060606060606,2.40909090909091
"Inwood","New York","NY","New York-Newark-Jersey City","New York County",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.70253968253968,2.73611111111111,2.58014705882353,2.69699248120301,2.74597902097902,2.55,2.55,2.51724137931034,2.5,2.46666666666667,2.60357142857143,2.61538461538462,2.60769230769231
"Greater Heights","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50681818181818,1.61818181818182,1.63090909090909,1.60714285714286,1.57357954545455,1.5008658008658,1.47407407407407,1.48,1.52307692307692,1.5234375,1.52569169960474,1.56349206349206,1.5625,1.57926829268293,1.47865853658537,1.395,1.60113636363636,1.54710144927536,1.60562987736901,1.6921768707483,1.66666666666667,1.73063973063973,1.68461538461538,1.66666666666667,1.66916541729135,1.67166416791604,1.53571428571429,1.52306547619048,1.53571428571429
"Mid Wilshire","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.38821138211382,2.21428571428571,2.21428571428571,2.21428571428571,2.30595238095238,2.2375,2.13327349869452,2.44866071428571,2.47078804347826,2.17361111111111,2.24885382955771,2.10144927536232,2.25770676691729,2.3864133833646,2.41378571428571,2.3864133833646,2.21428571428571,2.24375,2.29411764705882,2.40564415259537
"South Loop","Chicago","IL","Chicago-Naperville-Elgin","Cook County",65,2.03663910929324,2.08007390050469,2.0224119816657,1.97550432276657,1.9988632724944,2.125,2.11360634081902,2.09793632913514,2.09239024596757,2.09130434782609,2.09110671936759,2.10787020947968,2.12353706111834,2.18390804597701,2.22331474331474,2.17891054472764,2.23173803526448,2.23400545690013,2.21934604904632,2.18855606019011,2.16038154434254,2.14041095890411,2.10430247718383,2.12349964985994,2.12322360136715,2.1240671182266,2.19560272934041,2.27135152982611,2.29335064217896,2.30545848476377,2.2704347826087,2.26698488464598,2.21754634087626,2.18875,2.21481481481481,2.17226826881695,2.13242013979185,2.14285714285714,2.17838305231301,2.32890995260664,2.37904739749738,2.35964912280702,2.35682590863854,2.35632183908046,2.3263246492986,2.29655172413793,2.27976151602229,2.25985680301232,2.3232505535698,2.24358974358974,2.22352941176471,2.22936191425723,2.24352941176471,2.27181688125894,2.4375,2.48172931858185,2.43850806451613,2.448,2.3961661341853,2.35108958837772,2.44171779141104,2.34180790960452,2.29963898916967,2.34180790960452,2.28289259607526,2.29963898916967,2.4186136192626,2.19706242350061,2.30666666666667,2.30769230769231,2.23333333333333,2.31601815823606,2.29963898916967,2.37304458239278,2.42055267702936,2.39391304347826,2.39375520978049,2.40243902439024,2.46936114732725,2.30905555555556,2.28818873636912,2.27495540128762,2.22408883579496,2.32262382864793,2.34197488665205,2.36754732719228,2.4,2.46861667744021,2.59067357512953,2.75433217477656,2.7,2.6206215074281,2.48383233532934,2.24843423799582,2.25967540574282,2.17230769230769,2.32420802050906,2.47800904977376,2.525
"Humboldt Park","Chicago","IL","Chicago-Naperville-Elgin","Cook County",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.295,1.23351152689609,1.23414634146341,1.36363636363636,1.4,1.48279411764706,1.46966911764706,1.4,1.29633720930233,1.26818181818182,1.29666666666667,1.25,1.28392857142857,1.31666666666667,1.39685314685315,1.48083333333333,1.43875,1.42989130434783,1.46666666666667,1.46666666666667,1.46256684491979,1.4375,1.40833333333333,1.39130434782609,1.38076923076923,1.45299145299145,1.44444444444444,1.424
"Edgewater","Chicago","IL","Chicago-Naperville-Elgin","Cook County",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61324786324786,1.64117647058824,1.79,1.59090909090909,1.65178571428571,1.72481617647059,1.70294117647059,1.70588235294118,1.759375,1.81363636363636,1.825,1.97645284412706,1.8125,1.95423572744015,2.08012326656394,1.999375,1.99362041467305,1.9125,1.884375,1.85,1.88050314465409,1.875,1.84558558558559,1.84615384615385,1.72584961767205,1.795,2.03993877164696,2.17647058823529,2.06666666666667,2.02,1.8952380952381
"Fort Greene","New York","NY","New York-Newark-Jersey City","Kings County",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.39528760967714,4.27857142857143,4.29362880886427,4.20751633986928,4.31048036500211,4.39377289377289,4.14285714285714,3.96933979189092,3.8974358974359,4.06294326241135,4.125,4.22998215972295,4.16609195402299,4.34677419354839,4.07857142857143,4.5,4.75872093023256,4.7927072411322,4.78385772913817,4.66008462623413,5.02324218992417,4.89178762095429,4.78385772913817,4.73582295988935,4.66666666666667,4.57413793103448,4.81583991683992,4.57586206896552,4.375
"Whitestone","New York","NY","New York-Newark-Jersey City","Queens County",69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15199388457128,1.33069828722003,1.4375,1.2091307814992,1.05,1.19791666666667,1.20614035087719,1.26915708812261,1.19764773379231,1.31818181818182,1.26915708812261,1.04947552447552,1.06818181818182,1.05856643356643,1.13391376451078,1.23762286130324,1.11111111111111,1.09707602339181,1.23339658444023,1.08445399326278
"North Park","San Diego","CA","San Diego-Carlsbad","San Diego County",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3068526379624,2.2125,2.16171171171171,2.17587837837838,2.3125,2.39,2.325,2.325,2.375,2.29025423728814,2.20670391061453,2.18083333333333,2.39,2.29838709677419,2.25,2.44444444444444,2.40678694158076,2.391,2.392,2.5,2.24583333333333,2.45833333333333,2.43888888888889,2.46093966494521,2.55333333333333,2.42497136311569,2.33333333333333,2.33347738403918
"South Boston","Boston","MA","Boston-Cambridge-Newton","Suffolk County",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83333333333333,2.82993799822852,2.73205741626794,2.75,2.84936149312377,2.93072824156306,3.05263157894737,3.07417582417582,3.09826958105647,3.112,2.93333333333333,3.108,2.82843137254902,3,2.92307692307692,3,3.104,3.01139601139601,3.112,3.12660256410256,3.28137817883511,3.1185,3.2,3.16666666666667,3.00125,2.9585798816568,2.9425,2.95,2.91847826086957,3.07358108995671,3.14757481940145,3.17948717948718,3.23183400718778,3.112,3.12820512820513,3.3,3.49531116794544,3.58082113120873,3.5824300973924,3.58758503401361,3.66666666666667,3.92465753424658,3.87369791666667,3.77874818049491,3.8685208596713
"Morris Park","New York","NY","New York-Newark-Jersey City","Bronx County",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.89102564102564,1.89102564102564,2.1830985915493,2.09941033645508,2.15970923891875,2.1206940874036,1.9,1.80689802913453,1.96992156862745,2.0625,1.92683823529412,1.88194444444444,1.875,1.875,1.7
"M Streets","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39881940327998,1.49038461538462,1.49870967741935,1.41666666666667,1.41666666666667,1.4647577092511,1.45084655277608,1.53846153846154,1.42727272727273,1.35817307692308,1.38193202146691,1.51639344262295,1.51784302356228,1.475
"Sawtelle","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77041666666667,2.86827731092437,2.71493506493506,2.83269230769231,2.86195286195286,2.79910714285714,2.95448717948718,3,3.15833333333333,3.02642857142857,3.08333333333333,3.08333333333333
"Capitol Hill","Seattle","WA","Seattle-Tacoma-Bellevue","King County",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26818181818182,2.19564935064935,2.16471817842479,2.072,2.06988694758479,2.11875,2.18493150684932,2.15833333333333,2.15447154471545,2.17208358781956,2.14246575342466,2.09545454545455,2.29920279023418,2.21570512820513,2.27642276422764,2.16535433070866,2.2375,2.15833333333333,2.23076923076923,2.2,2.19047619047619,2.25914634146341,2.22727272727273,2.39583333333333,2.45,2.45,2.41666666666667,2.37619047619048,2.14814814814815,2.16666666666667,2.08712121212121,2.28278543655002,2.2108843537415,2.35416666666667,2.45786516853933,2.4609843937575,2.625,2.575,2.552,2.595,2.3972602739726,2.70186893203883,2.69230769230769,2.52032520325203,2.73387096774194,2.68285835685453,2.67415351084451,2.81531531531532,2.88939393939394,2.81470070422535,2.58950617283951,2.49375,2.51578947368421,2.57647058823529,2.66666666666667,2.71818181818182,2.66421821305842,2.64718614718615,2.72627840909091,2.93133169934641,2.9,2.75172413793103,2.5828431372549,2.60769230769231,2.67172887527932,2.74375,2.75609756097561,2.7359375,2.78666666666667
"Greenpoint","New York","NY","New York-Newark-Jersey City","Kings County",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.18181818181818,3.0625,3.1547619047619,3.27272727272727,3.06818181818182,3.14092105263158,3.29411764705882,3.42857142857143,3.375,3.36272727272727,3.44444444444444,3.371875,3.33333333333333,3.2975,3.23477822580645,3.2037037037037,3.2,3.04474137931035,3.09666666666667,3.09677419354839,3.29035714285714,3.34090909090909,3.28571428571429,3.27272727272727,3.3648951048951,3.36315789473684,3.23875,3.08272727272727,3.125,3.1985598559856,3.28102564102564,3.36363636363636,3.35996212121212,3.33333333333333
"Little Haiti","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2536063285249,1.17073170731707,1.31492439184747,1.49761904761905,1.295,1.295,1.2244005994006,1.36863136863137,1.43288084464555,1.295,1.43288084464555,1.36363636363636,1.47339629365645,1.51904761904762,1.58823529411765,1.64285714285714,1.44028689214202,1.46390711761737,1.39790314528208,1.37032085561497,1.42222222222222,1.51952380952381,1.45,1.47313691507799,1.62972620599739,1.48656845753899,1.51904761904762,1.31234114284962
"Homecrest","New York","NY","New York-Newark-Jersey City","Kings County",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09375,2.10714285714286,2.1731843575419,2.12916666666667,2.10625,2.25,2.25,2.22941176470588,2.23529411764706,2.24121212121212,2.00737809786671,2.11920222634508,2.1,2.21428571428571,1.9996,2.12375,2.23529411764706,2.11111111111111,2.0625,2.09572072072072,2.13055555555556,2.13911290322581,2.14166666666667,2.16666666666667,2.26666666666667,2.2,2.3,2.35714285714286
"Neartown - Montrose","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.40588235294118,1.46065480895993,1.21944531128101,1.04659116819944,1.15568181818182,1.34161988773055,1.27906976744186,1.3228077232502,1.28823529411765,1.30853365384615,1.2062380649268,1.20307988450433,1.25742116559353,1.27467001885607,1.4,1.40566416856739,1.415350778254,1.47958333333333,1.39444444444444,1.33393017009848,1.35245901639344,1.375,1.3867325903498,1.37251908396947,1.40472163495419,1.37692307692308,1.27212389380531,1.35714285714286,1.40282131661442,1.33,1.31891891891892,1.3285,1.39285714285714,1.3438868669422,1.32847222222222,1.33970626493551,1.36500410872823,1.37692307692308,1.30769230769231,1.29778554778555,1.32857142857143,1.34580994386528,1.33375688267683,1.33747661053194,1.4,1.42455357142857,1.44460851648352,1.46153846153846,1.47210885055751,1.46666666666667,1.42857142857143,1.44444444444444,1.38951256079277
"Downtown","Jersey City","NJ","New York-Newark-Jersey City","Hudson County",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65662172878668,2.7755608974359,2.7906976744186,2.78445512820513,2.775,2.79285714285714,2.84810126582278,2.83020442219441,2.84305263157895,2.83687943262411,2.90909090909091,2.90697674418605,2.78474903474903,2.77216748768473,2.76785714285714,2.8,2.86458333333333,2.8608630952381,2.86458333333333,2.83229166666667,2.73179824561404,2.93333333333333,2.99,2.93577981651376,2.96137339055794,2.8,2.67763157894737,2.78571428571429,2.84895833333333,2.87063953488372,2.86458333333333,2.88461538461538,2.88461538461538,2.96717318176546,2.86761143410853,2.8608630952381,2.96137339055794,2.97240932277429,2.87063953488372,2.97297297297297,2.95868669527897,2.87063953488372,2.995,2.97297297297297,2.86458333333333,2.98148648648649,3,3.07607306800435,3.17348377997179,3.05882352941176,3.06675700090334,3.03602830346676,3.31752129116789,3.28969594594595,3.28342475199919,3.0008826125331,2.9984984984985,2.97727272727273,2.9934984984985,3.0008826125331,3.06066176470588,3.11926605504587,3.0625,3,2.99,3.0008826125331,3.17525773195876,3.14545454545455,3.03538175046555,3.14848484848485
"Briarwood","New York","NY","New York-Newark-Jersey City","Queens County",81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.11324786324786,2.12666666666667,2.23529411764706,2.09302325581395,2.1,2.01960267229255,2.07407407407407,2.18266666666667,2.09722222222222,2.13942307692308,2.32917225201072,2.33333333333333,2.14285714285714,2.1975,2.195,2.25,2.27205882352941,2.28848821081831,2.28605935127674,2.28644362883493,2.23246635610766,2.31720890410959,2.32876712328767,2.18354271356784,2.325,2.46666666666667,2.41545893719807,2.21026930189552,2.46428571428571,2.22222222222222,2.30769230769231,2.42857142857143,2.46153846153846,2.39991220368745,2.40625,2.33958891867739,2.33471074380165,2.35714285714286,2.33333333333333,2.42428571428571,2.40714285714286,2.28571428571429,2.28848821081831,2.33333333333333,2.21052631578947,2.26315789473684,2.32291666666667,2.33333333333333,2.26666666666667,2.33333333333333,2.46651785714286,2.35529634300126,2.40625,2.44444444444444,2.28155339805825,2.33333333333333,2.17304347826087
"South End","Boston","MA","Boston-Cambridge-Newton","Suffolk County",82,,,,,,,,,,,,2.85714285714286,2.92624674274418,2.88888888888889,2.99721448467967,2.99754778672032,3.0625,2.95833333333333,3.17241379310345,3.11688311688312,3.10792072510823,3.05565604312122,3.0904749846254,3.06406685236769,3.06406685236769,3.06406685236769,3.09050772626932,3.23876123876124,3.15430107526882,3.16157955628148,3.12094155844156,3.12662930135558,3.11764705882353,3.16666666666667,3.16666666666667,3.23076923076923,3.23684210526316,3.2258064516129,3.29219753510498,3.43961352657005,3.4,3.31666666666667,3.33333333333333,3.29138431752178,3.36875,3.3803611738149,3.33333333333333,3.43287346091084,3.4,3.5181236673774,3.5171862509992,3.56521739130435,3.54205069124424,3.3875,3.3452380952381,3.33333333333333,3.33333333333333,3.37980769230769,3.42857142857143,3.49702380952381,3.49702380952381,3.52688580842643,3.53846153846154,3.46022727272727,3.6375,3.71851851851852,3.58810344827586,3.41428571428571,3.40775558166863,3.3448275862069,3.746875,4,3.91095066185319,3.77448210922787,3.60451127819549,3.655,3.5593220338983,3.48015488867377,3.51263219741481,3.43800566343042,3.41798941798942,3.36746987951807,3.35804496669134,3.60555555555556,4.23280423280423,4.33804322535612,4.3411404164684,4.35395899893504,4.21240601503759,4.27721241305511,4.35838626205599,4.00594353640416,4.07475317348378,4,3.81326363521854,3.79241379310345,4,3.94144144144144,4
