"Date","RegionName","State","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-04-30,"Chambersburg, PA","PA",251,1131,-0.00176522506619594,-0.00615114235500879,-0.00264550264550265,43961
2019-04-30,"Texarkana, TX","TX",252,960,0.00104275286757039,-0.00723888314374354,-0.0504451038575668,37544
2019-04-30,"Elizabethtown, KY","KY",253,1034,0,0.00485908649173955,0.0137254901960784,39831
2019-04-30,"Florence, AL","AL",254,889,0,0.00451977401129944,0.017162471395881,54376
2019-04-30,"Grand Junction, CO","CO",255,1303,0.00307929176289453,0.0124320124320124,0.0867389491242702,52923
2019-04-30,"Concord, NH","NH",256,1605,0.00124766063630692,-0.00124455507156192,0.0056390977443609,54631
2019-04-30,"Dothan, AL","AL",257,915,0.00770925110132159,0.0110497237569061,0.023489932885906,42547
2019-04-30,"Santa Fe, NM","NM",258,1896,0,0.00958466453674121,0.0846681922196796,57335
2019-04-30,"Johnstown, PA","PA",259,681,0.00442477876106195,0.0209895052473763,-0.00583941605839416,46620
2019-04-30,"Traverse City, MI","MI",260,1344,-0.00444444444444444,-0.0139398385913426,0.0426687354538402,88727
2019-04-30,"Hattiesburg, MS","MS",261,1150,0.002615518744551,0.00700525394045534,0.0717614165890028,42753
2019-04-30,"Dalton, GA","GA",262,1075,-0.0155677655677656,-0.0236148955495005,-0.00830258302583026,35922
2019-04-30,"Homosassa Springs, FL","FL",263,1197,0.000836120401337793,-0.000834724540901503,0.00588235294117647,59812
2019-04-30,"Auburn, AL","AL",264,1236,0.00980392156862745,0.0231788079470199,0.0048780487804878,38526
2019-04-30,"Valdosta, GA","GA",265,1007,0,0.00499001996007984,0.06,37292
2019-04-30,"Coeur d'Alene, ID","ID",266,1454,0.00275862068965517,0.00553250345781466,0.0408017179670723,66675
2019-04-30,"Springfield, OH","OH",267,835,-0.00119617224880383,0.00967351874244256,0.0489949748743719,48150
2019-04-30,"St. George, UT","UT",268,1496,0.00335345405767941,0.0108108108108108,0.0483531885073581,57936
2019-04-30,"Vero Beach, FL","FL",269,1572,0.00447284345047923,0.0148482892188509,0.0274509803921569,69278
2019-04-30,"Napa, CA","CA",270,2955,-0.00101419878296146,-0.00202634245187437,0.0386643233743409,32517
2019-04-30,"Tupelo, MS","MS",271,1095,0.000914076782449726,0.00550964187327824,0.0195530726256983,37395
2019-04-30,"Eureka, CA","CA",272,1548,0,0.00978473581213307,0.0909090909090909,30416
2019-04-30,"Rapid City, SD","SD",273,1305,-0.00381679389312977,-0.000765696784073507,0.029179810725552,32864
2019-04-30,"Lumberton, NC","NC",274,822,-0.00844390832328106,-0.0167464114832536,0.0160692212608158,17561
2019-04-30,"Wausau, WI","WI",275,1029,-0.00579710144927536,-0.00290697674418605,0.0127952755905512,52249
2019-04-30,"Lebanon, PA","PA",276,1163,-0.00428082191780822,-0.0193929173693086,0.0192813321647677,39537
2019-04-30,"Idaho Falls, ID","ID",277,1160,0.00172711571675302,0.00694444444444444,0.0516772438803264,43447
2019-04-30,"Sierra Vista, AZ","AZ",278,919,0.00218102508178844,0.0143487858719647,0.0723453908984831,36313
2019-04-30,"Lawton, OK","OK",279,736,0.00136054421768707,0.00272479564032698,0.0366197183098592,41426
2019-04-30,"Farmington, NM","NM",280,1086,0.00277008310249307,-0.00912408759124088,-0.014519056261343,27248
2019-04-30,"Jackson, TN","TN",281,918,0.00109051254089422,0.00547645125958379,0.0234113712374582,55754
2019-04-30,"Morgantown, WV","WV",282,1131,-0.00615114235500879,-0.013949433304272,0.0226039783001808,43363
2019-04-30,"Winchester, VA","VA",283,1382,0,0.00509090909090909,0.0252225519287834,43490
2019-04-30,"New Bern, NC","NC",284,1052,0.00285986653956149,0.00766283524904214,0.0551654964894684,42200
2019-04-30,"Logan, ID","UT",285,1071,0.00469043151969981,-0.00557103064066852,-0.0703125,10910
2019-04-30,"Harrisonburg, VA","VA",286,1238,-0.00402252614641995,-0.00322061191626409,0.0765217391304348,33491
2019-04-30,"Beckley, WV","WV",287,797,0,0.00377833753148615,0.0101394169835234,41179
2019-04-30,"Weirton, OH","OH",288,762,0.00395256916996047,0.00793650793650794,-0.0116731517509728,45760
2019-04-30,"Goldsboro, NC","NC",289,981,-0.00406091370558376,0,0.0936454849498328,13053
2019-04-30,"Hammond, LA","LA",290,1201,-0.00414593698175788,-0.00249169435215947,0.0143581081081081,31440
2019-04-30,"Jonesboro, AR","AR",291,979,-0.00102040816326531,-0.00709939148073022,-0.00910931174089069,38263
2019-04-30,"Sherman, TX","TX",292,1315,0.00381679389312977,0.0162287480680062,0.150481189851269,42985
2019-04-30,"Anniston, AL","AL",293,772,0.0012970168612192,-0.00129366106080207,0.0307076101468625,45604
2019-04-30,"Staunton, VA","VA",294,1251,-0.000798722044728434,-0.000798722044728434,0.0121359223300971,42345
2019-04-30,"Mount Vernon, WA","WA",295,1690,-0.00118203309692671,-0.00471142520612485,0.0174593618302228,51657
2019-04-30,"Albany, OR","OR",296,1420,0.00424328147100424,0.00923951670220327,0.0534124629080119,32586
2019-04-30,"Watertown, NY","NY",297,1197,-0.000834724540901503,-0.00166805671392827,0.0152671755725191,28841
2019-04-30,"Williamsport, PA","PA",298,1046,-0.00759013282732448,-0.0132075471698113,0.064089521871821,34780
2019-04-30,"Cleveland, TN","TN",299,986,-0.00101317122593718,-0.00604838709677419,-0.0179282868525896,51225
2019-04-30,"Sheboygan, WI","WI",300,1075,-0.00646950092421442,-0.0191605839416058,-0.0110395584176633,37439
2019-04-30,"Owensboro, KY","KY",301,1000,0.001001001001001,0.00603621730382294,0.0582010582010582,35554
2019-04-30,"Dunn, NC","NC",302,1145,0,0.00174978127734033,0.0223214285714286,25134
2019-04-30,"Wooster, OH","OH",303,1033,-0.0114832535885167,-0.0327715355805243,-0.0946538124452235,32876
2019-04-30,"Morristown, TN","TN",304,1043,-0.00191387559808612,0.00288461538461538,0.0524722502522704,46534
2019-04-30,"Kankakee, IL","IL",305,1164,0.00954032957502168,0.0300884955752212,0.0439461883408072,35138
2019-04-30,"Brunswick, GA","GA",306,1394,0.00504686373467916,0.025,0.0600760456273764,40377
2019-04-30,"San Angelo, TX","TX",307,1227,0.00245098039215686,0.00491400491400491,0.0259197324414716,31242
2019-04-30,"Michigan City, IN","IN",308,911,0.00662983425414365,0.0010989010989011,-0.0480668756530825,70969
2019-04-30,"Wenatchee, WA","WA",309,1641,0.00428396572827417,0.0192546583850932,0.0642023346303502,42787
2019-04-30,"Lawrence, KS","KS",310,1328,0.000753579502637528,0.00758725341426404,0.00682335102350265,28151
2019-04-30,"Decatur, IL","IL",311,963,-0.00413650465356774,0.00103950103950104,0.0115546218487395,41449
2019-04-30,"Missoula, MT","MT",312,1402,0,-0.00213523131672598,0.0196363636363636,37831
2019-04-30,"Salem, OH","OH",313,834,-0.0130177514792899,-0.0257009345794392,-0.0291036088474971,34129
2019-04-30,"Lewiston, ME","ME",314,1276,-0.00700389105058366,-0.0192159877017679,0.044189852700491,37280
2019-04-30,"Roseburg, OR","OR",315,1132,0,0.0107142857142857,0.0916104146576663,32715
2019-04-30,"Sumter, SC","SC",316,839,-0.00710059171597633,-0.0106132075471698,0.00479041916167665,50198
2019-04-30,"Meridian, MS","MS",317,900,0,0.0022271714922049,0.0404624277456647,31228
2019-04-30,"Bluefield, WV","WV",318,850,-0.00117508813160987,0,0.00830367734282325,29840
2019-04-30,"Danville, VA","VA",319,901,-0.00661521499448732,-0.00221483942414175,0.00111111111111111,37696
2019-04-30,"Lima, OH","OH",320,930,0.00867678958785249,0.0276243093922652,0.100591715976331,34835
2019-04-30,"Cookeville, TN","TN",321,1034,-0.00289296046287367,0.002909796314258,0.0759625390218522,43399
2019-04-30,"California-Lexington Park, MD","MD",322,1647,-0.000606796116504854,0.00304506699147381,0.0306633291614518,46148
2019-04-30,"Gadsden, AL","AL",323,877,-0.00566893424036281,-0.00566893424036281,0.0354191263282172,31888
2019-04-30,"Longview, WA","WA",324,1410,0.00642398286937901,0.0165825522710887,0.0545998504113687,32146
2019-04-30,"Ithaca, NY","NY",325,1620,0.00558659217877095,0.00247524752475248,-0.0652048470859781,21052
2019-04-30,"Ashtabula, OH","OH",326,916,-0.00109051254089422,0.011037527593819,0.0269058295964126,34663
2019-04-30,"Gettysburg, PA","PA",327,1334,0.00225394440270473,0.00603318250377074,0.0405616224648986,59419
2019-04-30,"Pine Bluff, AR","AR",328,747,0,-0.00267022696929239,0.00403225806451613,22863
2019-04-30,"Tullahoma, TN","TN",329,1170,-0.00340715502555366,-0.00170648464163823,0.0540540540540541,38307
2019-04-30,"Richmond, KY","KY",330,1017,-0.0068359375,-0.0154888673765731,0.018018018018018,29773
2019-04-30,"Adrian, MI","MI",331,1037,-0.0114394661582459,-0.0262910798122066,-0.0290262172284644,38637
2019-04-30,"Twin Falls, ID","ID",332,1086,0.00277008310249307,-0.00183823529411765,-0.0431718061674009,29831
2019-04-30,"Corning, NY","NY",333,1248,-0.00873709293089754,-0.0265210608424337,-0.0211764705882353,27884
2019-04-30,"Sebring, FL","FL",334,1125,0.00178094390026714,-0.00530503978779841,0.0217983651226158,40850
2019-04-30,"Truckee, CA","CA",335,2089,0.00095831336847149,0.0215158924205379,0.122514777001612,45066
2019-04-30,"Paducah, KY","KY",336,944,-0.00316789862724393,-0.00526870389884088,0,25506
2019-04-30,"Grand Forks, ND","ND",337,1148,-0.00863557858376511,-0.0287648054145516,-0.0254668930390492,16498
2019-04-30,"Fairbanks, AK","AK",338,1668,-0.003584229390681,-0.0089126559714795,0.0133657351154314,20187
2019-04-30,"Mankato, MN","MN",339,1343,0.00448765893792072,0.00825825825825826,0.0591482649842271,24880
2019-04-30,"Cape Girardeau, MO","MO",340,941,0.00319829424307036,0.0217155266015201,0.0490523968784838,39758
2019-04-30,"Hot Springs, AR","AR",341,1047,-0.00380589914367269,-0.0296570898980538,-0.0676758682101514,33868
2019-04-30,"Greenwood, SC","SC",342,1000,-0.00596421471172962,-0.00695134061569017,0.0141987829614604,7254
2019-04-30,"Clarksburg, WV","WV",343,882,0.00684931506849315,0.0126291618828932,0.03886925795053,28883
2019-04-30,"Talladega, AL","AL",344,987,-0.00504032258064516,-0.0100300902708124,0.0249221183800623,24243
2019-04-30,"Dubuque, IA","IA",345,1115,0.00722673893405601,0.0145586897179254,-0.0346320346320346,35303
2019-04-30,"Albertville, AL","AL",346,931,-0.00214362272240086,-0.00427807486631016,0.0119565217391304,33951
2019-04-30,"Manhattan, KS","KS",347,1210,0.0033167495854063,0.00749375520399667,-0.0241935483870968,23850
2019-04-30,"Parkersburg, WV","WV",348,881,-0.00339366515837104,-0.00451977401129944,0.042603550295858,32207
2019-04-30,"New Philadelphia, OH","OH",349,949,-0.0114583333333333,-0.0216494845360825,-0.0266666666666667,29986
2019-04-30,"Orangeburg, SC","SC",350,943,-0.0104931794333683,-0.0156576200417537,0.0150699677072121,24423
2019-04-30,"Cheyenne, WY","WY",351,1177,0.0252613240418118,0.0415929203539823,-0.0932203389830508,32248
2019-04-30,"Brainerd, MN","MN",352,1284,-0.00387897595034911,-0.00772797527047913,0.0304975922953451,46205
2019-04-30,"Kalispell, MT","MT",353,1447,0.00207756232686981,0.00346740638002774,0.0515988372093023,24745
2019-04-30,"Ames, IA","IA",354,1202,-0.0115131578947368,-0.0219690805532954,-0.0631332813717849,30951
2019-04-30,"Bozeman, MT","MT",355,1713,0.00646298472385429,0.00705467372134039,0.0190362879238548,28434
2019-04-30,"Moses Lake, WA","WA",356,1031,0.00782013685239492,0.0238331678252234,0.0456389452332657,25882
2019-04-30,"Meadville, PA","PA",357,989,-0.025615763546798,-0.0499519692603266,-0.0351219512195122,23829
2019-04-30,"Hermiston-Pendleton, OR","OR",358,1323,-0.00601051840721262,-0.011949215832711,0.05,21180
2019-04-30,"Zanesville, OH","OH",359,923,-0.00323974082073434,-0.0159914712153518,0.0324384787472036,29950
2019-04-30,"Corvallis, OR","OR",360,1868,0.00322234156820623,0.00863930885529158,0.0429927414852038,25433
2019-04-30,"Bloomsburg, PA","PA",361,1118,-0.0132391879964696,-0.0244328097731239,-0.0167106420404573,24444
2019-04-30,"Russellville, AR","AR",362,890,-0.00112233445566779,-0.00335946248600224,0.045828437132785,25420
2019-04-30,"Midland, MI","MI",363,1156,-0.00857632933104631,0.0113735783027122,0.151394422310757,30326
2019-04-30,"Opelousas, LA","LA",364,1052,-0.0213953488372093,-0.0427661510464058,-0.0427661510464058,16309
2019-04-30,"Pocatello, ID","ID",365,967,0.0178947368421053,0.0353319057815846,0.0211193241816262,23603
2019-04-30,"Kokomo, IN","IN",366,808,0.00873907615480649,0.00372670807453416,-0.0194174757281553,32375
2019-04-30,"Grants Pass, OR","OR",367,1348,0.00672143390589993,0.00898203592814371,0.037721324095458,14559
2019-04-30,"Huntsville, TX","TX",368,1281,0.00078125,0.00234741784037559,0.0102523659305994,11874
2019-04-30,"Plattsburgh, NY","NY",369,1458,0.00137362637362637,-0.013531799729364,-0.0214765100671141,21643
2019-04-30,"Grand Island, NE","NE",370,1129,-0.00353045013239188,-0.00703605980650836,-0.0174064403829417,22669
2019-04-30,"DuBois, PA","PA",371,944,-0.0115183246073298,-0.0187110187110187,0.00106044538706257,31445
2019-04-30,"Great Falls, MT","MT",372,1228,0,0.00490998363338789,0.0424448217317487,26581
2019-04-30,"Olean, NY","NY",373,1106,-0.0229681978798587,-0.0587234042553191,-0.0721476510067114,25254
2019-04-30,"Auburn, NY","NY",374,1307,-0.0246268656716418,-0.0452885317750183,-0.0325684678016284,22578
2019-04-30,"Portsmouth, OH","OH",375,902,0.00222222222222222,0.0157657657657658,0.069988137603796,17147
2019-04-30,"Oak Harbor, WA","WA",376,1680,0.003584229390681,0.0108303249097473,0.0200364298724954,40041
2019-04-30,"Chillicothe, OH","OH",377,960,-0.0153846153846154,-0.024390243902439,-0.0153846153846154,20032
2019-04-30,"Hinesville, GA","GA",378,1019,0.00295275590551181,0.00295275590551181,-0.0145067698259188,18217
2019-04-30,"Stillwater, OK","OK",379,1162,-0.00257510729613734,-0.00683760683760684,-0.00598802395209581,15423
2019-04-30,"Quincy, IL","IL",380,1050,-0.0150093808630394,-0.0375802016498625,-0.0549054905490549,22956
2019-04-30,"Keene, NH","NH",381,1461,-0.0034106412005457,-0.00747282608695652,0.0259831460674157,22033
2019-04-30,"Sandusky, OH","OH",382,1094,-0.011743450767841,-0.0223413762287757,-0.00725952813067151,30635
2019-04-30,"Searcy, AR","AR",383,903,-0.00550660792951542,-0.0131147540983607,0.0586166471277843,24227
2019-04-30,"Columbus, IN","IN",384,1185,0.00253807106598985,0.00253807106598985,-0.0141430948419301,29610
2019-04-30,"Roanoke Rapids, NC","NC",385,886,0.00567536889897843,0.0172215843857635,0.0572792362768496,15699
2019-04-30,"Centralia, WA","WA",386,1277,-0.00156372165754496,0.0232371794871795,0.109470026064292,24853
2019-04-30,"Helena, MT","MT",387,1293,-0.000772797527047913,-0.00154440154440154,0.0410628019323672,15770
2019-04-30,"Palatka, FL","FL",388,1029,0.00292397660818713,-0.00387221684414327,-0.00675675675675676,17796
2019-04-30,"Mount Airy, NC","NC",389,1068,-0.000935453695042095,0.0028169014084507,0.103305785123967,13165
2019-04-30,"Key West, FL","FL",390,3394,-0.000883132175448925,0.00473653049141504,0.0325524794645573,44733
2019-04-30,"Aberdeen, WA","WA",391,1042,0.00871248789932236,0.0205680705190989,0.0854166666666667,32135
2019-04-30,"Gallup, NM","NM",392,1082,0.0150093808630394,0.0314585319351764,0.0618253189401374,3566
2019-04-30,"Port Angeles, WA","WA",393,1473,-0.00135593220338983,-0.00540175557056043,0.0186721991701245,29949
2019-04-30,"Greenfield Town, MA","MA",394,1785,-0.0165289256198347,-0.0304182509505703,0.015358361774744,25260
2019-04-30,"Muskogee, OK","OK",395,669,0.00299850074962519,0.00299850074962519,0.0340030911901082,32568
2019-04-30,"Frankfort, KY","KY",396,1046,-0.00190839694656489,0.00287631831255992,0.0502008032128514,26418
2019-04-30,"Statesboro, GA","GA",397,1090,-0.00274473924977127,-0.00728597449908925,-0.0036563071297989,17462
2019-04-30,"Marion, IN","IN",398,780,-0.00889453621346887,-0.0188679245283019,0.0103626943005181,25976
2019-04-30,"Shawnee, OK","OK",399,814,0.00246305418719212,0.00992555831265509,0.0251889168765743,31003
2019-04-30,"North Wilkesboro, NC","NC",400,1111,-0.00626118067978533,-0.00626118067978533,0.0560836501901141,18144
2019-04-30,"Richmond, IN","IN",401,816,-0.00244498777506112,-0.00244498777506112,0.0225563909774436,27662
2019-04-30,"Greeneville, TN","TN",402,845,-0.00705052878965922,-0.0035377358490566,0.143437077131258,41804
2019-04-30,"Martinsville, VA","VA",403,925,-0.00323275862068966,-0.00323275862068966,0.0187224669603524,23906
2019-04-30,"Forest City, NC","NC",404,1016,0.00494559841740851,0.0129611166500499,0.0661070304302204,44402
2019-04-30,"Lake City, FL","FL",405,1219,-0.00327064595257563,-0.00327064595257563,0.0563258232235702,14711
2019-04-30,"LaGrange, GA","GA",406,959,0.00841219768664564,0.0267665952890792,0.0873015873015873,22264
2019-04-30,"Marion, OH","OH",407,847,0.00833333333333333,0.0241837968561064,0.0561097256857855,24016
2019-04-30,"Morehead City, NC","NC",408,1342,0.00599700149925038,0.0236460717009916,0.114617940199336,39371
2019-04-30,"Klamath Falls, OR","OR",409,1148,0.000871839581517001,0.00613496932515337,0.0295964125560538,24335
2019-04-30,"Marshall, TX","TX",410,960,0.00208768267223382,0.00418410041841004,0.0115911485774499,21011
2019-04-30,"Charleston, IL","IL",411,1086,-0.0268817204301075,-0.0581092801387684,-0.0710008554319932,20874
2019-04-30,"Clearlake, CA","CA",412,1492,-0.00267379679144385,-0.00599600266489007,0.00336247478143914,22427
2019-04-30,"Hutchinson, KS","KS",413,769,0,-0.00902061855670103,-0.029040404040404,22754
2019-04-30,"Faribault, MN","MN",414,1426,-0.00349406009783368,-0.00627177700348432,0.0244252873563218,36763
2019-04-30,"Elizabeth City, NC","NC",415,1140,-0.000876424189307625,0.00529100529100529,0.0251798561151079,21491
2019-04-30,"Alamogordo, NM","NM",416,953,0.00315789473684211,0.0181623931623932,0.0707865168539326,14750
2019-04-30,"Red Bluff, CA","CA",417,1175,0.0120585701981051,0.0262008733624454,0.0297984224364592,12642
2019-04-30,"Hudson, NY","NY",418,1641,0.016728624535316,0.0288401253918495,0.0655844155844156,21797
2019-04-30,"Coos Bay, OR","OR",419,1315,-0.000759878419452888,-0.00151860288534548,0.0444797458300238,22374
2019-04-30,"Walla Walla, WA","WA",420,1302,0.00540540540540541,0.00618238021638331,0.00773993808049536,16432
2019-04-30,"Oneonta, NY","NY",421,1233,-0.00403877221324717,0.0164880461665293,-0.00242718446601942,18794
2019-04-30,"Baraboo, WI","WI",422,1127,-0.0114035087719298,-0.0191470844212359,0.010762331838565,22430
2019-04-30,"Marietta, OH","OH",423,1042,0.00579150579150579,0.00676328502415459,0.0255905511811024,15412
2019-04-30,"Salina, KS","KS",424,847,0.00593824228028504,0.00953516090584029,0.00474495848161329,22130
2019-04-30,"Big Stone Gap, VA","VA",425,994,0.00302724520686176,0.0111902339776195,0.0101626016260163,6866
2019-04-30,"Sturgis, MI","MI",426,995,-0.00100401606425703,-0.00995024875621891,-0.0216322517207473,23114
2019-04-30,"Fremont, OH","OH",427,1026,0.00391389432485323,0.0158415841584158,0.044806517311609,18211
2019-04-30,"Mount Vernon, OH","OH",428,1075,-0.00278293135435993,-0.00738688827331487,-0.00646950092421442,16935
2019-04-30,"Lewiston, ID","ID",429,1293,0.00232558139534884,0.00232558139534884,0.0117370892018779,20979
2019-04-30,"Shelton, WA","WA",430,1419,0,-0.00769230769230769,0.0179340028694405,23484
2019-04-30,"Albemarle, NC","NC",431,1112,-0.0089126559714795,-0.0089126559714795,0.0550284629981025,21530
2019-04-30,"Enid, OK","OK",432,950,0.00210970464135021,0.0106382978723404,0.0248112189859763,17661
2019-04-30,"Jefferson, GA","GA",433,1361,0.00368731563421829,0.00964391691394659,0.0334092634776006,21213
2019-04-30,"Georgetown, SC","SC",434,1622,-0.0067360685854256,-0.000616142945163278,0.162724014336918,27300
2019-04-30,"Laconia, NH","NH",435,1441,0.00208623087621697,-0.00894085281980743,0.0541331382589612,35387
2019-04-30,"Batavia, NY","NY",436,1373,0.00807635829662261,0.0140324963072378,0.0261584454409566,16695
2019-04-30,"Oxford, NC","NC",437,1208,0.00332225913621262,0.00918964076858814,0.0486111111111111,16387
2019-04-30,"Columbus, MS","MS",438,1071,-0.00649350649350649,-0.00741427247451344,0.0209723546234509,15407
2019-04-30,"Kinston, NC","NC",439,892,-0.0154525386313466,-0.0219298245614035,0.0481786133960047,11576
2019-04-30,"Sterling, IL","IL",440,1077,-0.00645756457564576,-0.0226860254083485,0.0335892514395393,21962
2019-04-30,"Palestine, TX","TX",441,1101,-0.0213333333333333,-0.0442708333333333,-0.026525198938992,9302
2019-04-30,"Dublin, GA","GA",442,975,0.00827300930713547,0.0166840458811262,0.0317460317460317,14919
2019-04-30,"Vicksburg, MS","MS",443,1132,-0.00527240773286467,-0.00439753737906772,0.0510677808727948,13639
2019-04-30,"Sanford, NC","NC",444,1013,0.00896414342629482,0.0232323232323232,0.0629590766002099,21810
2019-04-30,"Fergus Falls, MN","MN",445,1250,-0.0219092331768388,-0.0406753645433615,-0.0226739640344019,30520
2019-04-30,"Tiffin, OH","OH",446,955,0.00632244467860906,0.0148777895855473,0.0403050108932462,18164
2019-04-30,"Fairmont, WV","WV",447,879,-0.00340136054421769,-0.0101351351351351,0.00687285223367698,20416
2019-04-30,"Crossville, TN","TN",448,1119,-0.0114840989399293,-0.0370051635111876,-0.0175592625109745,23444
2019-04-30,"Picayune, MS","MS",449,1140,-0.0026246719160105,-0.00610287707061901,0,10237
2019-04-30,"Gloversville, NY","NY",450,1332,-0.0140636565507032,-0.0319767441860465,-0.0305676855895197,18279
2019-04-30,"Sonora, CA","CA",451,1466,0.00410958904109589,0.0131306150656531,0.0223152022315202,21388
2019-04-30,"Carson City, NV","NV",452,1568,0.00641848523748395,0.0214983713355049,0.120800571837026,14942
2019-04-30,"Calhoun, GA","GA",453,1142,0.000876424189307625,0.00439753737906772,0.0372388737511353,16853
2019-04-30,"Milledgeville, GA","GA",454,1063,-0.00931966449207828,-0.0175600739371534,0.0370731707317073,11755
2019-04-30,"Waycross, GA","GA",455,965,0.00311850311850312,0.0115303983228512,0.0443722943722944,13090
2019-04-30,"Morgan City, LA","LA",456,1034,-0.0309278350515464,-0.0565693430656934,-0.0161750713606089,11684
2019-04-30,"Eagle Pass, TX","TX",457,1126,-0.00617828773168579,-0.0148731408573928,0.0162454873646209,11838
2019-04-30,"Ontario, OR","OR",458,1221,-0.00731707317073171,-0.020850040096231,0.0251889168765743,14736
2019-04-30,"Carlsbad, NM","NM",459,1203,0.0433651344319167,0.0857400722021661,0.0552631578947368,14576
2019-04-30,"Payson, AZ","AZ",460,1319,-0.00151400454201363,0.00380517503805175,0.056044835868695,20279
2019-04-30,"McComb, MS","MS",461,939,-0.00424178154825027,-0.00844772967265047,0.0598194130925508,9756
2019-04-30,"Rochelle, IL","IL",462,1229,-0.0199362041467305,-0.03984375,-0.0284584980237154,18186
2019-04-30,"Scottsboro, AL","AL",463,892,0.0045045045045045,0.00904977375565611,0.0312138728323699,9347
2019-04-30,"Danville, KY","KY",464,929,0.00215749730312837,0.0141921397379913,0.0520951302378256,14596
2019-04-30,"Greenville, OH","OH",465,1012,0.00696517412935323,0.0201612903225806,0.0607966457023061,15633
2019-04-30,"Warrensburg, MO","MO",466,987,0.0112704918032787,0.00406917599186165,-0.061787072243346,13335
2019-04-30,"Fort Leonard Wood, MO","MO",467,891,-0.00112107623318386,-0.00223964165733483,0.00337837837837838,10274
2019-04-30,"Glasgow, KY","KY",468,929,-0.00641711229946524,-0.00853788687299893,0.0391498881431767,13629
2019-04-30,"Athens, TN","TN",469,1035,-0.00480769230769231,0.00387972841901067,0.146179401993355,18368
2019-04-30,"Edwards, CO","CO",470,3770,-0.00527704485488127,0.00586979722518677,0.020297699594046,29010
2019-04-30,"Fernley, NV","NV",471,1482,0.00542740841248304,0.0136798905608755,0.0466101694915254,15063
2019-04-30,"Platteville, WI","WI",472,1073,-0.0137867647058824,-0.0254314259763851,0.0170616113744076,12370
2019-04-30,"Boone, NC","NC",473,1375,0.0021865889212828,0.00954478707782672,0.042456406368461,26096
2019-04-30,"Bartlesville, OK","OK",474,930,0.00107642626480086,0.0163934426229508,0.0379464285714286,22160
2019-04-30,"Jacksonville, TX","TX",475,1160,-0.00343642611683849,-0.0102389078498294,0.0202286719437115,8628
2019-04-30,"Elko, NV","NV",476,1431,0.0028030833917309,0.00988002822865208,0.0623608017817372,9196
2019-04-30,"Rexburg, ID","ID",477,1198,-0.00415627597672485,-0.00415627597672485,0.086128739800544,15333
2019-04-30,"St. Marys, GA","GA",478,1149,0.00349344978165939,0.00437062937062937,0.0204262877442274,16250
2019-04-30,"Ozark, AL","AL",479,858,0.00350877192982456,0.0082256169212691,0.012987012987013,14632
2019-04-30,"Amsterdam, NY","NY",480,1266,-0.026902382782475,-0.0531039640987285,-0.026902382782475,14347
2019-04-30,"Enterprise, AL","AL",481,902,0.00222222222222222,0.00669642857142857,0.0203619909502262,21777
2019-04-30,"Kerrville, TX","TX",482,1441,-0.00552104899930987,-0.0109814687714482,-0.0203942895989123,12506
2019-04-30,"New Castle, IN","IN",483,809,0,0.00123762376237624,0.00247831474597274,18347
2019-04-30,"Sidney, OH","OH",484,1084,0.0046339202965709,0.0111940298507463,0.0255439924314096,13388
2019-04-30,"Cortland, NY","NY",485,1342,-0.0117820324005891,-0.024,0.00449101796407186,12233
2019-04-30,"Clinton, IA","IA",486,929,-0.0127523910733262,-0.0210748155953635,0.00868621064060804,18437
2019-04-30,"Del Rio, TX","TX",487,1190,-0.0033500837520938,-0.00501672240802676,0.0214592274678112,10273
2019-04-30,"Washington, NC","NC",488,1120,0.00448430493273543,0.0200364298724954,0.126760563380282,5865
2019-04-30,"Burlington, IA","IA",489,900,-0.00110987791342952,-0.0099009900990099,-0.0364025695931477,16560
2019-04-30,"Cadillac, MI","MI",490,951,0.00210748155953635,-0.00209863588667366,0.0519911504424779,20762
2019-04-30,"Ardmore, OK","OK",491,838,0.00721153846153846,0.0169902912621359,-0.0367816091954023,20486
2019-04-30,"Kendallville, IN","IN",492,1031,-0.00290135396518375,-0.00578592092574735,0.00194363459669582,14722
2019-04-30,"Nogales, AZ","AZ",493,1190,-0.00167785234899329,0.00337268128161889,0.0577777777777778,13554
2019-04-30,"Oxford, MS","MS",494,1359,0.0029520295202952,0.00369276218611521,-0.0523012552301255,13590
2019-04-30,"Plymouth, IN","IN",495,1087,0.00184331797235023,0.000920810313075506,-0.0198376916140667,15267
2019-04-30,"Gardnerville Ranchos, NV","NV",496,1896,0,0.00583554376657825,0.076049943246311,20558
2019-04-30,"Tahlequah, OK","OK",497,855,0.00588235294117647,0.0106382978723404,-0.0183696900114811,15484
2019-04-30,"Cañon City, CO","CO",498,1242,-0.00798722044728434,-0.00956937799043062,0.0393305439330544,15749
2019-04-30,"Ruston, LA","LA",499,1218,0.00329489291598023,0.00827814569536424,-0.0065252854812398,8591
2019-04-30,"Lewistown, PA","PA",500,1021,0.00393313667649951,0.00989119683481701,0.0547520661157025,10501
2019-04-30,"Rockingham, NC","NC",501,912,0.0122086570477248,0.0305084745762712,0.0742049469964664,3335
2019-04-30,"Blytheville, AR","AR",502,807,-0.00123762376237624,-0.0098159509202454,-0.00493218249075216,8591
2019-04-30,"Cedar City, UT","UT",503,1164,0.00518134715025907,-0.00342465753424658,0.0572207084468665,12192
2019-04-30,"Bedford, IN","IN",504,862,0.00936768149882904,0.0177095631641086,0.0249702734839477,16700
