"RegionName","SizeRank","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
"Colorado",22,0.83830920546364,0.721258462282399,0.841242450388266,0.870967741935484,0.86125,0.80616486916169,0.772222222222222,0.81875,0.84,0.793650793650794,0.817914438502674,0.816013628620102,0.894851878612717,0.99375,1.09221466364324,1,1.05539772727273,0.99375,0.876010781671159,0.863636363636364,0.839533321605067,0.852380952380952,0.911854103343465,0.913986557155162,0.936397058823529,0.927619047619048,0.954861111111111,0.965144230769231,1,1.00080064051241,1.04670912951168,1.04166666666667,1.01902761104442,1.01666666666667,1.12359550561798,1.0632149307646,1.08232319298225,1.08981252210824,1.10587512291052,1.11111111111111,1.06761619919515,1.08646468620893,1.10119926199262,1.15089520288022,1.17647058823529,1.11437908496732,1.15657752963072,1.19333333333333,1.23680374731122,1.28959012828876,1.3,1.33333333333333,1.29134765171854,1.2987012987013,1.33333333333333,1.32722222222222,1.35416666666667,1.36904761904762,1.40307740905766,1.46382746807848,1.49193548387097,1.5,1.50573323135704,1.43462556647373,1.45454545454545,1.45663277612948,1.41666666666667,1.39138240574506,1.43541666666667,1.43530997304582,1.40822423732885,1.3625,1.40767045454545,1.52625152625153,1.5130674002751,1.53540100250627,1.5625,1.57238095238095,1.53333333333333,1.54561155597425,1.55128205128205,1.57839354612417,1.57714285714286,1.54988687782805,1.6,1.55006076637118,1.54776674937965,1.56296296296296,1.55,1.52426470588235,1.524240353023,1.54310344827586,1.50695784860973,1.5,1.54545454545455,1.58333333333333,1.67509481668774,1.68181818181818,1.68565945070732,1.72273425499232
"Alabama",23,,,,,,,,,,,,0.695,0.6,0.643333333333333,0.693620178041543,0.609375,0.608181818181818,0.625,0.615650899535072,0.610720375106564,0.61025641025641,0.647058823529412,0.671641791044776,0.624066574202496,0.639130434782609,0.667491749174917,0.683856502242152,0.662673895253682,0.665833333333333,0.668181818181818,0.688405797101449,0.687952898550725,0.710247349823322,0.74468201754386,0.715555555555556,0.748502994011976,0.750867631985448,0.725593667546174,0.715563506261181,0.727272727272727,0.836431226765799,0.731481481481482,0.698529411764706,0.670690811535882,0.695,0.674467122010684,0.70363704949468,0.698529411764706,0.682142317043379,0.666666666666667,0.666666666666667,0.658417567096549,0.651130911583276,0.654923215898826,0.65,0.670690811535882,0.653266331658292,0.652173913043478,0.667341430499325,0.675337837837838,0.67257217847769,0.681758592744434,0.694444444444444,0.659177631578947,0.722222222222222,0.67207249070632,0.654410943606924,0.708333333333333,0.680693069306931,0.665333333333333,0.685714285714286,0.6392,0.654966499162479,0.701565230263264,0.695332219417683,0.7,0.710505719446117,0.686666666666667,0.6875,0.6875,0.675337837837838,0.697766858421221,0.674603174603175,0.66480055983205,0.669642857142857,0.675675675675676,0.693430656934307,0.693430656934307,0.693430656934307,0.676041666666667,0.677251344086022,0.697865353037767,0.7,0.694444444444444,0.693430656934307,0.696758763475405,0.711633663366337,0.707107843137255,0.726227795193312,0.726485990619912
"South Carolina",24,0.650729546638875,0.622184684684685,0.641361466243712,0.663070664045435,0.707781442950182,0.711904761904762,0.673652694610778,0.636247587022853,0.5975,0.645311589982528,0.638569604086845,0.642857142857143,0.684210526315789,0.78125,0.837004405286344,0.837004405286344,0.852353202353202,0.804454031198217,0.71875,0.721096344843749,0.729166666666667,0.75,0.808754300199167,0.721488595438175,0.801896962022553,0.814059251559252,0.80952380952381,0.813657407407407,0.794053662073967,0.788690476190476,0.788690476190476,0.769760793995968,0.868115942028985,0.846964457252642,0.806666666666667,0.834203201113431,0.83539603960396,0.826901874310915,0.810372771474878,0.828571428571429,0.875,0.875,0.879824079164376,0.857142857142857,0.850784966698382,0.888888888888889,0.785115303983228,0.762859633827376,0.770023980815348,0.777470628887353,0.813102038806264,0.788318030460743,0.818181818181818,0.888888888888889,0.871222245065789,0.911111111111111,0.874406025679911,0.833333333333333,0.839240027151211,0.85625,0.938303341902314,0.937901670951157,0.920617420066152,0.975,0.871362552176506,0.898275862068965,0.880281690140845,0.923076923076923,0.821314102564103,0.830188679245283,0.918859649122807,0.894736842105263,0.958333333333333,0.93946129707113,0.944620553425125,0.946717411988582,0.955128205128205,0.983333333333333,0.954861111111111,0.943813937274772,0.933333333333333,0.95,0.911282119914347,0.884259259259259,0.995,0.959935897435897,0.930575241501123,0.926058269065981,0.961538461538462,0.961538461538462,0.951927869149563,0.958333333333333,0.926343958135109,0.894736842105263,0.933333333333333,0.9,0.95,0.993676603432701,0.997861724875267,1.01818181818182
"Louisiana",25,,,,,,,0.866666666666667,0.848076923076923,0.725446428571429,0.833333333333333,0.8,0.84375,0.849579194260486,0.892059935583252,0.908371040723982,0.872215025906736,0.885822510822511,0.883333333333333,0.866666666666667,0.875,0.853571428571429,0.870226537216829,0.86038961038961,0.866666666666667,0.855829194260486,0.84918529746116,0.888888888888889,0.896103896103896,0.918107717195891,0.866666666666667,0.941666666666667,0.99375,0.994861577181208,0.972597597597598,0.963540444913598,0.971825396825397,0.948929434578432,0.909090909090909,0.944444444444444,1,1,0.967526495576772,0.9875,0.99375,0.961907023183324,0.986174242424242,0.9875,0.95,0.933229652669777,0.899621212121212,0.908060193774479,1,1,1.06666666666667,1.06304094540613,1.03106995884774,1.00609756097561,1,1,1.00609756097561,1,1.00066755674232,1.05003088326127,1.04947552447552,1.04801963439404,1.03438327075768,1.00593795017744,1,0.968245967741935,1.09090909090909,1,0.984620098039216,1,1.01214574898785,1.09444444444444,1.16666666666667,1.19984520123839,1.171875,1.15,1.12820512820513,1.1085798816568,1.08604845446951,1.07582885304659,1.07332589966828,1.08452380952381,1.08604845446951,1.03448275862069,1,1.00325379609544,1.02622576966933,1.03125,1,0.977188874698453,0.991284368828802,0.985,0.99375,1,1,1,1.03571428571429
"Kentucky",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.776666666666667,0.7,0.667268351383875,0.660606060606061,0.660606060606061,0.660606060606061,0.666666666666667,0.755208333333333,0.737414500683995,0.75,0.722222222222222,0.722222222222222,0.722222222222222,0.722222222222222,0.722222222222222,0.741839762611276,0.741839762611276,0.707142857142857,0.7,0.715951862123613,0.741839762611276,0.75,0.769345999269273,0.712142857142857,0.75,0.714285714285714,0.721774193548387,0.725,0.796287313432836,0.75,0.759878419452888,0.775,0.791666666666667,0.801981596636687,0.821439642192897,0.813444687842278,0.79683698296837,0.78125,0.783482142857143,0.817647058823529,0.822809571837585,0.817647058823529,0.817647058823529,0.8125,0.833333333333333,0.832721488007832,0.843137254901961,0.837404047452896,0.803392075105552,0.793081494871654,0.804856115107914,0.793229786296541,0.79136690647482,0.792,0.797235023041475,0.795863309352518,0.805555555555556,0.833333333333333
"Oregon",27,,,,,,,,,,,,,,,,0.757142857142857,0.75,0.782342657342657,0.752631578947368,0.756024193548387,0.738916256157635,0.75,0.752164502164502,0.765054294175716,0.789473684210526,0.811167512690355,0.839830650570087,0.857864295580111,0.852452153110048,0.832356389214537,0.8441005400914,0.853299856527977,0.87595393463474,0.9,0.92,0.926666666666667,0.928909952606635,0.93125,0.951,0.970149253731343,1.00995419091247,0.995615021671147,0.99,0.983772819472617,0.995694294940797,0.976008724100327,0.960769230769231,0.952127659574468,0.970149253731343,1.05108695652174,1.09249060074342,1.08823529411765,1.10071942446043,1.08745098039216,1.1144578313253,1.15413635660115,1.15384615384615,1.1058290953922,1.05,0.95,0.992332608877372,0.993055555555556,1.12132352941176,1.07916666666667,1.09375,1.08695652173913,1.12124226348364,1.14814814814815,1.22607655502392,1.17834394904459,1.14362934362934,1.13682266009852,1.23809523809524,1.26530612244898,1.3125,1.38461538461538,1.41275465013286,1.38736263736264,1.40441176470588,1.41592920353982,1.4022787028922,1.36875,1.35972201955348,1.37375,1.325,1.33677947494588,1.34615384615385,1.37876004592423,1.35265006385696,1.31004366812227,1.29049129510935,1.28834355828221,1.27916666666667,1.2510460251046,1.25,1.27181818181818,1.26488095238095,1.29661751951431,1.33333333333333,1.36428571428571
"Oklahoma",28,,,,,,,,,,,,,,,,,,,,,0.647058823529412,0.668421052631579,0.640394088669951,0.637254901960784,0.666666666666667,0.625,0.640394088669951,0.654411764705882,0.681034482758621,0.696386946386946,0.679681063904908,0.656229946524064,0.677506775067751,0.681481481481481,0.689655172413793,0.704682365826944,0.704656079158541,0.703125,0.7,0.708333333333333,0.715695952615992,0.71875,0.691881918819188,0.686378035902851,0.678571428571429,0.679223744292237,0.695,0.713470319634703,0.7,0.708333333333333,0.707142857142857,0.710526315789474,0.7,0.697297297297297,0.693684210526316,0.697297297297297,0.699013157894737,0.697297297297297,0.692307692307692,0.66904602750191,0.7,0.68821065230401,0.657894736842105,0.670498084291188,0.670498084291188,0.694791280301723,0.666666666666667,0.69557625145518,0.675582208128751,0.7,0.676136363636364,0.7,0.671423284569836,0.7,0.724324324324324,0.742348488580201,0.74370709382151,0.740131578947368,0.737587205581157,0.743801652892562,0.743424120134412,0.705128205128205,0.70625,0.707142857142857,0.713095238095238,0.715488215488216,0.721052631578947,0.718181818181818,0.721217105263158,0.72068836513281,0.721212121212121,0.734375,0.734375,0.740521327014218,0.718465909090909,0.718390804597701,0.729411764705882,0.725,0.715250965250965,0.736428571428571
"Connecticut",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03333333333333,1.03178015258841,1.04391654978962,0.979779411764706,1,1.015625,1.00267379679144,0.98164571517415,0.98164571517415,1,0.971250971250971,0.894868421052632,0.905797101449275,0.921212121212121,0.941176470588235,0.949547023295945,0.935925125989921,0.95,0.95,0.936329588014981,0.909090909090909,0.876085296817004,0.863636363636364,0.910234464156033,0.923076923076923,0.954030772564742,0.975,0.980574036937022,0.959821428571429,0.964320154291225,0.980926430517711,0.970149253731343,0.952975070803568,0.928571428571429,0.933734939759036,0.966666666666667,0.964285714285714,1,1,0.981767180925666,1,1,0.990574565361151,0.928571428571429,0.916666666666667,0.93676872074883,0.928571428571429,0.938377621466719,0.95,0.947947408248203,0.966183574879227,0.975738396624473,0.995,0.995576923076923,1,0.964285714285714,0.945378151260504,0.97640625,0.997340425531915,1.00593302428562,1.00182437776064,1.01329270446918,1
"Iowa",30,,,,,,,,,,,,0.78125,0.706262065637066,0.714285714285714,0.777142857142857,0.79093799682035,0.791789819376026,0.815384615384615,0.76961271102284,0.755,0.778696895424837,0.794285714285714,0.794285714285714,0.772727272727273,0.78125,0.76530612244898,0.75718954248366,0.772727272727273,0.782638888888889,0.778388278388278,0.788194444444444,0.772727272727273,0.833333333333333,0.884523809523809,0.852941176470588,0.814950980392157,0.844907407407407,0.807692307692308,0.814598457350272,0.830263157894737,0.85,0.876623376623377,0.876623376623377,0.852941176470588,0.85,0.825411522633745,0.85,0.855263157894737,0.853796169630643,0.839460784313726,0.8725,0.847058823529412,0.868115159279759,0.866391456885893,0.832291666666667,0.810669456066946,0.810669456066946,0.80548048048048,0.803571428571429,0.783846627656298,0.824652777777778,0.873842592592593,0.866739007950585,0.855654761904762,0.878682706717389,0.8125,0.845744680851064,0.826119492337165,0.836834733893557,0.806451612903226,0.790861159929701,0.798611111111111,0.830160725305841,0.891654483430799,0.912747747747748,0.875,0.858695652173913,0.852167182662539,0.856479891636142,0.844757433489828,0.833333333333333,0.852272727272727,0.868402777777778,0.865384615384615,0.866666666666667,0.892481203007519,0.897435897435897,0.892075358851675,0.892857142857143,0.85,0.833333333333333,0.833333333333333,0.824175824175824,0.81547619047619,0.861507936507937,0.863213811420983,0.895454545454546,0.9,0.9,0.9
"Mississippi",31,,,,,,,,,,,,,,0.70141065830721,0.724110348056813,0.70141065830721,0.673825757575758,0.611111111111111,0.591057256235828,0.604347826086956,0.65,0.672413793103448,0.65,0.704048794199198,0.65,0.677083333333333,0.711839530332681,0.709393346379648,0.6573756432247,0.708687283518462,0.720930232558139,0.716555489560013,0.710118359936812,0.707981220657277,0.695,0.7,0.648769574944072,0.637626262626263,0.637626262626263,0.649384787472036,0.546328671328671,0.561904761904762,0.592553191489362,0.585106382978723,0.58125,0.605555555555556,0.613247863247863,0.6,0.6,0.629166666666667,0.63,0.64,0.612373737373737,0.611111111111111,0.635958225191358,0.641025641025641,0.673017715043577,0.641025641025641,0.666666666666667,0.625,0.640268264840183,0.667408231368187,0.679166666666667,0.669642857142857,0.643418467583497,0.666666666666667,0.641286751266385,0.675,0.65,0.643069745598608,0.625,0.675043202764977,0.625601539942252,0.660795454545455,0.684210526315789,0.695833333333333,0.697916666666667,0.711309523809524,0.695833333333333,0.672593979098425,0.647997416020672,0.672938042620363,0.6875,0.6875,0.684931506849315,0.695833333333333,0.6875,0.684659090909091,0.681818181818182,0.645833333333333,0.671171171171171,0.688461538461538,0.691666666666667,0.703267062042273,0.722222222222222,0.736607142857143,0.708333333333333,0.724299065420561,0.708333333333333,0.702917771883289
"Arkansas",32,,,,,,,,,,,,,,,,,,,,0.602836879432624,0.612159329140461,0.635299185463659,0.611049576044611,0.583333333333333,0.583333333333333,0.630526315789474,0.613851519681116,0.633334565345949,0.679938867438867,0.69164265129683,0.636363636363636,0.634090909090909,0.631698564593301,0.635607387358701,0.692307692307692,0.676810073452256,0.65,0.65625,0.647058823529412,0.640394088669951,0.671140939597315,0.673214285714286,0.627620071684588,0.634920634920635,0.619462025316456,0.612903225806452,0.598659003831418,0.598659003831418,0.619963651256847,0.60131195335277,0.612903225806452,0.681306306306306,0.708333333333333,0.703225806451613,0.71433615819209,0.7,0.686274509803922,0.673652694610778,0.656696428571429,0.667948717948718,0.659800971997223,0.681306306306306,0.672645739910314,0.66573230553609,0.657894736842105,0.664705882352941,0.6875,0.65,0.655172413793103,0.67601900681169,0.666666666666667,0.673230215827338,0.690789473684211,0.701530612244898,0.701530612244898,0.7,0.7,0.696428571428571,0.690789473684211,0.690789473684211,0.683766233766234,0.714089589707382,0.727272727272727,0.710006082725061,0.724137931034483,0.713315217391304,0.693653846153846,0.703571428571429,0.704225352112676,0.714285714285714,0.710714285714286,0.736879942487419,0.708333333333333,0.74697892155978,0.737037037037037,0.737037037037037,0.74673178613396,0.740740740740741,0.714285714285714,0.710526315789474
"Kansas",33,,,,,,,0.644758735440932,0.636924524125719,0.630146746347942,0.6,0.55375,0.608424764890282,0.624618514750763,0.658492822966507,0.674603174603175,0.663484848484849,0.689655172413793,0.666666666666667,0.62746062992126,0.663762626262626,0.65375,0.660377358490566,0.686131386861314,0.62862669245648,0.62247175338262,0.652804642166344,0.659090909090909,0.670769230769231,0.729411764705882,0.71593137254902,0.708333333333333,0.697916666666667,0.718206770356816,0.74375,0.738823529411765,0.733333333333333,0.666666666666667,0.656934306569343,0.671428571428571,0.7,0.721212121212121,0.682218309859155,0.68125,0.693179978959294,0.708170572916667,0.676605504587156,0.734313725490196,0.705718954248366,0.727272727272727,0.783068783068783,0.78125,0.75,0.752803476310625,0.752873563218391,0.768897661523626,0.752873563218391,0.685483870967742,0.674564796905222,0.647988473464252,0.644444444444444,0.654239354056872,0.651041666666667,0.664621676891616,0.647445986550293,0.646551724137931,0.637152777777778,0.704225352112676,0.648529411764706,0.700828729281768,0.675120236290449,0.607142857142857,0.666666666666667,0.663663663663664,0.694444444444444,0.736570669934641,0.736950680197396,0.7594238816597,0.736281099518459,0.740980594371652,0.692307692307692,0.694274193548387,0.6875,0.692307692307692,0.705882352941177,0.714285714285714,0.695097363252685,0.705882352941177,0.723958333333333,0.697965342679128,0.688162509931593,0.703564727954972,0.68408010862186,0.707317073170732,0.694444444444444,0.698893229166667,0.70467277820219,0.699869791666667,0.694444444444444,0.690909090909091,0.705882352941177
"Utah",34,,,,,,,,,,,,,,,,,,,,,0.744565217391304,0.758859357696567,0.744782608695652,0.755813953488372,0.724074074074074,0.745938522674147,0.790322580645161,0.806451612903226,0.814290085679314,0.797360917941585,0.801706755005041,0.799484536082474,0.790697674418605,0.805555555555556,0.81671826625387,0.790697674418605,0.785123966942149,0.788235294117647,0.788235294117647,0.795,0.824587706146927,0.829166666666667,0.822352941176471,0.794318181818182,0.796666666666667,0.797727272727273,0.794318181818182,0.794318181818182,0.807346815786862,0.825,0.826291079812207,0.841836734693878,0.813372093023256,0.836,0.833333333333333,0.84375,0.833333333333333,0.854545454545454,0.832558139534884,0.793833333333333,0.818181818181818,0.85559628823462,0.85,0.842206477732794,0.842065868263473,0.864063629790311,0.87953091684435,0.871128234465557,0.86875,0.885907953281424,0.906458333333333,0.851267281105991,0.939784297569301,0.944444444444444,0.944444444444444,0.972027972027972,0.950198412698413,0.954545454545455,0.978569321533923,1,0.977138643067847,0.993353028064993,0.993353028064993,0.958333333333333,0.955014749262537,0.962222222222222,0.957916666666667,0.977138643067847,0.993816896024465,0.977156278055662,0.987525987525988,1,1.00474470567121,1,1.00506146059291,1.01786440991491,1.00694444444444,1.03125,1.03846153846154,1.05882352941176
"Nevada",35,,,,,,,,,,,0.541338582677165,0.583874458874459,0.666666666666667,0.692041522491349,0.689819219790676,0.703441295546559,0.708630245447348,0.692471882439865,0.651041666666667,0.658682634730539,0.693839793086522,0.677777777777778,0.681818181818182,0.683994528043776,0.708776595744681,0.686876438986953,0.709484690067214,0.703040173724213,0.683247264021888,0.694864048338369,0.719506823302602,0.731691078561917,0.728614663268571,0.72481884057971,0.734984193888303,0.719424460431655,0.71780147662018,0.718717915811088,0.716145833333333,0.71830985915493,0.724137931034483,0.727578457400504,0.734549138804458,0.736454497632825,0.734045970811232,0.722038020657236,0.72202166064982,0.72992700729927,0.731316489361702,0.733333333333333,0.751072961373391,0.764693066871966,0.763075850336411,0.778054517780545,0.790305584826133,0.779602555842389,0.776378896882494,0.776658270361041,0.776388206205222,0.782932692307692,0.796178343949045,0.789202912668648,0.798601722052231,0.802364864864865,0.814447592067989,0.824266402901418,0.786542923433875,0.791272132093084,0.785714285714286,0.784108729743858,0.796621334837885,0.828976916823264,0.828294917257683,0.829406225470814,0.833333333333333,0.846185597695227,0.844112860661506,0.845070422535211,0.854700854700855,0.871012505813177,0.85,0.860427436877201,0.911458333333333,0.931695181564246,0.968097876269621,0.909761989978525,0.920647149460709,0.927966101694915,0.933997509339975,0.938967136150235,0.940864097435816,0.949188426252646,0.967741935483871,0.968789317748285,0.986193720174286,1.00091074681239,1.04347826086957,1.04118217054264,1.0638636091323,1.11734253666954
"New Mexico",36,,,,,,,,,,,,,,,0.892807511737089,0.875912408759124,0.909090909090909,0.810344827586207,0.774619404495926,0.774619404495926,0.773863636363636,0.78125,0.775124843945069,0.76855408388521,0.777777777777778,0.783958333333333,0.777777777777778,0.8,0.824603174603175,0.821428571428571,0.846153846153846,0.831202046035806,0.831202046035806,0.831775757374455,0.833333333333333,0.882825040128411,0.828571428571429,0.8125,0.785714285714286,0.795454545454545,0.833333333333333,0.854444444444444,0.8125,0.833333333333333,0.791208791208791,0.787178909418657,0.803847296494355,0.793725490196078,0.785714285714286,0.792307692307692,0.79,0.817647058823529,0.791666666666667,0.778888888888889,0.799305555555556,0.782232704402516,0.777777777777778,0.785714285714286,0.785714285714286,0.785714285714286,0.778546712802768,0.8,0.822091062394604,0.777777777777778,0.795,0.777777777777778,0.830589526497335,0.801071428571429,0.833333333333333,0.777777777777778,0.846660395108184,0.822134387351779,0.844854070660522,0.823030303030303,0.81125,0.826797385620915,0.827525801007138,0.838954468802698,0.850183823529412,0.866666666666667,0.8515625,0.866666666666667,0.871515151515151,0.874327956989247,0.860768581081081,0.875,0.869565217391304,0.9,0.927518427518428,0.911614623287156,0.928571428571429,0.916666666666667,0.927518427518428,0.961538461538462,0.9,0.902302631578947,0.9,0.915384615384615,0.912921348314607,0.926666666666667
"West Virginia",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.636574074074074,0.666666666666667,0.714285714285714,0.666666666666667,0.7,0.802272727272727,0.795,0.769230769230769,0.712593094109682,0.68375,0.666666666666667,0.726687370600414,0.725833333333333,0.695434719395173,0.693576388888889,0.726666666666667,0.762643183349555,0.75,0.727941176470588,0.66125,0.665333333333333,0.726666666666667,0.710416666666667,0.775,0.777777777777778,0.802027027027027,0.816264513788099,0.792023809523809,0.785714285714286
"Nebraska",38,,,,,,,,,,,,,0.672551546391753,0.635,0.611538461538462,0.664285714285714,0.698717948717949,0.666666666666667,0.658333333333333,0.718181818181818,0.738541666666667,0.72108843537415,0.718181818181818,0.707291666666667,0.708497375328084,0.718181818181818,0.7,0.692658296943231,0.731070356070356,0.739514348785872,0.763529411764706,0.784166666666667,0.787857142857143,0.778112449799197,0.765625,0.776,0.776,0.805208995045102,0.795,0.829268292682927,0.859459459459459,0.858301158301158,0.81303822578219,0.806263736263736,0.824,0.779585726004922,0.793103448275862,0.782608695652174,0.845262096774194,0.860215053763441,0.853125,0.847300140252454,0.826583333333333,0.863363363363363,0.870882029132791,0.902257679366113,0.881818181818182,0.874608150470219,0.916666666666667,0.804535637149028,0.776504745254745,0.82229381443299,0.805882352941176,0.811688311688312,0.82198275862069,0.823529411764706,0.824175824175824,0.797789701812105,0.8125,0.825,0.833333333333333,0.825,0.857142857142857,0.863549618320611,0.913857199160622,0.948844884488449,0.855192588980985,0.875009459200798,0.884450312711984,0.852069579408056,0.894190432078343,0.861111111111111,0.859126984126984,0.850515463917526,0.870551086277545,0.870535714285714,0.881481481481482,0.857142857142857,0.886138613861386,0.877430044182621,0.876075364379666,0.860336048879837,0.871577659618092,0.874172645221014,0.873883928571429,0.85978835978836,0.844899195292896,0.857142857142857,0.872306034482759,0.901230177545967
"Idaho",39,,,,,,,,,,,,,0.621301775147929,0.626315789473684,0.634423062353209,0.648979591836735,0.645833333333333,0.636363636363636,0.656392694063927,0.659090909090909,0.65,0.642134442134442,0.630434782608696,0.65,0.65,0.642345982201801,0.653409090909091,0.664251207729469,0.66115664845173,0.675,0.694444444444444,0.694444444444444,0.681818181818182,0.675675675675676,0.695,0.695,0.684187879336897,0.684672224327397,0.684615384615385,0.686274509803922,0.714990138067061,0.71875,0.71875,0.719478626943005,0.704545454545455,0.715,0.720486111111111,0.714285714285714,0.713095238095238,0.744047619047619,0.75,0.765255842062853,0.738101903695409,0.731382978723404,0.75,0.746051765738101,0.748711340206186,0.746565417459405,0.744729077253219,0.729166666666667,0.729166666666667,0.722222222222222,0.724043715846995,0.744047619047619,0.725,0.795,0.789473684210526,0.802327935222672,0.772916666666667,0.81125,0.755813953488372,0.8125,0.8,0.790570175438597,0.826190476190476,0.825,0.85,0.85,0.85,0.856200317965024,0.85,0.85,0.825635103926097,0.836453201970443,0.863636363636364,0.862841523848463,0.85,0.883564332066083,0.895299385875128,0.91,0.932835820895522,0.947619047619048,0.945,0.958333333333333,0.946969696969697,0.929292929292929,0.947619047619048,0.955652173913043,0.952173913043478,0.994722222222222
"Hawaii",40,,,,,,,,,,,,,,1.83946488294314,1.76056338028169,1.75,1.82823129251701,1.78499015177847,1.81245074862096,1.99,1.9,1.90555095277548,2.08004731861199,2.17811939964158,2.16083829365079,2.15384615384615,2.15384615384615,2.17955745026391,2.1875,2.21354166666667,2.19900489159027,2.21354166666667,2.16666666666667,2.13068181818182,2.2464953271028,2.22222222222222,2.16182828906733,2.08926875593542,2.08926875593542,2.125,2.32976973684211,2.25,2.2,2.31554160125589,2.36111111111111,2.16182828906733,2.3,2.36051502145923,2.43679712100765,2.29027777777778,2.36188811188811,2.5,2.44444444444444,2.43055555555556,2.39149305555556,2.44897959183673,2.37942001242678,2.38196555217832,2.35700711060753,2.33302836230558,2.25563909774436,2.25,2.25,2.3,2.40162037037037,2.35,2.6,2.36842105263158,2.38589211618257,2.31844242713808,2.32312565997888,2.46200997091425,2.36619718309859,2.38730769230769,2.39,2.41935483870968,2.41666666666667,2.39791666666667,2.48054474708171,2.44618395303327,2.405,2.37184391736802,2.37060487421089,2.36188811188811,2.33333333333333,2.44428468727534,2.44166666666667,2.45384615384615,2.48996892265193,2.5,2.49307479224377,2.40119907395757,2.42795337345321,2.46291208791209,2.5,2.5,2.5,2.47559274755927,2.47435551356458,2.46305418719212
"Maine",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0625,1.1077380952381,1.13850931677019,1.20614035087719,1.20714285714286,1.29166666666667,1.22527777777778,1.25,1.19375,1.2,1.16089449541284,1.175,1.11111111111111,1.10299539170507,1.1150457514173,1.23286384976526,1.22286231884058,1.34386347131445,1.36339662447257,1.30502392344498,1.23348680640347,1.17647058823529,1.14678899082569,1.153125,1.19,1.18181818181818,1.24113475177305,1.32708333333333,1.4
"New Hampshire",42,,,,,,,,,,,,,,,,,,1.14088971614705,1,1.02777777777778,1.04166666666667,1,0.998809523809524,1.03978742157329,1.03969754253308,1,1.09090909090909,1.08736205990541,1.0621875,1.09090909090909,1.10612172682236,1.125,1.12222222222222,1.11875,1.09794520547945,1.08921161825726,1.0862724757953,1.10888261544371,1.1,1.1,1.12059948979592,1.10696683906298,1.14285714285714,1.14642857142857,1.10855068168346,1.15740740740741,1.15384615384615,1.15186615186615,1.16363636363636,1.16666666666667,1.21128451380552,1.21323529411765,1.20084541062802,1.16759424512839,1.20947368421053,1.16666666666667,1.11111111111111,1.17647058823529,1.10555555555556,1.07449856733524,1.08374977814744,1.1,1.13936591809775,1.15196078431373,1.16120192307692,1.25105633802817,1.16666666666667,1.15028901734104,1.24,1.16120192307692,1.16666666666667,1.16666666666667,1.10316533497234,1.12372448979592,1.16666666666667,1.15831842576029,1.10416666666667,1.11764705882353,1.13068181818182,1.1859375,1.11764705882353,1.11122625659815,1.13170984455959,1.1340206185567,1.1,1.07067627494457,1.08368452739314,1.13636363636364,1.14285714285714,1.078125,1.05882352941176,1.08595991075539,1.12688127090301,1.08333333333333,1.08532052456613,1.12244897959184,1.125,1.16666666666667,1.2,1.22048611111111
"Rhode Island",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.926666666666667,1,0.96,0.975,1.03869047619048,1,1.05555555555556,1.08333333333333,1.08333333333333,1.1062030075188,1.04356060606061,1.15789473684211,1.125,1.11856823266219,1.10912698412698,1.02516309412861,1.05927599512591,1.08695652173913,0.99625,1,1,1.13484848484848,1.11875,1.16666666666667,1.171875,1.11669984076433,1.10844017094017,1.125,1.125
