RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04
61639,10025,New York,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871200,903200,973600,930100,903300,846700,844600,864900,866600,847800,864600,897900,960400,1032200,1049400,1118e3,1045200,1007300,922900,936e3,915800,894400,908600,902700,996900,1000800,972400,943400,996900,1083500,1129e3,1036600,930200,890700,888100,1041900,1045700
84654,60657,Illinois,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396200,378300,382e3,390100,408200,384e3,380300,384200,390900,384e3,369800,372800,362200,352900,343e3,343300,313100,318200,302100,318100,314300,325700,325500,319500,330200,350100,342100,322900,313300,317400,333400,315500,320900,316900,316100,306500,300900,307e3,317500,338300,354300,358400,360800,365300,374e3,333e3,328500,320900,366700,390200,383900,391200,386200,416e3,436700,,,
91982,77494,Texas,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267800,273700,266700,263200,252700,251500,253200,264200,263600,262700,254900,249600,250200,257500,264300,266400,267200,274300,279300,277700,271100,272300,275200,280200,277e3,279300,278900,281600,278700,281700,285e3,292500,291300,288300,290700,291100,301500,300200,312700,310700,312500,301900,293600,301100,303800,312600,302900,303700,302200,303500,304200,308300,312e3,314300,316600,315100,323500,330400,335900,336900,328400,326400,314600,314e3,317100,320200,319700,319600,322700,322400,331800,333300,339600,343400,340700,337200,326e3,324900,316200,310400,310700,329e3,337900,346800,319200,
84616,60614,Illinois,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508e3,373100,383300,393300,402800,402400,376200,368600,363200,366300,354200,395600,407700,448700,420100,385800,395300,434800,503200,521800,503100,514700,512800,536500,533600,504200
91940,77449,Texas,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145800,147800,146700,148400,149200,152300,151700,152600,154700,156e3,152600,150600,155700,162100,163900,159500,159100,164200,171e3,172300,171600,168400,166400,165700,167600,167900,169100,164700,166400,164300,169100,170200,174e3,174600,176500,176700,175900,174e3,172e3,177100,178700,180500,176900,177800,177700,179100,183e3,186100,190500,191e3,189600,186900,184500,186300
93144,79936,Texas,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111400,113300,113400,118300,119200,123e3,119900,125600,121400,122800,117500,123900,119500,118500,114400,117900,119100,118100,117700,117200,117100,119900,124300,121700,122e3,118800,117800,120500,119700,116e3,104600,106700,112400,121200,119800,121200,118300,120200,119200,119300,117700,117200,119600,115e3,115800,114400,119300,119400,121100,121300,123900,121900,120200,117100,119600,123500,121e3,117e3,114400,120100,119200,118400,118600,123400,127200,127100,125300,124e3,125300,129400,129500,127600,127200,129300,129e3,126500,130900,132800,132800,128900,129300,128700,127500,127700,131500,132300,131100,129e3,129e3,127100,127400,128e3,132600,138400,138e3
61616,10002,New York,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450300,429700,409200,442400,455800,470200,451200,489500,519300,541700,527e3,544500,535100,573200,548700,549700,524700,562300,554500,556600,542500,548e3,566100,579500,619600,593800,618600,679100,697400,662800,576100,592600,58e4,640300,628500,653200,653700,686700,685100,679300,730700,788700,837700,822800,810100,771500,759600,748300,739700,752400,797500,809300,842800,764500,771700,709500,790200,766100,851300,842e3,849600,810100,818600,861700,863900,923200,957300,963500,865900,822300,795700,849700,779600,782500,729400,850700,837800,811200,702700,665500
61630,10016,New York,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681300,851e3,871e3,888300,755e3,757400,760700,745600,847200,866400,876e3,727100,688800,704900,716200,692900,645400,718700,787800,860500,838100,846800,814400,826e3,827900,816600,810200,785500,787900,791200,775300,762700,759100,793400,826200,888e3,874400,890400,784e3,762e3,756700,808400,896900
74101,37013,Tennessee,9,133100,134800,133300,133300,132300,132100,131200,131400,127900,124400,122e3,125800,131900,131600,128500,125700,128700,129200,127300,127300,124e3,125700,121100,123100,122800,121800,122100,121900,121700,118e3,117200,113e3,111400,110700,111e3,114200,109100,105400,102200,103400,106100,103200,102700,100400,101600,106200,110900,114100,107100,104100,103800,105100,104100,98900,106e3,112600,114700,107600,105900,109500,114600,12e4,121500,125e3,123700,120200,117800,119300,125200,130300,133100,134500,133300,131800,131400,130700,129e3,129500,130800,131800,132900,133500,136300,145100,149200,147400,141900,141900,147500,148400,148500,147e3,147800,148700,152900,153100,155100,154e3,158800,161900,163600,162800,165700,168700,172900,173600,173600,175800,175300,179700,178200,179200,180300,185600,191500,195200,195600,195800,193100,195900,199900,206100,213600,215600,221100,216100,218e3,216600,215100,215e3,210300,215700,217e3,221700
71831,32162,Florida,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183100,187e3,185500,187600,190100,193500,197700,204400,207100,210500,211900,213100,215300,219300,227500,227800,225900,227400,229900,232e3,233100,233500,231700,231e3,233500,237200,235300,235200,239700,243100,239900,233600,229400,231e3,229900,233700,235500,240600,237800,237e3,235600,234700,235900,234300,235800,237600,241500,242e3,235400,229800,237600,241700,244700,234200,234900,236200,239e3,237400,237500,235700,237e3,234600,237200,242500,249200,252e3,248900,254600,252300,253800,246300,249100,253400,251700,258800,258600,
96107,90250,California,11,478500,443200,394300,382400,425600,407400,399700,378e3,392500,398100,362500,337600,318200,317300,311800,317500,318300,322500,318300,316e3,316200,337400,328600,329800,326900,348200,376200,356300,351700,330100,332900,337800,326600,333300,321800,347400,333900,358900,331e3,318e3,297200,294100,313600,314900,331400,327700,307100,276100,278700,298900,318100,309300,322200,316800,332300,325900,366800,364e3,360500,347700,364e3,366900,365e3,383800,398200,419700,416500,406100,407400,403200,438400,435800,430700,425500,439900,453500,463e3,478100,489300,490200,461800,482200,454400,471e3,475e3,505400,514600,496900,493400,475200,478700,484900,508500,516600,506300,507e3,499400,517600,508900,53e4,533900,550400,544600,557400,567700,573800,585300,580400,580200,577900,594700,591900,623500,602e3,608800,572700,577400,569800,565500,586900,604400,631e3,641200,653600,672400,680100,681600,66e4,654400,654100,677e3,717500,728600,687800
74242,37211,Tennessee,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174900,175600,173e3,171e3,174600,176700,174e3,169500,174600,185100,189800,187e3,188e3,185400,189800,192300,195700,201e3,202e3,205600,204200,203700,204600,206e3,211100,215600,221200,225900,226200,225700,214300,219e3,221100,238800,236600,238500,233600,240600,242500,243200,242300,241300,244e3,246100,254200,262300,260100,256800,247900,251100,256e3,257300,260800,264e3,267600,259900,256100
92036,77573,Texas,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192700,191200,191500,192300,192e3,193300,188900,194900,195300,200200,197e3,199e3,200600,204200,206200,214100,216e3,215700,215e3,224300,231900,234e3,23e4,229e3,234700,236600,238700,232100,233700,233800,234800,234200,234700,236900,236600,240300,240100,238600,237100,239600,247500,248400,239900,235600,234300,240200,242800,246600,252700,255200,256800,256600,256200,257200,258400,258200,258200,258900,259700,258900,257300,257200,259900,258500,267e3,263100,262e3,257200,253400,266500,264100,271700
84620,60618,Illinois,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338700,345500,361e3,358600,345e3,345500,340500,350500,338100,348500,340700,346400,334e3,325400,322100,323e3,326100,317900,321600,324300,319100,296500,279500,275e3,297400,324500,335700,347200,341100,366800,369800,421e3,404700,389200,346200,350900,358800,330200,309600,305e3,335700,339200,345100,402900,429500,438300,367e3,356700,354400,366400,385800,389800,387700,389800,406400,446900,435300,438400
92271,78130,Texas,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198400,200800,196500,187900,187200,180400,182300,190600,200300,203100,200700,199e3,200700,199100,202900,198500,203e3,200800,206200,204900,21e4,211800,218100,220200,220700,218700,219e3,221400,224e3,211600,209100,205800,217800,228900,225900,227600,227e3,229600,222500,217200,225700,225600,227400,224800,239800,238e3,
92045,77584,Texas,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173300,182900,189100,192900,194100,192800,191e3,192400,192700,194100,191700,194200,194200,196500,193500,194600,194400,200100,210100,210400,209100,201100,205500,206500,215800,224e3,231200,229200,225300,220900,221800,221100,221600,227300,231900,236300,234900,234600,238300,238600,242e3,245400,251400,256300,263500,261700,262e3,256700,257400,256e3,251300,250100,250900,253300,253400,253800,257800,257800,250100,250900,252200,262100,253400,253e3,249600,254600,258100,261800,269800,279400,274800,266200,
69816,28269,North Carolina,17,152700,154500,150900,150200,142400,141900,146e3,149400,143300,141300,142400,152700,148200,151200,148900,154e3,150300,149800,150700,151600,151e3,144600,139100,137400,139e3,146400,148800,150400,149e3,139800,133700,127900,133700,136600,140300,143600,139600,139600,134200,137100,136700,134500,131400,135500,132600,134600,131800,132800,127200,129100,138900,142400,137e3,129e3,134300,135600,135200,133800,137100,145300,147800,146700,146700,143800,146700,149100,157500,155100,154900,149800,153200,156800,164500,163200,162e3,156700,160100,162700,165400,162300,160600,164100,165400,165200,160400,16e4,162700,166300,167500,164200,163400,165200,162800,166300,167800,169700,167e3,173200,175e3,179100,173100,176900,175100,177800,180600,179300,175500,170500,172900,175900,178500,179900,175800,174100,172500,178300,182700,185600,184400,188300,192100,195100,198200,199600,199800,193600,194e3,195100,196600,199700,202500,210400,204800,208500
66126,20002,District of Columbia,18,401200,402300,349400,333500,350500,364900,370500,364500,36e4,344400,318800,315800,307900,322900,295300,286500,297400,324700,328800,311e3,315800,313700,324600,318500,315100,296100,293400,302700,307300,319800,343700,355300,375500,352700,363400,354500,356100,342600,323e3,332400,341400,349400,335300,352e3,343800,368900,331600,352e3,334100,357600,346800,368900,387700,403500,418400,413500,412700,392e3,397e3,403800,411800,412800,421e3,429900,437400,440600,464900,475300,476e3,464300,456600,464600,470100,459500,432300,438200,469900,495100,499100,501300,512200,503900,503300,507200,514700,517700,499900,504700,501800,523500,520300,523400,526600,525100,534300,523300,528800,528400,539900,526300,521100,520700,536900,564800,561900,568100,530800,583900,592100,614e3,565e3,56e4,569500,582100,593800,582400,570100,584600,610400,646800,643700,625900,610600,590700,595700,596800,603500,602900,628400,619100,605700,626200,649600,
92551,78613,Texas,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252300,254500,256100,254400,254300,257100,253100,252e3,25e4,257500,264400,267400,268600,266900,269300,269300,272700,272e3,273900,272500,276e3,276800,278500,278400,285600,284400,285e3,276800,279100,276800,277e3,279e3,276100,276500,275800,279700,283700,292400,302500,305800,300300,303800,306700,,,,
71067,30349,Georgia,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56700,52400,55200,59e3,59300,56500,55800,56e3,59600,60900,62200,61700,63700,65400,66600,67200,68300,67700,68200,68400,72500,71900,70400,66800,67200,67500,67100,67100,67700,67300,67500,68900,71e3,73200,72300,72700,73600,76300,79e3,78e3,75900,77300,82e3,85100,83400,78700,82e3,83900,85900,87100,91600,93600,95600,92200,91200,82500,82100,85800,101400,108600,106400,96600,89700,94600,95900,100100,97700,114500,128800,130900,121200,109900,114300,114700,115800,116e3,120900,125100,126100,125500,129800,136200,146200,148800,142100,130700,123800,130800,130500,138900,
93123,79912,Texas,21,204900,207700,197300,186e3,174300,18e4,181700,193700,193100,191100,196400,203100,220300,211e3,203800,185700,180400,178900,178900,177300,172800,169900,188e3,203600,208200,192100,184300,178e3,179800,178400,203e3,207e3,203200,188400,189800,210600,208800,201e3,193100,189600,192500,182300,189700,185300,173200,167500,176600,202900,193700,194e3,176500,174200,160300,170500,190900,198200,184800,175e3,176600,184500,180400,184200,182900,189e3,184300,181400,179700,198300,195500,193300,181e3,190600,183100,176600,170400,177900,186800,19e4,191800,179100,176500,167600,165400,160900,172700,176100,183300,182800,189200,191600,187100,186800,187900,193e3,192100,200900,197e3,191500,184700,183200,187800,176400,176900,184100,189700,195e3,189e3,190200,191800,196600,195200,187e3,177300,191300,196600,201500,198500,199900,204900,198500,200700,203600,203500,203500,192700,196e3,195100,195700,185200,195500,201800,215e3,207300,202e3
97771,94565,California,22,,,,,,,,,,,,,,,,,,,147600,159100,171200,177900,179100,178400,178400,175400,174500,167500,170300,165200,172900,164600,159600,156700,152500,156700,144800,146900,148400,160400,164400,160500,151300,151400,154800,154800,160300,163200,172700,17e4,174100,174400,177600,172e3,170100,167900,172100,176300,176800,185200,187700,197500,205300,220900,251600,270700,295e3,289900,290100,28e4,286100,335700,345200,339400,291900,282100,283500,275600,285400,279e3,287100,279400,297900,299100,310500,306600,308500,311800,316900,326700,324100,32e4,320100,321600,329500,332900,341400,351e3,358300,359200,354200,351400,346700,359700,366800,381500,373200,368400,362500,376800,379900,379e3,381e3,391700,404400,408e3,405300,412800,417700,432e3,427700,427900,422700,432200,433400,428700,424300,422300,423e3,428400,438200,445800,431900,421200
91926,77433,Texas,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244900,245200,221600,215600,210100,227300,232500,236700,24e4,235900,240200,226400,219400,220800,233800,228600,228900,218700,232e3,237900,240700,237100,214600,207500,207800,211800,216600,215100,224500,232400,237100,238500,236600,241800,247800,254300,252200,248200,245e3,254400,262e3,269700,263700,254900,257700,266800,277300,274900,281e3,279400,290200,291e3,284400
90654,75052,Texas,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158600,163e3,161700,164100,165100,163500,160800,160800,163400,167600,168e3,166100,167800,167200,169600,168100,168200,169900,171300,174200,176800,181400,182300,182700,181400,183500,198800,201e3,197400,185300,187300,187200,188700,190500,197600,196400,195200,192700,200400,210500,217700,223400,223500,220500,212100,202700,202900,209100,218200,226300,233100,226800,226900,224700,231900,
74126,37042,Tennessee,25,111e3,108600,110900,110600,104400,101600,101700,99900,99300,99200,109100,107700,110900,107600,111600,110100,107200,109800,110700,110800,107200,105300,111e3,110300,109100,105500,106500,103800,102700,100700,102700,103500,105300,109600,118e3,120600,115300,108400,105300,109100,107600,112400,112200,112100,111400,113200,120300,116200,115400,111700,115e3,114100,110600,109600,110700,110500,110700,111300,115500,111500,11e4,106300,113900,113700,114600,109100,107600,102400,103400,102300,104400,105800,103500,108600,106400,109700,107400,112100,112600,111200,108500,105700,111900,109e3,111700,109200,112100,115e3,110500,109800,108300,110800,109100,109600,110100,113200,114100,114300,115400,115500,118600,121100,124400,125e3,125400,124700,124800,124900,125e3,123800,122400,121600,12e4,121700,121500,124500,125300,131900,141200,142200,140900,137600,140900,142100,139200,139900,141800,141400,140500,140600,149300,149700,150900,
89925,73099,Oklahoma,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142500,144e3,143500,143e3,141700,143200,146800,147600,148400,148600,148500,147800,147700,149600,150300,150800,148300,148800,146200,147500,148800,151e3,153600,153800,155400,153600,153e3,150500,152e3,150500,153200,155400,153e3,150500,150300,154400,158800,158100,160100,160900,161900,161200,16e4,149900,149600,149900,166e3,167600,171500,166200,168800,163600,162400,160900,164100,17e4,168300,169500,
91922,77429,Texas,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205100,217600,225600,224700,213100,205300,207300,209300,208300,206700,207200,209300,212100,215100,222200,222700,215500,211500,212e3,213400,216900,221400,228e3,227700,229200,229600,231e3,230300,229500,231e3,230600,23e4,230400,236e3,238700,233900,231700,239e3,238e3,237100,232700,237600,239400,237100,237300,239900,249300,26e4,274200,275500,269900,254100,245700
61617,10003,New York,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062300,1080300,1095400,1137e3,1198700,1243e3,1133500,1160200,1154200,1135700,1168800,1197200,1371800,1267700,1077900,1175600,1131200,1312e3,1145200,1167800,1257600,1145200,1150400,979700,1151600,1185e3,1069200
86026,63376,Missouri,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161200,161900,159400,162400,161300,161600,161e3,161700,161800,161100,164200,164500,161500,160800,16e4,163200,164e3,166e3,168700,170100,171300,173200,170100,169100,168800,174e3,174300,174900,178100,173700,174400,170200,177e3,178600,179900,180300,179400,178800,182e3,179800,183500,186e3,189300,188300,186200,187600,190100,191600,191600,19e4,192200,190800,191900,188300,193400,194600
70829,30044,Georgia,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78100,76100,77700,77300,79900,80600,81500,80900,81200,81600,81900,81100,83800,88600,94600,95100,97500,97200,99800,98700,102400,105900,109e3,109400,111600,113500,118300,119400,122400,121900,122400,121700,122300,123500,125700,129e3,130900,131100,131e3,132900,134700,135600,141500,143700,144700,144900,145500,148300,144800,147300,148600,148800,150300,150500,153700,155600,158200,158700,158400,156e3,156700,157900,159900,162700,163700,168100,169600,176700,176200,177e3,172600,174400,176e3,177700,178700,179300,178900,180300,181300,188500,191800,194700,189e3,190600,187500,192800,189900,195e3,194300,,
69823,28277,North Carolina,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271700,26e4,241700,231100,252400,282300,277100,264e3,245600,251700,245200,241300,245600,253300,250800,249100,258400,260400,259200,248300,239400,245800,247600,254800,250200,259500,268800,262100,258200,258100,272700,283300,278300,277200,275400,283800,294800,288700,284500,281100,278200,302700,306e3,319500,298600,286600,280500,275900,277200,278600,281300,277700,280500,276200,277e3,262e3,261400,264400,272600,275600,272400,266300,254200,263400,266200,281700,277900,289e3,305100,313700,318200,315200,314e3,321100,317100,315900,312700,326700,327600,320100,317600,328200,333900
70828,30043,Georgia,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117100,118600,113200,109e3,105700,106e3,108500,117100,122400,123700,122e3,123400,125300,126800,128400,134800,140200,144300,144600,145400,151400,152900,153200,151400,151900,153800,149900,152200,148400,150900,153e3,161200,166e3,167700,169700,172e3,172400,174400,174900,177e3,176600,179300,18e4,181300,180700,180800,181200,183e3,185100,186800,188700,19e4,185900,184900,183900,190200,192400,194900,197600,196200,198200,198400,203100,201600,202300,203800,211100,212900,214200,216600,217e3,215300,213900,220200,220600,216500,211800,215500,22e4,222800,223300,226600,228700,231100,228600,231200,234300,240800,235e3,
84627,60625,Illinois,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200900,181700,186100,155500,150200,163500,191200,187600,186500,219300,219800,223600,178100,168300,167500,180100,208100,188100,198300,213800,242600,260100,256300,257400,260400,272500,295500,274400,260200,22e4,242800,244400,264300,252200,261500,263200,255600,247500,242700,277200,296900,300100,274600,258400,251800,251500,248600,25e4,246900,256600,26e4,256800,223400,228e3,221200,249500,248800,264e3,264800,244500,245e3,226100,232800,247200,263900,288400,278600,265800,237100,223800,227e3,246e3,256e3,263800,256200,260300,256800,260100,246600,258100,267500,279600,258900,272100,266500,296100,298100,310600,320100,344800,338700
92341,78245,Texas,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139700,139800,137e3,136600,136300,139600,138700,139400,137800,140300,141300,142400,143300,141600,147100,147900,154400,149900,149e3,150800,154800,152300,15e4,151100,16e4,164400,167100,171300,169100,168600,167100,166400,169500,164300,170500,166600,166300,166800,170200,175600,173e3,173200,175400,176200,175600,174600,173300,171100,170900,178100,184500,187800,184e3,187200,191700,199200,198e3,190700,182600,179700,185400
84630,60629,Illinois,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86e3,85600,86500,89400,93400,83600,88600,85400,95500,90500,94600,83100,84e3,73500,78100,71900,78700,85800,92300,93900,91700,93400,94e3,100800,104300,108500,101800,98400,92900,99300,105100,115700,114700,110700,109e3,111200,118500,115200,123800,125700,135800,120800,119e3,113e3,119e3,12e4,125200,129700,127100,124e3,122900,128200,134500,138800,135700,133100,133800,135800,141400,138e3,139900,141400,141800,142800,137900,139700,140600,146e3,152500,160600,156800,152600,146e3,152100,163200,165300,165700,156400,16e4,158e3,163e3,161900,170100,173300,177e3,174e3,18e4,174200,173300,167100,179200,189800
70874,30096,Georgia,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107200,108900,111100,114e3,107500,105300,106200,106400,108100,107e3,107500,105100,104300,108400,116800,119400,122500,125100,129e3,133800,137e3,141100,146e3,151300,151300,147900,142300,143800,143700,145500,146600,149200,148400,155900,155900,158200,156200,163100,17e4,170900,170100,168700,168300,174e3,174500,173300,171e3,173900,177300,170900,169300,175800,186600,189600,186800,181600,184100,180500,180500,177600,180300,186e3,195e3,196900,196500,185e3,187400,183800,189200,190500,195e3,197600,198200,197800,197400,197700,200800,206100,208500,204500,200900,202400,209800,219900,224100,226500,223300,229600,234600,235800,
60545,07030,New Jersey,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656500,669800,707e3,730500,756700,724e3,727800,676500,690200,691300,713200,692100,704e3,717600,746400,714700,735e3,743800,789300,741700,746200,727500,763e3,711e3,703400,635800,684e3,674600,749400,727200,736200,721e3,
90823,75287,Texas,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255500,255800,254600,254300,257700,263400,270500,295400,299e3,302e3,289700,260600,284e3,274100,306e3,259100,257100,255600,283200,286700,281500,281800,302900,338e3,375700,365700,336900,299100,301900,305500,296600,284200,280600,281900,279400,297900,322200,327500,317500,280800,293500,329700,351400,366800,350800,333e3,331400,320800
94748,85032,Arizona,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180300,183500,185400,191600,190800,193300,193400,191500,206900,211100,219800,209100,205100,195800,195900,196800,204800,211800,215700,218300,213500,216800,215300,225300,223500,228500,223e3,224600,233100,237300,229100,228100,217800,219400,219500,232500,243200,235e3
67732,23464,Virginia,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229400,225400,224900,226200,226400,221600,220600,222400,220700,220700,219400,227200,227700,227700,228e3,228600,233600,233500,233700,225e3,225800,235300,242300,243e3,237100,239600,241500,241900,239300,239800,232300,231300,230700,244100,253800,258100,249800,238800,235600,241100,247100,248600,240900,239100,248e3,256900,262500
70810,30024,Georgia,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233100,215600,196700,191200,187900,184100,186e3,186300,188900,195100,202100,212700,216800,219600,218900,217300,215400,219100,217600,222200,221400,230100,235400,240200,243600,244e3,246200,247500,248400,248600,251e3,257400,264300,266900,264200,263e3,266100,274900,275600,275100,274800,282100,287300,282500,282700,278200,282100,276500,279600,285e3,286500,288900,285400,289600,286e3,285300,283400,287600,291200,301e3,301600,301900,296500,303e3,310200,307800,306300,307300,307400,310200,313100,317400,314500,306300,312700,311800,315700,310500,318e3,325100,336500,335100,334300,327600,325e3,320400,319300,324500,323100,325500,322500,327800,
61148,08701,New Jersey,42,24e4,230300,215800,203100,204700,192400,215700,209100,201500,195300,229500,240700,224700,189100,184900,198e3,198900,183900,200100,220700,234400,216300,202500,194700,192600,182400,182400,186400,205200,193700,192e3,174200,183e3,184400,198100,199700,193e3,167800,172e3,165300,181200,168200,166900,181300,190700,203800,201e3,178700,166e3,147500,159200,150600,156e3,167700,173200,153700,166400,162500,179700,167500,180500,187800,178300,171100,166e3,182900,195200,196800,196700,196600,201400,193300,198700,181400,182500,188500,211e3,211800,216600,233400,254100,248300,242600,237700,236e3,236800,237900,258900,248700,237400,217500,237600,246900,253400,236e3,244e3,237500,247900,255200,266800,266100,259900,283600,274e3,261100,245800,248200,254800,252700,248100,253300,238700,255500,255100,250100,232400,221100,229500,244500,244500,257300,256600,245500,225100,208400,211500,214400,226200,244500,249e3,247300,247600,236e3,
91889,77379,Texas,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216500,220600,224e3,221400,218700,219e3,231200,231800,232100,222500,219600,220200,224900,212200,205600,199900,220100,220500,226700,227200,232500,231400,231700,232e3,238300,237800,230900,227e3,216500,221800,220600,234600,232700,246100,242800,241100,228600,220600,230800,236700,250900,250200,244400,238800,238500,250700,254100,265300,266200,252200,249100,240100,251200
