"RegionName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
"Virginia",11,,1650,1797,1800,1850,1950,1800,1795,1795,1800,1800,1750,1750,1795,1825,1895,1897,1850,1850,1800,1800,1799,1795,1750,1750,1795,1800,1800,1850,1850,1800,1800,1795,1795,1750,1795,1775,1800,1850,1875,1895,1950,1900,1895,1900,1850,1850,1800,1795,1800,1800,1950,1995,1995,1980,1950,1900,1900,1850,1875,1895,1895,1950,2000,2000,2000,2000,1975,1900,1900,1900,1890,1875,1900,1900,1950,1995,2050,2000,1950,1900,1950,1895,1900,1900,1900,1995,2000,2047,2100,2000,1995,1995,1995,1995,1900,1900,1942.5,1995,2100,2100,2100,2095,2000,2000,2000,1995,1950,1995,1996,2095
"Washington",12,,1795,1800,1847.5,1800,1900,1895,1862.5,1895,1850,1725,1650,1650,1700,1750,1795,1750,1750,1750,1700,1695,1695,1649.5,1650,1650,1695,1700,1695,1695,1750,1700,1695,1695,1650,1612.5,1600,1600,1662.5,1695,1695,1699,1700,1725,1750,1725,1730,1699.5,1675,1672.5,1650,1695,1750,1750,1795,1800,1795,1795,1750,1750,1750,1770,1795,1803,1850,1895,1900,1950,1895,1895,1875,1895,1895,1895,1921.5,1995,1995,1995,2100,2100,2050,2050,2000,2000,2100,2100,2175,2250,2310,2400,2450,2400,2400,2350,2295,2295,2295,2299.5,2329,2395,2487.5,2495,2495,2495,2400,2345,2300,2300,2325,2295,2380,2400
"Massachusetts",13,,,,,,,,,,,,,,,,,2600,2600,2550,2450,2392.5,2400,2597.5,2800,2850,2975,3000,3000,2900,2813,2800,2800,2800,2800,2950,3200,3200,3200,3197,3200,3200,3100,3000,3000,2995,2950,3000,3200,3299,3300,3350,3300,3299,3200,3200,3200,3000,3000,3200,3500,3500,3400,3400,3400,3300,3300,3200,3200,3200,3200,3400,3600,3600,3600,3500,3500,3400,3400,3400,3300,3200,3200,3400,3700,3700,3650,3600,3600,3600,3550,3500,3400,3300,3500,3700,3800,3800,3800,3850,3800,3750,3600,3600,3500,3500,3600,3800,3995,3900,3800,3800
"Indiana",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995,1095,1050,1050,1150,1200,1250,1275,1250,1250,1200,1262.5,1250,1200,1200,1200,1295,1295,1297.5,1300,1295,1275,1250,1245,1250,1250,1275,1295,1275,1250,1225,1200,1250,1275,1250,1245,1245,1250,1295,1300,1295,1250,1295,1295,1339,1285,1309,1275,1300,1300,1350,1350,1395,1375,1375,1350,1390,1395,1350,1325,1335,1375,1440,1440,1445,1405,1400,1390,1495,1475,1460,1449.5,1400,1425,1450,1495
"Arizona",15,,,,,,,,,,,1250,1195,1200,1150,1250,1175,1125,1150,1150,1175,1150,1100,1175,1151,1199,1200,1300,1200,1250,1200,1195,1200,1200,1195,1165,1165,1150,1200,1199,1195,1195,1177,1125,1150,1150,1175,1150,1100,1100,1100,1100,1200,1200,1225,1199,1195,1195,1200,1220,1200,1235,1300,1350,1300,1300,1300,1295,1300,1250,1250,1295,1295,1295,1295,1295,1275,1200,1295,1262.5,1250,1250,1200,1250,1300,1350,1436,1499.5,1495,1450,1450,1450,1395,1395,1400,1400,1400,1472,1500,1550,1550,1500,1547.5,1550,1500,1500,1537.5,1500,1624.5,1600,1650,1600
"Tennessee",16,,,,,,,,,,,,,1500,1467.5,1500,1500,1500,1500,1495,1400,1450,1495,1500,1550,1495,1600,1500,1500,1550,1500,1450,1495,1450,1450,1350,1350,1350,1395,1395,1275,1372.5,1449.5,1395,1345,1350,1325,1375,1395,1275,1295,1295,1350,1395,1395,1400,1350,1299,1350,1395,1395,1395,1395,1395,1395,1397.5,1450,1445,1395,1350,1375,1395,1350,1350,1450,1450,1495,1499,1545,1500,1450,1400,1450,1450,1425,1440,1450,1450,1500,1500,1550,1500,1497.5,1495,1500,1545,1500,1520,1550,1600,1597,1600,1595,1595,1600,1595,1595,1595,1585,1525,1500,1700
"Missouri",17,,,,,,,,,,,,,,,,,,,,,,,,,1450,1415,1400,1350,1400,1485,1400,1382.5,1395,1297.5,1275,1195,1195,1200,1150,1195,1100,1200,1150,1095,1195,1100,1100,1095,1000,1000,1050,1200,1200,1200,1200,1200,1200,1185,1050,1200,1150,1150,1150,1200,1250,1200,1210,1200,1150,1150,1100,1100,1150,1199,1199,1200,1200,1250,1200,1200,1297.5,1200,1320,1100,1195,1175,1200,1200,1277.5,1250,1250,1300,1250,1250,1275,1250,1250,1300,1300,1299.5,1300,1300,1299,1300,1325,1342.5,1300,1300,1295,1275,1297
"Maryland",18,,,,,,,,,,,,,,,,1950,1925,2100,2100,2000,1950,2000,2000,2000,1850,2000,1800,1800,2000,1900,1800,1850,1800,1700,1800,1786,1800,1800,1900,1850,1837.5,1850,2000,2000,1999,2000,2000,2100,1950,1950,1975,2000,1985,2100,2000,2000,1995,1950,2000,2000,2000,2287,2200,2200,2175,2100,2170,2000,2000,2000,1995,1987.5,2000,2025,2200,2062.5,2157.5,2250,2200,2045,2057.5,2000,1952.5,1967.5,2150,2200,2200,2200,2100,2150,2176,2100,2000,2000,2100,2042.5,2020,2120,2150,2170,2200,2200,2200,2100,2100,2037.5,2075,2000,2062.5,2150,2130
"Wisconsin",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140,1140,1112.5,1140,1175,1150,1075,1145,1150,1195,1200,1250,1200,1275,1262.5,1140,1162.5,1250,1140,1140,1140,1200,1275,1365,1300,1300,1200,1200,1200,1200,1250,1197.5,1300,1200,1200,1280,1439.5,1412.5,1400,1495,1400,1300,1200,1200,1345,1340,1300,1315,1290,1400,1397.5,1350,1300,1237.5,1200,1300,1450,1400,1400,1350,1335,1390,1350
"Minnesota",20,,,,,,,,,,,,,,,,,,,,,1595,1550,1495,1500,1500,1525,1550,1595,1650,1600,1600,1600,1595,1500,1549,1500,1550,1549.5,1595,1600,1695,1600,1600,1600,1600,1675,1650,1650,1600,1595,1595,1600,1650,1681.5,1700,1698,1625,1675,1650,1650,1675,1695,1700,1750,1730,1725,1750,1700,1695,1699.5,1700,1700,1695,1700,1695,1720,1650,1695,1740,1695,1750,1695,1700,1740,1700,1700,1700,1772,1795,1750,1750,1700,1695,1795,1800,1751,1800,1795,1850,1850,1895,1895,1850,1800,1800,1895,1850,1850,1900,1878,1895
"Colorado",21,,,1800,1695,1650,1595,1500,1662.5,1695,1550,1650,1800,1650,1650,1700,1650,1650,1695,1700,1695,1667.5,1595,1550,1500,1600,1695,1712.5,1650,1600,1650,1600,1650,1595,1600,1650,1750,1725,1695,1700,1695,1650,1695,1700,1695,1650,1695,1695,1700,1695,1695,1712.5,1795,1795,1800,1800,1850,1900,1850,1800,1900,1929,1995,2000,2095,2000,2000,2100,2095,2097,2095,2150,2200,2200,2200,2200,2195,2200,2195,2282.5,2100,2000,2095,2100,2100,2200,2200,2250,2290,2255,2250,2200,2195,2200,2275,2200,2200,2200,2300,2395,2400,2350,2345,2300,2295,2300,2300,2299.5,2300,2325,2395,2395
"Alabama",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1250,1250,1250,1350,1250,1200,1250,1300,1300,1250,1295,1225,1200,1350,1300,1250,1300,1250,1200,1200,1200,1307.5,1400,1350,1350,1350,1295,1300,1350,1300,1295,1385,1350,1495,1400,1400,1362.5,1362.5,1350,1375,1395,1400,1400,1397.5,1400,1422.5,1500,1495,1500,1495,1450,1500,1500,1495,1450,1495,1495,1500,1495,1500,1450,1450,1450,1450,1475,1400,1395,1500,1500,1550,1550,1525,1495,1500,1545,1575,1495,1495,1495,1500,1545
"South Carolina",23,1775,1800,1700,1600,1600,1537.5,1500,1500,1525,1499.5,1500,1485,1450,1425,1500,1537.5,1472.5,1495,1450,1412.5,1350,1350,1300,1400,1375,1400,1400,1395,1400,1395,1400,1400,1375,1375,1350,1362.5,1385,1395,1400,1400,1435,1450,1447.5,1450,1442.5,1425,1450,1495,1450,1400,1400,1419,1450,1450,1525,1450,1437.5,1450,1450,1495,1500,1495,1495,1495,1500,1500,1500,1495,1500,1495,1500,1550,1600,1575,1550,1550,1595,1600,1595,1585,1500,1520,1550,1650,1650,1650,1695,1695,1695,1695,1695,1650,1600,1625,1650,1700,1700,1695,1750,1700,1700,1700,1650,1695,1695,1695,1662.5,1700,1695,1750,1795
"Louisiana",24,,,,,,,,,,,,,,,,,,,,,,,,,,1397.5,1300,1400,1497.5,1400,1300,1325,1475,1337.5,1350,1300,1375,1450,1300,1350,1300,1300,1250,1425,1475,1425,1400,1463.5,1400,1400,1450,1500,1452,1500,1595,1600,1595,1500,1400,1495,1600,1700,1600,1650,1600,1650,1675,1600,1595,1600,1500,1560,1500,1600,1625,1600,1550,1600,1600,1600,1400,1500,1500,1500,1400,1500,1600,1600,1625,1600,1600,1500,1500,1500,1500,1512.5,1650,1750,1612.5,1550,1550,1600,1500,1500,1600,1495,1499.5,1500,1397.5,1350,1450
"Kentucky",25,,,,,,,,,,,,,,,1650,1697.5,1500,1500,1500,1350,1475,1487.5,1395,1497,1500,1572.5,1500,1395,1500,1495,1395,1450,1392.5,1390,1350,1297.5,1324.5,1425,1399.5,1400,1395,1400,1397.5,1400,1500,1450,1497.5,1399.5,1397,1395,1395,1500,1495,1444,1395,1495,1444,1495,1500,1500,1575,1575,1550,1500,1500,1500,1472.5,1434.5,1400,1475,1500,1495,1499,1500,1595,1580,1495,1525,1499.5,1350,1350,1400,1499.5,1400,1400,1595,1595,1550,1549.5,1500,1550,1575,1575,1549,1500,1500,1537.5,1595,1595,1595,1596,1495,1475,1475,1511,1550,1500,1596,1624,1595,1585
"Oregon",26,,,,,,,,,,,,1200,1225,1245,1295,1300,1350,1445,1462.5,1495,1495,1495,1450,1450,1350,1450,1495,1495,1495,1550,1500,1495,1450,1450,1350,1395,1395,1450,1447.5,1450,1495,1595,1595,1625,1600,1595,1595,1530,1535,1500,1582.5,1600,1645,1667.5,1750,1797,1750,1750,1695,1695,1795,1795,1800,1795,1825,1850,1895,1950,1900,1795,1850,1850,1875,1895,1950,1950,1895,1995,1995,1997.5,1972.5,1950,1795,1995,2025,2000,2137.5,2200,2250,2200,2195,2100,2095,2000,2050,2000,2000,2110,2195,2200,2195,2195,2195,2100,2000,1995,1995,2075,2100,2200,2200
"Oklahoma",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1372,1395,1250,1300,1350,1300,1295,1395,1385,1495,1495,1500,1500,1500,1495,1495,1595,1500,1450,1395,1395,1395,1450,1495,1495,1495,1500,1500,1495,1445,1445,1495,1500,1510,1500,1495,1495,1495,1450,1400,1400,1435,1475,1495,1450,1450,1425,1477.5,1450,1450,1397.5,1345,1350,1325,1395,1400,1400,1400,1400,1445,1450,1400,1395,1350,1350,1375,1395,1350,1395,1410,1445,1400,1400,1395,1395,1395,1350,1350,1400,1400,1395,1400
"Connecticut",28,,,,,,,,,,,,,,,2540,2700,2700,2500,2400,2225,2200,2200,2200,2150,2150,2400,2400,2500,2575,2500,2300,2300,2300,2200,2200,2200,2250,2200,2250,2400,2400,2300,2250,2200,2200,2000,2000,1995,2000,1992.5,2000,2200,2300,2200,2200,2100,2100,2100,2000,2000,2100,2100,2200,2200,2200,2250,2200,2200,2200,2100,2000,2100,2100,2200,2200,2300,2225,2200,2200,2150,2037.5,2000,1950,2000,2000,2000,2100,2200,2300,2300,2250,2200,2000,2025,2000,2000,2000,2100,2300,2355,2400,2350,2200,2200,2000,2100,2000,2000,2200,2100,2150
