RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04
4197,Conifer,Colorado,3211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249100,275e3,300700,313300,296200,294500,293500,308500,325200,339300,329e3,323600,316600,315500,327800,343700,350400,330300,329700,326700,341500,338900,348100,34e4,351400,341300,352200,337700,337900,347600,354900,371400,353100,353e3,379700,413400,407800,389900,382100,396800,405800,426900,427e3,422600,404500,413e3,406400,400500,409500,435600,430300,418900,406400,418200,431800,427e3,428800,424200,423900,441200,485300,495100,478600,465600,467100,473e3,456900,467600,489800,506900,510500,492500,458300,461700,483300,516300,516100,514200,5e5,507900,508400,505500,485500,499100,516900
13740,Scotia,New York,3212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118e3,143100,141400,142300,127700,118700,116200,125100,122700,130700,141100,149900,142700,130300,139200,146600,151e3,148600,138700,136e3,133100,141500,149800,140800,143900
36638,Irondale,Alabama,3213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144100,143100,147800,144e3,138600,136500,141200,141200,132300,125100,124200,127300,137300,135900,134300,123500,140500,148600,152200,144900,13e4,146e3,129700,149700,123e3,139500,130800,135600,126800,125600,139400,149500,156800,151400,159700,153500,161800,152200,152700,160100,161800,165500,164400,184700,187600,180900,149800,166500,156900,172e3,149400,171e3,175400,181600,
42588,Moseley,Virginia,3214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400200,401900,353e3,351300,346100,382200,396700,407e3,387e3,385700,383100,417600,426300,411e3,343100,336600,351100,39e4,371800,363200,355300,333500,330400,315700,353e3,367100,362900,332600,316500,345500,356500,382300,382900,392800,370500,385800,422600,430800,
760887,Berlin Borough,New Jersey,3215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181900,196700,182100,182600,181600,198e3,214500,215800,22e4,221500,223800,211700,205700,193700,200800,199600,197300,194900,211900,219200,234400,217300,221700,213700,207600,
8565,Howard,Ohio,3216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159e3,162800,153400,157e3,153400,155200,158e3,165100,177e3,163700,145400,136200,152500,168400,177900,170100,174400,170600,176900,166500,181100,178e3,188900,153700,152e3,
18162,Fort Myers Beach,Florida,3217,443800,419600,364900,378700,361500,395100,348600,334e3,294600,312800,325800,363500,354e3,331400,308800,295300,297900,295300,316300,33e4,320800,328700,331500,330600,321e3,321900,327200,314200,298400,349200,345e3,338e3,277900,273100,281700,278100,293800,307500,305600,300500,297700,336400,322600,293500,263900,324500,341300,345500,302e3,304200,307700,296900,279700,282400,303900,325700,341700,341600,337600,313600,315900,323400,321e3,313200,287300,301e3,308300,347900,344200,349800,350900,343400,332500,324100,343100,341100,349400,341900,354100,325900,339700,338400,362400,358100,364700,372700,369100,350600,325300,359e3,375100,403600,369500,372e3,368200,367e3,357200,372200,395300,420700,410200,406400,382e3,383100,386100,397300,404200,41e4,423500,414200,401600,406200,419200,423300,383700,372200,368900,395300,408300,423500,420500,417200,396400,414300,398400,428800,426200,445e3,430200,426400,427900,436600,433500,
49914,Winston,Oregon,3218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164700,164e3,156600,153300,165200,158400,146200,138100,141200,158400,161800,170600,162600,161200,175800,191800,191700,190300,173300,178300,167400,168300,161500,173900,172600,181900,179500,215600,211700,211400
5584,Leavenworth,Washington,3219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230100,264500,284800,275e3,280400,262100,255900,270100,293100,328500,317700,324600,288200,293700,284900,293700,287100,329700,344300,361400,313200,294800,318300,304400,326700,310300,348e3,340500,335700,329200,354300,344200,377200,343500,339900,283e3,288300,291900,294700,334200,335300,394800,417400,425500,416600,388900,349400,346100
7435,Toano,Virginia,3220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277100,255600,268400,268e3,287500,305500,313700,306300,255700,259200,250200,273400,286600,313800,328400,305400,283100,264600,258700,259600,283300,278700,286200,279900,276600,309900,293700,295200,269900,283700,316100,317400,309400,294300,313300,305700,
