"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
"Los Angeles County","CA","Los Angeles-Long Beach-Anaheim","06","037",1,219000,219000,219900,220000,224900,225000,225000,226000,225000,225000,225000,225000,222000,215000,220000,219900,219900,219900,215000,214900,214900,210000,209000,209000,205000,205000,205108,209000,210000,210000,212000,215000,215000,219900,219999,224900,229547.5,232000,237500,240000,250000,260000,265000,269900,270000,275000,275000,279900,279900,280000,279000,289900,295000,299000,299000,299900,299000,299000,299000,299000,3e+05,299990,3e+05,310000,319900,320000,325000,329000,330000,329999,325000,335000,339000,339900,344999,349000,349500,349999,350000,355000,357000,359000,364900,364962.5,365000,368900,369999,375000,379989,380000,380000,385000,387900,389000,395000,390000,399000,399000,399900,399990,4e+05,410000,404750,410000,417593.5,415000,410000,415000,419000,419900,420000,420000
"Cook County","IL","Chicago-Naperville-Elgin","17","031",2,99900,99936.5,1e+05,104900,99900,99000,99000,99000,99000,94000,94500,89900,88500,80650,85000,84900,84900,84900,80000,79900,79900,75000,75000,74900,70000,70000,70000,69900,69900,69900,69900,69550,69900,69500,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,70000,70000,70000,70000,69900,70000,72000,74900,75000,77000,77900,79000,79900,79000,79500,79200,79900,79900,79900,80000,84900,85000,85000,85000,87000,85000,85000,87900,87000,88500,89500,89900,90000,94400,95000,95000,95000,94900,94900,94900,94900,95000,99000,99900,1e+05,107500,107000,108000,108120,109000,105000,105000,106880,109500,110000,115000,119000,119500,119900,119830,119900,119900,119000,117000,119000,119900,121000,124900
"Harris County","TX","Houston-The Woodlands-Sugar Land","48","201",3,81000,82000,82500,83000,82500,82000,80000,80471,81000,80000,80000,79900,78900,77000,77900,77900,78300,78570,78000,77000,76950,76000,74900,75000,74995,74900,74900,74050,74900,74900,74900,74900,74900,73725,74900,74992.5,75000,75000,75000,74900,74900,75000,79000,79900,79500,79500,79900,79500,79500,79900,79823,79000,79900,80000,80000,84500,82303,80000,80000,82000,85000,85000,85000,85000,86920,90000,92500,90000,92500,94900,94900,94900,95000,96990,1e+05,1e+05,104900,107000,110000,110000,109999.5,110000,114000,110000,109900,110000,115000,117000,119900,120000,120000,120000,120000,120000,119995,120000,120000,120000,120000,125000,128995,126900,127000,128135,127000,128900,129900,130000,130000,134000,135900,136878.5
"Maricopa County","AZ","Phoenix-Mesa-Scottsdale","04","013",4,79000,79900,79900,79900,79900,76900,76000,77000,75000,74900,74000,72500,70900,68320,69900,69900,69700,69000,65900,65400,65000,65000,65000,65000,65500,67500,69900,69900,69900,70000,72000,75000,75000,79900,78500,80000,85000,85000,89900,90000,95000,95000,99000,99900,105000,105000,109900,109900,110000,113600,115000,117000,118000,119900,119900,119500,118500,119900,119000,119900,119999,119900,119500,120000,124900,125000,118000,125000,129000,129900,131000,135000,135000,135500,135000,139000,139844,139900,145000,145000,145000,149000,149900,149900,149999,154000,155000,154900,155000,158000,158000,159900,159970.5,164000,164900,164000,164900,165000,165000,165000,169000,169950,170000,174900,175000,175000,179995,179900,180000,181642.5,185000,185000
"San Diego County","CA","San Diego-Carlsbad","06","073",5,195000,199000,199900,2e+05,204000,209000,209995,210000,212000,212950,214900,214000,205000,199000,2e+05,204900,208567.5,204900,201900,199777,199000,197248,195000,195000,195000,196500,195000,198000,199000,199000,199000,199900,194900,199000,199500,206688,210000,215000,218000,225000,229000,238000,245000,249900,259900,265000,265000,270000,275000,275000,280000,285000,265000,275000,280000,287950,289000,284900,285000,285000,290000,289000,299000,299000,299900,289900,316300,319900,319000,319900,316990,319000,320000,325000,329000,329000,335000,339000,349000,349000,350000,350000,359000,359000,369000,369900,369000,369000,370000,375000,379900,380000,385000,386500,389900,389000,389750,390000,390000,399000,399000,399000,399694,399900,405000,4e+05,4e+05,4e+05,4e+05,4e+05,401995,399999
"Orange County","CA","Los Angeles-Long Beach-Anaheim","06","059",6,240000,240000,241024.5,240000,243000,245000,240000,250000,245000,240000,248000,240000,239900,229999,234500,230000,230000,230000,225000,225000,225000,220000,218900,215000,210000,210000,215000,219000,220000,219000,219000,220000,215000,225000,225000,229000,230000,235000,245000,249945,260000,274900,279000,287750,295000,295000,298000,295000,295000,291500,297900,299823.5,299974.5,3e+05,310000,315000,314900,312000,315000,313700,319000,315000,325000,322750,325000,329900,329900,335000,339000,333000,325000,339000,337875,339000,340254.5,349800,350000,355000,359000,359900,362750,365000,369000,368000,367700,370000,375000,384900,390000,395000,395000,398000,399000,399000,399000,399000,4e+05,405995,410000,414900,419000,419000,419000,419000,417000,415000,415000,419900,419000,420000,419900,420000
"Kings County","NY","New York-Newark-Jersey City","36","047",7,220000,220000,213000,210000,215000,219000,215000,219000,210000,210000,199900,2e+05,199694,189000,195000,199000,199000,199000,199000,199000,199000,199000,195000,189250,189000,189000,190000,189000,189000,189000,189000,185000,180000,179500,180000,185000,189000,189000,189000,189994.5,185000,184900,185000,185000,189000,185000,185000,188500,189000,185000,183000,185000,189000,189000,189000,189000,190600,195000,199000,199000,199000,195000,195000,199000,199000,199000,199000,199000,199000,2e+05,209000,207300,209000,2e+05,199000,199000,2e+05,215000,215000,219000,219999,219000,219000,219000,223000,224900,225000,235000,229000,237000,239000,239000,239000,245000,249000,249000,250000,254068,250000,258888,259900,260000,260000,259999,259000,260000,265000,270000,279000,280000,285000,280000
"Miami-Dade County","FL","Miami-Fort Lauderdale-West Palm Beach","12","086",8,69900,68000,68000,68000,67000,65000,65000,65800,65000,65000,65000,64000,62000,59900,60000,63305,63000,64900,64500,64000,64000,62900,64000,62600,64474,65000,65000,65000,65000,65000,69000,68900,69900,69900,69900,69900,69900,70000,70000,72900,74900,75000,75000,76500,79900,79900,79900,80000,84900,85000,85000,85000,89000,89900,90000,94900,95000,95000,99000,99000,99900,98900,89500,89900,96640,95000,90000,93500,97903.5,99000,110000,114900,115000,115000,119000,119555,120000,125000,126050,130000,129997,130000,135000,135000,139000,139900,140000,140000,142000,144900,145900,146000,149000,149900,149900,150000,150000,157900,157000,158000,159000,159000,159900,160000,163000,164000,164000,165000,167000,167950,168000,169000
"Dallas County","TX","Dallas-Fort Worth-Arlington","48","113",9,76900,77900,79000,79000,78500,78900,78900,78400,78500,79500,79900,77000,75000,74960,74900,74725,74900,74500,74000,74000,74331,72300,69999,69900,69900,69900,69900,70000,70000,71100,70000,70000,69999,70000,71000,72000,72100,73000,73679,74900,74995,75000,75000,75000,77900,78000,75000,75000,75000,75000,76000,78900,80000,79500,77500,80000,80000,79650,77500,77000,79900,80000,79900,82500,85000,86100,89900,90000,91500,92500,95000,96000,95000,95000,98000,99000,1e+05,104450,109000,109900,110000,109900,110000,115000,115000,119000,120000,123000,129500,129450,129000,132000,132000,132250,135000,135000,135000,139900,139900,144900,145000,145000,147500,149500,149900,149997,150000,153000,155000,155000,159800,161910
"Queens County","NY","New York-Newark-Jersey City","36","081",10,225000,224945,219000,218000,218000,219000,219000,219500,222990,219500,215000,212650,209000,2e+05,2e+05,199000,199000,199000,199000,195000,195000,190000,189000,189000,189000,189000,189000,189000,188000,185000,185000,185000,187000,185000,189000,188000,188000,188000,185000,188000,188000,188000,188000,188000,189000,189000,189000,189000,190000,190000,190000,192000,190000,190000,190000,195000,195000,190000,190000,190000,198000,196000,199000,199000,199000,209000,208888,209949.5,209000,209000,209999,210000,207900,209000,209000,210000,219000,219000,219000,222000,219000,219000,225000,225000,222000,225000,225000,229000,235000,235000,239000,238000,239000,240500,240000,249000,249000,249999,249800,250000,255000,259000,259000,259000,259000,259945,262000,268000,269000,269988,270000,275000
"Riverside County","CA","Riverside-San Bernardino-Ontario","06","065",11,112132,114900,115000,115000,115000,115000,115000,118575,119000,119000,119000,119000,119000,109900,115000,114900,115000,115000,114925,114900,110000,109200,109000,108000,109000,108000,106600,107900,109000,105000,109900,110000,109900,111500,113000,115000,119900,119900,122250,123749.5,127750,130000,135000,139000,140000,140000,145000,145000,150000,152500,155000,155000,158000,160000,160000,160000,164900,160000,165000,167800,169900,169184.5,169900,175000,175000,179000,180000,180000,184500,185000,185900,189000,189900,189500,189900,190000,197500,199000,205000,205000,205900,205450,207000,209900,209000,209000,209900,212000,214900,219900,219900,221989.5,224900,226000,225000,225000,228425,229900,230000,230000,230000,239000,239000,249000,249000,249000,249000,249000,249900,249999,250000,249900
"San Bernardino County","CA","Riverside-San Bernardino-Ontario","06","071",12,102000,1e+05,1e+05,1e+05,102900,104500,104900,105000,105000,105900,105000,105000,104949.5,99900,1e+05,1e+05,99900,99900,1e+05,1e+05,99900,98900,97500,95000,95000,95000,95000,94500,94900,93000,95575,99000,97500,99500,99900,1e+05,105000,106000,109900,109925,112100,119000,122000,125000,129900,130000,134000,134700,139000,139000,139900,140000,140000,145000,149000,149500,149900,149900,150000,150000,155000,154000,155000,158000,159000,160000,164900,165000,168000,169000,169500,169900,172000,170000,174990,175000,179000,179000,180500,180000,184900,185000,185000,188777,189750,189999,191900,195000,199000,199900,199999,205000,206375,214738.5,215000,215000,217450,218790,220000,224900,224999,225000,229000,230000,230000,234650,234900,230500,235000,235000,237000,239000
"Clark County","NV","Las Vegas-Henderson-Paradise","32","003",13,75000,74900,74900,74900,74325,72900,73900,74900,71000,70900,70000,70000,72000,65900,68900,69500,69700,68900,65900,65520,65000,64900,64900,63000,62000,64200,64500,64900,65000,65000,67900,65000,65000,68900,65000,70000,72000,73304,74900,75000,79000,79900,79999,85000,85000,88844,89900,92500,90000,90000,90000,94100,94900,95000,94000,98000,98000,98000,96900,99000,99996,104000,104000,103000,109875,105888,109000,109900,110000,112425,114000,114900,114900,119000,118999,118000,118000,120000,122000,123900,124925,125500,128000,125100,129000,130000,134900,135000,138000,139900,140000,142000,146594.5,145900,149000,149888,151767.5,151000,155000,155000,158000,159900,160000,164900,168900,169000,170000,172900,175000,175634,177500,178250
"King County","WA","Seattle-Tacoma-Bellevue","53","033",14,199950,199950,199950,199950,199950,194750,191995,189999,189000,184950,179950,176000,175000,165000,165000,162000,159900,158975,154900,150000,149950,149900,145030.5,139999,140000,144700,144900,144000,145000,144900,145000,149500,149500,149500,149000,149000,149900,150000,154250,155000,162000,164958.5,169950,170000,174900,175000,175000,175000,175000,179000,179900,180000,189000,190500,194950,197000,196000,198500,190000,189950,199900,199900,2e+05,206500,209950,215000,219950,219900,220000,220000,220000,220000,220000,225000,235000,239000,240000,249000,250000,250000,250000,256000,256950,257000,259000,265000,269000,279900,280000,280000,288000,289900,289950,290000,289950,289000,289000,294700,299900,299950,299999,3e+05,3e+05,309900,315000,319950,320000,319998.5,319990,320000,324900,325000
"Tarrant County","TX","Dallas-Fort Worth-Arlington","48","439",15,82900,83000,84900,85000,85000,85000,85000,84900,84900,84900,84900,82000,80000,78500,79900,79900,79900,79900,79900,79800,79000,79000,77900,77500,75900,76900,79000,79900,79900,79900,79900,79000,78000,78900,78723.5,79700,79000,79000,79000,79000,79500,79000,79900,80000,82000,82500,82000,82000,84900,84900,84900,84900,87400,84900,85000,88000,85000,85000,84500,84720,86900,89900,89900,92000,94599,90000,95000,95000,95000,98500,99425,99900,99000,99900,99970,105000,105000,109000,113900,114900,115000,115000,115000,115000,115000,119900,124900,128000,130000,130000,132900,134900,132950,135000,139000,137700,139000,139900,142000,147000,149000,149500,150000,152404.5,155000,155000,159900,159500,159998,162000,165000,169000
"Santa Clara County","CA","San Jose-Sunnyvale-Santa Clara","06","085",16,320000,317900,320000,325000,325000,329000,325000,330000,328000,319949.5,317500,315000,314900,299000,305000,310000,315000,319900,319000,319300,308900,305000,3e+05,309900,3e+05,3e+05,300450,319900,319000,324900,328944,331900,325250,339000,349350,349950,359000,375000,389000,398893,399894,419888,425000,429950,430000,445000,449000,450000,457999.5,450000,465000,469900,485000,495250,498000,499000,499888,499950,499000,495000,499500,519888,529884,549000,560000,568000,575000,585000,595000,595000,598000,595000,594450,595000,599000,599000,6e+05,605000,626857,630000,635000,629999,625000,629000,649500,649950,659000,659000,660000,665000,670000,675000,685000,699000,725000,739000,731990,762495,769000,789000,799888,820000,812500,799999,799900,799900,799000,799000,799000,799925,808000,795000
"Broward County","FL","Miami-Fort Lauderdale-West Palm Beach","12","011",17,62000,60000,60000,60000,60000,59999,60000,60000,60000,59999,60000,59500,58949.5,54970,57000,58500,59000,59000,59000,59000,58500,57700,59000,57900,59000,59900,59900,59900,59900,59900,60061.5,61900,64900,64900,65000,65000,65000,65000,67000,67500,69000,69999.5,69998,70000,73900,72500,74500,74500,75900,77495,76900,75900,79900,79900,80000,84900,85000,85000,85000,85900,85000,85000,85000,85000,89000,89900,89000,89900,90000,92500,97000,97900,97000,99100,99997,104788.5,102500,105000,109000,110000,110000,110000,115000,115000,115000,119000,119900,119000,119900,119900,120000,120000,120000,124900,123900,124500,123900,126900,127000,127000,128000,129000,129900,129900,134900,135000,135000,135000,136000,135000,135000,136000
"Bexar County","TX","San Antonio-New Braunfels","48","029",18,75000,75000,78000,78000,76500,78500,78000,76500,75000,76000,77000,75900,74900,74000,74900,74900,74900,74000,73900,74000,74500,74500,72000,70900,69999,72000,72000,72000,73000,72900,70000,69900,69900,70000,70000,71000,69995,70000,73000,72900,72000,72000,73000,72225,70000,72500,73850,74900,75000,75000,75000,75000,75000,75000,76500,76500,75000,75950,75000,75000,77950,79900,79900,79000,79250,79000,80000,84999,83987.5,83000,80500,82500,82500,85000,85000,85000,85000,86900,89000,89500,90000,93700,95000,99900,98000,99000,99500,99900,1e+05,1e+05,102500,105000,108000,109900,109000,110000,110000,109900,110000,112850,112000,112000,115000,119500,119500,118500,117500,119900,120000,120000,123598,124900
"New York County","NY","New York-Newark-Jersey City","36","061",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199999.5,210000,211968,211968,207713,199000,175425,164900,188999.5,197500,199000,210000,208000,209900,220000,214900,209950,212250,230000,230000,235000,239250,237000,235000,235000,240000,240000,249000,249000,249000,249000,249000,249000,249000,250000,250000,249450,253000,255000,250000,250000,250000,261000,259000,259000,257000,265000,260000,255000,255000,255000,255000,260000,259999.5,275000,279000,275000,279999,285000,285000,289000,295000,299000,299000,299000,299000,3e+05,299000,299000,299000,299000,299000,3e+05,305000,310000,315000,315000
"Philadelphia County","PA","Philadelphia-Camden-Wilmington","42","101",20,84900,83500,85000,85000,84900,85000,86900,85000,87900,87900,89000,85500,84900,80000,85000,84900,85000,85000,84999,80000,80000,79900,79900,79500,79900,79000,79900,79000,78000,79000,79900,76500,75000,75000,74900,74900,74900,74900,75000,74900,75000,77500,75000,77400,79000,78000,75000,75000,74900,75000,75000,77000,75000,75000,78000,78000,79000,79900,79900,79900,79000,79000,79000,78699.5,79897,79900,79900,79750,79822.5,77837.5,76250,75000,75000,74990,75000,75000,79900,80000,79900,79900,79900,78900,75000,78150,79900,80000,85000,89000,89987.5,89900,89900,89900,90000,91189,89900,89900,89900,89999,89999,93000,95700,98700,99900,99900,1e+05,1e+05,1e+05,1e+05,105000,1e+05,105000,109900
"Alameda County","CA","San Francisco-Oakland-Hayward","06","001",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349000,350000,344950,349000,365000,371684,379000,385000,385000,389725,399000,399000,399800,399000,396000,389950,389000,399888,399950,410000,424900,439000,449900,450000,459950,459000,455000,449500,459000,468000,479999.5,485000,495000,495000,499000,499000,498888,499000,499000,499000,499500,499000,507500,519000,529000,537350,532250,539000,540000,545000,549000,549888,562500,558944,575000,585444,595000,599000,599000,599000,599000,599000,599000,599000,599000,599000,599000,599000
"Middlesex County","MA","Boston-Cambridge-Newton","25","017",22,189900,192750,194350,199000,195000,195000,199000,199900,199500,198500,194900,189900,189900,179900,179900,180000,189000,189900,188400,184700,179900,179900,169900,164900,170000,169900,169900,174900,174900,179000,179900,180000,187500,189000,188900,185900,185000,185000,189700,189900,194900,199900,199900,199900,199900,208700,209450,205000,205000,204900,209000,209900,213950,214900,209900,216000,215000,215000,214900,210000,219000,214950,212450,209900,214450,215900,222000,219900,219900,219900,225000,219974,219900,224900,223000,229900,229900,229900,231499.5,238450,235000,229900,229950,234900,234900,240000,249000,249000,254900,259900,268950,269000,274900,274900,269950,265000,266500,269900,274900,274900,274900,280000,285000,285000,289000,289900,289900,289900,299000,299900,302000,309000
"Suffolk County","NY","New York-Newark-Jersey City","36","103",23,215000,219000,219900,220000,229995,229990,229990,229000,229900,225000,219990,219000,219000,205000,209900,210000,210000,209900,209000,205000,205000,2e+05,199990,199990,199000,199000,199000,199800,199000,199000,199000,199000,199000,198500,195000,195000,194900,199000,199000,199000,199000,199000,199000,199000,199990,199990,199990,199999,2e+05,2e+05,209000,210000,214208.5,215000,215000,215000,215000,215000,215000,212250,215000,215000,219000,219000,219000,219990,220000,220000,219000,219000,219000,218888,219000,218980,219000,219990,224990,229000,229000,229500,229900,229900,229000,229000,229900,229990,232000,235950,235000,239900,248204,245000,249000,249900,249700,250000,253863.5,249990,250000,250000,259000,265000,265000,264000,265000,265000,267200,269900,274900,275000,275000,279000
"Sacramento County","CA","Sacramento--Roseville--Arden-Arcade","06","067",24,129900,129950,132500,134500,130000,130000,130000,130000,129900,128925,125900,125000,123900,105850,120000,119900,116000,115000,114900,115000,114900,112000,109950,109900,109999.5,110000,109900,109900,110000,111200,114974.5,118900,114900,119500,119000,125000,128000,131000,135000,139000,146950,148444,150000,155000,159900,162525,160000,163000,164950,167900,170000,175000,175000,178500,180000,184900,185000,185000,180000,159900,185000,183000,185000,189000,198000,199000,199500,199900,205000,209900,215000,214777,215000,215000,216900,221500,225000,229000,229900,235000,238500,239000,239000,240000,239900,239900,240000,245000,249900,250000,259000,259000,259925,260000,259990,259000,262950,265000,265000,269000,270000,269900,275000,275000,275000,275000,275000,270000,274950,279000,279900,280000
"Bronx County","NY","New York-Newark-Jersey City","36","005",25,175000,173500,170000,170000,175000,174000,170000,174000,175000,169000,167500,165000,165000,159000,165000,168253,168253,167000,160000,160000,159999,155999,153500,149000,149000,147500,149000,149000,149000,148000,150000,150000,149900,149250,150000,155000,155000,156500,155000,151000,150000,150000,150000,150000,150000,150000,150000,150000,150000,149900,149900,150000,151750,153000,153000,158000,160000,159000,140000,152499,150000,149900,150000,155000,155125,159000,159000,159900,159000,159000,159500,159000,159000,155000,155000,157199,159000,160000,165000,165000,165000,165000,165000,165000,165000,165000,169500,170000,175000,179000,179900,179999,184500,185000,180000,189900,189450,189000,190000,195000,199000,199999,199000,199900,199000,199900,199000,199000,199999,2e+05,2e+05,210000
"Nassau County","NY","New York-Newark-Jersey City","36","059",26,230000,230900,229000,229000,229000,229000,229000,229500,239000,235000,229000,229000,225000,210000,219000,220000,219999,219000,210000,209000,212000,210000,207950,205000,199999,199000,199000,199000,199000,199000,199000,198999,198500,199000,199000,199000,199000,199000,199000,199000,195000,195000,192800,198500,199000,195000,198999.5,199000,199000,199000,199000,199994.5,199900,199000,199000,199999,199000,199000,199000,199000,199000,199000,199000,199000,199000,199990,205000,205000,199900,199900,199999,2e+05,210000,199999,2e+05,209000,219000,225000,223999.5,219900,219900,221394,225000,222111,224000,225000,229000,234900,230000,237750,239000,239000,245860,249000,249000,249000,250000,249999,249999,250000,259894,265000,259999,258000,259900,259900,259900,265000,279000,279000,275000,270750.5
"Palm Beach County","FL","Miami-Fort Lauderdale-West Palm Beach","12","099",27,59844,59900,60000,59900,59900,59000,59000,59900,59900,59900,60000,59000,57500,52500,54900,55000,55000,55950,55400,55900,56999,55500,55000,54900,54900,54000,54900,55000,55000,55000,57000,57500,59000,59000,59000,59900,59900,60000,62000,63000,63000,65000,65000,65000,67000,68000,69168,69500,70000,72000,71900,72500,75000,75000,78000,79500,79000,79900,79000,79900,79900,79900,81900,84900,85000,87900,86050,88500,89900,89000,89000,89650,90000,90000,93900,94000,94000,98900,99900,105000,109000,109900,110000,112500,115000,117500,119000,118456,116550,117011.5,119777,119900,119900,120000,123900,124000,124000,125250,128000,128999,129900,129900,130000,134000,135000,135000,135000,135000,137900,137900,138900,137900
"Cuyahoga County","OH","Cleveland-Elyria","39","035",28,55000,59900,59900,62500,62000,60000,59999.5,60000,60000,59995,60000,59900,59250,54900,53000,52977,54900,54900,54500,54000,50000,49900,49900,49000,49550,48000,45900,47000,48000,48877,49000,49900,49000,49250,49900,49000,48500,46000,47900,49000,49000,49900,49900,49900,49500,49900,49900,49900,49900,49900,49900,49900,50000,50000,52500,52500,52000,50000,50000,50000,50000,50500,52000,51000,53000,52500,52000,50900,50890,50000,49900,49900,49900,49900,50000,52900,53900,54900,55900,57950,56900,55000,55999,55000,54900,55000,55900,56900,59900,59900,59900,59900,59900,60000,59900,60000,60000,60000,61000,62900,64900,65000,65000,65000,67900,67500,65500,65000,64900,64900,64900,65000
"Hillsborough County","FL","Tampa-St. Petersburg-Clearwater","12","057",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60600,63500,64228.5,64000,64900,66840,68500,66900,66900,68900,69500,69999,69900,70000,70000,69900,70000,70000,72900,74900,74000,75000,75000,79700,80000,81000,84900,88950,90000,94945,97000,99000,1e+05,99999,1e+05,104900,104950,105000,109650,107500,110000,110000,112249.5,118077.5,119900,120000,120000,121900,121788,125000,125000,125900,126200,129900,130000,130000,131900
"Allegheny County","PA","Pittsburgh","42","003",30,48950,49900,49900,51000,50000,52900,54000,54000,54900,54900,53892,50000,49900,49900,49900,49900,50000,50000,49999,49900,50415.5,50000,49900,50000,49900,49900,49999,49900,50000,51900,51000,50000,50000,51000,52900,52900,51900,52500,51250,52150,52900,54400,54500,54000,54900,54000,54900,54900,54900,54900,55000,56500,57000,56900,55000,55000,54900,54900,52900,52500,52900,54000,54500,54900,54900,54900,54900,55000,55000,54900,55000,54900,54900,54900,54900,55000,55000,57000,56900,55950,56500,56950,58900,57900,55000,55900,56000,57500,57900,59000,59000,58000,59000,58100,59713,58400,57500,58000,59000,59900,59900,59900,59900,60000,60000,62600,60000,59900,59995,60000,61523,62500
"Oakland County","MI","Detroit-Warren-Dearborn","26","125",31,34900,34000,32000,31900,31500,32000,32900,34000,32500,33900,33000,31000,30550,27250,29000,29080,29900,29500,29500,29000,29000,29000,29000,28900,28900,28800,29900,29900,29900,30000,30000,30000,29900,29953.5,30000,31300,31900,30000,31246.5,32900,32000,33450,34000,34900,34900,34900,35000,38000,39900,39168,39336,39900,39949.5,40000,44900,44900,44900,43900,42500,47500,48900,47500,47900,47900,47900,48999,49900,50000,49990,51500,50000,51335,50000,50000,52000,52000,50000,52900,54900,56499,56000,55000,55900,55900,55000,55000,56950,59000,59900,59900,59949.5,62000,60000,62900,60000,64900,65000,64900,65000,66311,69900,69000,69000,70000,70750,74900,74900,74900,73900,71450,74900,78000
"Franklin County","OH","Columbus","39","049",32,72000,72900,73900,74800,71000,69900,69900,69900,69900,69900,69768,67000,64900,63900,64900,64900,62900,61900,60000,60000,59999,60000,59900,58900,58900,59000,59775,59900,59900,59900,59900,59000,57500,57079.5,52900,54900,53900,52900,54900,54900,54900,54900,57000,59300,59900,59900,59900,59900,59900,60000,60000,62000,62500,63500,64000,64900,62900,63000,61306.5,62250,64400,64500,65000,67500,69900,69900,69900,69900,69900,69900,69900,69900,69000,67900,68000,69900,69900,72500,74900,75000,77000,77500,79000,76900,76949.5,78700,79500,79900,80861,85000,85000,83850,85000,89900,89492.5,89500,88900,88500,85600,89900,90000,94900,95100,99000,99900,98249.5,96461,99000,97950,99900,99900,108000
"Hennepin County","MN","Minneapolis-St. Paul-Bloomington","27","053",33,114900,117900,119900,119900,119900,117500,117750,116800,112000,109900,109850,104000,101000,99900,97000,95000,94900,94900,93950,94900,95000,92850,92400,90000,89900,89900,89900,89900,89900,93600,94900,94900,94900,94900,94900,99900,99900,99900,1e+05,105000,110000,113900,112100,114900,119900,119900,123000,124900,122500,122375,124500,125000,129900,129900,129900,129900,130000,130000,129900,129900,129900,129900,130000,134900,139000,139250,139900,139900,144900,144400,144000,140000,139900,137900,144900,146250,148950,149900,154900,154900,154950,154900,154900,154900,152900,154900,159000,164900,167000,169000,167250,169000,168000,168500,165000,165000,165000,165000,169900,174000,174950,179900,179900,179900,180000,179900,184900,184900,180000,180000,184900,185000
"Orange County","FL","Orlando-Kissimmee-Sanford","12","095",34,59900,59900,59900,59500,56150,55000,55250,58000,59000,58000,58500,59500,59800,54500,55200,57000,57500,57900,55000,55000,55000,54900,54900,53900,54000,54900,55050,55750,55750,55000,55000,55950,55000,58900,55000,59900,59900,61000,61499.5,64000,64900,64900,62000,64900,65000,65000,65000,65000,68000,69900,69900,69900,69900,69000,71900,70000,69900,69900,69900,69900,72000,70000,70000,74100,75000,75000,78900,79900,81000,81500,80000,85000,85000,85000,87000,88000,89900,90000,93000,95000,95000,95000,97000,99000,99900,1e+05,104900,105000,110000,112800,115000,115000,112000,115000,119900,119000,120000,120000,125000,124900,125000,129900,130000,134900,134250,135000,135000,139000,140000,139900,139900,139900
"Fairfax County","VA","Washington-Arlington-Alexandria","51","059",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234900,229999.5,229900,230000,234900,231900,234900,239900,240000,239990,244925,245000,240000,239990,240000,239900,234999,234150,239000,242000,245000,249900,249999,250000,249900,249844,252500,249950,250000,250000,249900,255000,259900
"Contra Costa County","CA","San Francisco-Oakland-Hayward","06","013",36,211900,209900,215000,215000,215000,216950,219900,219900,218900,219900,210000,207900,203898,185100,199800,199000,199000,198645,190500,190000,189900,194900,195000,194700,199900,2e+05,2e+05,2e+05,209000,215000,223750,219950,225000,225000,235000,245000,249900,250000,255000,269000,289890,299000,3e+05,314900,319950,325000,325000,329500,329900,334950,339000,349000,349000,349000,349000,349900,349000,349900,347000,347500,349000,360000,369950,382000,395000,399000,395000,399000,399000,399900,399950,399900,409900,415000,425000,426000,429500,430000,439000,439000,439700,439000,435000,429998,435000,444949.5,449900,450000,464975,469900,470000,470000,469000,469000,470000,469950,470000,480000,489888,499000,499950,5e+05,510000,510000,515000,510000,505000,499900,499000,499000,5e+05,519000
