"RegionName","State","Metro","CountyName","SizeRank","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
"Portland","OR","Portland-Vancouver-Hillsboro","Multnomah County",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.822896716826265,0.812937062937063,0.873281150066864,0.898375461825234,0.935483870967742,0.939009412877719,0.946119307248236,0.94624594461036,0.819152329398427,0.819152329398427,0.900870329722202,0.938998374585356,0.825862068965517,0.948731501057082,0.974904503999561,1.00914078097813,0.962604443508657,0.894529194753425,0.889617500041794,0.818680696324496,0.74438202247191,0.728862973760933,0.805970149253731,0.889107611548556,0.886220472440945,0.889107611548556,0.889107611548556,0.913673114971634
"Sacramento","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.823937554206418,0.840016038492382,0.788332676389436,0.808878856282919,0.724420132162098,0.785024154589372,0.693336763570877,0.729756828500084,0.831873905429072,0.894134477825465,0.853035395801893,0.846045197740113,0.860522598870056,0.720467104577208,0.766666666666667,0.886219278056227,0.889967637540453,0.891981165757586,0.857635893011217,0.864107883817427
"Milwaukee","WI","Milwaukee-Waukesha-West Allis","Milwaukee County",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.377643504531722,0.437272025813693,0.466008771929825,0.475657526580862,0.466214595115691,0.485860880943312,0.411485003657644,0.423044217687075,0.433721784168213,0.400100117382576,0.454931714719272,0.428859737638749,0.405133061383061,0.411830243130044,0.458926112895824,0.433766877404011,0.447341513292434,0.417538354253835,0.4116263308715,0.409407665505227,0.389070833922014,0.421348314606742,0.417133835864361,0.412898151789225,0.434694702790133,0.447494669509595,0.425567558199988,0.459376823958468
"Colorado Springs","CO","Colorado Springs","El Paso County",19,,,,,,,,,0.824810293632464,0.83984375,0.906529216892962,0.86539548286687,0.848936170212766,0.907297830374753,0.822784810126582,0.821194853033428,0.854221635883905,0.871513944223108,0.897892742416373,0.789267257290513,0.853350189633375,0.840359752670039,0.806974782023768,0.842638799666551,0.809435707678076,0.8074535306845,0.814984709480122,0.824810293632464,0.791302447552447,0.805555555555556,0.78452380952381,0.799024804289338,0.829053156475533,0.833660451422964,0.833670575857376,0.840539971834605,0.82197565379463,0.831009648763975,0.797657512116317,0.814774579033134,0.845340608609307,0.864779874213837,0.839524517087667,0.829858693920803,0.832721488007832,0.880167208546215,0.882056451612903,0.861323986714391,0.835137643055985,0.843498970262947,0.860525182953078,0.835934714330797,0.871698779905775,0.868860055607044,0.886757996253246,0.874513632076629,0.867085496285209,0.891452543261668,0.890644673900403,0.892458723784025,0.888652957677605,0.888776028440833,0.888776028440833,0.880540064572938,0.835073068893528,0.827174749807544,0.868860055607044,0.880167208546215,0.890644673900403,0.878038558256496,0.983552631578947,0.892414476945959,0.869286780873099,0.880167208546215,0.883652430044183,0.875156838143036,0.874513632076629,0.90871374450507,0.900243309002433,0.915016900048286,0.945364541874965,1.01290322580645,1.0055093015542,0.993657505285412,0.965665236051502,0.942752100840336,0.899280575539568,0.918893738491649,0.90962441314554,0.923411189570885,1.02375874915922,0.97917674928042,1.01640587093644,1.01892285298399,1.00576092174748,0.99721706864564,0.986842105263158,1.00302800908403,1.0009702457956,0.946974441731345,0.951785066404147,0.988418530351438,1.01088646967341,1.01388888888889,1.05855855855856
"Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",20,,,,,,,,,,,,,,,,,,,,,0.843892507421311,0.828925039619688,0.781438608639622,0.749297906734615,0.739079563182527,0.758098223615465,0.731512945786146,0.761730652041438,0.739644970414201,0.755136511831272,0.756793945648435,0.78804347826087,0.798703335998006,0.833681571249478,0.833034504883157,0.818394388152767,0.761654016518072,0.748863332441829,0.740436034553682,0.746616892207186,0.746626848449574,0.721528861154446,0.755352092739757,0.77029702970297,0.798022108144135,0.804559168622192,0.79387417218543,0.777036453615866,0.776236278553369,0.755582137161085,0.769424237734097,0.73608316566063,0.728862973760933,0.749625187406297,0.709627924817798,0.776588845654994,0.816485225505443,0.776085547634478,0.795842634372399,0.753465943339361,0.743961244755957,0.726501170846528,0.727169056536396,0.721463022508039,0.72631004661136,0.736473850825645,0.75,0.794451425397134,0.795856493178373,0.754539529967038,0.80030487804878,0.776588845654994,0.792092799061112,0.803503603726028,0.776211227053314,0.756143667296786,0.78412775616083,0.80520909757887,0.761151892933243,0.783349266225713,0.799793601651187,0.833396175618543,0.836132697226048,0.837080322019943,0.819652590917917,0.807275837826611,0.800474355173436,0.788135104022702,0.788394828129927,0.791308342230643,0.81702859600086,0.817392802673327,0.830006653359947,0.835207195631224,0.834618647982836,0.821897813740959,0.822199383350462,0.814072059823249,0.838173215204516,0.843870002046207,0.832236964175546,0.821534408956207,0.830443828016644,0.815956482320943,0.806952514526147
"Minneapolis","MN","Minneapolis-St. Paul-Bloomington","Hennepin County",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43072289156627,1.39093137254902,1.40277777777778,1.34730538922156,1.34331597222222,1.30536201430362,1.26699704271953,1.282605466429,1.24787294384572,1.28819300597051,1.41407355021216,1.65,1.57906824146982,1.58333333333333,1.47971627629491,1.38888888888889,1.24007936507937,1.41414631675797,1.30205036466217,1.29598662207358,1.2909632571996,1.28378378378378,1.51361151481274,1.6726917754053,1.60833333333333,1.47157190635451,1.49453081480731,1.47222222222222,1.46541911653852
"Honolulu","HI","Urban Honolulu","Honolulu County",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15017361111111,1.11053748637641,1.12269446672013,1.03559870550162,0.98274006458986,0.871898054996647,0.928677563150074,0.99009900990099,0.930232558139535,1.02131438721137,1.06333795654184,1.01910828025478,1.05544732390963
"Pittsburgh","PA","Pittsburgh","Allegheny County",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.515635395874917,0.495649990568394,0.492171338506835,0.481291529506937,0.467625899280576,0.457251082251082,0.460648148148148,0.517687661777394,0.561257097307698,0.591952228553587,0.582847626977519,0.563286944996687,0.53921568627451,0.521212665339809
"Anchorage","AK","Anchorage","Anchorage Borough",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.595143312101911,0.560574880536808,0.566037735849057,0.594702233128351,0.62638757748589,0.627059054434355,0.596688988095238,0.601744131718622,0.593368237347295,0.573476702508961,0.587745098039216,0.58206286467156,0.593377976190476,0.565940678624117,0.585150561956599,0.610964610949456,0.607638888888889,0.632284626023333,0.610207100591716,0.600844430009743,0.63364215637994,0.647842362527185,0.627352572145546,0.657165460720671,0.5859375,0.655682582380632,0.601084664055438,0.638491942839769
"Plano","TX","Dallas-Fort Worth-Arlington","Collin County",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.746733332094199,0.766946687656151,0.753399594650061,0.77638700947226,0.756068444090728,0.804721030042919,0.771800281293952,0.764872521246459,0.761623872310895,0.750545851528384,0.762276931178909,0.782206264708685,0.766583229036295,0.75856454028234,0.771040250914794,0.776448191023215,0.800562435943393,0.800385728061716,0.786584630752273,0.791746558566284,0.760865749516852,0.773515398852606,0.790296791191779,0.769875016106172,0.769224448811491,0.770519262981575,0.844194312796208,0.820274240940255
"Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",26,,,,,,,,,,,,0.7114493712773,0.714379770359063,0.668430335097002,0.680584386849049,0.680019429057199,0.692555033391046,0.682170542635659,0.708334840864961,0.702702702702703,0.759786004475846,0.695089581950896,0.688844086021505,0.686700329838342,0.682965275605132,0.669914738124239,0.685348465169861,0.688730893939681,0.688757935888016,0.693333698975568,0.678222792471267,0.676153846153846,0.679831660731628,0.685602350636631,0.687522216255871,0.71401728673431,0.696422918645141,0.676842429848905,0.68457841697493,0.712204596956944,0.680822991196461,0.676638367990257,0.680131904369332,0.683710266227406,0.675675675675676,0.672143390589993,0.678988959617515,0.686406460296097,0.695088044485635,0.702070207020702,0.683554483313229,0.693693693693694,0.697999069334574,0.686406397666845,0.708526914606339,0.707235171064526,0.723937851800447,0.720949957591179,0.754060324825986,0.75237160614982,0.735718407386036,0.740990232401482,0.720875096477261,0.705251054043695,0.710534445474205,0.693159405285333,0.691419478104454,0.705230871147401,0.739984689971932,0.703014933784165,0.754060324825986,0.750884012840341,0.76716162962401,0.773437700226389,0.728155339805825,0.72939166824348,0.763098730593793,0.736984885351937,0.739247311827957,0.728094401205122,0.749718151071026,0.743871513102282,0.752748749875353,0.746083754286544,0.734901122394441,0.738048299655003,0.745404404880904,0.758147251831389,0.762234178836792,0.753742491180116,0.762732317539445,0.789511177599387,0.799543118218161,0.807847663012118,0.783851712221175,0.785953177257525,0.774693350548741,0.778995960761685,0.841955277943945,0.828989602813307,0.801770689921771,0.809765530577713,0.814521319505724,0.81126578180641,0.845789079542638
"Buffalo","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.312224375591866,0.324675324675325,0.324837662337662,0.3125,0.303872288433508,0.310243033691254,0.321146245059289,0.316927665920955,0.308221806126834,0.311791071507123,0.322129549131831,0.336998935792834,0.344488188976378,0.340136054421769,0.336294416243655,0.335276967930029,0.321100917431193,0.334785762341267,0.327103949928106,0.340136054421769,0.354766287371709,0.340136054421769,0.340501792114695,0.366883116883117,0.367577535778669,0.364399577657027,0.350285417747794,0.407978241160471,0.360445237825381,0.343490119953611,0.346020761245675,0.347222222222222,0.357142857142857,0.358851674641148,0.364823348694316,0.360403735313678,0.37119708994709,0.36281179138322,0.379311066465763,0.379311066465763,0.364600596619158,0.383077948034644,0.375,0.37460914935322,0.384738737849706,0.391987855860688,0.387263339070568,0.402907644841129,0.406207620003146,0.411635671188219,0.416200298475642,0.409626216077829,0.406073446327684,0.395503746877602,0.390625,0.376588965523762,0.367700269617573,0.381737394061338,0.390625,0.397727272727273,0.40625
"Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange County",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73804347826087,1.73076923076923,1.74663197319091,1.68035847647498,1.73364153627312,1.72194947215074,1.64765525982256,1.69668062402918,1.70518187615438,1.66112956810631,1.66666666666667,1.66666666666667,1.65927490299334,1.77914725284664,1.75349428208386,1.75174714104193,1.70940170940171,1.71263857527599,1.70636188864737,1.72072295122555,1.68357594124096,1.66040100250627,1.66040100250627,1.65739289942054,1.62183550964396,1.63783160322953,1.64473684210526,1.71088401772353
"Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.749817125746707,0.74843910313257,0.745863845945213,0.739079563182527,0.743819174992113,0.761828518220596,0.786819445254339,0.768608414239482,0.748266633554836,0.706762749445676,0.766122388937923,0.74499850701702
"North Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.581797944171112,0.586409106588479,0.558355863467388,0.577689243027888,0.590545707334028,0.59946207080807,0.591148630504833,0.614669995855362,0.610163204747775,0.598710644664714,0.612979697905793,0.610163204747775,0.616291532690247,0.61652281134402,0.587935186404739,0.580357142857143,0.610410988014154,0.658998017400427,0.658067912608581,0.668394657125976,0.622810432074737,0.630011621284581,0.622111058658105,0.645994689425776,0.627571981418437,0.628193394777738,0.658067912608581,0.636286059399706,0.629258605472198,0.621290801186944
"Rochester","NY","Rochester","Monroe County",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.367647058823529,0.328587075575027,0.366145578895945,0.351150994927819,0.344630610433216,0.358866103739445,0.348849686540705,0.366902834008097,0.345223949842345,0.317293600390816,0.329556748333079,0.354176844162189,0.348849686540705,0.381811870878167,0.40325645904244,0.402116402116402,0.407465070278809,0.395127952141278,0.346505407165781,0.384204904511249,0.392031679474826,0.361178177616596,0.372971803562414,0.383309390100562,0.366746332278023,0.395083886071011,0.380067567567568
"Sugar Land","TX","Houston-The Woodlands-Sugar Land","Fort Bend County",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.755033415651765,0.76074024024107,0.800533689126084,0.791721197004656,0.805987601618471,0.794878368666581,0.791617142534469,0.793744467394512,0.786067216277054,0.777815353398715,0.75163896056579,0.767459708365311,0.793305803086286,0.789684981703119,0.765208981836864,0.75906004926102,0.763546798029557,0.788177339901478,0.772366444968891,0.750911821497533,0.770250831030409,0.748849991544567,0.7430132450791,0.741918624692813,0.751445086705202,0.756827903915762,0.776791376030438,0.782417154247876
"Boynton Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.977729325695323,1.02551621355256,1.02112425893356,1.00906202531383,0.984259612699388,0.937818552497452,0.992098277861337,1.03510351035104,1.02410030235366,1.00802304052664,0.998966586290045,1.00635593220339,1.01830898991977,1.0732538330494
"Cumming","GA","Atlanta-Sandy Springs-Roswell","Forsyth County",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.654745042492918,0.651317233272349,0.688558033686673,0.687569991447459,0.6760514424748,0.668091929449492,0.684991105870076,0.676654223686753,0.678443420378904,0.660660660660661,0.64756671899529,0.644117621336085,0.676338838950975,0.666214995483288,0.658199182789347,0.651430348258706,0.683528594580923,0.68392059301381,0.665759448073834,0.653370013755158,0.660660660660661,0.66292456536359,0.666640199758006,0.660160734787601,0.655407108646332,0.672727272727273,0.687718095712861,0.693680688649729
