"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
"Maryvale","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",1,,,,0.609905020352782,0.61479328352446,0.59349593495935,0.59748427672956,0.61633281972265,0.625,0.61683066928723,0.623405612244898,0.612745098039216,0.613134940995382,0.617467905391566,0.62,0.602272727272727,0.603217158176944,0.600963081861958,0.597990068350893,0.602272727272727,0.602272727272727,0.595157279068072,0.596564999538517,0.606315572892206,0.60420468874776,0.604026780875744,0.630914826498423,0.631955484896661,0.629058441558442,0.61863173216885,0.623830318153462,0.622950819672131,0.6214915797915,0.618340963168549,0.614680013750104,0.618921308576481,0.615942028985507,0.614605929139552,0.623239213072082,0.609756097560976,0.609094652368938,0.605095541401274,0.605263157894737,0.606180665610143,0.610021786492375,0.60391363022942,0.594405594405594,0.597014925373134,0.605966438781852,0.610207100591716,0.61348463305799,0.623612628827323,0.630252100840336,0.623830318153462,0.631364989411225,0.622017076061194,0.627918356123021,0.623111782477341,0.628343165137552,0.632911392405063,0.63495233023987,0.634472488332105,0.6421647819063,0.64028314028314,0.645913828709702,0.6640625,0.656996587030717,0.657745554362096,0.652860556937855,0.646984747489346,0.661163209152024,0.650842266462481,0.668158808338891,0.686047224101252,0.670724094881398,0.68812537216622,0.669963827267198,0.683520599250936,0.670027421080792,0.670411985018727,0.676756395260684,0.65515350877193,0.65046353006561,0.690168763288448,0.717516125143167,0.717085934278169,0.721153846153846,0.744251305173232,0.768741159830269,0.772357723577236,0.762401522123663,0.772058823529412,0.759259259259259,0.760105460252774,0.73987251334706,0.745872943454903,0.760005973715651,0.778884123093682,0.779411764705882,0.78238880918221,0.817307692307692,0.816627816627817,0.814343272302407,0.817307692307692,0.81327260897853,0.78641975308642,0.812473511337148,0.817307692307692,0.837328950719044,0.842255204105145,0.870417048236958
"Upper West Side","New York","NY","New York-Newark-Jersey City","New York County",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.33333333333333,5.41939365826079,5.625,5.58943089430894,5.63957863054928,5.62172313476982,5.65753514773325,5.55555555555556,5.50280898876404,5.48780487804878,5.49431397009636,5.56464811783961,5.51508951760597,5.52995391705069,5.56054847209183,5.50373134328358,5.52935616590682,5.52398068963002,5.57290698206094,5.57385553690972,5.57173385394681,5.56893953233467,5.57471264367816,5.60916797551448,5.66399022994267,5.69791666666667,5.32608695652174,5.484375,5.47455880225662,5.44554455445545,5.5021186440678,5.43933054393305,5.40584415584416,5.40540540540541,5.41439387950495,5.50551656999148,5.4611079516079,5.43951261966928,5.47077006057589,5.41760299625468,5.37308951965066,5.43193717277487,5.43474066069775,5.4349947257384,5.43259087958455,5.28571428571429,5.24914089347079,5.35361052709304,5.37636761487965,5.34132841328413,5.31495690063465,5.37636761487965,5.31590413943355,5.3709714502103,5.53173241852487,5.52625003470391,5.41760299625468,5.44259440635543,5.49450549450549,5.5308957709185
"Upper East Side","New York","NY","New York-Newark-Jersey City","New York County",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.94001436781609,5.1,5.12891049336887,5,5,5,5.03623188405797,5.10036251342642,5.14285714285714,5.20833333333333,5.17553571428572,5.19736842105263,5.21541950113379,5.20833333333333,5.19056436412855,5.15463917525773,5.06512301013025,5.08474576271186,5.16738706670057,5.19336099585062,5.23232984293194,5.16908212560386,5.17857142857143,5.08474576271186,5.08181818181818,4.9875,4.99468085106383,4.98958333333333,4.9875,4.66522988505747,4.98554913294798,5.0531914893617,5.17857142857143,5.23690773067332,5.27565898546441,5.21286231884058,5.1890359168242,5.14285714285714,5.18829397326611,5.18590998043053,5.16488539085541,5.18554758280786,5.09708737864078,4.81864674347983,4.78547854785479,4.8171275646744,4.77777777777778,4.875,4.90264629948365,4.79452054794521,4.88888888888889,4.88942513942514,4.83838383838384,4.91447368421053,4.86720250399496,4.93778784008669,4.93421052631579,5
"Paradise Valley","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",4,0.890524250070087,0.860148406809254,0.884059965962559,0.871247224444427,0.915551839464883,0.915750915750916,0.869412035529404,0.891410048622366,0.900402414486921,0.888711960368011,0.927672955974843,0.933065595716198,0.895647435113882,0.900205761316872,0.938232994526974,0.940807671030795,0.918803418803419,0.902929938475455,0.905707196029777,0.887600356824264,0.863213811420983,0.850460666194188,0.881953867028494,0.860881542699725,0.8780127889818,0.905831739961759,0.89921875,0.912447257383966,0.911054963036029,0.922045911886052,0.904271502660094,0.898203592814371,0.901192311158557,0.902444306096212,0.916407904022583,0.922858546705247,0.915494855463008,0.910789803885119,0.921474358974359,0.895768459780445,0.899125809395881,0.900205761316872,0.903426791277259,0.903901046622265,0.88479595521849,0.877969605193241,0.888355434629473,0.87743567394191,0.874523756163156,0.882282812982131,0.892418498168498,0.917431192660551,0.932906497985325,0.916705014741182,0.913882033977975,0.899834241060857,0.899652777777778,0.899652777777778,0.92327150084317,0.94949494949495,0.964320154291225,0.94949494949495,0.984375,1.00260714044461,0.997058823529412,0.988564199622407,0.984424620677488,0.96961861667744,0.9765625,0.987302171512698,1.0126582278481,1.02338768284357,1.03195164075993,1.04838709677419,1.04142565170446,1.01789955042782,1.01238517441463,1.04166666666667,1.01943294042689,0.990580578768112,1.02091571711519,1.02813852813853,0.966384994597413,1.03753688216522,1.0597302504817,1.06072853490453,1.07642626480086,1.08708270843748,1.10627364777371,1.0977522216414,1.10441767068273,1.08272654254339,1.0911412450709,1.08292079207921,1.08259823576584,1.09143327841845,1.11029020542241,1.15098320733704,1.15,1.16478763404233,1.16141124389129,1.1605211969863,1.15607643071554,1.15670739158518,1.15546218487395,1.19201030927835,1.20898100172712,1.18557665260197,1.19079217619364,1.23697916666667,1.25
"Washington Heights","New York","NY","New York-Newark-Jersey City","New York County",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.87279020234292,3.1225,3.26241134751773,3.3,2.97833333333333,2.93916666666667,3.03826075884899,2.91806958473625,2.796,2.82281025189996,2.8,2.7231489027052,3.02875136911281,3.27349524815206
"Deer Valley","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",6,,,0.753203431112994,0.757575757575758,0.753856860747334,0.795782940654047,0.75846077598414,0.76510072628085,0.776263547525956,0.771869639794168,0.754527162977867,0.761415312159303,0.759290540540541,0.754527162977867,0.758764663887133,0.759206518783798,0.76873798846893,0.755390757278975,0.75666769542699,0.749732334047109,0.753241113533354,0.735247685773149,0.750469483429927,0.748483652538169,0.753541773668892,0.744119682312059,0.761217948717949,0.756578947368421,0.758035451603413,0.755287009063444,0.753787878787879,0.759548611111111,0.753395376243984,0.755239476841351,0.751421608448416,0.755435882981131,0.754527162977867,0.758533804979616,0.763888888888889,0.763733581824636,0.763108760345059,0.757087943179379,0.751610594130279,0.757720195279776,0.763241965421901,0.754593175853018,0.749040039379792,0.747086244688058,0.752840909090909,0.758474576271186,0.759941308668115,0.763592549240468,0.758620689655172,0.765252641937278,0.771637564273223,0.773665048543689,0.766728624535316,0.770837793477485,0.762533772104447,0.761774893641486,0.765851291434325,0.766750893737307,0.775993883792049,0.793357933579336,0.796398891966759,0.800985828712261,0.795475244109298,0.802453141550397,0.812006738652707,0.796841518381933,0.802310654685494,0.79895506403636,0.81140350877193,0.806786097144842,0.812745285609554,0.814888045776082,0.829545454545455,0.817457982645431,0.819252646945316,0.805000374513133,0.814011947713965,0.827272455328653,0.802809834420472,0.834363411619283,0.836356639855908,0.868055555555556,0.872486360671292,0.886714116251483,0.900900900900901,0.901162790697674,0.871394230769231,0.886223434187868,0.89228990656164,0.87899638587712,0.87719298245614,0.87719298245614,0.893550893550894,0.929146000588458,0.920195439739414,0.92456608811749,0.912107627104334,0.934954070240813,0.955414012738854,0.942323314378554,0.952868852459016,0.960504351157572,0.927237838753445,0.942981896991331,0.953259532595326,0.95821325648415,0.980971128608924
"North Mountain","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",7,,,0.720581815914193,0.749813332979095,0.778197229246056,0.742271402844339,0.733130504691429,0.732936326156665,0.71626617375231,0.714712918660287,0.737037037037037,0.71031746031746,0.70970695970696,0.71031746031746,0.733568262100637,0.705645161290323,0.717012480610226,0.722991611146706,0.73936792820913,0.734126984126984,0.747842788763617,0.732600732600733,0.719578888642713,0.711139202087127,0.721153846153846,0.732718894009217,0.740938166311301,0.742607461349967,0.741308793456033,0.755718954248366,0.754985754985755,0.747838981787833,0.740452065471551,0.753012048192771,0.753012048192771,0.75,0.755796033235058,0.75528599091383,0.761848344142327,0.755439749637658,0.763157894736842,0.761848344142327,0.73385518590998,0.753012048192771,0.74052033492823,0.730042016806723,0.740821678321678,0.748069498069498,0.753063725490196,0.756920415224913,0.762066045723963,0.77279297195342,0.782608695652174,0.789583059894124,0.778348759812527,0.781045751633987,0.778348759812527,0.785634118967452,0.778248495113722,0.772058823529412,0.779783060088407,0.799853907962016,0.813521545319465,0.820016820857864,0.821917808219178,0.800124146492862,0.816407805655118,0.817956668053087,0.821613939693524,0.844987725040917,0.833661358077883,0.82915635420783,0.844230769230769,0.848366048705056,0.85375191424196,0.850401683735017,0.850957340319042,0.844230769230769,0.837988826815642,0.84608843537415,0.845994475138122,0.8495670995671,0.818994585544139,0.854353132628153,0.891791044776119,0.870774202756708,0.915221579961464,0.922046738572162,0.921242576518958,0.922756706753006,0.915990641121531,0.921212121212121,0.920951650038373,0.934139784946237,0.956493921944978,0.957446808510638,0.982182764131438,1.00336322869955,1.07533414337789,1.05072166639331,1.0384012539185,1.02882636910415,1.02489019033675,1.00648586887119,1,1.02040816326531,0.998225377107365,1.00826972010178,1.0303893637227,1.03092783505155,1.08161258603736
"Astoria","New York","NY","New York-Newark-Jersey City","Queens County",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.68996723357778,2.99833333333333,3.15,3.11233766233766,2.96666666666667,3.1,3.07152133580705,3.30976447741871,2.83446712018141,2.775,2.95454545454545,2.90909090909091,2.97565670289855
"Far North","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.989949748743719,1.02498172897179,1.07941403238242,1.06761565836299,0.978580450131478,0.985156481599119,0.963538131943932,1.04499665379548,1.08161740155673,1.04135985420272,1.07645395702288,1.00722158874952,1.02564102564103,1.06186518928901,1.06837606837607,1.06837606837607,1.06319876402569,1.10910605219323,1.06781737572087,1.10910605219323,1.20041646466279,1.34836146257104,1.35379061371841,1.22328381329978,1.10735735735736,1.19006849315068,1.17984124568878,1.24542124542125,1.12015721504773,1.05204995190123,1.15806015553125,1.21633362293658,1.247591522158,1.28485511208311,1.32352941176471,1.44444444444444,1.44884987181598,1.37772675086108,1.39687756778965,1.36482228256464,1.39517345399698,1.35006784260516,1.28900949796472,1.43140327601953,1.56347826086957,1.4537037037037,1.59855072463768,1.65367965367965,1.57142857142857,1.49253731343284,1.49253731343284,1.41765167841054,1.49828767123288,1.55652173913043,1.48703703703704,1.42237222757956,1.40488663927254,1.41325536062378,1.49828767123288
"Williamsburg","New York","NY","New York-Newark-Jersey City","Kings County",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.57031732086641,4.86289677618558,4.76457399103139,4.73249783329436,4.78723404255319,4.83939402847596,4.63032581453634,4.66903073286052,4.7493159113008,4.75326091559734,4.76744830644714,4.68359375,4.66059108070777,4.70825242718447,4.6171875,4.60325644504749,4.4991961414791,4.57317073170732,4.65490797546012,4.82423051225278,4.74212229630834,5.0658312870143
