"RegionName","City","State","Metro","CountyName","SizeRank","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
"30076","Roswell","GA","Atlanta-Sandy Springs-Roswell","Fulton County",593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00335340793794,0.970101781170484,0.987980036425316,1.02794721142547,1.04461538461538,1.0144749962088,1.03448275862069,1.02810650887574,0.990627967617239,0.954022988505747,0.97683365157812,0.999211317793978,1.05778032036613,1.08939349519287,1.1328125,1.12068965517241,1.08984375,1.06512583233231,1.05261966975712,1.06461538461538,1.06519441581561,1.0632183908046,1.09579881656805,1.09375,1.09006721967963,1.06108612360486,1.05917159763314
"60605","Chicago","IL","Chicago-Naperville-Elgin","Cook County",594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17541229385307,2.14464500601685,2.15595667870036,2.24981949458484,2.21261589421896,2.29195147428027,2.42926964448015,2.49947643979058,2.5173285198556,2.44404332129964,2.44404332129964,2.44548736462094,2.45270758122744,2.28158844765343,2.30060168471721,2.50263157894737,2.39350180505415,2.38674981678022,2.40785714285714,2.27272727272727,2.4390243902439,2.36630036630037,2.51046931407942,2.50758122743682,2.35703971119134,2.56563500533618
"33068","North Lauderdale","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",595,,,,,,,,,,,,,1.03672098369838,1.05982702123891,1.0498294041979,1.02739726027397,1.01151358044991,1.02456312232575,1.01530047480951,1.01027397260274,1.03248509857863,1.0498687664042,1.02391755279108,1.00697674418605,1.02595419847328,1.0727177135253,1.07404580152672,1.06472727272727,1.09312977099237,1.08623296155129,1.05648854961832,1.06397596231931,1.02120974076984,1.04083333333333,1.04347826086957,1.04761384910551,1.08481684354673,1.0629927850411,1.05708245243129,1.06117353308365,1.05359436212349,1.03163686382393,1.05092966855295,1.05287878837645,1.03425985778927,1.0472972972973,1.03956555469356,1.03527607361963,1.04166666666667,1.05189392542323,1.07384685298796,1.06468797564688,1.06312056737589,1.06425888144046,1.06637157281537,1.06813627254509,1.06280988807704,1.07241379310345,1.06986863711002,1.05890138980807,1.10909090909091,1.1576185285802,1.14942528735632,1.17222723174031,1.15199449793673,1.11347517730496,1.15606936416185,1.14686159635465,1.10041265474553,1.14122273603599,1.1458466029724,1.17222723174031,1.19480204872647,1.18430623749773,1.16159521133294,1.14232439127298,1.15834906342845,1.18657937806874,1.16791897553165,1.19131102651439,1.17765744829839,1.1741619311912,1.20481927710843,1.18657937806874,1.20341614906832,1.17465528562049,1.18657937806874,1.20185811204354,1.20850419103902,1.21841155234657,1.19148936170213,1.20221948212084,1.18499012508229,1.19047619047619,1.20030007501875,1.19098277608916,1.18852778427247,1.20587474120083,1.25954198473282,1.26533742331288,1.24313186813187,1.23422159887798,1.25805937002543,1.21621621621622,1.21739130434783,1.28014482981614,1.29339686861811,1.35496183206107,1.33832558911384,1.26549585425222
"33130","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.53650052627671,2.54153339194304,2.55716004813478,2.55716004813478,2.52343186733958,2.52466930154544,2.54662840746054,2.52980104005277,2.68337173579109,2.6670059215396,2.61843079200592,2.58654303690388,2.98142717497556,3.06122448979592,2.86666666666667,2.78154681139756,2.81056773468241,2.73816314888762,2.76272035866908,2.70449419939454,2.59068825910931,2.57448186528497,2.74440406412127,2.68620268620269
"30324","Atlanta","GA","Atlanta-Sandy Springs-Roswell","Fulton County",597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50667764331918,1.54804270462633,1.53448275862069,1.59275683665928,1.6539632345994,1.59655172413793,1.57768365817091,1.48717521953082,1.45502645502646,1.42694063926941,1.45502645502646,1.59655172413793,1.58661279511432,1.55736118213783,1.56618156618157,1.58420400578154,1.57187037784053,1.55564091308165,1.47392290249433,1.52637414429867,1.51766004415011,1.65662812049187,1.57243163340724,1.62914086194153,1.60088691796009,1.54956516926002,1.52743197790221
"80011","Aurora","CO","Denver-Aurora-Lakewood","Arapahoe County",598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32978723404255,1.41209989672181,1.39664804469274,1.33276904573613,1.36980313515781,1.3216583273767,1.3216583273767,1.3216583273767,1.2847965738758,1.30906495360457,1.3990044414333,1.32211538461538,1.37759343598641,1.38888888888889,1.35031363038604,1.32048536759458,1.32048536759458,1.35135135135135,1.52129817444219,1.44597598531885,1.38792505204719,1.37423965797623,1.3705759888966,1.46963824289406,1.56131172377052
"30339","Vinings","GA","Atlanta-Sandy Springs-Roswell","Cobb County",599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06968641114983,1.07665505226481,1.16185897435897,1.08643617021277,1.18966175514297,1.16185897435897,1.2916939175932,1.18617021276596,1.22672872340426,1.19047619047619,1.19047619047619,1.19762632218411,1.18252840909091,1.15355233002292,1.1333413926499,1.15592972181552,1.15331010452962,1.11932650073206,1.15592972181552,1.21107003580514,1.24140565317036,1.2384065842246,1.17423133235725,1.19318181818182,1.21834955270793,1.19348404255319,1.22690499834492,1.26948775055679
"32835","Orlando","FL","Orlando-Kissimmee-Sanford","Orange County",600,,,,,,,,,,,,0.785449490268767,0.777818797339923,0.77419258403425,0.777698863636364,0.78125,0.803506208911614,0.797702616464582,0.793853731310538,0.780539772727273,0.798379483321016,0.795593635250918,0.757102272727273,0.775232699312019,0.797106335790925,0.825041459369818,0.841430845440469,0.845720849730473,0.846462232248964,0.8515625,0.851621342699884,0.859199786157617,0.862198795180723,0.843512622527514,0.852559658264934,0.852559658264934,0.850150602409639,0.852365871833085,0.856031128404669,0.877318116975749,0.863856254319281,0.855252918287938,0.841430845440469,0.82930200414651,0.810810810810811,0.826743350107836,0.849917081260365,0.862796265392712,0.854956753160346,0.865176640230714,0.87892049598833,0.870646766169154,0.867056097088565,0.860604140609571,0.869791160057785,0.868935553946416,0.860604140609571,0.852272727272727,0.852272727272727,0.870646766169154,0.877318116975749,0.890613451589061,0.905938476661426,0.942380223974326,0.931829328102011,0.920091405297245,0.910806220914176,0.909717081996875,0.912557193695984,0.912106135986733,0.91726618705036,0.92087312414734,0.926204819277108,0.926422872959018,0.910475935531269,0.89589866710681,0.932730356133409,0.957492641383581,0.944374607165305,0.947368421052632,0.975789788851056,0.94264737560135,0.995024875621891,0.958806818181818,0.97155293532303,0.979576216260399,0.972022634341897,1.00897592466449,1.01532357517275,1.03295128939828,1.02982954545455,1.03800117888679,1.02052534730576,1.00440528634361,1.009272467903,1.00998551022588,1.03662750518314,1.06356198867212,1.09332733432241,1.03167066112782,1.06877261169143,1.0778859527121,1.07886904761905,1.08601456503739,1.07315436241611,1.08270202020202,1.09413965087282,1.09361393723614,1.14678899082569,1.14599473842621
"28306","Fayetteville","NC","Fayetteville","Cumberland County",601,,,,,,,,,,,,0.72729929775567,0.727611940298508,0.729796961140245,0.749908558888076,0.725746537595777,0.72536496350365,0.714307651072669,0.716694772344013,0.716953943549056,0.711882386368205,0.701564150187552,0.699588477366255,0.701121794871795,0.716694772344013,0.705819073057618,0.694444444444444,0.69125885304809,0.702576112412178,0.704946101663414,0.688073394495413,0.708333333333333,0.716479017400205,0.706676136363636,0.699916177703269,0.69506212057038,0.702770780856423,0.702770780856423,0.702956020187455,0.683229813664596,0.703774969969302,0.717522658610272,0.703564290520812,0.695783385028083,0.695364238410596,0.701028187155524,0.701121794871795,0.701028187155524,0.699536438655796,0.701121794871795,0.701530612244898,0.69873595505618,0.692612137203166,0.68646592895288,0.686929465327507,0.677290836653386,0.670692080120277,0.668269230769231,0.670685625575762,0.676,0.70353982300885,0.699839405801465,0.716400792522683,0.702770780856423,0.711513583441138,0.711107962289131,0.696428571428571,0.68505834601725,0.687294113990925,0.689816452136582,0.685501852051642,0.688295848130879,0.690313328500734,0.690313328500734,0.677506775067751,0.681818181818182,0.712086330385914,0.663284552845528,0.6949524506218,0.690826235938526,0.663729593060006,0.696865503213036,0.69398545935228,0.697424892703863,0.70694087403599,0.703314470493129,0.70153000878346,0.699745547073791,0.695364238410596,0.698529411764706,0.690131124913734,0.693163181631816,0.695364238410596,0.688990455560553,0.690954773869347,0.686443682920445,0.703895463510848,0.704676778620441,0.714285714285714,0.72083879423329,0.698080279232112,0.716627640949077,0.700267772214913,0.690308608554413,0.71656050955414,0.708333333333333,0.708215297450425,0.689519306540583,0.709828893071297,0.719015571441559
"30097","Duluth","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County",602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.924418604651163,0.935016362786349,0.945626477541371,0.885200553250346,0.906601466992665,0.964751514106102,0.930232558139535,1.01142380422692,1.00851636037651,1.03172413793103,1.01241379310345,0.956395348837209,1.04515943458251,1.07894736842105,1.07894736842105,1.07894736842105,1.07894736842105,1.07858243451464,1.07858243451464,1.11632270168856,1.10526315789474,1.12419700214133,1.13490364025696,1.10759232127428,1.10937676096022,0.991831971995333,1.05773588325931
