"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-04-30,84795,"61061","IL","Rochelle","Ogle County","Oregon",9573,110100,-0.00361990950226244,0,-0.0291005291005291,0.0465441276139447,-0.00972261030593813,"2007-04","2007-Q2",126000,-0.126190476190476,"2005-06"
2019-04-30,62156,"11565","NY","New York-Newark-Jersey City","Nassau County","Malverne",9574,527400,0.000569151963574274,0.00438011807274805,0.0650242326332795,0.0662433428609224,0.0300617336373206,"2019-04","2019-Q2",527400,0,"2019-04"
2019-04-30,78597,"47429","IN","Bloomington","Monroe County","Ellettsville",9575,161800,-0.00123456790123457,0.00621890547263682,0.152421652421652,0.0522918242084669,0.0371937141780037,"2019-03","2019-Q1",162000,-0.00123456790123457,"2019-03"
2019-04-30,65862,"19333","PA","Philadelphia-Camden-Wilmington","Chester County","Easttown",9576,554200,-0.0044907490569427,-0.00216060496939143,0.0670003850596843,0.0441179464484875,0.0232039378168918,"2019-02","2019-Q1",557700,-0.00627577550654474,"2019-01"
2019-04-30,64608,"16438","PA","Meadville","Crawford County","Canadohta Lake",9577,80300,-0.0159313725490196,-0.0313630880579011,-0.0474495848161329,0.0281291529866874,0.0262008867039221,"2018-10","2018-Q4",87200,-0.0791284403669725,"2018-01"
2019-04-30,64863,"17032","PA","Harrisburg-Carlisle","Dauphin County","Halifax",9578,182300,-0.00977729494839761,-0.00436919716002185,0.0742486741308191,0.0462716371921412,0.0142162751004011,"2019-02","2019-Q1",184600,-0.0124593716143012,"2019-01"
2019-04-30,61211,"08850","NJ","New York-Newark-Jersey City","Middlesex County","Milltown",9579,347000,-0.0028735632183908,0.0119568387284923,0.0569600974718246,0.0281009250275421,0.0045195659686561,"2006-06","2006-Q2",394600,-0.120628484541308,"2005-02"
2019-04-30,67916,"24013","VA","Roanoke","Roanoke City","Roanoke",9580,68300,-0.0407303370786517,-0.0579310344827586,0.0379939209726444,0.00355143597716645,-0.0148218943200011,"2003-07","2003-Q3",89400,-0.236017897091723,
2019-04-30,96834,"92359","CA","Riverside-San Bernardino-Ontario","San Bernardino County","Mentone",9581,335100,0.00149432157800359,-0.00178731009830206,0.0336212214682295,0.101775084364589,0.0510378106744247,"2006-07","2006-Q3",364900,-0.0816662099205262,"2006-02"
2019-04-30,66923,"21619","MD","Baltimore-Columbia-Towson","Queen Annes County","Chester",9582,313700,-0.000318674314850223,0.001276731567188,0.0453182272575808,0.0183052397910817,0.00514756629755109,"2007-04","2007-Q2",359900,-0.128368991386496,"2005-04"
2019-04-30,81588,"54153","WI","Green Bay","Oconto County","Oconto",9583,106700,0.00281954887218045,-0.00651769087523277,0.0501968503937008,0.0409503969692568,0.0117886905609332,"2018-12","2018-Q4",108300,-0.0147737765466297,"2018-10"
2019-04-30,67078,"21851","MD","Salisbury","Worcester County","Pocomoke City",9584,115400,-0.0178723404255319,-0.0261603375527426,0.0140597539543058,0.0645661981429944,-0.00692142834396325,"2007-06","2007-Q2",130500,-0.115708812260536,"2005-10"
2019-04-30,58561,"01949","MA","Boston-Cambridge-Newton","Essex County","Middleton",9585,566700,-0.00263991552270327,0.00603586011006569,0.0143189547163057,0.0475224969860872,0.0298238138323519,"2019-03","2019-Q1",568200,-0.00263991552270327,"2019-02"
2019-04-30,59279,"03901","ME","Portland-South Portland","York County","Berwick",9586,256000,0.00156494522691706,0.0146650812524772,0.0662224073302791,0.0468692379418902,0.0243802551693382,"2019-04","2019-Q2",256000,0,"2019-04"
2019-04-30,82780,"56320","MN","St. Cloud","Stearns County","Cold Spring",9587,228200,-0.00305810397553517,-0.0116933737548722,0.029318899413622,0.0432052137746395,0.0276058945422708,"2019-01","2019-Q1",230900,-0.0116933737548722,"2018-07"
2019-04-30,61225,"08869","NJ","New York-Newark-Jersey City","Somerset County","Raritan",9588,331400,-0.0065947242206235,-0.0221304219533786,0.0212634822804314,0.0193617884838915,0.0017672067590333,"2006-06","2006-Q2",374200,-0.114377338321753,"2005-01"
2019-04-30,95630,"88345","NM","Ruidoso","Lincoln County","Ruidoso",9589,201300,0.00348953140578265,0.024949083503055,0.114001106806862,0.0533929600588079,0.0163282593585463,"2004-04","2004-Q2",211300,-0.0473260766682442,"2004-01"
2019-04-30,91084,"75789","TX","Tyler","Smith County","Troup",9590,147200,0.00340831629175187,0.0130763936682725,0.0960536113179449,0.0825663488236257,0.0449847371409657,"2019-04","2019-Q2",147200,0,"2019-04"
2019-04-30,63372,"14032","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County","Clarence",9591,369400,0.00489662676822633,0.0252567305023591,0.0227021040974529,0.0503882860592852,0.0420871576920057,"2019-04","2019-Q2",369400,0,"2019-04"
2019-04-30,85646,"62707","IL","Springfield","Sangamon County","Springfield",9592,126100,0.00158856235107228,0.00799360511590727,0.0344544708777687,0.0103030258594521,0.0108503504031068,"2019-04","2019-Q2",126100,0,"2019-04"
2019-04-30,93880,"82201","WY",,"Platte County","Wheatland",9593,195600,0.00772797527047913,0.0134715025906736,0.00359158542842483,0.0186934211878207,0.0159333986709367,"2018-06","2018-Q2",197100,-0.0076103500761035,"2018-05"
2019-04-30,60662,"07421","NJ","New York-Newark-Jersey City","Passaic County","West Milford",9594,254800,-0.00117600940807526,0.00751285092922104,0.0710382513661202,0.0451682574555012,-0.00949280954190734,"2006-07","2006-Q3",320800,-0.20573566084788,"2004-06"
2019-04-30,72245,"32820","FL","Orlando-Kissimmee-Sanford","Orange County","Bithlo",9595,313300,0.000958466453674121,0.0109712810584059,0.0464261857047428,0.0598334471929975,0.033522463275989,"2006-08","2006-Q3",361000,-0.13213296398892,"2006-02"
2019-04-30,62284,"11933","NY","New York-Newark-Jersey City","Suffolk County","Calverton",9596,411300,0.00833537631772493,0.0318615153035625,0.0752941176470588,0.0518765167292767,0.0131299422207467,"2006-03","2006-Q1",445200,-0.0761455525606469,"2005-05"
2019-04-30,70789,"30002","GA","Atlanta-Sandy Springs-Roswell","Dekalb County","Avondale Estates",9597,391100,0.00333504361210877,0.024895178197065,0.137910968868199,0.0903332083899713,0.0455994572560292,"2019-04","2019-Q2",391100,0,"2019-04"
2019-04-30,82064,"55045","MN","Minneapolis-St. Paul-Bloomington","Chisago County","Lindstrom",9598,251000,0.0023961661341853,0.0236541598694943,0.0758679811401629,0.0775216294743259,0.0356060737096582,"2019-04","2019-Q2",251000,0,"2019-04"
2019-04-30,85904,"63070","MO","St. Louis","Jefferson County","Pevely",9599,153600,0.00130378096479791,0.0226364846870839,0.0794096978215039,0.0552239113592756,0.0135936240633225,"2019-04","2019-Q2",153600,0,"2019-04"
2019-04-30,86732,"65240","MO","Columbia","Boone County","Centralia",9600,132900,-0.00374812593703148,0.000753012048192771,0.043171114599686,0.052499555846609,0.0239410381538985,"2019-02","2019-Q1",133500,-0.00449438202247191,"2019-02"
2019-04-30,99648,"98236","WA","Oak Harbor","Island County","Clinton",9601,471200,0.000849617672047579,0.0281475016364827,0.0862148455509451,0.0939198171720625,0.0226085952956525,"2019-04","2019-Q2",471200,0,"2019-04"
2019-04-30,92700,"78834","TX",,"Dimmit County","Carrizo Springs",9602,90300,0.00333333333333333,0.0111982082866741,-0.00110619469026549,0.0145692440496563,,"2017-06","2017-Q2",92300,-0.0216684723726977,"2017-04"
2019-04-30,92633,"78722","TX","Austin-Round Rock","Travis County","Austin",9603,432900,-0.0027643400138217,0.00301204819277108,0.0226789510985117,0.0735373621522271,0.0503019485179248,"2019-03","2019-Q1",434100,-0.0027643400138217,"2019-02"
2019-04-30,89740,"72751","AR","Fayetteville-Springdale-Rogers","Benton County","Pea Ridge",9604,154800,0.00259067357512953,0.0150819672131148,0.0617283950617284,0.0676314345499009,0.0379122880777332,"2019-04","2019-Q2",154800,0,"2019-04"
2019-04-30,66590,"20736","MD","Washington-Arlington-Alexandria","Calvert County","Owings",9605,432300,0.00115794349235757,-0.00552104899930987,0.0140745953553835,0.0238717844377603,0.0028190710950533,"2006-12","2006-Q4",520800,-0.169930875576037,"2004-12"
2019-04-30,75347,"39556","MS","Gulfport-Biloxi-Pascagoula","Hancock County","Kiln",9606,144800,-0.00412654745529574,-0.000690131124913734,0.112990007686395,0.0448110796877499,0.00540593608979334,"2010-08","2010-Q3",159500,-0.0921630094043887,"2009-11"
2019-04-30,92136,"77864","TX",,"Madison County","Madisonville",9607,111300,0.0036068530207394,0.0127388535031847,0.120845921450151,0.0578964887056534,0.0360588219231512,"2019-04","2019-Q2",111300,0,"2019-04"
2019-04-30,73647,"35952","AL","Birmingham-Hoover","Blount County","Snead",9608,105700,-0.00470809792843691,-0.00564440263405456,0.0612449799196787,0.0455406554408619,0.00914777592580052,"2019-02","2019-Q1",106500,-0.00751173708920188,"2018-12"
2019-04-30,97368,"93622","CA","Fresno","Fresno County","Firebaugh",9609,182300,-0.00436919716002185,0.00718232044198895,0.078698224852071,0.0994061484207176,0.0256590652620725,"2007-02","2007-Q1",239700,-0.239465999165624,"2006-04"
2019-04-30,85566,"62557","IL","Taylorville","Christian County","Pana",9610,59600,-0.00996677740863787,-0.0213464696223317,-0.037156704361874,0.0332826771986803,0.0080645838574811,"2017-12","2017-Q4",62500,-0.0464,"2017-09"
2019-04-30,90763,"75210","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",9611,86000,-0.0171428571428571,-0.0369540873460246,0.121251629726206,0.0830899539565273,,"2019-01","2019-Q1",89300,-0.0369540873460246,"2018-12"
2019-04-30,76799,"43713","OH","Wheeling","Belmont County","Barnesville",9612,86600,-0.00230414746543779,-0.0136674259681093,0.0458937198067633,0.0347585090297768,0.0321643462288168,"2018-12","2018-Q4",88000,-0.0159090909090909,"2018-11"
2019-04-30,93759,"81303","CO","Durango","La Plata County","Durango",9613,430400,0.00890764181903422,0.0281892021022456,0.08059251820236,0.0477906901146554,0.0197051990403057,"2019-04","2019-Q2",430400,0,"2019-04"
2019-04-30,81148,"53018","WI","Milwaukee-Waukesha-West Allis","Waukesha County","Delafield",9614,393900,0.00664451827242525,0.0276545786590138,0.0735895339329518,0.0545709592534005,0.0154829443353344,"2019-04","2019-Q2",393900,0,"2019-04"
2019-04-30,65043,"17349","PA","York-Hanover","York County","New Freedom",9615,256100,-0.0019485580670304,0.00313356835095966,0.0339119903108599,0.0335939319775846,-0.00127950859764403,"2007-04","2007-Q2",297100,-0.138000673174015,"2005-07"
2019-04-30,79223,"48457","MI","Flint","Genesee County","Montrose",9616,113000,0.018018018018018,0.0731244064577398,0.0939012584704743,0.0952464585252362,0.0391034142901587,"2005-10","2005-Q4",115700,-0.0233362143474503,"2004-09"
2019-04-30,90255,"74044","OK","Tulsa","Creek County","Mannford",9617,118100,0.00682011935208866,0.0181034482758621,0.105805243445693,0.0608456612654547,0.0335564955984453,"2019-04","2019-Q2",118100,0,"2019-04"
2019-04-30,89727,"72734","AR","Fayetteville-Springdale-Rogers","Benton County","Gentry",9618,152400,0.004614370468029,-0.000655737704918033,0.089349535382416,0.077561077204791,0.0493963138794657,"2018-11","2018-Q4",153900,-0.00974658869395711,"2018-10"
2019-04-30,88471,"70090","LA","New Orleans-Metairie","Saint James Parish","Vacherie",9619,134500,-0.030281182408075,-0.0756013745704467,0.0803212851405622,0.00482749855181486,,"2016-01","2016-Q1",170800,-0.212529274004684,"2014-09"
2019-04-30,99659,"98249","WA","Oak Harbor","Island County","Freeland",9620,471700,0.00276360544217687,0.0163757810816634,0.0611923509561305,0.0763574921286205,0.0259762349574086,"2019-04","2019-Q2",471700,0,"2019-04"
2019-04-30,81839,"54669","WI","La Crosse-Onalaska","La Crosse County","West Salem",9621,213400,-0.0106629578117756,-0.0134073046694406,0.0983015954709213,0.0793119180030679,0.0401916473737853,"2019-02","2019-Q1",217400,-0.0183992640294388,"2018-12"
2019-04-30,72937,"33956","FL","Cape Coral-Fort Myers","Lee County","Saint James City",9622,341500,-0.00146198830409357,-0.0095707656612529,-0.00813244263723497,0.0706910843969917,0.0379951853051945,"2006-04","2006-Q2",519300,-0.342383978432505,"2004-09"
2019-04-30,73543,"35614","AL","Huntsville","Limestone County","Athens",9623,113300,0.0152329749103943,0.0271985494106981,0.0925747348119576,0.0464257834058399,0.0175582884335992,"2019-04","2019-Q2",113300,0,"2019-04"
2019-04-30,70645,"29666","SC","Greenwood","Greenwood County","Ninety Six",9624,94000,-0.00212314225053079,0,0.0829493087557604,0.00739532518605723,-0.00666399099269832,"2006-12","2006-Q4",131200,-0.283536585365854,"2006-01"
2019-04-30,74430,"37708","TN","Morristown","Hamblen County","Morristown",9625,110900,0.000902527075812274,-0.00359389038634322,0.0403377110694184,0.0468696088561817,0.0244513500607615,"2019-01","2019-Q1",111300,-0.00359389038634322,"2018-11"
2019-04-30,63911,"15126","PA","Pittsburgh","Allegheny County","Imperial-Enlow",9626,178200,0.00450958286358512,0.0130756111426947,0.0264976958525346,0.0438299718141335,0.0280760336650459,"2019-04","2019-Q2",178200,0,"2019-04"
2019-04-30,74161,"37080","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",9627,222300,0.0036117381489842,0.0113739763421292,0.0520586843350686,0.0878695834411514,0.0414500386215333,"2019-04","2019-Q2",222300,0,"2019-04"
2019-04-30,91207,"76043","TX","Dallas-Fort Worth-Arlington","Somervell County","Glen Rose",9628,243500,0.00082203041512536,-0.000410509031198686,0.0637833114897335,0.0587893766527776,0.0371969382705899,"2019-01","2019-Q1",243600,-0.000410509031198686,"2019-01"
2019-04-30,87867,"68117","NE","Omaha-Council Bluffs","Douglas County","Omaha",9629,131400,-0.00529901589704769,0,0.0648298217179903,0.0718053739838718,0.027376063972431,"2019-02","2019-Q1",132200,-0.00605143721633888,"2019-01"
2019-04-30,79001,"48131","MI","Monroe","Monroe County","Dundee",9630,167700,0.00963275135460566,-0.0295138888888889,0.00359066427289048,0.104769753870413,0.0557299559853683,"2018-12","2018-Q4",175000,-0.0417142857142857,"2018-10"
2019-04-30,64869,"17038","PA","Lebanon","Lebanon County","Union",9631,180700,-0.00275938189845475,-0.00605060506050605,0.025539160045403,0.0205812837616544,0.00419015433843084,"2019-01","2019-Q1",181800,-0.00605060506050605,"2018-10"
2019-04-30,65313,"18034","PA","Allentown-Bethlehem-Easton","Lehigh County","Upper Saucon",9632,297400,-0.000672043010752688,0.00269723533378287,0.0490299823633157,0.0348370744262201,0.0100121329729792,"2006-08","2006-Q3",307800,-0.0337881741390513,"2006-03"
2019-04-30,79536,"49046","MI","Grand Rapids-Wyoming","Barry County","Delton",9633,154500,-0.0159235668789809,-0.0264650283553875,0.0647829083390765,0.0734451059733554,0.0381007909099298,"2019-02","2019-Q1",159100,-0.0289126335637964,"2018-12"
2019-04-30,94186,"83467","ID",,"Lemhi County","Salmon",9634,197600,-0.00302724520686176,-0.00503524672708963,0.0378151260504202,0.0728880992189289,0.0359522724621553,"2018-09","2018-Q3",202900,-0.0261212419911286,"2018-07"
2019-04-30,58382,"01473","MA","Worcester","Worcester County","Westminster",9635,292900,0.00342583076396026,0.0187826086956522,0.0792188651436993,0.0591033377645724,0.0246481229197646,"2019-04","2019-Q2",292900,0,"2019-04"
2019-04-30,399563,"28759","NC","Asheville","Henderson County","Mills River",9636,297200,-0.00100840336134454,0.00134770889487871,0.0531537916371368,0.0674924321016654,0.0268603759454793,"2019-02","2019-Q1",297800,-0.00201477501678979,"2019-02"
