"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
"Clark County","NV","Las Vegas-Henderson-Paradise","32","003",11,,,,,,1925,2198,1995,2200,2100,2147.5,1900,1900,1950,1995,1850,1850,1895,1850,1850,1895,1950,1975,1900,1850,1877.5,1790,1700,1750,1797.5,1795,1795,1700,1700,1695,1695,1695,1700,1700,1700,1700,1775,1795,1800,1800,1750,1745,1700,1750,1750,1750,1800,1795,1799,1800,1800,1795,1795,1800,1800,1800,1800,1849,1850,1995,1895,1895,1900,1850,1850,1895,1900,1900,1950,1947.5,1950,2000,1895,1995,1950,1932.5,1997.5,1895,1900,1995,2000,2100,2195,2100,2085,2025,2000,2000,2045,2087.5,2100,2095,2197.5,2295,2250,2250,2200,2200,2200,2200,2200,2244.5,2300,2200,2200,2395
"King County","WA","Seattle-Tacoma-Bellevue","53","033",12,,,,,,,,,,,,,,2397.5,2300,2495,2462.5,2400,2389.5,2500,2500,2214.5,2345,2537.5,2497.5,2200,2249,1995,2250,2375,2395,2200,2295,2200,2495,2499,2500,2395,2600,2400,2375,2400,2397.5,2395,2475,2375,2350,2395,2395,2395,2395,2650,2500,2600,2750,2595,2625,2497.5,2595,2700,2700,2700,2695,2700,2900,2800,2897.5,2800,2950,2850,2700,2900,2800,2797.5,2695,2600,2850,3100,2950,2772.5,2925,2772.5,2995,2900,3100,3300,3400,3200,3537.5,3500,3300,3000,2900,2797,2799,2995,3099,3100,3200,3200,3300,3450,3312.5,3450,3225,3200,3200,3250,3400,3495,3898
"Tarrant County","TX","Dallas-Fort Worth-Arlington","48","439",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1797,1779,1795,1850,1772.5,1797.5,1895,2000,1800,1795,1895,1875,1910,1875,1937.5,1900,1850,1885,1862.5,1885,1862.5,1885,1862.5,1850,1850,1850,1850,1950,2000,1910,2100,2297.5,2000,1895,1975,1825,1949.5,2050,2050,2097.5,2147.5,2295,2250,2270,2075,1950,1917.5,1995,2200,2500,2400,2472.5,2372.5,2297.5,2200,2350,2265,2122.5,2195,2197.5,2375,2400,2500
"Santa Clara County","CA","San Jose-Sunnyvale-Santa Clara","06","085",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5500,5800,5895,5717.5,5500,5525,5500,5000,5000,5000,4750,4797.5,4800,5325,5880,5950,5697.5,5500,5195,5225,5072.5,4937.5,5200,5290,5500,5650
"Broward County","FL","Miami-Fort Lauderdale-West Palm Beach","12","011",15,,,,,,,3700,3600,3350,3300,3500,3500,3500,3499,3500,3500,3500,3400,3465,3500,3600,3600,3500,3500,3600,3800,3500,3500,3675,3750,3575,3500,3500,3400,3400,3500,3500,3500,3500,3550,3599,3600,3500,3500,3500,3500,3500,3445,3500,3500,3600,3750,3650,3700,3750,3700,3700,4000,4049.5,3850,3600,3674.5,3900,3900,3900,3725,3700,3600,3700,3600,3699,3750,3800,3700,3900,3997.5,4200,4000,4000,3900,3950,3750,3850,4000,4150,4000,4200,4200,4200,4100,4150,4100,3950,3900,3750,4000,4100,4200,4199,4100,4200,4500,4450,4100,4450,4499,4500,4200,4500,4500,4500
"Bexar County","TX","San Antonio-New Braunfels","48","029",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775,1900,1900,1995,2000,2000,2000,2000,1995,2000,1995,1995,2000,2000,2122.5,1995,2000,2000,1990,1950,1950,2070,1872.5,1895,1800,1825,1900,1850,1800,1800,1851
"New York County","NY","New York-Newark-Jersey City","36","061",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9500,9397.5,9200,8999.5,9000,8995,8000,8995,9300,9150,8608,8995,8900,9000,9300,9000,7995,8000,8375,7995,8123.5,8500,9747.5,9495,9000,9300
"Philadelphia County","PA","Philadelphia-Camden-Wilmington","42","101",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,2560,2560,2600,2500,2500,2500,2500,2500,2500,2500,2650,2580,2580,2540,2500,2500,2500,2500,2300,2500,2450,2500,2775,2750,2600,2600,2600,2600,2600,2500,2500,2500,2500,2750,2750,2750,2750,2750,2750,2700,2600,2500,2545,2500,2500,2925,3000,2800,2750,2750,2800,2750
"Alameda County","CA","San Francisco-Oakland-Hayward","06","001",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600,3900,3700,3295,3224,3290,3197.5,3250,3000,3000,3250,3600,3700,3600,3800,3572.5,3500,3500,3316.5,3250,3200,3395,3550,3500,3800,3600,3725,3497.5,3495,3460,3257.5,3150,3500,3235,3500
"Middlesex County","MA","Boston-Cambridge-Newton","25","017",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3800,3900,3950,4000,3850,3600,3637.5,3500,3500,3500,3497.5,3675,4000,4200,4200,3995,3900,3700,4000,4000,3900,4000,4200,4700,4600,4750
"Sacramento County","CA","Sacramento--Roseville--Arden-Arcade","06","067",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1670,1685,1695,1695,1672.5,1695,1725,1695,1745,1695,1695,1695,1695,1700,1695,1675,1695,1775,1795,1795,1750,1795,1795,1795,1795,1822.5,1800,1800,1795,1695,1895,1920,1920,1855,1800,1895,1850,1797.5,1895,1895,1995,1935,1950,1995,1972.5,1895,1895,1899.5,1995,1845,1995,2125,1885,2047.5,2200,2147.5,2200,2200,2250,2228,2195,2080,2200,2295,2162.5,2295,2300,2300,2200,2200,2200,2197.5,2297.5,2350,2325,2357.5,2300
"Bronx County","NY","New York-Newark-Jersey City","36","005",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800,2700,2700,2750,2750,2716,2716,2750,2832,2850,2850,2900
"Cuyahoga County","OH","Cleveland-Elyria","39","035",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1050,950,1000,1000,1150,1100,1100,1100,1100,1000,1100,995,942.5,900,995,1100,1197.5,1100,1112.5,1085,1100,1050,1100,1075,1100,1087.5,1200,1200,1237.5
"Hillsborough County","FL","Tampa-St. Petersburg-Clearwater","12","057",24,,,,,,,,,,,,,2200,2100,2000,2200,2200,2200,2200,2200,2100,2000,2000,1950,1900,1995,1900,1987.5,2000,1995,2195,2200,2125,2137.5,1995,2000,2100,2000,2100,2000,1995,1995,2100,2000,2000,1995,2000,1995,1995,1995,1995,2100,2075,2100,2100,2050,2000,2000,2000,2000,2095,2072.5,2150,2150,2195,2112.5,2195,2195,2125,2012.5,2050,2160,2100,2150,2120,2100,2250,2195,2300,2225,2049,2400,2150,2222.5,2197.5,2200,2200,2300,2200,2175,2197.5,2200,2200,2225,2195,2250,2242.5,2200,2225,2275,2250,2325,2322.5,2200,2195,2200,2200,2200,2245,2200,2300
"Allegheny County","PA","Pittsburgh","42","003",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150,1200,1295,1210,1200,1372.5,1200,1050,1100,1200,1060,1165,1110,1195,1250,1200,1195,1195,1250,1047.5,1100,1195,1200,1180,1195,1200,1200,1225,1200,1197.5,1190,1195,1200,1300,1200,1250,1312.5,1222.5,1299,1300,1200,1200,1250,1350,1400,1400,1400,1500,1500,1487.5,1475
"Oakland County","MI","Detroit-Warren-Dearborn","26","125",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2595,2942.5,2800,2800,2600,2400,2500,2800,2400,2400,2300,2425,2500
"Orange County","FL","Orlando-Kissimmee-Sanford","12","095",27,,,,,,,,,,,,,,,1800,1895,1900,1850,1875,1990,2000,2295,2300,2199,1825,1900,1850,1850,1985,2025,1975,2000,1950,1950,1972.5,1850,1900,1900,1950,1997,1999,1995,1975,1995,1962.5,1900,1995,1950,1900,1900,1900,2000,2000,1995,2000,2000,2000,2000,1995,1950,1995,2000,1999.5,2000,2100,2112.5,2095,2050,2025,2050,2097.5,2112.5,2150,2150,2175,2195,2150,2150,2249.5,2200,2285,2050,2172.5,2250,2300,2257.5,2300,2300,2300,2349.5,2300,2203,2275,2320,2335,2300,2300,2397.5,2395,2450,2450,2400,2399,2400,2400,2350,2300,2400,2500,2500,2590
"Fairfax County","VA","Washington-Arlington-Alexandria","51","059",28,,,,,,,,,,,,,2897.5,3100,3290,3487,3500,3500,3750,3325,3200,3100,3250,3200,3200,3191.5,3200,3500,3497.5,3500,3500,3400,3350,3100,3250,3200,3450,3400,3299.5,3725,3700,3500,3800,3525,3300,3225,3095,3200,3350,3300,3485,3500,3500,3500,3488,3300,3325,3500,3400,3300,3275,3287.5,3400,3300,3300,3500,3485,3400,3300,3260,3500,3350,3300,3300,3375,3400,3500,3400,3475,3450,3400,3472.5,3200,3425,3400,3500,3500,3500,3500,3500,3550,3500,3300,3300,3300,3325,3400,3500,3500,3500,3600,3500,3500,3450,3387.5,3400,3200,3400,3400,3500,3575
"Contra Costa County","CA","San Francisco-Oakland-Hayward","06","013",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,3400,3200,3400,3300,3285,3200,3500,3445,3498,3450,3400,3250,3495,3800,3545,3500,3650,3950,3950
"Salt Lake County","UT","Salt Lake City","49","035",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695,1695,1700,1712.5,1795,1797.5,1810,1895,1930,1995,1899.5,1862.5,1849.5,1800,1900,1912.5,1937.5,1925,1995,1995,1995,1925,1995,1995,2000,2000,2095,1995,2000,1995,2100
"Travis County","TX","Austin-Round Rock","48","453",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3800,4000,3750,3600,3500,3495,3500,3572.5,3500,3395,3500,4097.5,4000,3995,3800,3900,3800,3800,3800
"Honolulu County","HI","Urban Honolulu","15","003",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,3450,3250,3425,3450,3200,3400,3150,3100,3100,2900,2800,2800,2742.5,2550,2700,3075,3000,3212.5,3300,3200,2975,3000,3250,2922,3050,3000,2900,2995,2800,2500,2600,2900,2850,2550,2677,3000,2880,3000,2700,2700,2650,2682,2675,2675,2800,2800,2700,2664,2525,2695,2600,2595,2500,2500,2632,2650,2697.5,2665.5,2537.5,2500,2500,2500,2500,2600,2600,2667,2650,2664,2700
"Milwaukee County","WI","Milwaukee-Waukesha-West Allis","55","079",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.5,900,980,1125,1200,1125,1040,1025,1052.5,950,997.5,1025,950,962.5,1050,1012.5,1097.5,1075,1050,990,990,1012.5,1050,1050,1067.5,1100,1100,1100
"Fulton County","GA","Atlanta-Sandy Springs-Roswell","13","121",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,2400,2750,2800,2800,2722.5,2600,2600,2500,2300,2400,2500,2697.5,2700,2500,2647.5,2900,2695,2772.5,2850,2400,2400,2700,2697.5,2700,2825,3050,3000,2750,2950,2750,2800,2700,2774,2697.5,2750,2800,2700,2800,2850,2800,2750,2700,2840,2695,2695,2550,2600,2800
"Mecklenburg County","NC","Charlotte-Concord-Gastonia","37","119",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2100,2100,2347,2300,2199.5,2262.5,2100,2100,2050,2095,2072.5,2107.5,2195,2097.5,2172.5,2097.5,2195,2100,2195,2200,2225,2200,2175,2200,2250,2300,2370
"Erie County","NY","Buffalo-Cheektowaga-Niagara Falls","36","029",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825,750,772.5,750,750,812.5,850,800,750,780,800,800,800,775,800,900,850,800,895,850,900,895,872.5,897.5,900,850,950,950,995,950,1000,975,950,900,900,900,900,925,950,962.5,990,990,1000,962.5,990,950,950,950,950,975,1000,1000,1050,1065,1050,1000,1000,975,950,950,950,1000,1000,1050
"Fairfield County","CT","Bridgeport-Stamford-Norwalk","09","001",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500,4300,4250,4350,4400,5150,4950,5500,4950,4950,5000,4850,5000,5400,4998,4850,5000,4750
"Hartford County","CT","Hartford-West Hartford-East Hartford","09","003",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225,1262.5,1200,1200,1200,1200,1200,1185,1100,1100,1200,1100,1200,1200,1300,1300,1200,1250,1275,1295,1295,1300,1350,1350,1350,1350,1385,1350,1300,1275,1300,1300,1300,1250,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
"Duval County","FL","Jacksonville","12","031",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1736.5,1600,1572.5,1600,1675,1595,1595,1750,1845,1795,1672.5,1650,1550,1650,1666.5,1650,1547.5,1645,1625,1625,1525,1597.5,1672.5,1650,1790,1700,1650,1675,1597.5,1600,1625,1625,1672.5,1695,1787,1875,1749,1900,1840,1862.5,1722.5,1695,1749.5,1672.5,1587.5,1625,1650,1650,1750,1702.5,1945,1850,1925,1845,1975,1875,1807.5,1810,1607.5,1607.5,1675,1650,1882.5,1750,1700,1750,1650,1650,1500,1661.5,1650,1800,1900
"New Haven County","CT","New Haven-Milford","09","009",40,975,885,950,925,962.5,1000,1100,1050,1025,985,975,975,950,975,1050,1012.5,985,1000,1080,1100,1100,1100,1025,1012.5,1037.5,1012.5,1000,1025,1100,1100,1100,1100,1050,1100,1100,1037.5,1000,1072.5,1050,1050,1050,1075,1100,1050,1065,1050,1012.5,1057.5,1050,1050,1100,1025,1100,1125,1100,1070,1085,1050,1100,1150,1150,1150,1112.5,1100,1100,1100,1125,1100,1100,1100,1100,1150,1100,1150,1200,1100,1150,1100,1200,1100,1100,1100,1125,1150,1200,1250,1200,1250,1250,1250,1262.5,1250,1250,1245,1200,1200,1300,1300,1300,1350,1395,1395,1399,1287.5,1200,1250,1300,1250,1300,1300,1250
"Ventura County","CA","Oxnard-Thousand Oaks-Ventura","06","111",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3950,3950,4197.5,4000,3850,3900,4200,4172.5,3950,3775,3875,3825,3862.5,4000,3995,4000,4150,4100,4344,4775,4500,3997.5,4150,4362.5,4275,4200,4000,4225
"Gwinnett County","GA","Atlanta-Sandy Springs-Roswell","13","135",42,,,,,,,,1947.5,1800,1699,1800,1750,1900,1800,1895,2000,1800,1800,1799.5,1850,1750,1795,1700,1750,1800,1700,1750,1750,1797.5,1775,1700,1650,1650,1700,1600,1650,1700,1700,1700,1695,1695,1650,1650,1650,1625,1550,1500,1495,1500,1517.5,1550,1650,1610,1672.5,1625,1700,1700,1700,1700,1700,1705,1819.5,1840,1811,1870,1950,1900,1850,1897.5,1850,1850,1850,1847.5,1890,1895,1895,1895,1847.5,1785,1872.5,1850,1950,1895,1850,1850,1897,1944,1900,1885,2000,1995,1950,1940,1900,1995,1995,1950,1995,1995,1975,2027,1995,2000,2050,2045,2095,2000,2000,1995,2000,2095
"Montgomery County","PA","Philadelphia-Camden-Wilmington","42","091",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1450,1525,1572.5,1500,1500,1500,1662.5,1700,1800,2000,1800,1700,1700,1750,1700,1635,1500,1650,1937.5
"Worcester County","MA","Worcester","25","027",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1295,1300,1387.5,1350,1350,1350,1450,1300,1212.5,1300,1300,1300,1300,1500,1500,1450,1450,1425,1475,1397.5,1400,1400,1450,1450,1500,1500,1500,1400,1450
"Pierce County","WA","Seattle-Tacoma-Bellevue","53","053",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1672.5,1722.5,1895,1800,1600,1800,1947.5,1700,1850,1995,2175,2097.5,2000,2195,2200,2250,2290,2250,2250,2200,2360,2200,1897.5
"Collin County","TX","Dallas-Fort Worth-Arlington","48","085",46,,,,,,,,,,,,,2200,2292.5,2197.5,2325,2300,2300,2200,2300,2197,2200,2199,2200,2100,2050,2200,2295,2200,2250,2297.5,2250,2300,2300,2295,2095,2150,2100,2195,2290,2250,2299,2300,2300,2200,2272.5,2400,2397.5,2300,2300,2350,2445,2450,2450,2400,2422.5,2390,2395,2397.5,2447.5,2495,2450,2495,2600,2695,2550,2500,2600,2750,2550,2597.5,2550,2500,2600,2500,2500,2695,2600,2700,2550,2495,2498.5,2495,2495,2475,2495,2500,2499,2550,2500,2495,2550,2550,2550,2500,2600,2500,2500,2547.5,2700,2685,2650,2700,2650,2600,2500,2550,2650,2690,2749.5,2700
"Monroe County","NY","Rochester","36","055",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975,975,1050,997.5,900,1000,997.5,1125,995,925,900,962.5,1095,1100,1200,1200,1250,1250,1150,1250,1095,1072.5,1099.5,1050,1125,1250,1250
"Essex County","MA","Boston-Cambridge-Newton","25","009",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,2700,2500,2325,2500,2250,2300,2600,2600,2325,2550,2600,2400,2325,2600,2450,2500,2450,2200,2000,2050,2150,2100,2000,2225,2250
"Suffolk County","MA","Boston-Cambridge-Newton","25","025",49,,,,,,,,,,,,,,,,,,,,,,,,3900,3600,3750,3900,3900,3825,3800,3800,3900,3800,3800,3900,4147.5,4000,3900,3900,3900,3900,3900,3750,3800,3900,3950,4050,4200,4150,4150,4150,4000,3900,3800,3800,3900,4000,3900,4200,4300,4250,4200,4000,4000,3900,3800,3800,3800,3650,3950,4200,4500,4500,4350,4200,4200,4000,4000,4000,4000,3950,3900,4250,4500,4500,4500,4400,4400,4300,4250,4250,4200,4000,4400,4700,4800,4800,4600,4500,4500,4400,4300,4250,4200,4100,4500,4850,5000,4900,4750,4650
