"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
"Los Angeles County","CA","Los Angeles-Long Beach-Anaheim","06","037",1,,,,,,,,,,,2.19650623885918,2.08232118758435,2.08621212121212,2.14902807775378,2.11111111111111,2.15686274509804,2.18512274076072,2.1522226797098,2.0750469043152,2.09722222222222,2.01663201663202,1.9875,1.98639705882353,2.07692307692308,2.13736118086947,2.1625,2.23703703703704,2.28410087719298,2.2690206185567,2.30176151761518,2.2248243559719,2.2248243559719,2.26086956521739,2.37202380952381,2.27083333333333,2.22222222222222,2.33333333333333,2.40169491525424,2.36666666666667,2.38643217675629,2.33333333333333,2.37420886075949,2.4390243902439,2.38647642679901,2.38431800158604,2.213153890813,2.28610729023384,2.32222222222222,2.33401015228426,2.31958762886598,2.38578595317726,2.46666666666667,2.46168105929764,2.5874849939976,2.55555555555556,2.57504095004095,2.58823529411765,2.59302325581395,2.64803272302298,2.64243614931238,2.7375,2.73084479371316,2.74390243902439,2.73901464713715,2.79979013641133,2.85254984249194,2.92553191489362,2.92021276595745,2.93652777777778,2.95053956834532,2.95121951219512,3,2.99242424242424,3.05,3.08333333333333,3.078184110971,3.14473684210526,3.21460688591984,3.11237373737374,3.125,3.10482041587902,3.125,3.0625,3.25961538461538,3.4875,3.54358161648178,3.47826086956522,3.4349765258216,3.53806228373702,3.62903225806452,3.58333333333333,3.58276255707763,3.5645472061657,3.5,3.4875,3.33737024221453,3.53346080305927,3.54660347551343,3.56560698249063,3.66519330734243,3.66666666666667,3.67288378766141,3.7440668824164,3.73318385650224,3.79385964912281,3.81350806451613,3.87673956262425,3.8041958041958,3.79761058170957,3.84094488188976,3.86920529801325
"Cook County","IL","Chicago-Naperville-Elgin","17","031",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3686286722724,2.36499068901304,2.4283305227656,2.44505494505495,2.4,2.38738738738739,2.43319268635724,2.46376811594203,2.56678082191781,2.57389937106918,2.61333333333333,2.64132553606238,2.6271186440678,2.65529491027133,2.62034143518519,2.65008880994671,2.60357126024832,2.58792184724689,2.60126256975427,2.58138629283489,2.54626458650431,2.59090909090909,2.6348623853211,2.70518518518519,2.78821656050955,2.85858585858586,2.71724137931034,2.85393258426966,2.7917811604949,2.65333333333333,2.53835616438356,2.64755480607083,2.8097590394102,2.70070517489887,2.68208556149733,2.73429951690821,2.72763157894737,2.70007496251874,2.60586319218241,2.68239935027265,2.69866129672698,2.73626373626374,2.69558359621451,2.66749992931191,2.74422442244224,2.64814814814815,2.59,2.64299802761341,2.57013122749971,2.62641025641026,2.62731871838111,2.62047737614836,2.6059391148882,2.61989342806394,2.56865947741271,2.6188820752487,2.59,2.58964285714286,2.59057488280286,2.60869565217391,2.65058046735152,2.6549815498155,2.69333333333333,2.74756291175949,2.75247524752475,2.74453781512605,2.72572402044293,2.69014084507042,2.75833333333333,2.76402562801319,2.77035031847134,2.74159663865546,2.74134463761752,2.81428571428571,2.79528278930719,2.74536066343295,2.73809523809524,2.72460533979095,2.71666666666667,2.7938808373591,2.90889789615904,2.906504310085,2.92655367231638
"Harris County","TX","Houston-The Woodlands-Sugar Land","48","201",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.952023988006,1.94139397594185,1.91086165794195,1.87546296296296,1.86205257816464,1.98617424242424,2.09409888357257,1.99027777777778,1.92122280662179,1.85323570853462,1.85461956521739,1.80412371134021
"Maricopa County","AZ","Phoenix-Mesa-Scottsdale","04","013",4,0.881147540983607,0.843645611904039,0.823610545832768,0.81577361612641,0.866663843229228,0.828125,0.799009878185074,0.826429120562313,0.834641548927263,0.825491189745276,0.826446280991736,0.771276595744681,0.759548611111111,0.757575757575758,0.774023149688644,0.770712909441233,0.760803215847482,0.742894056847545,0.735809390329362,0.726665957393546,0.724795863985458,0.721784776902887,0.718206770356816,0.722840340955659,0.721539283805452,0.736771600803751,0.745632203956453,0.748502994011976,0.752164502164502,0.751190912422133,0.749216300940439,0.738770685579196,0.735294117647059,0.732017823042648,0.726941115164148,0.728404099560761,0.73409877994553,0.733026107146902,0.741185897435897,0.731850117096019,0.732323232323232,0.738847583643123,0.721153846153846,0.737553779963122,0.734787600459242,0.73026851098454,0.730198723766464,0.725220053578263,0.724664070004328,0.729166666666667,0.733886407147415,0.761447794808074,0.763906001861892,0.763248847926267,0.764421406425402,0.760869565217391,0.761217948717949,0.761217948717949,0.763561320754717,0.765625,0.788386577248287,0.802825947334618,0.825998645903859,0.835895587644459,0.84349593495935,0.831376882280432,0.828125,0.831733845169546,0.833017796289284,0.844649474035439,0.846291203255964,0.849412549362433,0.861892094576429,0.881374722838137,0.89622641509434,0.86629746835443,0.862614285519108,0.858059342421812,0.857843137254902,0.850183823529412,0.845921450151057,0.864779874213837,0.827990445469699,0.875890736342043,0.888157894736842,0.91628381827463,0.939086294416244,0.95,0.950118764845606,0.952892069171139,0.942234848484849,0.936329588014981,0.941424078517047,0.943396226415094,0.938354569501881,0.949696444058977,0.967465753424658,0.991048593350384,1.01648351648352,1.02040816326531,1.025,1.02982954545455,1.02306547619048,1.01634072682743,1.02693026256827,1.0339123242349,1.04241552839684,1.04573782742933,1.05886245960992,1.09350965100147,1.12666722668683
"San Diego County","CA","San Diego-Carlsbad","06","073",5,,,,,,,,,,,,,,,,,,,,2.30625511410128,2.2938478143551,2.18570402298851,2.04081632653061,1.96743421052632,2.11084905660377,2.15176767676768,2.125,2.15909090909091,2.15909090909091,2.15909090909091,2.15909090909091,2.0651289009498,2.1,2.14085312940666,2.16173120728929,2.16173120728929,2.13769841269841,2.17954545454545,2.08840048840049,2.00503778337532,1.9988864142539,2.09033613445378,2.19917582417582,2.15870904163587,2.20381526104418,2.22986111111111,2.45384615384615,2.43664717348928,2.3125,2.40295748613678,2.58333333333333,2.646188020884,2.47368421052632,2.56622516556291,2.64516756135816,2.66436856459569,2.66436856459569,2.69359733420606,2.72343522561863,2.78779008310159,2.72358244365362,2.94949494949495,2.91627725856698,2.94974747474747,2.92142857142857,2.95454545454545,3.13571428571429,3.19726201478743,3.11744212657336,2.93684210526316,2.94117647058824,2.91528239202658,2.91068422318422,2.9,2.94790706605223,2.95375122189638,2.95454545454545,3.1,3.08607594936709,3.17392156862745,2.99692092505158,2.91836734693878,3.21367802276227,3.525,3.43815789473684,3.40263157894737,3.39003033319115,3.31715210355987,3.30105633802817,3.28810720268007,3.29198473282443,3.25822784810127,3.16765578635015,3.10930859317026,3.15002583979328,2.9875,3.47997035445061,3.39066645151762,3.47464748366388,3.54,3.58435582822086,3.58426966292135,3.60400793650794,3.58353510895884,3.68445600942655,3.63513513513514,3.64751552795031,3.66408183540603,3.66304347826087,3.6,3.6655701754386
"Orange County","CA","Los Angeles-Long Beach-Anaheim","06","059",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.69440652702597,2.625,2.72365805168986,2.72460775654819,2.59289176090468,2.68067226890756,2.68067226890756,2.75954636385032,2.77917770818277,2.6058282208589,2.68275862068965,2.68275862068965,2.68275862068965,2.74299835255354,2.77508090614887,2.78802303503618,2.78571428571429,2.81398195704819,2.79607239122064,3.13725490196078,2.82857142857143,2.95090559698058,2.65102040816327,2.84779050736498,2.75862068965517,2.87557128114404,2.96461156477027,2.97658610271903,3.00377358490566,2.97670250896057,3.00967059815704,3.06425041186161,3.1404958677686,3.125,3.02904265873016,3.09867479858444,3.04876758840811,3.09671532846715,3.13898191471886,3.16176470588235,3.17981730372158,3.20261437908497,3.22222222222222,3.24750008181821,3.25290211785078,3.34358672628854,3.26278659611993,3.26131482503153,3.34864016736402,3.24982065997131,3.26111111111111,3.32805071315372,3.31296296296296
"Kings County","NY","New York-Newark-Jersey City","36","047",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71428571428571,2.49833333333333,2.52679938744257,2.58777870786089,2.93333333333333,2.85,2.74480712166172,2.65416666666667,2.5,2.58686160035324,2.46907216494845,2.4,2.49833333333333,2.6268115942029,2.64446620959843,2.69662921348315
"Miami-Dade County","FL","Miami-Fort Lauderdale-West Palm Beach","12","086",8,2.54545454545455,2.45700245700246,2.42718446601942,2.32558139534884,2.30769230769231,2.0109689213894,2.21609707496804,2.25,2.23684210526316,2.125,2.125,2.125,2.13442325158946,2.19435736677116,2.21473779385172,2.27678571428571,2.32658380112269,2.32738095238095,2.30202578268877,2.26480836236934,2.25,2.29166666666667,2.26244343891403,2.27272727272727,2.35042735042735,2.35042735042735,2.43604616574454,2.48338870431894,2.53423012250781,2.51889168765743,2.53000306936771,2.5,2.4468085106383,2.4359756097561,2.4468085106383,2.46062992125984,2.46103896103896,2.5,2.48868778280543,2.5257841573631,2.60814589933676,2.63157894736842,2.64705882352941,2.64550264550265,2.58928571428571,2.59259259259259,2.59541984732824,2.58333333333333,2.55102040816327,2.54111999549524,2.55905511811024,2.67949189985272,2.7336860670194,2.72390016758133,2.72727272727273,2.76595744680851,2.82186948853616,2.825,2.76595744680851,2.75,2.81326219512195,2.78571428571429,2.84810126582278,2.99484466151133,2.99377916018663,2.94281045751634,2.94117647058824,2.9371234939759,2.90909090909091,2.89983844911147,2.82938005390836,2.88125140830873,2.88953114964676,2.92521994134897,2.92998204667864,2.9,2.85466218428824,2.84712755598832,2.86596119929453,2.87828947368421,2.83185840707965,2.89855072463768,2.77255067009395,2.78461538461538,2.82314848472609,2.87442022263451,2.8125,2.83505154639175,2.81211797066015,2.80151383885824,2.875,2.95,2.90076335877863,2.82289487715844,2.77777777777778,2.625,2.76058931860037,2.798,2.9465107866351,2.97297297297297,3,2.86885245901639,2.88461538461538,2.83333333333333,2.85451197053407,2.87842219020173,2.92341678939617,2.97339593114241,2.99219696969697,2.96362433862434,3.02325581395349
"Dallas County","TX","Dallas-Fort Worth-Arlington","48","113",9,,,,,,,,,,,,,,,,,,,,0.846545866364666,0.866666666666667,0.938601212214406,1.10721421522642,1.15,1.16666666666667,1.2475,1.1123595505618,1.06044538706257,1.076,1.06366092536305,1.03409090909091,1.0725,1.23252395470383,1.31125,1.25140924464487,1.3225,1.27944862155388,1.35114503816794,1.3961038961039,1.35013262599469,1.29482142857143,1.32112676056338,1.23931623931624,1.06762917933131,1.07070707070707,1.05623100303951,1.04863813229572,1.12581482913612,1.10206013908387,1.0812895646767,1.17104388297872,1.25192604006163,1.25390650511716,1.29578947368421,1.33407679090669,1.33192902458366,1.25,1.35608173076923,1.35264573991031,1.20556526806527,1.36470588235294,1.46562116429949,1.4172335600907,1.41444372153546,1.47571570628565,1.4018163518228,1.44230769230769,1.41861880133861,1.40067911714771,1.64681514161421,1.60393498716852,1.60085599653667,1.67083333333333,1.675,1.6225,1.6297520661157,1.6565113115693,1.62241887905605,1.6100651524581,1.78285714285714,1.61869526546251,1.63218390804598,1.45669291338583,1.70634920634921,1.75649460188934,1.75703947368421,1.7225,1.83887990560266,1.84948096885813,1.81629168340699,1.91626409017713,1.88040712468193,1.87419380366399,1.89376708101913,1.85714285714286,1.90196047184478,2.02563390241439,1.90522332964193,1.94810164715689,1.97031411542906,2.00088183421517,2,1.9975,2,1.96998123827392,1.99101304367848,1.92047377326565,1.93270735524257,1.98428290766208,1.96198172198172,2.00186219739292
"Queens County","NY","New York-Newark-Jersey City","36","081",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.45227272727273,2.33333333333333,2.22498338672213,2.15088811316258,2.0440251572327,2.095,2.06185567010309,2,1.90641247833622,1.66666666666667,1.58333333333333,1.73992673992674,1.85537583254044,1.88861879674843,1.85915492957746,1.85307824380672,1.75438596491228,1.81550256192934,1.88524590163934,1.88524590163934,1.71875,1.76227305303392,1.71428571428571,1.63352272727273
