"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
"Core-Columbia","San Diego","CA","San Diego-Carlsbad","San Diego County",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,2975,3250,3025,3275,3300,2850,2695,2950,3200,2700,2925
"South Semoran","Orlando","FL","Orlando-Kissimmee-Sanford","Orange County",247,,,,,,,,,,,,,,,,,695,700,737.5,695,712.5,699,725,750,695,720,725,762.5,750,750,750,775,800,750,750,750,750,750,750,750,785,800,800,787.5,780,800,798.5,798.5,796.5,795,795,795,795,775,795,815,835,850,800,815,800,825,850,840,840,850,850,850,850,875,895,867.5,885,850,895,900,825,895,882.5,900,950,900,895,900,950,950,944.5,912.5,912.5,900,1000,999.5,1037.5,1000,1075,1000,975,985,1025,1025,1007.5,1015,1050,1097.5,1050,1000,1100,1100,1100,1100,1000
"Lower Garden District","New Orleans","LA","New Orleans-Metairie","Orleans Parish",248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750,1800,1850,1800,1825,1900,1995,1875,1900,1912.5,1800,1800,1800,1850
"Pearl District","Portland","OR","Portland-Vancouver-Hillsboro","Multnomah County",249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950,1995,1997.5,1995,1995,2047.5,2022.5,2122.5,2025,2072.5,2250,2350,1990,1992.5,1995,1995,1995,2010,2145,2095,2047.5,2100,1995,1850,2000,1950,1895,1997.5
"NoHo","New York","NY","New York-Newark-Jersey City","New York County",250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3824.5,3899,3824.5,3995,3995,3997.5,3900,3899,4150,4200,4000,3995,3972.5,3924.5,3824.5
"Union Station","Denver","CO","Denver-Aurora-Lakewood","Denver County",251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,2450,2597.5,2700,2547.5,2500,2500,2400,2445,2347.5,2425,2450,2350,2425,2350,2350,2500,2497.5,2545,2500,2400,2500,2500,2600,2535,2547.5,2500,2700
"Coral Ridge Country Club","Fort Lauderdale","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,1500,1500,1500,1425,1500,1500,1500,1500,1500,1450,1400,1400,1400,1549.5,1500,1572.5,1550,1475,1500,1500,1400,1400,1400,1400,1400,1400,1525
"Pelican Bay","Naples","FL","Naples-Immokalee-Marco Island","Collier County",253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7500,7500,7500,7250,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7500,7500,7500,7500,8000,8000,7500,7500,7250,7250,7450
"Fulton River District","Chicago","IL","Chicago-Naperville-Elgin","Cook County",254,,,,,,,,,,,,,,,,,,1936,1918,1863.5,1936,2000,2000,2000,1950,1992.5,2300,2200,1945,1928,2100,1932,1982,1936,1895,1886,2097,2090,2011.5,2062.5,2078,2037.5,2042.5,2000,2100,2050,1862.5,1982,2050,2075,2200,2172.5,2145,2300,2300,2150,2150,2200,2225,2195,2150,2050,2100,2150,2150,2341,2402,2375,2275,2200,2200,2150,2191,2384.5,2368,2200,2200,2200,2200,2250,2300,2300,2200,2195,2225,2200,2300,2287.5,2401,2500,2492.5,2275,2225,2200,2187.5,2200,2300,2495,2402,2350,2400,2500,2500,2401,2200,2100,2341,2345.5,2450,2500,2345.5
"Playa Vista","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5275,4875,4500,3925,3900,4200,3900,3775,4000,3850,4500,4500,4550,4700,5000,4525,4350,4550,4675,4300,4495,4500,4600,4900
"Beach","Pompano Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",256,,,,,,,,,,,,,1600,1500,1650,1600,1624.5,1700,1800,1800,2000,2000,1950,1800,1875,1875,1800,1800,1800,1875,2000,2000,1997.5,2000,2000,2000,1900,1800,1800,1900,1795,1875,1800,1800,2000,2000,2000,1900,1895,1837.5,1800,1875,1975,2000,2150,2100,2000,1995,2000,2000,1875,1600,1600,1800,1900,2000,2075,2125,2200,2300,2300,2125,2000,1950,1975,1900,1950,1997.5,1950,1950,1887.5,2100,2100,1900,1962.5,2000,1997.5,2000,2000,2000,2000,2100,2287.5,2200,2150,2125,2000,1900,1872.5,1950,2000,2147.5,2200,2085,2200,2300,2300,2200,2000,1997.5,1995
"Garment District","New York","NY","New York-Newark-Jersey City","New York County",257,,,,,,,,,,,,,,,,,,3447.5,3495,3495,3495,3200,3300,3300,3300,3250,3250,3297.5,3400,3400,3450,3400,3305,3305,3375,3395,3400,3495,3499,3590,3557.5,3495,3421,3295,3300,3400,3350,3300,3300,3400,3497.5,3500,3497.5,3225,3225,3400,3447.5,3400,3200,3275,3200,3200,3325,3400,3447.5,3495,3495,3300,3300,3300,3350,3350,3500,3400,3200,3200,3200,3250,3350,3150,3200,3200,3100,3395,3495,3495,3447.5,3495,3400,3297.5,3200,3200,3200,3150,3200,3400,3200,3200,3190,3125,3200,3200,3400,3200,3200,3200,3200,3200,3300,3447.5,3492.5
"Downtown West","Saint Louis","MO","St. Louis","Saint Louis City",258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1297.5,1200,1200,1225,1295,1200,1225,1200,1152.5,1175,1175,1200,1250,1250,1200,1300,1250,1250,1097.5,1147.5,1195,1172.5,1100,1145,1197.5,1200,1185
"Marina","San Diego","CA","San Diego-Carlsbad","San Diego County",259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3825,3322.5,3450,3200,3200,3100,3200,3300,3100,3225,2950,3225
"Eastern Shores","North Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,1500,1450,1400,1400,1400,1375,1350,1399.5,1500,1600,1500,1500,1500,1550,1500,1490,1485,1500,1550,1525,1600,1600,1600,1500,1500,1500,1600,1600,1650,1600,1600,1600,1512.5,1550,1600,1600,1640,1575,1550,1500,1500,1550,1600,1600,1600,1600,1650,1650,1650,1600,1550,1599,1575,1570,1620,1600,1600,1599.5,1550,1550,1500,1525,1550,1500,1550,1500,1525
"Aspinwall Hill","Brookline","MA","Boston-Cambridge-Newton","Norfolk County",260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900,3000,3000,3000,2950,2875,3000,3000,2950,2900,2600,2900,3000,3000
"South Pointe","Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500,4500,4700,4500,4000,3900,3600,3900,3900,3900,4000,3800,4000,4400,3950,3600,3775,3800,4200,4100,3900,3967.5,4000,3900,3850,3979.5,3999.5,3900,3900,3900,3800,3850,3850,3700,3900,3900,3997,3997,4000,4250,4500,4275,4000,4000,3950,4000,3900,3950
"Villages of Oriole","Delray Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1700,1700,1600,1412.5,1400,1400,1400,1475,1562.5,1500,1375,1450,1675,1700,1575,1525,1437.5,1325,1400
"Vamo","Sarasota","FL","North Port-Sarasota-Bradenton","Sarasota County",264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1547.5,1600,1625,1650,1600,1700,1597.5,1600,1600,1600,1600,1650,1650,1750,1800,1700,1650,1687.5,1625,1650,1675
"Central Business District","Denver","CO","Denver-Aurora-Lakewood","Denver County",265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975,2225,2000,2000,2200,2200,2100,2112.5,2200,2200,1999.5,2000,2099,2295,2275,1999,2172.5,2272.5,2210,2212.5,2212.5,2000,1999.5,2100,2300,2300,2100,2000
"Central Business District","Orlando","FL","Orlando-Kissimmee-Sanford","Orange County",266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299,1299,1224.5,1199,1362.5,1395,1425,1425,1450,1612.5,1497.5,1475,1400,1400,1325,1400,1575,1575,1400,1475,1500,1450,1575,1500,1475,1450,1497.5,1400,1485,1362.5,1475,1450,1450,1400,1400,1400,1550,1500,1475,1475,1475,1372.5,1500,1525,1542.5,1550,1500,1500,1512.5,1535,1575,1575,1644,1562.5,1574.5,1550,1550,1575
"West End","Washington","DC","Washington-Arlington-Alexandria","District of Columbia",267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3300,2925,2925,2925,2900,2900,2950,3000,2972.5,2950,3149.5,2995,3250,2975,3100,3075,3000,2700,2795,2795,2850,2875,2900,2825,2790,2790,2900
"Park Side","Hollywood","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,1450,1450,1425,1475,1462.5,1450,1450,1450,1499,1475,1512.5,1450,1450,1400,1425,1475,1485,1450
