RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04
429,Cecil County,Maryland,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191900,179200,180600,183900,195800,194700,188700,178500,179500,178400,183300,181200,174300,175500,178100,187e3,198200,195900,193400,180400,177400,177900,179700,182100,182400,184900,186800,187300,182900,184100,189400,188900,196500,195600,188900,184600,187800,199400,198e3,183700,182900,189100,192400,196700,183e3,19e4,183e3,191900,192900,194400,195100,194900,200500,200700,201600,205700,207400,212700,209100,212400,209700,208800,207100,21e4,213800,214200,203100,201500,193200,205900,204700,214300,211600,220400,223e3,230100,231100,234400,221100,216200,209900
855,Bartow County,Georgia,460,,,,,,,,,,,,,,,,,,,,,,,,,,,101500,97e3,90900,89200,90600,99900,88800,82200,89600,93800,93800,81300,83500,81200,78e3,73200,75400,74300,75900,76200,79100,79700,79400,80800,79400,81600,79e3,79200,78600,78800,80200,80200,85300,88700,95500,97500,1e5,98500,101800,103400,106200,102400,103800,101700,105900,108200,112600,111700,109800,107100,104600,106700,109100,116700,116400,118400,114400,114500,111600,113200,115900,120700,124100,124700,123200,122e3,117800,119900,125200,131400,132600,130600,132e3,136400,133700,134400,130600,135800,139e3,142600,140600,140500,138600,14e4,142800,144600,147900,147800,152100,153100,153200,153700,156200,161800,164300,163700,162900,161e3,161800,159100,159700,160400,164300,164200,168300,170200,174900,
1263,Newton County,Georgia,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124100,122600,122800,122400,124500,125500,128e3,126200,126300,125400,127400,128700,134500,135300,134700,133600,133800,134800,137600,144500,147500,147100,146500,153500,154200,152800,147100,149700,145900,146600,146600,
1856,Lenawee County,Michigan,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94400,90700,91500,93100,99100,100200,107900,107800,111900,111100,114100,115500,113700,115100,112400,112400,113800,118800,119300,118300,115e3,118e3,116600,117300,116700,117800,119700,124400,128200,127300,125300,128300,128400,125200,115500,118200,122400,132300,135e3,136100,131200,127300,123900,128600,126900,129200,122700,125400,128700,136400,142800,145800
1758,Hanover County,Virginia,463,,,,,,,,,,,,,,,,,,,233500,233400,226700,228e3,225900,232e3,228e3,230600,227700,228500,235400,231500,235600,230900,238600,242900,246500,242400,231500,224700,208300,202200,200600,207800,208400,200100,202200,203e3,201800,199300,193500,196e3,201900,208600,218100,205800,210500,215300,230700,231600,228400,220400,220300,213300,221900,227300,231700,232200,233900,234900,234900,232900,228600,220600,214500,219600,217300,220200,213400,215400,219200,220600,218500,216200,227e3,236e3,239300,228500,231900,227400,233e3,231e3,232e3,233400,223600,222100,217300,229600,233500,241700,239900,241900,243200,244300,241100,236400,242900,245200,245300,242600,244800,25e4,245e3,243e3,243100,245800,246200,252800,261700,271300,272300,275e3,279400,278400,279800,271600,271e3,264500,260600,264800,266700,269400,263600,269900,278300,
1343,Putnam County,New York,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277900,270500,274700,278800,282400,276300,279100,28e4,289900,294700,299200,287100,288100,289200,303900,297500,291700,283600,285e3,298100,307300,308800,292e3,290700,294200,309400,301200,286600,284100,287800,303500,300800,300300,299700,304600,312400,317800,323300,323700,324300,326e3,331600,333500,328700,317900,321200,329400,327100,329600,321600,328600,
112,Cass County,Missouri,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139100,144e3,147e3,144600,145500,158e3,165100,155700,141200,135100,135900,134700,140300,144900,147300,141e3,145600,152400,159600,163400,160400,164500,161200,164800,156700,154300,153700,157200,155600,150700,147300,151400,153900,157e3,158600,162100,163900,164900,163800,168600,169200,169200,164900,163200,167200,168900,176500,175500,175e3,171300,170800,174e3,173400,185400,185900,190400,182300,184900,187500,192900,193200,192100,188400,194100,193400,197900,197800,212900,206700,,
2110,Yamhill County,Oregon,466,237200,234600,233300,226700,221800,213400,212200,206300,219e3,224300,239400,235700,225700,211500,205200,203900,204800,196700,196400,191100,198500,207600,214700,209100,198300,192900,189200,194100,196500,203900,205300,200800,200100,205100,201600,195300,176800,172500,164100,173300,171500,173400,164500,178800,180400,185700,17e4,183400,170200,177300,166800,173300,168400,171900,173500,183100,181200,202300,203800,209300,208100,200900,193800,186900,200200,214800,218100,221800,218e3,215500,216400,220800,220900,22e4,222500,227800,224900,225800,220400,220300,226400,226e3,230500,218700,224400,230100,230200,231900,231e3,238600,240100,241e3,238600,248800,248800,255300,251700,249e3,254e3,253100,259400,253800,255500,259400,277700,296500,298e3,296800,284600,288e3,282e3,280600,286500,288900,299700,299700,306300,308e3,313600,315500,314800,312700,306800,312700,306900,310500,311800,324700,335800,342e3,347300,346100,338200,335100
2039,Steuben County,New York,467,74e3,82900,86e3,84200,78800,73400,70500,65e3,68500,72400,70100,70200,69200,74600,80100,79200,81800,74500,72500,69200,70900,75500,80500,83600,89500,88700,84700,78600,76800,82900,80500,80300,80100,90800,104100,104600,99500,89800,91100,86800,87500,82100,82800,78900,81800,89100,90900,86300,80100,79300,86100,9e4,98200,94300,92900,89500,98200,102800,95700,94200,92100,101600,98700,96700,100300,100900,97400,89300,89500,99e3,97400,95200,89500,88800,88300,92600,92900,90400,85200,84700,88200,86500,86300,86800,93200,91100,86700,86800,9e4,91e3,90300,89400,88100,85700,87800,88100,88600,94500,96900,99400,91600,94e3,97100,97e3,99700,97900,103e3,1e5,102600,95900,104200,97300,99300,94700,97400,102200,95500,93800,91700,92400,90400,89200,95400,96300,98300,98800,100800,107300,102e3,103600,98e3,1e5,94300,
2608,Albemarle County,Virginia,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302900,293200,282700,284700,287700,306900,297800,297e3,287600,279300,270900,256900,299e3,305900,326100,299200,307300,301e3,300900,289e3,298e3,308700,319800,330600,326200,336800,338100,356100,344e3,329700,307300,306800,315400,302800,316400,296700,321500,289200,299100,
