"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
"Riverside County","CA","Riverside-San Bernardino-Ontario","06","065",11,,2100,2200,2200,2300,2300,2150,2100,2000,2347.5,2400,2000,2000,1995,2000,2100,2000,1995,1950,1900,1900,1900,1900,1895,1850,1850,1795,1800,1819,1802.5,1800,1795,1795,1800,1795,1795,1795,1795,1800,1835,1850,1850,1850,1850,1850,1800,1850,1850,1800,1800,1800,1899,1900,1900,1900,1900,1900,1900,1900,1900,1900,1950,2000,1999.5,2000,2000,2000,2000,2000,2000,2000,2000,2050,2095,2100,2095,2095,2050,2050,2000,2000,2100,2000,2099,2195,2195,2200,2200,2270,2295,2250,2280,2250,2216,2295,2295,2300,2295,2300,2350,2350,2350,2300,2300,2300,2350,2395,2400,2400,2400,2450
"San Bernardino County","CA","Riverside-San Bernardino-Ontario","06","071",12,,1900,1900,1947.5,1725,1850,1800,1850,1950,1925,1895,1725,1699,1750,1750,1700,1700,1600,1625,1590,1599,1599,1650,1600,1600,1650,1555,1600,1600,1650,1600,1577,1600,1650,1655,1675,1700,1700,1700,1700,1675,1700,1750,1750,1750,1695,1695,1650,1650,1650,1675,1800,1800,1800,1795,1750,1747.5,1725,1750,1750,1803.5,1850,1855,1850,1900,1946,1872.5,1877,1900,1850,1880,1895,1900,1980.5,2000,1950,1950,2000,1995,1950,1997,1912.5,1900,1995,2107.5,2150,2200,2275,2200,2200,2200,2200,2200,2200,2300,2300,2300,2300,2350,2400,2395,2375,2400,2350,2345,2400,2400,2400,2400,2450,2495
"Clark County","NV","Las Vegas-Henderson-Paradise","32","003",13,,1625,1500,1512.5,1550,1500,1595,1595,1695,1625,1612.5,1495,1450,1400,1400,1452.5,1425,1400,1400,1400,1395,1375,1350,1395,1350,1395,1395,1350,1375,1350,1350,1350,1300,1300,1300,1300,1300,1350,1350,1350,1345,1350,1375,1395,1395,1380,1380,1350,1350,1350,1350,1395,1395,1395,1395,1398,1395,1395,1395,1395,1400,1400,1450,1450,1450,1495,1495,1450,1450,1450,1400,1450,1450,1500,1500,1498.5,1550,1495,1495,1450,1450,1500,1450,1495,1545,1575,1595,1595,1600,1600,1600,1600,1595,1595,1600,1600,1620,1675,1695,1675,1665,1650,1695,1675,1695,1695,1700,1700,1700,1780,1797
"King County","WA","Seattle-Tacoma-Bellevue","53","033",14,,,,,,,,,,,,,2000,2195,2170,2290,2295,2225,2195,2200,2200,2100,2100,2140,2145,2172.5,2100,2200,2200,2200,2195,2100,2199,2200,2250,2250,2200,2200,2200,2165,2350,2400,2295,2300,2250,2200,2200,2175,2195,2195,2225,2387.5,2400,2450,2450,2395,2295,2295,2295,2295,2295,2400,2400,2500,2650,2700,2672.5,2550,2499,2475,2595,2595,2600,2625,2650,2792.5,2762.5,2900,2795,2695,2597.5,2600,2500,2750,2795,2850,2900,2950,3092.5,3000,2995,2900,2850,2850,2850,2800,2895,2900,2995,2995,3000,3000,2950,2895,2800,2795,2800,2850,2850,2895,2995
"Wayne County","MI","Detroit-Warren-Dearborn","26","163",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675,1850,1625,1550,1575,1362.5,1250,1216.5,1200,1200,1400,1500,1700,1675,1725,1725,1500,1400,1550,1650,1662.5,1550,1572.5
"Tarrant County","TX","Dallas-Fort Worth-Arlington","48","439",16,,,,,,,1550,1500,1500,1500,1500,1437.5,1500,1500,1500,1450,1485,1495,1500,1495,1495,1500,1495,1495,1500,1495,1475,1475,1500,1500,1500,1450,1495,1450,1450,1422.5,1450,1450,1475,1500,1500,1500,1500,1550,1524.5,1475,1495,1475,1495,1495,1495,1525,1547,1575,1595,1590,1550,1550,1550,1575,1600,1650,1649.5,1650,1625,1649,1650,1650,1650,1600,1595,1600,1650,1695,1675,1650,1650,1700,1695,1650,1695,1700,1695,1720,1700,1750,1782.5,1795,1795,1825,1800,1800,1750,1747.5,1750,1750,1775,1800,1825,1810,1850,1895,1890,1895,1850,1845,1825,1820,1800,1850,1895
"Santa Clara County","CA","San Jose-Sunnyvale-Santa Clara","06","085",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600,2750,2750,2790,2800,2800,2990,2887.5,2800,2795,2795,2970,2982.5,2990,3295,3272.5,3500,3300,3199.5,3395,3172.5,3195,3100,3200,3695,3750,3700,3700,3700,3695,3700,3587.5,3700,3895,3800,3895,4000,4172.5,4250,4200,4072.5,4000,3997.5,3997.5,4150,4195,4000,3995,4095,4295,4050,4200,4072.5,4000,3872.5,3900,3895,3995,3995,3950,4295,4200,4250,4100,4000,4000,3995,4000,4025,4000,4000,4100,4325,4380,4380,4290,4200,4195,4100,4150,4100,4100,4250,4395
"Broward County","FL","Miami-Fort Lauderdale-West Palm Beach","12","011",18,,2400,2500,2500,2450,2225,2300,2350,2500,2400,2400,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2499,2500,2400,2490,2400,2495,2500,2500,2400,2400,2400,2450,2400,2400,2400,2495,2500,2500,2475,2500,2500,2500,2500,2500,2500,2500,2450,2450,2500,2500,2550,2600,2500,2500,2450,2500,2599.5,2550,2500,2500,2500,2600,2565,2575,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2650,2575,2595,2530,2600,2575,2509.5,2589,2600,2634,2650,2650,2650,2688,2695,2675,2685,2675,2622.5,2650,2610.5,2650,2675,2700,2750,2790,2750,2715,2792.5,2800,2800,2750,2779,2800,2800
"Bexar County","TX","San Antonio-New Braunfels","48","029",19,,,,,,,,,,1400,1425,1450,1395,1395,1400,1400,1407,1400,1400,1395,1395,1400,1395,1350,1397.5,1475,1450,1475,1500,1495,1450,1400,1400,1450,1375,1425,1400,1450,1480,1500,1495,1496.5,1475,1412.5,1400,1395,1395,1400,1400,1395,1400,1500,1500,1500,1500,1475,1450,1450,1450,1450,1495,1500,1500,1550,1595,1595,1550,1550,1585,1595,1550,1525,1595,1595,1600,1595,1595,1650,1600,1595,1550,1550,1595,1595,1625,1650,1700,1700,1695,1700,1695,1674.5,1650,1625,1600,1612.5,1642.5,1650,1650,1650,1695,1695,1675,1650,1650,1689,1650,1695,1695,1695,1700
"New York County","NY","New York-Newark-Jersey City","36","061",20,,,,,,,,,,,,,,4866,5000,5195,4800,5150,5295,5295,5195,5250,5200,5195,5200,5000,5100,5300,5350,5350,5400,5500,5695,5550,5595,5500,5475,5495,5495,5500,5500,5600,5599,5500,5600,5400,5475,5500,5500,5550,5500,5500,6107.5,6000,6000,6000,5800,5739,5800,5739,5980,5900,6200,5995,5900,5995,6047.5,6200,6200,5995,5800,5900,5995,5999.5,5995,6000,5800,5600,5750,5725,5865,5500,5472.5,5597.5,5795,5800,5900,6000,6000,6000,6000,5995,5995,5995,5795,5947.5,5995,6000,6050,6000,6000,5800,5897.5,5800,5664,5500,5900,6050,5995,6000,6100
"Philadelphia County","PA","Philadelphia-Camden-Wilmington","42","101",21,,,,,,,,,,,,,,,,,,1800,1795,1695,1600,1697.5,1800,1900,2000,2000,1997.5,2000,1995,1900,1800,1750,1775,1762.5,1700,1750,1950,2000,2000,2000,2000,2000,1900,1850,1800,1800,1999,2000,2000,2000,2000,2000,2000,2000,1800,1800,1800,2000,2000,2000,2000,2100,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,1900,1950,1800,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,1950,2000,2100,2000,2000,2000,2100,2100,2100,2000,2000,2000,2000,2200,2200,2200,2200,2200,2200,2150
"Alameda County","CA","San Francisco-Oakland-Hayward","06","001",22,,,,,,,,,,,,2250,2395,2200,2200,2300,2450,2595,2600,2450,2600,2500,2375,2200,2300,2475,2212.5,2379,2472.5,2495,2395,2300,2300,2300,2300,2397.5,2372.5,2395,2325,2397.5,2365,2500,2500,2795,2800,2600,2625,2650,2600,2600,2685,2900,2900,3000,3075,3175,3025,3197.5,3175,3000,2950,2850,2950,3200,3500,3500,3350,3400,3400,3400,3495,3500,3500,3400,3450,3497.5,3500,3550,3550,3500,3497.5,3425,3395,3425,3500,3500,3500,3600,3695,3650,3695,3600,3595,3587.5,3600,3600,3500,3600,3600,3700,3700,3700,3700,3600,3562.5,3500,3600,3650,3650,3650,3795
"Middlesex County","MA","Boston-Cambridge-Newton","25","017",23,,,,,,,,,,,,,,,2550,2500,2600,2600,2600,2600,2500,2500,2500,2500,2500,2774.5,3000,3000,3000,2997.5,2900,2800,2800,2800,2800,2800,3000,3000,3100,3200,3000,3000,3000,3000,2900,2700,2725,2700,2800,2900,3000,3200,3250,3212.5,3200,3100,3000,2950,2950,2900,2900,3200,3250,3200,3250,3250,3200,3200,3200,3200,3150,3200,3200,3400,3500,3600,3600,3497.5,3400,3225,3200,3200,3100,3300,3500,3600,3600,3600,3600,3600,3475,3400,3300,3325,3300,3300,3500,3700,3885,3950,3840,3800,3600,3600,3600,3600,3600,3600,3995,4100,4200
"Suffolk County","NY","New York-Newark-Jersey City","36","103",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000,30000,32000,35000,35000,38000,40000,40000,40000,40000,37750,35000,35000,30000,33000,35000,35000,39000,40000,45000,45000,40000,40000,38000,35000,35000,35000,38000,35000,35000,34000,32000,30000,30000,30000,28750,30000,30000,30000,30000,29750,30000,30000,30000,30000,30000
"Sacramento County","CA","Sacramento--Roseville--Arden-Arcade","06","067",25,,,,,,,,,,,,,,,,,,1495,1497,1495,1495,1495,1412.5,1395,1395,1397.5,1450,1467.5,1495,1495,1450,1477.5,1495,1450,1450,1495,1450,1458.5,1455,1495,1495,1500,1495,1495,1500,1499.5,1500,1495,1495,1495,1500,1550,1495,1522,1525,1550,1580,1595,1595,1595,1550,1575,1595,1620,1650,1650,1650,1650,1650,1682,1695,1695,1695,1675,1607.5,1750,1840,1750,1695,1700,1695,1650,1650,1795,1795,1800,1850,1895,1895,1900,1900,1933.5,1900,1947.5,1945,1912.5,1950,1950,1995,1997.5,2050,2095,2000,2000,1995,1995,2000,1995,1995,2050,2055
"Bronx County","NY","New York-Newark-Jersey City","36","005",26,,,,,,,,,,,,,,,,,,,,2119,2046.5,1850,1800,2000,2031.5,2195,2063,2000,1900,1900,1900,1850,1850,1950,2000,1900,2000,2100,2168.5,2200,2237,2237,2170,2239,2278.5,2200,2239,2195,2200,2200,2200,2199,2200,2022,2100,2100,2100,2100,2100,2192.5,2200,2225,2497,2499,2499.5,2350,2400,2400,2295,2200,2241.5,2300,2400,2500,2500,2300,2400,2400,2500,2400,2400,2400,2450,2400,2400,2400,2400,2400,2400,2424,2400,2350,2351,2400,2372.5,2425,2488,2500,2500,2500,2559,2500,2500,2500,2550,2550,2559,2500,2500,2500,2500
"Nassau County","NY","New York-Newark-Jersey City","36","059",27,,,,,,,,,3000,2800,2850,2825,2800,2700,2750,2775,3000,3000,3200,3300,3225,2950,3200,3000,2950,3150,3100,3100,3300,3100,2972.5,3250,3250,3275,3250,3200,3200,3200,3200,3350,3400,3400,3000,3000,2900,2900,2850,2850,2850,2975,3000,3200,3100,3000,3200,3200,3000,3000,3200,3150,3250,3300,3350,3300,3350,3400,3500,3500,3400,3225,3100,3100,3100,3000,3100,3300,3400,3150,3150,3000,3250,3200,3350,3300,3200,3225,3250,3200,3500,3500,3600,3300,3200,3300,3300,3300,3400,3400,3500,3500,3500,3500,3600,3500,3400,3400,3497.5,3300,3400,3500,3500
"Palm Beach County","FL","Miami-Fort Lauderdale-West Palm Beach","12","099",28,,,,,,,,,,,,,2550,2500,2400,2500,2500,2395,2400,2362.5,2399.5,2350,2250,2300,2300,2339.5,2300,2305,2400,2400,2495,2400,2400,2400,2300,2350,2300,2300,2400,2400,2400,2400,2399,2500,2495,2400,2450,2377.5,2300,2300,2300,2400,2450,2400,2400,2400,2350,2400,2400,2400,2400,2450,2500,2550,2600,2613,2650,2650,2600,2600,2650,2600,2600,2725,2700,2692.5,2700,2630,2600,2550,2750,2750,2625,2650,2650,2700,2750,2700,2750,2800,2857.5,2795,2850,2825,2875,2750,2750,2700,2800,2800,2750,2750,2800,2800,2800,2800,2750,2700,2700,2750,2800
"Cuyahoga County","OH","Cleveland-Elyria","39","035",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075,1000,1000,1000,1000,1000,1050,1082.5,1100,1095,1100,1100,1100,1050,1099.5,1000,997,1000,1100,1140,1200
"Hillsborough County","FL","Tampa-St. Petersburg-Clearwater","12","057",30,,1400,1575,1749.5,1600,1600,1800,1800,1775,1800,1700,1675,1690,1600,1600,1600,1600,1600,1550,1550,1500,1500,1500,1500,1500,1550,1500,1500,1575,1595,1500,1500,1495,1450,1450,1450,1500,1550,1595,1600,1600,1600,1595,1600,1595,1580,1595,1550,1550,1550,1550,1600,1600,1649,1650,1600,1595,1595,1600,1595,1600,1625,1650,1650,1695,1697.5,1652.5,1655,1665,1665,1650,1695,1700,1699,1700,1700,1650,1700,1695,1700,1695,1675,1650,1750,1750,1750,1750,1795,1799.5,1795,1770,1750,1725,1700,1735,1749,1750,1795,1800,1825,1800,1815,1800,1800,1795,1795,1760,1775,1795,1800,1850
"Oakland County","MI","Detroit-Warren-Dearborn","26","125",31,1825,2000,2300,2200,2000,2050,2000,2000,2000,2000,2000,2000,1996,2000,2150,2200,2200,2195,2150,2100,1900,1900,1850,1900,1900,1900,2012.5,2200,2200,2200,2100,2000,2000,2000,2000,1975,2000,2000,2000,2200,2250,2200,2200,2150,2150,2200,2200,2075,2100,2000,2000,2300,2200,2200,2250,2300,2250,2250,2300,2300,2300,2250,2250,2300,2350,2400,2300,2300,2297.5,2200,2295,2285,2295,2300,2400,2400,2400,2200,2300,2300,2200,2200,2200,2200,2200,2200,2300,2350,2395,2500,2495,2400,2400,2250,2400,2300,2300,2300,2490,2500,2400,2495,2450,2400,2300,2350,2375,2300,2300,2200,2300
"Franklin County","OH","Columbus","39","049",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550,1550,1550,1595,1495,1500,1582.5,1650,1600,1750,1650,1600,1625,1625,1600,1699,1637.5,1600,1650,1800,1800,1800,1700,1695,1600,1880,1695,1795,1650,1895,1750,1795,1800,1750,1662.5,1692,1650,1750,1800,1700,1680,1670,1660,1695,1747.5,1750,1747.5,1700,1800,1920,1900,1800,1800,1800,1795,1800,1800
"Hennepin County","MN","Minneapolis-St. Paul-Bloomington","27","053",33,,,,,,,,,,,,,,,,1560,1500,1695,1550,1500,1595,1600,1500,1599,1600,1600,1595,1625,1745,1595,1599,1595,1597.5,1595,1595,1595,1600,1595,1600,1767.5,1800,1695,1637,1685,1600,1700,1655,1655,1652.5,1600,1599.5,1645,1737.5,1725,1700,1700,1650,1750,1695,1650,1695,1750,1800,1850,1880,1850,1850,1800,1797.5,1795,1800,1800,1800,1800,1757.5,1700,1600,1695,1845,1750,1797.5,1700,1750,1900,1800,1800,1862.5,1937,1943.5,1950,1995,1850,1847.5,1995,2047.5,1999.5,2099.5,2000,2025,2040,2040,2100,1995,1995,2000,2100,2100,2195,2165,2100,2050
"Orange County","FL","Orlando-Kissimmee-Sanford","12","095",34,,,,,,,,1550,1495,1495,1450,1350,1400,1500,1533.5,1595,1595,1600,1600,1550,1495,1495,1450,1450,1450,1500,1495,1500,1595,1595,1595,1500,1530,1500,1475,1500,1550,1550,1595,1600,1650,1650,1625,1650,1625,1600,1625,1600,1600,1600,1600,1695,1695,1695,1699,1695,1675,1650,1650,1650,1695,1700,1700,1737.5,1755,1775,1795,1750,1695,1750,1750,1770,1795,1795,1800,1800,1800,1795,1791,1800,1800,1795,1800,1850,1899,1850,1925,1950,1900,1950,1900,1937,1995,1950,1950,1950,1975,1992.5,1995,2010,2050,2030,2045,2000,1995,2000,1995,1983.5,2000,2050,2095
"Fairfax County","VA","Washington-Arlington-Alexandria","51","059",35,,3050,2995,2825,2750,2750,2775,2650,2500,2662.5,2800,2700,2600,2600,2650,2750,2800,2770,2750,2700,2750,2650,2600,2700,2700,2700,2750,2800,2850,2925,2800,2735,2750,2750,2795,2775,2750,2795,2825,2890,2900,2900,2850,2800,2800,2750,2700,2697,2650,2650,2700,2800,2900,2900,2800,2795,2800,2800,2795,2772.5,2800,2850,2925,3000,2975,2950,2900,2850,2800,2850,2800,2850,2900,2950,2950,2990,2995,2950,2950,2850,2900,2850,2850,2850,2950,3000,3000,3000,2995,2980,2950,2950,2900,2900,2900,2895,2885,2825,2960,3000,3000,2995,2950,2900,2900,2900,2950,2950,2962.5,3000,3050
"Contra Costa County","CA","San Francisco-Oakland-Hayward","06","013",36,,,,,,,,,,2195,2147.5,2100,2100,2100,2100,2250,2275,2200,2250,2195,2200,2100,2125,2067.5,2100,2175,2100,2100,2195,2159.5,2100,2050,2050,2050,2019,2040,2000,1995,1979.5,1995,2000,2095,2095,2100,2150,2100,2200,2150,2150,2195,2195,2200,2359,2400,2350,2395,2400,2300,2300,2300,2300,2400,2385,2559,2600,2588.5,2695,2588,2600,2500,2600,2500,2459.5,2600,2500,2695,2800,2972.5,2850,2695,2750,2800,2695,2650,2800,2687.5,2995,3000,3400,3469,3355,3250,3050,2999,2999,2900,2925,2900,2950,3295,3450,3400,3250,3250,3115,3095,3095,3025,3000,3000,3300
"Salt Lake County","UT","Salt Lake City","49","035",37,,,,,,,,,,,,,,,,,,,,1372.5,1397.5,1350,1300,1295,1295,1350,1325,1399.5,1400,1350,1300,1395,1350,1375,1395,1300,1300,1395,1400,1395,1395,1395,1395,1350,1395,1350,1300,1300,1300,1325,1350,1395,1400,1450,1400,1400,1395,1395,1397.5,1395,1450,1449.5,1450,1430,1462.5,1490,1495,1550,1500,1495,1480,1460,1550,1595,1495,1595,1550,1525,1500,1495,1595,1575,1525,1550,1550,1687.5,1697,1785,1700,1695,1695,1695,1695,1650,1695,1695,1795,1725,1800,1799,1795,1795,1795,1710,1750,1795,1800,1800,1800,1837.5,1895
