"RegionName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
"Urban Honolulu, HI",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,3450,3250,3425,3450,3200,3400,3150,3100,3100,2900,2800,2800,2742.5,2550,2700,3075,3000,3212.5,3300,3200,2975,3000,3250,2922,3050,3000,2900,2995,2800,2500,2600,2900,2850,2550,2677,3000,2880,3000,2700,2700,2650,2682,2675,2675,2800,2800,2700,2664,2525,2695,2600,2595,2500,2500,2632,2650,2697.5,2665.5,2537.5,2500,2500,2500,2500,2600,2600,2667,2650,2664,2700
"Worcester, MA",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275,1325,1400,1250,1100,1125,1297.5,1300,1350,1350,1350,1350,1400,1275,1175,1262.5,1300,1300,1275,1450,1450,1450,1475,1397.5,1400,1395,1400,1350,1425,1475,1500,1500,1500,1400,1425
"Stamford, CT",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500,4300,4250,4350,4400,5150,4950,5500,4950,4950,5000,4850,5000,5400,4998,4850,5000,4750
"Albany, NY",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1230,1302.5,1302.5,1325,1212.5,1200,1175,1100,1097.5,1200,1185,1100,1140,1150,1100,1200,1200,1120,1100,1150,1247.5,1200,1095,1135,1260,1250,1225,1387,1425,1425,1300,1312.5,1250,1375,1300,1175,1300,1287.5,1299,1325,1350,1297.5,1200,1200,1175,1190,1185,1200,1200,1200,1350,1400,1350,1295,1287.5,1300,1350,1250,1350,1445,1500,1455,1495,1400,1440,1500
"New Haven, CT",42,975,885,950,925,962.5,1000,1100,1050,1025,985,975,975,950,975,1050,1012.5,985,1000,1080,1100,1100,1100,1025,1012.5,1037.5,1012.5,1000,1025,1100,1100,1100,1100,1050,1100,1100,1037.5,1000,1072.5,1050,1050,1050,1075,1100,1050,1065,1050,1012.5,1057.5,1050,1050,1100,1025,1100,1125,1100,1070,1085,1050,1100,1150,1150,1150,1112.5,1100,1100,1100,1125,1100,1100,1100,1100,1150,1100,1150,1200,1100,1150,1100,1200,1100,1100,1100,1125,1150,1200,1250,1200,1250,1250,1250,1262.5,1250,1250,1245,1200,1200,1300,1300,1300,1350,1395,1395,1399,1287.5,1200,1250,1300,1250,1300,1300,1250
"Ventura, CA",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3950,3950,4197.5,4000,3850,3900,4200,4172.5,3950,3775,3875,3825,3862.5,4000,3995,4000,4150,4100,4344,4775,4500,3997.5,4150,4362.5,4275,4200,4000,4225
"Columbia, SC",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750,1700,1700,1625,1700,1725,1697.5,1725,1672.5,1695,1695,1625,1650,1650,1700,1700,1712.5,1800,1800,1700,1895,1995,1795,1795
"Stockton, CA",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650,1700,1620,1795,1675,1662.5,1672.5,1795,1800,1832,1850,1922.5,1745,1750,1872,1650,1650,1695,1650,1695,1700,1950,1995,1950,1847.5,1850,2150,1950,2000,2275,2350,2195,1950,2200,2325,2297.5,2250,2275,2350,2397.5,2400,2250,2250,2125,2200,2300,2495,2495,2500,2375,2300,2400,2430,2375,2300,2400,2450,2250,2500,2472.5,2400
"Colorado Springs, CO",46,,,,,,,,,,,,,,,1612.5,1700,1737.5,1600,1597.5,1600,1599,1675,1650,1612.5,1500,1647.5,1872.5,1775,1695,1650,1650,1650,1650,1600,1650,1675,1650,1695,1750,1700,1650,1600,1600,1662.5,1600,1600,1650,1625,1650,1650,1695,1795,1750,1775,1797.5,1750,1725,1695,1700,1700,1750,1770,1800,1895,1895,1800,1895,1850,1800,1750,1737,1750,1672.5,1750,1800,1900,1800,1895,1895,1724.5,1775,1800,1800,1950,1950,1950,2047.5,2095,2100,2000,2000,2000,2000,1950,1895,1950,2100,2195,2195,2100,2100,2200,2150,2095,2050,1997,2100,2187.5,2100,2150,2190
"Wichita, KS",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495,1250,1372.5,1297.5,1350,1250,1350,1315,1350,1350,1295,1212.5,1200,1200,1162.5,1250,1250,1225,1250,1205,1337.5,1350,1200,1200,1150,1250,1200,1200,1200,1200,1250,1295,1272.5
"Ogden, UT",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495,1450,1547.5,1615,1650,1650,1700,1750,1650,1550,1612.5,1572.5,1500,1622.5,1695,1720,1700,1700,1712.5,1725,1650,1645,1595,1625,1695,1680,1700,1795
"Augusta, GA",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695,1797.5,1737.5,1725,1750,1725,1650,1650,1695,1700,1700,1750,1697.5,1700,1695,1750,1800,1800,1795,1795,1790,1800,1800,1797.5,1800,1800,1825
"Harrisburg, PA",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985,900,900,900,950,1025,1075,1012.5,995,975,962.5,912.5,950,1100
"Spokane, WA",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072.5,1200,1300,1245,1200,1222.5,1350,1150,1200,1250,1250,1195,1132.5,1310,1422.5,1500,1595,1587.5,1510,1350,1300,1362.5,1500,1497,1495,1499
"Anchorage, AK",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525,1550,1537.5,1600,1772.5,1695,1697.5,1550,1475,1475,1595,1572.5,1695,1650,1650,1600,1600,1797.5,1850,1887.5,1800,1787.5,1795,1700,1625,1672.5,1700,1750
"Bloomington, IN",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750,3000,2925,2825,2950,2900,3000,3450,3200,2825,3000,3062.5,3000,2800,3100,3000,2950,3000,3335,3412,3225,3212.5,3200,3200,3287.5,3500,3140,3100
