"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-04-30,"28073","NC","Shelby","Cleveland County","Grover",11435,885,-0.00561797752808989,0.0068259385665529,0.0573476702508961,1227
2019-04-30,"60957","IL","Champaign-Urbana","Ford County","Paxton",11436,1143,-0.00174672489082969,0,0,2314
2019-04-30,"70342","LA","Morgan City","Saint Mary Parish","Berwick",11437,1095,-0.0292553191489362,-0.0535868625756266,-0.0519480519480519,891
2019-04-30,"62681","IL",,"Schuyler County","Rushville",11438,936,-0.00106723585912487,-0.00425531914893617,-0.0116156282998944,1210
2019-04-30,"72529","AR",,"Sharp County","Cherokee Village",11439,771,0.00916230366492147,0.0239043824701195,0.0307486631016043,2305
2019-04-30,"41074","KY","Cincinnati","Campbell County","Dayton",11440,980,0.00102145045965271,-0.0050761421319797,0.0515021459227468,2220
2019-04-30,"99003","WA","Spokane-Spokane Valley","Spokane County","Chattaroy",11441,1645,0.00304878048780488,-0.00242571255306246,0.0424588086185044,1113
2019-04-30,"43072","OH","Urbana","Champaign County","Saint Paris",11442,1048,0.00383141762452107,0.0106075216972035,0.0682976554536188,1568
2019-04-30,"21154","MD","Baltimore-Columbia-Towson","Harford County","Street",11443,1813,-0.00220143093010457,0,0.0365923384791309,2315
2019-04-30,"16827","PA","State College","Centre County","Boalsburg",11444,1661,0.00120554550934298,-0.00717274357441721,0.049273531269741,1371
2019-04-30,"95223","CA",,"Calaveras County","Arnold",11445,1621,-0.00734843845682792,-0.00734843845682792,0.0175768989328311,6588
2019-04-30,"48618","MI","Midland","Midland County","Coleman",11446,929,-0.00641711229946524,-0.0148462354188759,0.0379888268156425,1911
2019-04-30,"82443","WY",,"Hot Springs County","Thermopolis",11447,943,-0.00527426160337553,-0.00527426160337553,0.0139784946236559,1792
2019-04-30,"56544","MN",,"Becker County","Frazee",11448,1342,-0.000744601638123604,-0.00297176820208024,0.0354938271604938,2171
2019-04-30,"29696","SC","Seneca","Oconee County","West Union",11449,1196,-0.00166944908180301,-0.0058187863674148,-0.0156378600823045,1710
2019-04-30,"83328","ID","Twin Falls","Twin Falls County","Filer",11450,1090,0.00460829493087558,0.00460829493087558,-0.0379523389232127,1589
2019-04-30,"35754","AL","Decatur","Morgan County","Laceys Spring",11451,901,0.0227014755959137,0.0513418903150525,0.0180790960451977,1365
2019-04-30,"62254","IL","St. Louis","Saint Clair County","Lebanon",11452,974,0.00308959835221421,0,0.0417112299465241,1735
2019-04-30,"07718","NJ","New York-Newark-Jersey City","Monmouth County","Middletown",11453,2268,0.00398406374501992,-0.000881057268722467,0.0179533213644524,2303
2019-04-30,"14136","NY","Jamestown-Dunkirk-Fredonia","Chautauqua County","Silver Creek",11454,1002,-0.012807881773399,0.0340557275541796,0.113333333333333,1658
2019-04-30,"24577","VA",,"Halifax County","Nathalie",11455,941,-0.0358606557377049,-0.0655412115193644,-0.00528541226215645,1374
2019-04-30,"03748","NH","Claremont-Lebanon","Grafton County","Enfield",11456,1471,0.0186980609418283,0.0395759717314488,0.0315568022440393,1981
2019-04-30,"30739","GA","Chattanooga","Walker County","Rock Spring",11457,1155,-0.0017286084701815,0.010498687664042,0.0834896810506567,1947
2019-04-30,"22936","VA","Charlottesville","Albemarle County","Earlysville",11458,1933,0.00520020800832033,0.00259336099585062,-0.00309437854564208,2105
2019-04-30,"49228","MI","Adrian","Lenawee County","Blissfield",11459,1027,-0.010597302504817,-0.0274621212121212,-0.0410830999066293,1944
2019-04-30,"55356","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Orono",11460,2640,0.00227790432801822,0.00342075256556442,0.0268378063010502,2120
2019-04-30,"14070","NY","Olean","Cattaraugus County","Gowanda",11461,1018,-0.0145208131655373,-0.0341555977229602,-0.0600184672206833,1512
2019-04-30,"14787","NY","Jamestown-Dunkirk-Fredonia","Chautauqua County","Westfield",11462,1047,0.00673076923076923,0.0565085771947528,0.103266596417281,1857
2019-04-30,"10506","NY","New York-Newark-Jersey City","Westchester County","Bedford",11463,5076,-0.00840007814026177,-0.0145602795573675,0.0614805520702635,2102
2019-04-30,"20759","MD","Baltimore-Columbia-Towson","Howard County","Fulton",11464,3173,0.00316155548529877,-0.000944584382871536,0.0082618366698443,2048
2019-04-30,"16102","PA","New Castle","Lawrence County","New Castle",11465,686,0.00439238653001464,0.0132939438700148,0.0409711684370258,2324
2019-04-30,"44612","OH","New Philadelphia-Dover","Tuscarawas County","Bolivar",11466,1168,-0.0126796280642434,-0.0234113712374582,-0.0274771024146545,1697
2019-04-30,"81137","CO","Durango","La Plata County","Ignacio",11467,1478,0.0013550135501355,0.00956284153005465,0.0694645441389291,1100
2019-04-30,"75124","TX","Athens","Henderson County","Eustace",11468,1347,-0.00883002207505519,-0.0160701241782323,0.0401544401544402,896
