SizeRank,RegionID,RegionName,RegionType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03
11,40,New Jersey,State,0.900562851782364,0.898876404494382,0.9012016021361816,0.9134615384615384,0.9145470134324093,0.9282934963868816,0.9230532471529701,0.92,0.9142857142857143,0.9046454767726161,0.9049462483927959,0.9003601440576231,0.8915989159891599,0.888030888030888,0.8870967741935484,0.8947368421052632,0.9016393442622951,0.9125787887092354,0.9174311926605505,0.9124480689336821,0.900163666121113,0.8962836608127172,0.8862433862433863,0.8866666666666667,0.8769547697740753,0.8859784283513097,0.8875299811432631,0.8998360547335491,0.9097481624292083,0.9183487906892163,0.9287090694935218,0.9248554913294798,0.9193548387096774,0.9189741332035746,0.9181841497819954,0.9166666666666666,0.9174311926605505,0.9181969949916527,0.9153846153846154,0.9247787610619469,0.9381818181818182,0.9463682960370047,0.9503343772365274,0.949238578680203,0.947022972339428,0.9424764890282131,0.9389170445452121,0.9342560553633218,0.9329140461215933,0.9333333333333333,0.9336445481827276,0.9357142857142857,0.947075208913649,0.9561128526645768,0.9573934837092731,0.9534604613948526,0.9447943682845499,0.9378953216142216,0.9350755410371581,0.9336609336609336,0.9296482412060302,0.9303643724696357,0.9351892127011744,0.9417652411282984,0.9481216457960644,0.9536859413537956,0.9595501313209222,0.9555555555555556,0.9497964721845319,0.944206008583691,0.941521707617598,0.9371142685557337,0.9354838709677419,0.9351892127011744,0.9367088607594937,0.9459459459459459,0.9542857142857143,0.9578947368421052,0.9620253164556962,0.9587692307692308,0.9547190398254228,0.9514952067534698,0.9487179487179487,0.9454545454545454,0.9443777511004402,0.9422671406732755,0.9472567444680207,0.9555555555555556,0.9620689655172414,0.9657560600230858,0.9682625067240452,0.9665489998319046,0.9619377162629758,0.9593516869087036,0.9565217391304348,0.9555224515854437,0.9528487229862476,0.9492701946406008,0.9545454545454546,0.9602743641040298,0.9669172932330827,0.9712630875473379,0.971567366766681,0.9691755746942394,0.9638116021094745,0.96,0.9566517189835575,0.9528301886792453,0.946790380609733,0.9466666666666667,0.9498480243161094
12,56,Virginia,State,0.9433638443935927,0.9403761504601841,0.9435742592942065,0.9449694274596998,0.9523771724914762,0.9523809523809523,0.9488986281357712,0.9477124183006536,0.944549394377153,0.9401880376075215,0.9347951529140219,0.9362534920031169,0.925,0.9259259259259259,0.932,0.942380183091007,0.9479596233150736,0.9523809523809523,0.9502375593898474,0.9462275948311797,0.9404702351175588,0.9346153846153846,0.9414768950433929,0.9335926646290637,0.93,0.9333333333333333,0.9434982427683157,0.957431606598846,0.9636363636363636,0.9662337662337662,0.9639175257731959,0.9604455558081382,0.9585492227979274,0.9566819707074068,0.9594762388531437,0.9523809523809523,0.9548494983277592,0.9541397353031702,0.9647626330960645,0.9717876378558605,0.9776785714285714,0.9798456458655802,0.9759036144578314,0.9734513274336283,0.9695290858725761,0.967637014148642,0.9603841536614646,0.9581117559724659,0.9518207282913165,0.9583159649854106,0.9673726388093875,0.9727626459143969,0.977346768694598,0.9769230769230769,0.969984984984985,0.9653407769248662,0.9612875163114397,0.9583333333333334,0.9552322744452623,0.950950950950951,0.9490940465918896,0.9538791326572678,0.9652293508159648,0.9733333333333334,0.9775555555555555,0.9773584905660377,0.9732441471571907,0.9682539682539683,0.9644234890698671,0.961444607125427,0.957004160887656,0.9563308123932667,0.9545454545454546,0.9564927487914653,0.9666666666666667,0.9769230769230769,0.98,0.9799554565701559,0.977319587628866,0.9739405106607002,0.9713467048710601,0.9703881552621049,0.9658536585365853,0.9630948527031402,0.9637424463429881,0.9684076837593268,0.9758380041615674,0.9837245552906657,0.9846153846153847,0.9852941176470589,0.9819655704852328,0.9771428571428571,0.975495093142152,0.9724657534246576,0.9693575894404756,0.9676556776556777,0.9669889963321107,0.9719376838490162,0.981404958677686,0.9878787878787879,0.9899979587670953,0.9902439024390244,0.9870276367738297,0.9813723973426745,0.9781818181818182,0.9750121876523457,0.971830985915493,0.9682570420858478,0.9691011235955056,0.9733700642791552,0.9826589595375722
13,59,Washington,State,0.9140158355327129,0.9101090909090909,0.9281632653061225,0.935251798561151,0.9404638119825515,0.9356817109608428,0.9339556148204591,0.9335407868415203,0.9230769230769231,0.9206349206349206,0.9138550724637681,0.9049230769230769,0.894134477825465,0.9053104920116377,0.910745501285347,0.9186328695144497,0.9312320916905444,0.9356745327587399,0.9365687526607067,0.928562874251497,0.9259393271143928,0.9226666666666666,0.922609043617447,0.919749456765811,0.9161911819192293,0.9217028985507246,0.9317788663206903,0.9445556462137116,0.9577464788732394,0.9636363636363636,0.9671592775041051,0.9649122807017544,0.9619686800894854,0.959332638164755,0.95684863873607,0.9528843681248036,0.9547624460104569,0.9609252094051618,0.970873786407767,0.9800918836140888,0.9859391129461303,0.987460815047022,0.9868421052631579,0.980722891566265,0.9770733959070627,0.972156862745098,0.9653013305504826,0.9614402975503399,0.9575233981281498,0.9619047619047619,0.9705795822300677,0.9798994974874372,0.9825216811207471,0.9842952275249722,0.9814126394052045,0.9771986970684039,0.9727272727272728,0.967391304347826,0.9641372972972972,0.9607791524085285,0.95999599959996,0.9725952315702933,0.9833333333333333,0.9932463372024287,0.9977744807121661,0.9986427601971569,0.995382247306311,0.9891027878787879,0.986904761904762,0.9844991388410467,0.981149870721467,0.9790794979079498,0.9800490024501225,0.9905163329820864,1,1,1,1,1,1,0.9991971428571429,0.9930536260072242,0.9891331869899294,0.9857358227994898,0.9837678307919331,0.9988289226922276,1,1,1.002709254986002,1.0002000400080016,1,1,1,0.9993449883449883,0.9910549019607843,0.992142233510596,0.9936966199314285,1,1,1.0023406745398447,1.0012515644555695,1,1,1,0.9928223495702005,0.9851301115241635,0.9775302865849137,0.9715442320070189,0.972492358988608,0.9833333333333333,0.9956
14,26,Massachusetts,State,0.9146524218458301,0.9081145584725537,0.9170487703209671,0.9292351679771265,0.932519498134961,0.9411665826189276,0.9349593495934959,0.9337483325922632,0.9242855030473515,0.916963670704537,0.9194991055456172,0.9116175653140633,0.9113712374581939,0.9074107681880303,0.9063625450180072,0.92341002207456,0.9390184874743229,0.9470901419836294,0.9433962264150944,0.9325031150196734,0.9255784865540964,0.9212802179094315,0.9194854692710814,0.9129564782391195,0.9097719298245615,0.9065550906555091,0.9128803668195081,0.9335188211256475,0.9459018705594048,0.9523809523809523,0.9523555893728997,0.9469109166574213,0.9413918226643833,0.9385217184762922,0.9393258426966292,0.9357857373346241,0.9335822886102961,0.9288368105172906,0.938822624086187,0.9546165884194053,0.9636767976278725,0.9703500833531793,0.9696523806555091,0.9658857377722976,0.9603841536614646,0.9543178973717147,0.9548858790088574,0.9506802721088435,0.9444444444444444,0.9448275862068966,0.9581535695839334,0.9649749821300929,0.9726121587116198,0.9761951247386892,0.9749894022891056,0.9687402313222883,0.9616737430960463,0.9567495849640302,0.9553664726078519,0.9484848484848485,0.9468892261001517,0.9463414634146341,0.9555555555555556,0.9666666666666667,0.9754877438719359,0.9828571428571429,0.9819639278557114,0.9760765550239234,0.9673395327738716,0.9644970414201184,0.9619084263178146,0.9561635775228008,0.9523809523809523,0.9498069498069498,0.9627406851712929,0.9733333333333334,0.983640081799591,0.9866421471594211,0.9868311385230871,0.9818451278251205,0.9770531400966184,0.975609756097561,0.9727492238703,0.9678571428571429,0.9631398168994648,0.9636363636363636,0.9741290100034494,0.9826186134867292,0.9898082997538695,1,0.9940828402366864,0.9874152952565344,0.9818451278251205,0.98,0.9782125389061805,0.9726443768996961,0.9673274876096073,0.968771529536106,0.9796999117387467,0.9923076923076923,1,1,1,0.9891086908201823,0.9809523809523809,0.9785376500545653,0.9727382482987864,0.9644364074743822,0.9589701270836771,0.9602027095794798,0.9719438877755511
15,22,Indiana,State,0.9636754914732892,0.9576719576719577,0.9790893628785557,0.9805463414634147,0.9827384324834749,0.9866875,0.9599663582842725,0.9642776136471933,0.9522422422422422,0.9536629472874182,0.9500989373396849,0.9486148148148148,0.943040409582143,0.9316715328467153,0.9510751445086705,0.9481993452164423,0.9592684210526315,0.9550911516229436,0.9582300639066408,0.9614277988101677,0.9556962025316456,0.9497032436162871,0.9442583003350594,0.9492115143929912,0.9306528685745696,0.9440944881889763,0.9515739130434783,0.962278675904542,0.9642734635540734,0.9699909063352531,0.9677211103938025,0.962278675904542,0.9610278188876734,0.9629814907453726,0.9650885296381833,0.9533333333333334,0.9498017720457328,0.9449774887443722,0.9541484716157205,0.9664068901303539,0.9698848538529672,0.9714285714285714,0.9704271900123284,0.9678731191541277,0.96,0.9572272272272272,0.9507042253521126,0.9545911111111111,0.9412444565687096,0.9428571428571428,0.9539428571428571,0.9602564102564103,0.9666666666666667,0.9673873873873874,0.9649122807017544,0.9644364074743822,0.9634634634634635,0.958904109589041,0.9609710896960711,0.9574005147862157,0.9503505945954072,0.9495798319327731,0.9569377990430622,0.9673115410273516,0.9730630630630631,0.9758139534883721,0.9746658194862226,0.9687750200160128,0.9654827413706853,0.96,0.9580645161290322,0.9585996110030564,0.955,0.953062275860072,0.9620448010849909,0.9712643678160919,0.9764428739693758,0.980653769179453,0.9818293740731414,0.9776751347190146,0.9730811204074209,0.9679572763684913,0.9683770215639516,0.9615663322185062,0.9607686148919136,0.96,0.9714618133466302,0.9770949720670391,0.9833263859941642,0.9859919954259577,0.9837209302325581,0.9817720930232559,0.9783725315364039,0.973034663178548,0.9714285714285714,0.9706840390879479,0.9666666666666667,0.9718358974358975,0.9776536312849162,0.9872694206287347,0.9914893617021276,0.9963425339366516,0.9929593693147362,0.9844638949671772,0.9832635983263598,0.9788359788359788,0.9742120343839542,0.9693877551020408,0.9649749821300929,0.9710144927536232,0.9775651136323201
16,8,Arizona,State,0.9219301686936053,0.9194159004867496,0.9194159004867496,0.9220559101915033,0.9272727272727272,0.9282567652611705,0.9273182957393483,0.9230769230769231,0.916972324108036,0.9103367227871312,0.9107468123861566,0.9025974025974026,0.9057225195553725,0.8968609865470852,0.9,0.9107142857142857,0.92121050399632,0.9300926511732535,0.9458955223880597,0.9453542236940334,0.9442211055276382,0.9499374217772215,0.9498997995991983,0.9454545454545454,0.9492635024549918,0.9476117103235747,0.9547738693467337,0.96,0.967741935483871,0.9727626459143969,0.9742857142857143,0.9736123748862603,0.972972972972973,0.9711151223425591,0.9689021691013723,0.9636048526863085,0.9607686148919136,0.96,0.9629665295056649,0.9657122863141058,0.967793797323929,0.9694793536804309,0.9709685289094901,0.9714122355631789,0.967741935483871,0.962278675904542,0.9587628865979382,0.9565217391304348,0.9532888465204957,0.9537606868674442,0.9534883720930233,0.9528301886792453,0.9547738693467337,0.9555555555555556,0.9531772575250836,0.9533333333333334,0.95496,0.9522416484825328,0.9534883720930233,0.9545503963312183,0.9523809523809523,0.9574468085106383,0.9615384615384616,0.9640287769784173,0.9666666666666667,0.9663865546218487,0.968421052631579,0.9682804674457429,0.9666666666666667,0.9655172413793104,0.9639869043288468,0.9652509652509652,0.9633516483516484,0.9635360362477556,0.9683666881859264,0.9694196122028578,0.9700097000970009,0.971049457177322,0.9710144927536232,0.970873786407767,0.9699511664129259,0.9698996655518395,0.9696969696969697,0.9692307692307692,0.9680365296803652,0.9702034023826042,0.9731543624161074,0.9744253803820007,0.9749137660708687,0.97581317764804,0.9758454106280193,0.9745762711864406,0.9733487833140209,0.9741379310344828,0.9727272727272728,0.9711595055915244,0.971702157489741,0.9742857142857143,0.9770491803278688,0.9795748228428511,0.9803921568627451,0.9807497467071935,0.980326775591864,0.9783950617283951,0.9767441860465116,0.9775280898876404,0.9739130434782609,0.9731696225557072,0.9714285714285714,0.9721811970969718,0.9743589743589743
17,53,Tennessee,State,0.8967173738991193,0.9043381535038932,0.913379796723315,0.9227496021587214,0.9251428571428572,0.9283872405121784,0.9224489795918367,0.9159090909090909,0.9125345071687208,0.9096846446369303,0.9027777777777778,0.898989898989899,0.8923752654727559,0.906816760475297,0.9027159419741645,0.9125081985456904,0.9166666666666666,0.917910447761194,0.9166666666666666,0.916754478398314,0.9127301841473179,0.91,0.9092975676290066,0.91,0.9,0.9001160742313238,0.9155276646599861,0.9290953545232273,0.9363831308077198,0.9373354397051079,0.9386258357798871,0.933288859239493,0.9336445481827276,0.927536231884058,0.9266123054114158,0.9245283018867925,0.9272727272727272,0.9209302325581395,0.935080405002978,0.9430367689083635,0.9483204134366925,0.9503239740820735,0.9511903467768236,0.9479739869934968,0.9473794088561696,0.9436201780415431,0.9418254764292878,0.9380863039399625,0.9330555555555555,0.94,0.9442526996791387,0.9500158335972266,0.9560867148415787,0.9587123862841148,0.9572328256538782,0.9513153019636903,0.9515859766277128,0.948051948051948,0.9483856298317417,0.9444444444444444,0.9396920821274914,0.9461283593078905,0.9514563106796117,0.9523809523809523,0.9611451942740287,0.9628127696289905,0.9629423741214864,0.9606060606060606,0.9589585172109444,0.9580487804878048,0.956388422678637,0.950950950950951,0.950920245398773,0.954653937947494,0.9602400600150037,0.9666666666666667,0.9711595055915244,0.9741969457609269,0.9731543624161074,0.9715429079590929,0.9685534591194969,0.9677315262988061,0.9669889963321107,0.9640102827763496,0.9619067886784423,0.9607686148919136,0.9705882352941176,0.973170731707317,0.9764705882352941,0.9777995066557035,0.9791666666666666,0.9767628055933119,0.972972972972973,0.972749391727494,0.9720588235294118,0.9697661521682976,0.9664864864864865,0.9684444444444444,0.9737373737373738,0.979746835443038,0.9833305546293208,0.9828448892065761,0.9823182711198428,0.9787143465304385,0.9743366681165724,0.970873786407767,0.9669284828441504,0.9648648648648649,0.9641255605381166,0.9680696661828737,0.9733155436957972
18,32,Missouri,State,0.9167249825052485,0.9085173501577287,0.9412650602409639,0.9444050971034925,0.9447943682845499,0.9435310936383131,0.9354929577464789,0.9217171717171717,0.9215376513954713,0.9137645485485486,0.9061794645749979,0.8985507246376812,0.8841240310077519,0.9012786885245901,0.9066666666666666,0.912808155699722,0.9199692070823711,0.9296482412060302,0.9330833333333334,0.925,0.9116022099447514,0.911689054015433,0.91639690838827,0.909659268521413,0.9049440847557386,0.9159606440071557,0.9206349206349206,0.9264041316978696,0.9464575446187128,0.948051948051948,0.9451668219440731,0.9459459459459459,0.9375489965506428,0.9285714285714286,0.9377358490566038,0.9375,0.931961120640366,0.9349095880196359,0.9473684210526315,0.9578544061302682,0.9612903225806452,0.9676463414634147,0.9697672614429791,0.9615384615384616,0.9552238805970149,0.9528299190090519,0.9439551194616835,0.9463359760017142,0.9378292939936775,0.941747572815534,0.9538253074838441,0.9612903225806452,0.9696969696969697,0.9688195991091314,0.9653916211293261,0.9668820678513732,0.9600955567603071,0.9538702111024238,0.9539175893755886,0.9573542210617929,0.9563565584978158,0.9465478841870824,0.9629355077835434,0.9705211744776963,0.9786048632218844,0.97868638538495,0.9730811204074209,0.9696969696969697,0.9683772323964406,0.9667587476979742,0.9612886464016628,0.9604268563806136,0.9573333333333334,0.9577777777777777,0.9670588235294117,0.9806201550387597,0.9838709677419355,0.9867783164389599,0.9821537790232238,0.9782125389061805,0.9735202492211839,0.9699310593090862,0.9688750555802579,0.9652736904061212,0.9626274065685164,0.9693558474046279,0.9771585198720877,0.9854551323434474,0.9877340219496449,0.9915966386554622,0.9883983050847458,0.9816666666666667,0.9769860465116279,0.9753674722175152,0.9693196976433971,0.9666666666666667,0.963404255319149,0.9683938704087527,0.9815242494226328,0.9880044469149527,0.9941111111111111,0.9964527836228111,0.9891531623021304,0.9839684727544771,0.9766601815823606,0.975,0.9699248120300752,0.9652777777777778,0.9610038659628302,0.9679090796291641,0.9764705882352941
19,27,Maryland,State,0.919732441471572,0.9084406294706724,0.9175530532212886,0.9251840277777778,0.9333333333333333,0.94,0.932519498134961,0.9343065693430657,0.926829268292683,0.9259259259259259,0.9285714285714286,0.9183905433052967,0.9264110502500595,0.9159112222569553,0.9083073496659243,0.9123116099732561,0.9254627313656828,0.9333333333333333,0.9318637274549099,0.9376674406143954,0.9264978381717109,0.9175627240143369,0.9175613934894347,0.920501533946912,0.9176244424968205,0.9185762004175365,0.9252102750625142,0.9311740890688259,0.9486510008703221,0.9520921770770163,0.9537810668310134,0.9485871975558074,0.9456824512534819,0.9473684210526315,0.9501583597266211,0.9497707294607637,0.9473684210526315,0.947352073303308,0.9533333333333334,0.9592822636300897,0.967741935483871,0.9722222222222222,0.9717062017719348,0.97,0.9668815292287175,0.9629814907453726,0.9607843137254902,0.9545454545454546,0.9515050167224081,0.952,0.9565217391304348,0.9606986899563319,0.9676959804308582,0.9701492537313433,0.9696969696969697,0.966401565985451,0.9599834825373317,0.9545923632610939,0.9531700235359675,0.9512195121951219,0.9477739253213849,0.9468421052631579,0.9518072289156626,0.9623430962343096,0.9688581314878892,0.9743589743589743,0.9714285714285714,0.9673115410273516,0.9603841536614646,0.9574468085106383,0.9578544061302682,0.9538641230290053,0.9502375593898474,0.9511339617252214,0.9565598946906538,0.9654135338345865,0.9742120343839542,0.9777777777777777,0.9777424483306836,0.9742593549690197,0.9692397160956231,0.9666666666666667,0.9646700143472022,0.9622641509433962,0.9574164046870535,0.9619084263178146,0.9656160458452722,0.9747454903025241,0.9807692307692307,0.9821836455002284,0.9799866577718479,0.9772209567198178,0.9733297768293767,0.9709354120267261,0.9705882352941176,0.9670487106017192,0.9636496706513784,0.9666666666666667,0.973214961558009,0.98,0.9843725490196078,0.9878067841322364,0.9851470142467414,0.98,0.9766555502620295,0.974025974025974,0.9698174005164204,0.9658536585365853,0.9625024062560157,0.9615384615384616,0.9696036937283571
20,60,Wisconsin,State,0.9081337193998421,0.9072715143428952,0.9159727143235485,0.921597536564891,0.9244344887415675,0.9343715239154616,0.9286998202516477,0.92169191197485,0.9101251422070534,0.9022556390977443,0.9008189262966333,0.9072724674953565,0.8848422672480123,0.8917473184989109,0.8952142260412936,0.9046101042848795,0.9159018831916028,0.9212283044058746,0.9191994069681245,0.9166666666666666,0.9027777777777778,0.9058733008463709,0.8947368421052632,0.8958958958958959,0.8846206996187209,0.8906259541984733,0.9004502251125562,0.9121554813990854,0.924072984108299,0.9337483325922632,0.9323532382195981,0.9301509301509302,0.925,0.9193548387096774,0.9190321079571894,0.9210746126633977,0.9144254278728606,0.9119225814042415,0.9212586206896551,0.9316381825760733,0.94752,0.9523809523809523,0.9548313321898227,0.9528301886792453,0.9447895100069013,0.94,0.9356610435464888,0.9259259259259259,0.9232544720138488,0.9145470134324093,0.9325044404973357,0.9405878674171357,0.9491525423728814,0.9583333333333334,0.9583159649854106,0.9523809523809523,0.9472559287463893,0.9417652411282984,0.9370393767108866,0.9304652326163082,0.9333333333333333,0.9300699300699301,0.9397847004473951,0.9539121114683816,0.9613842777137969,0.9637440964200934,0.9615310636660896,0.958956559299025,0.9520408163265306,0.9499687304565353,0.9460635058721183,0.9411764705882353,0.9427083333333334,0.9388646288209607,0.9495117885210764,0.9619084263178146,0.9698656790763326,0.9754877438719359,0.974390243902439,0.9711942388477696,0.9644616044616044,0.9603841536614646,0.9580274443092767,0.9525691699604744,0.9473124002128792,0.9469469469469469,0.9606986899563319,0.9721229449606862,0.9792387543252595,0.9854457246816253,0.9828009828009828,0.9775321696467316,0.9727626459143969,0.9686490341574056,0.9639869043288468,0.96,0.9541547277936963,0.96,0.9727449593208348,0.9822090437361009,0.9895833333333334,0.9950636528968563,0.9938650306748467,0.9847878302642114,0.9798994974874372,0.972972972972973,0.9662980516061085,0.9604802401200601,0.9548347984237647,0.9571428571428572,0.9723889555822329
21,31,Minnesota,State,0.916754478398314,0.92,0.9190283400809717,0.919694612464115,0.9262689885142645,0.933927651788073,0.9264489555751692,0.9136420525657072,0.9060402684563759,0.9126131817224679,0.8979148371163189,0.9062024658361646,0.89086859688196,0.8748957464553795,0.8872727272727273,0.8942339796413401,0.9103703703703704,0.9225957779515246,0.9227701008341251,0.9252721388643719,0.916972324108036,0.9146777210983164,0.9139083073640473,0.9040511727078892,0.906058921623124,0.9009009009009009,0.9104791995787257,0.919546112706976,0.941304347826087,0.9489302967563837,0.9538461538461539,0.9511278195488722,0.9478672985781991,0.9488510007412898,0.9506337558372249,0.95,0.9404179635393508,0.9383450513791238,0.9498697695871289,0.9511759036144578,0.9529640607632457,0.962278675904542,0.9646402501822993,0.9699833240689272,0.9686235373168244,0.9620092030541803,0.95723813260102,0.9484730256962196,0.9456981764339443,0.9451350192884698,0.9514601418219626,0.9644286349488662,0.9722222222222222,0.9749874937468734,0.9724828017510945,0.9676245907602765,0.9626825310978907,0.9633197480548351,0.9561904761904761,0.9516837481698389,0.9475975915600089,0.9557692307692308,0.9665303086649312,0.9733203639370768,0.9783212896053363,0.9812145668066676,0.9794628751974723,0.9741969457609269,0.9697138093914976,0.9648732770120053,0.9618344105878732,0.9568337043195441,0.9596,0.9589928057553957,0.970873786407767,0.9801960392078416,0.9886628876292097,0.9911738746690203,0.9918032786885246,0.9838432794775983,0.9791836734693877,0.9743458183683941,0.971047619047619,0.9653846153846154,0.9619745820755434,0.9616453585325181,0.9806153846153847,0.99,1,1,0.9999911738746691,0.9880723355136591,0.9830361026533275,0.9795748228428511,0.9747229709493861,0.9711595055915244,0.9681146462147452,0.9742734635540734,0.991998399679936,1,1,1,1,0.9967845659163987,0.9885057471264368,0.9812939426626854,0.9750042553191489,0.9668278046341057,0.9626470366175915,0.9729895641497851,0.9841772151898734
22,10,Colorado,State,0.9361111111111111,0.9322419281491587,0.9441605715915518,0.9490579204466155,0.9505941213258287,0.9491890944157096,0.9433197348291689,0.9406557377049181,0.930921052631579,0.9299031994972792,0.9244718370142099,0.9191489361702128,0.92,0.9226804123711341,0.9236172784685218,0.937799043062201,0.939077458659704,0.9419382826475851,0.9454446244915506,0.9428571428571428,0.9421799078034803,0.9360877985797289,0.9364548494983278,0.9375,0.939183987682833,0.9405405405405406,0.951919974185221,0.959678202354882,0.9684324881439027,0.9723692604521621,0.9730538922155688,0.97,0.9673241122222185,0.9663865546218487,0.9649122807017544,0.9627329192546584,0.9629355077835434,0.9652173913043478,0.9745982374287195,0.9792035398230089,0.98547062539482,0.9863636363636363,0.9866666666666667,0.9823008849557522,0.9791836734693877,0.9722222222222222,0.9690528290090653,0.9666666666666667,0.9669139023170528,0.9713269615470105,0.9782345303226555,0.9845061329890252,0.9895722494147691,0.9915616504976643,0.9895833333333334,0.9852362061699871,0.9807692307692307,0.9777158774373259,0.976271186440678,0.9754877438719359,0.9784259797958428,0.9808541973490427,0.993103448275862,1,1,1,1,0.9966555183946488,0.9886020004652245,0.9843937575030012,0.9814545454545455,0.9784615384615385,0.9794117647058823,0.9819148936170212,0.9942380663695075,1,1,1,1,0.9925788497217068,0.9891891891891892,0.9855086746523232,0.9808541973490427,0.9811320754716981,0.9806668534603531,0.9875598086124402,0.9974643359453486,1,1,1,1,0.993103448275862,0.9873684210526316,0.9845559845559846,0.9833287024173382,0.9818451278251205,0.986496624156039,0.9957996412714282,1,1,1,1,1,0.9901234567901235,0.9842484838094123,0.98,0.9747899159663865,0.9733333333333334,0.974025974025974,0.9823529411764705,0.9882352941176471
23,4,Alabama,State,0.8847736625514403,0.8954355401609106,0.9090909090909091,0.9042553191489362,0.9144237405106971,0.9166666666666666,0.9080325960419092,0.9113924050632911,0.9004287756074321,0.8959185132237313,0.8954128440366973,0.8857142857142857,0.8694266410463025,0.857449088960343,0.8979591836734694,0.911021345120096,0.9090909090909091,0.9172413793103448,0.9270833333333334,0.9137931034482759,0.89920453357984,0.9000900180036007,0.9067441110035496,0.8962067528136723,0.9023698903835891,0.9036757554607138,0.9039592490073136,0.9148074564382229,0.9238586496266071,0.9295392953929539,0.9306526881859432,0.923432089265102,0.9207365892714171,0.9118541033434651,0.9108227299016773,0.9145470134324093,0.9167117360735533,0.9077417935888272,0.9252313078269567,0.9317476002258611,0.9362101313320825,0.9343939393939393,0.947103274559194,0.9402173913043478,0.9341117597998332,0.9387344887703826,0.9254498714652957,0.9254241543447839,0.9237875288683602,0.921558785755042,0.9293706293706294,0.9373546511627907,0.9425435765009683,0.9426013691416535,0.9422850412249706,0.9411741176470588,0.9416216660457043,0.9351851851851852,0.9375,0.9310344827586207,0.9367042560931248,0.933955970647098,0.938724425940589,0.948,0.950950950950951,0.950792326939116,0.9493975903614458,0.9466666666666667,0.9417304296645085,0.9366634878935951,0.9380863039399625,0.9398907103825137,0.9348284949079388,0.9428571428571428,0.9454949944382648,0.9510281861780768,0.9591260536820516,0.959902794653706,0.9598781107160995,0.9564933631794351,0.9523809523809523,0.9501900380076015,0.95,0.9464285714285714,0.9489993544222078,0.9449694274596998,0.9559939301972686,0.9602941176470589,0.9611612397018439,0.9641208296185844,0.965505346671266,0.9629629629629629,0.9599799899949975,0.9565217391304348,0.9549825174825175,0.9547209547209548,0.9579789894947474,0.959983993597439,0.9642601858470335,0.968979974569323,0.9721229449606862,0.9711595055915244,0.9693106796116505,0.9672577716254045,0.9636363636363636,0.9619238476953907,0.9575289575289575,0.9586301369863014,0.9555555555555556,0.95729750123057,0.9656652360515021
