"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
"California",1,1.41129032258065,1.59347141251209,1.50214592274678,1.53818642016067,1.50825252616793,1.52291994909942,1.50375939849624,1.48999574286931,1.47872548540128,1.47358080860304,1.44146482122261,1.4873574615766,1.30681818181818,1.30505709624796,1.30200940860215,1.30769230769231,1.30375073943308,1.28732849071832,1.24826629680999,1.23309466984885,1.20281124497992,1.20743034055728,1.21071428571429,1.20428402185959,1.20337141210335,1.18824531516184,1.2093023255814,1.19613312586401,1.19828267564336,1.18554327808471,1.16375121477162,1.14523536165327,1.1452108485285,1.16479723899914,1.17801047120419,1.16666666666667,1.14656031904287,1.17221396713378,1.17994100294985,1.14613180515759,1.10468174644924,1.12244897959184,1.13636363636364,1.10229276895944,1.13188093182287,1.12920013397568,1.12269446672013,1.12135882319998,1.12433862433862,1.11143695014663,1.11423787937375,1.12745098039216,1.18608328940432,1.19731800766284,1.19851258581236,1.20409391932571,1.20260505680105,1.19207072060005,1.19363395225464,1.19820269595607,1.20896486529069,1.22166666666667,1.23277737490935,1.26982514528228,1.28874388254486,1.3125,1.32325141776938,1.33333333333333,1.3354474982382,1.33436764356868,1.37147335423198,1.35416666666667,1.34740135373855,1.3847942613004,1.42628205128205,1.42327846219618,1.43888888888889,1.43184421534937,1.44818164688148,1.44320297951583,1.44305461058394,1.42559109874826,1.45348837209302,1.4,1.48344939928454,1.53024911032028,1.57050339265342,1.61730167970008,1.64473684210526,1.65471489420482,1.67300380228137,1.67272189297044,1.66081333922135,1.64893617021277,1.64369034994698,1.63857677902622,1.66666666666667,1.69281585466557,1.6988416988417,1.72311348781937,1.749375,1.76411290322581,1.76553672316384,1.76423416198877,1.73754000914495,1.73326913818007,1.74914089347079,1.75320296695887,1.75879396984925,1.7685369389376,1.79372197309417,1.83461117196057
"Texas",2,,0.798330769520466,0.781382446649917,0.80740575649516,0.806201627902326,0.805412371134021,0.778233381413354,0.763170851797144,0.747747747747748,0.755743651753325,0.753331335958455,0.753648586027387,0.758606885508407,0.731382978723404,0.733544805709754,0.738724727838258,0.741185897435897,0.739864364956848,0.73534338358459,0.731951871657754,0.724701850905327,0.722921967510531,0.727513227513228,0.725416442772703,0.729742454318725,0.736308808302489,0.750175312908462,0.756823619607719,0.755613126079447,0.760530421216849,0.758524725885028,0.75696706843512,0.750822974300449,0.770547945205479,0.789662598707825,0.821596244131455,0.791666666666667,0.836820083682008,0.801479654747226,0.832742468546814,0.815972222222222,0.778674944866321,0.787130049584779,0.773525036012489,0.769927536231884,0.766269656318392,0.770416024653313,0.767754318618042,0.766142464163676,0.766666666666667,0.772219825520084,0.78125,0.801131008482564,0.806451612903226,0.808823529411765,0.809222423146474,0.806933652121937,0.802785923753666,0.801011804384486,0.802047781569966,0.805585392051557,0.812385039852851,0.820170109356015,0.827814569536424,0.834840344067174,0.843608046722907,0.842696629213483,0.841537740271918,0.835322195704057,0.834879406307978,0.838323353293413,0.838293826548087,0.836042731072921,0.843307943416757,0.852007021190197,0.857755539671194,0.85752688172043,0.856487329927199,0.858459311836443,0.853591705226955,0.851305334846765,0.843896734569995,0.846262341325811,0.840347203159451,0.857300884955752,0.866414618777568,0.875633830381554,0.888142102736438,0.89126559714795,0.891375126497438,0.888888888888889,0.88,0.882129240180088,0.876701361088871,0.878238341968912,0.881057268722467,0.885856328769715,0.893207737698347,0.903682719546742,0.912017167381974,0.915879358839258,0.919007588649056,0.916590284142988,0.911458333333333,0.907258064516129,0.905511811023622,0.906584685156114,0.910643141718839,0.915948275862069,0.921787709497207,0.934579439252336,0.944244604316547
"Florida",3,0.753197677657481,0.834363411619283,0.829268292682927,0.842956120092379,0.846228289313503,0.885142294318674,0.844529750479846,0.844308560677328,0.846432889963724,0.825724678736218,0.824742268041237,0.839722526469514,0.861008707983091,0.863309352517986,0.858680596396551,0.875,0.872093023255814,0.862473524579888,0.859459459459459,0.862068965517241,0.864725381103242,0.866068666872874,0.875656742556918,0.877559548683661,0.862961953879857,0.887061877974903,0.910691054392269,0.921375921375921,0.930499309950651,0.926299538889679,0.930676822612959,0.944444444444444,0.947271169012148,0.937416309587574,0.933734939759036,0.930232558139535,0.922378654026291,0.935162094763092,0.949367088607595,0.943471337579618,0.920856147336984,0.920923379174853,0.946969696969697,0.923256219504741,0.945945945945946,0.946969696969697,0.975,0.954562810232913,0.944244604316547,0.934959349593496,0.923076923076923,0.921367521367521,0.943890928159413,0.947793660658794,0.951923076923077,0.946969696969697,0.955265610438024,0.9406536757693,0.936890423027736,0.928661882650908,0.92818759159746,0.937711060648045,0.948033707865168,0.949904630040275,0.960796527547359,0.964104647916216,0.963693703740542,0.973618090452261,0.975158562367865,0.980194017784964,0.992063492063492,0.990274149590238,0.99702380952381,1.00308641975309,1.0211027910143,1.0112814079488,0.997045790251108,0.997495294855709,0.986477925156811,0.984009840098401,0.992234685073339,0.996672203765227,1.02810143934202,0.983391608391608,1.00277588352462,1.01130615988216,1.02041224816588,1.04364326375712,1.0425913687731,1.05062082139446,1.05978260869565,1.07117990773774,1.0655737704918,1.07244995233556,1.07750929596284,1.0809160094649,1.08181203515889,1.08695652173913,1.08883405305367,1.1,1.10424028268551,1.09990317568051,1.10492845786963,1.10748424609577,1.11027837900474,1.11111111111111,1.11647555823778,1.11972437553833,1.11940298507463,1.13268608414239,1.14285714285714,1.14974402730375
"Illinois",4,,1.1185367447227,1.09312408958485,1.08506944444444,1.08200741033712,1.09204368174727,1.06741973840666,1.05763771675065,1.06613727580584,1.09068879424291,1.09671500179019,1.15555555555556,1.11031435834663,1.1239670649783,1.16608426155761,1.23299319727891,1.21589943795308,1.23101630703344,1.26406264967909,1.27915726109857,1.25628140703518,1.20259019426457,1.16279069767442,1.15408608858391,1.16236162361624,1.18343195266272,1.2,1.13205414482911,1.1500547645126,1.24,1.24223602484472,1.29310344827586,1.36363636363636,1.39331573871999,1.42575794533324,1.45495495495495,1.44639818491208,1.4044757135951,1.42857142857143,1.39555555555556,1.3,1.16666666666667,1.16221537924835,1.12400904812411,1.11932399458062,1.10824124617228,1.10619469026549,1.12041372285148,1.11290928833946,1.10294117647059,1.09810126582278,1.09212718757331,1.14247311827957,1.15,1.15913136370959,1.15555555555556,1.15432632286565,1.14705882352941,1.13175356423847,1.125,1.12881806108898,1.13216092425485,1.14397065566254,1.17056856187291,1.17531831537708,1.15816965272006,1.15959119496855,1.15384615384615,1.14957264957265,1.14047722735646,1.1437908496732,1.13719735876742,1.14468864468864,1.1544862438075,1.16687141687142,1.19684499314129,1.19243421052632,1.19485294117647,1.207928802589,1.18370140438236,1.18043844856661,1.17107942973523,1.17739403453689,1.18939157261686,1.15633672525439,1.16426868948214,1.1684962590279,1.18805159538357,1.20213713268032,1.2,1.20385232744783,1.19047619047619,1.17647058823529,1.16396761133603,1.16011919716089,1.1626777322569,1.15783059110299,1.17711199322314,1.19636069304407,1.22098374640805,1.23456790123457,1.23944404825578,1.23192292875055,1.22767857142857,1.22044030210509,1.22239747634069,1.21428571428571,1.2050534954749,1.2099562753759,1.2273228978527,1.24038461538462,1.25
"Pennsylvania",5,,0.865471617584294,0.905172413793103,0.916666666666667,0.9,0.894259872250397,0.908080626435476,0.9,0.892857142857143,0.9,0.891581632653061,0.905387238507443,0.89031339031339,0.879816998064403,0.888815741350304,0.913602114260009,0.916625356735759,0.902454014096613,0.898811905714667,0.899430058400234,0.892857142857143,0.88759424263194,0.886524822695035,0.881131646517599,0.896688689994854,0.898159501656666,0.916893115942029,0.927990611341931,0.931255095299351,0.9375,0.93,0.918196994991653,0.906593406593407,0.898931000971817,0.888888888888889,0.87858171826239,0.886638394104812,0.896739130434783,0.90646890873477,0.93015873015873,0.943624541087508,0.946100917431193,0.936501337920489,0.913152787579393,0.909712722298222,0.901639344262295,0.900900900900901,0.894736842105263,0.893997445721584,0.891581416868963,0.898203592814371,0.905525791875447,0.958466453674121,0.963886405844613,0.961538461538462,0.942549371633752,0.928171641791045,0.915750915750916,0.911458333333333,0.915446071904128,0.925925925925926,0.932261915909729,0.954674220963173,0.970983415335771,0.978260869565217,0.985054347826087,0.980392156862745,0.961538461538462,0.950292397660819,0.943396226415094,0.938526513374003,0.941299532365247,0.951776649746193,0.95814627445725,0.982142857142857,0.992768472432136,0.993302737207182,0.993217054263566,0.97648304007323,0.963718820861678,0.950209884365595,0.938673341677096,0.946969696969697,0.944444444444444,0.958333333333333,0.967261904761905,0.997245711341456,1.01760769778222,1.02427921092564,1.01923419941733,1.0074198342641,0.998945560543785,0.985054347826087,0.982142857142857,0.986547085201794,0.983231707317073,0.993483613516726,1,1.015625,1.03913043478261,1.04571984435798,1.03626943005181,1.01888276947286,1.01702932828761,1.01102941176471,1.00308641975309,1.00455053543829,1.01289134438306,1.01935038009675,1.03108891752577,1.04880170458988,1.06209150326797
"Ohio",6,,,0.712565655436829,0.735519529700292,0.73916900213406,0.745712155108128,0.752792635289909,0.774031486602893,0.759109311740891,0.742580545229244,0.739781764379508,0.760286225402504,0.711067193675889,0.702702702702703,0.703308153164887,0.732510288065844,0.738636363636364,0.746607580868959,0.750423058529228,0.745989304812834,0.743006993006993,0.732954545454545,0.728455433455433,0.710900473933649,0.715203725411895,0.713273273273273,0.733514492753623,0.712719298245614,0.703033088235294,0.721084169453735,0.714285714285714,0.715746421267894,0.704397768548177,0.709779179810726,0.72481884057971,0.71046252111112,0.708695652173913,0.711382113821138,0.728155339805825,0.726495726495726,0.733544805709754,0.734597156398104,0.734545585816027,0.741525423728814,0.757080610021787,0.754429416221972,0.732703973966657,0.763995726495726,0.745781164942842,0.744047619047619,0.741973375097886,0.743053390346384,0.77370165545173,0.764759098428453,0.763574660633484,0.761054421768708,0.765008857779716,0.762655382382635,0.759976525821596,0.756410614597736,0.758426966292135,0.765110941086457,0.778270687257415,0.785669390320553,0.791855203619909,0.790513833992095,0.785115927345345,0.794735024992726,0.791791791791792,0.789432137337344,0.795970085470086,0.79656862745098,0.8,0.807424829079695,0.831842576028623,0.836614173228346,0.824780058651026,0.827129859387924,0.832177531206657,0.818239302299867,0.789473684210526,0.789473684210526,0.786988457502623,0.785207700101317,0.787815731632616,0.793650793650794,0.809334480309939,0.828912466843501,0.831232061832658,0.830957235657441,0.827073625349487,0.828534868841971,0.828514928698752,0.821280991735537,0.82139848357203,0.815217391304348,0.815217391304348,0.817647058823529,0.833333333333333,0.856643356643357,0.86110253017128,0.86734693877551,0.854847007377787,0.849514563106796,0.849436768732885,0.850091911764706,0.843253968253968,0.843212144329345,0.849929178470255,0.853776540986717,0.872093023255814,0.881511173545179
"Michigan",7,,0.849416786916787,0.859135352760736,0.859598853868195,0.855838845773217,0.862068965517241,0.858814621176208,0.867678958785249,0.856531049250535,0.8585313174946,0.857142857142857,0.849762066621346,0.833333333333333,0.838676091840649,0.841079216605877,0.856216748355745,0.861885790172643,0.864237049683059,0.865921787709497,0.870170553428472,0.857632933104631,0.799273414203533,0.792000259439974,0.795,0.79762431436726,0.801175071034884,0.81039755351682,0.816023738872404,0.819000819000819,0.815217391304348,0.818742950923971,0.818549960967994,0.817860300618921,0.817293659347074,0.814111261872456,0.807265388496468,0.806451612903226,0.808407437348424,0.815217391304348,0.815217391304348,0.817438692098093,0.820766293327269,0.824499411071849,0.830258302583026,0.832445376971991,0.833333333333333,0.827369461298033,0.829383886255924,0.831702544031311,0.827787021630616,0.82750575626057,0.83073727933541,0.846859562455893,0.848946135831382,0.848563968668407,0.846873911355245,0.846354166666667,0.85093896713615,0.847457627118644,0.843253968253968,0.842696629213483,0.847349747081246,0.856664321843701,0.860446356547459,0.861141011840689,0.865800865800866,0.875145857642941,0.873550934634143,0.869916795469233,0.872265377785024,0.87003992049149,0.872727272727273,0.878734622144112,0.874125874125874,0.884495317377732,0.89086859688196,0.897550982829259,0.890788174223358,0.9,0.906297205438066,0.892857142857143,0.909592061742007,0.901741293532338,0.892857142857143,0.901741293532338,0.8975,0.909626645676524,0.918367346938776,0.928723081589324,0.929512006196747,0.941780821917808,0.932353688737961,0.926879505664264,0.919117647058823,0.913865546218487,0.9,0.895522388059702,0.898674242424242,0.942460317460317,0.950103734439834,0.962673611111111,0.960384153661465,0.960835581795029,0.95389507154213,0.951487048737094,0.953828690556741,0.944444444444444,0.945037878787879,0.951776649746193,0.957446808510638,0.963391136801541,0.976800976800977
"Georgia",8,0.677141096734442,0.677926017117221,0.683453237410072,0.687301797040169,0.689235759172917,0.691544885177453,0.681198910081744,0.679347826086957,0.6797583081571,0.679542203147353,0.67192670064665,0.679611650485437,0.666205536941145,0.666666666666667,0.666666666666667,0.673652694610778,0.670680996794479,0.665432823811351,0.660342751145503,0.655875966977757,0.651840490797546,0.648623703551068,0.645682001614205,0.641129032258065,0.641025641025641,0.64603112388584,0.651465798045603,0.653780557134736,0.652625118442588,0.65554231227652,0.653965990033025,0.650871814200528,0.641025641025641,0.645844546106925,0.650887573964497,0.650752125572269,0.649727347531721,0.663596966413868,0.662878787878788,0.663768115942029,0.645833333333333,0.650433622414943,0.654367406744947,0.648298217179903,0.652457590256633,0.649350649350649,0.646675457478528,0.643776824034335,0.641907381934892,0.639700641482537,0.6426735218509,0.644963144963145,0.654164849542085,0.65554231227652,0.659706425032858,0.659090909090909,0.655864197530864,0.654827750705999,0.658900135425423,0.661262798634812,0.661827497865073,0.665622552858262,0.67100052849604,0.675860558560861,0.680196253345227,0.68139058906535,0.684410646387833,0.686184812442818,0.682456482664018,0.680379746835443,0.683620689655172,0.685975609756098,0.689357958848775,0.692419825072886,0.700589970501475,0.701107011070111,0.704970505479685,0.704225352112676,0.707200061421607,0.706740442655936,0.705716302046577,0.705882352941177,0.710044530374482,0.709296085569846,0.714696744523016,0.722915896218152,0.729772799034699,0.739559108527132,0.749318801089918,0.752737226277372,0.756920415224913,0.752644006710992,0.748847926267281,0.750242941604921,0.752012072434608,0.752031560374095,0.756807755941782,0.760719225449516,0.770833333333333,0.78125,0.786713286713287,0.788954635108481,0.791446208112875,0.785944206008584,0.783475783475784,0.78781512605042,0.791666666666667,0.79985119047619,0.801282051282051,0.803463552154652,0.817757009345794,0.826342820015147
"North Carolina",9,,,0.656791801868809,0.666666666666667,0.675943057027402,0.679145112288049,0.673112881882515,0.668607567003691,0.670058330207731,0.667398199378177,0.662450066577896,0.676318020321853,0.668679896462468,0.677158951790475,0.686058956750438,0.692133474836963,0.693707731832578,0.692882759503607,0.693018480492813,0.691881918819188,0.686813186813187,0.681536555142503,0.68148628986258,0.680362860192102,0.677083333333333,0.679717237629146,0.688073394495413,0.7,0.704225352112676,0.704630597506489,0.702109543572958,0.700036845983788,0.695652173913043,0.691056910569106,0.691915513474144,0.69327731092437,0.69294926763697,0.713838025626293,0.709740577581987,0.702449567723343,0.701708793814057,0.702576112412178,0.701715794104707,0.696656050955414,0.698672911787666,0.694444444444444,0.693069306930693,0.690730837789661,0.69330027261072,0.695561819327223,0.698080279232112,0.700741962077494,0.7080078125,0.707932692307692,0.705645161290323,0.701287039173034,0.696969696969697,0.695195022567923,0.694444444444444,0.695093457943925,0.698324022346369,0.702054794520548,0.709438618136953,0.715407623954526,0.717983933473029,0.717480976104253,0.717299578059072,0.712061662822029,0.709515859766277,0.710075026795284,0.710714285714286,0.714285714285714,0.716145833333333,0.722379603399433,0.733113400127621,0.73823438941864,0.73823438941864,0.739644970414201,0.743006993006993,0.73972602739726,0.736759842967899,0.73080800248139,0.730792654361473,0.730322755033459,0.743027945209153,0.75,0.760112410616895,0.772797527047913,0.777936962750716,0.775449101796407,0.775193798449612,0.770715570742716,0.767543859649123,0.766482850434694,0.767326732673267,0.767056923698022,0.771543086172345,0.77472837504099,0.796979865771812,0.809151785714286,0.810185185185185,0.80952380952381,0.813689936536718,0.812080884991478,0.808538297241048,0.810623590796437,0.817757009345794,0.817860300618921,0.825692963752665,0.832004865895711,0.845588235294118,0.859106529209622
"New Jersey",10,,1.21527777777778,1.22174329501916,1.19105521586066,1.19105521586066,1.17091286945813,1.11151603498542,1.08695652173913,1.11111111111111,1.14406779661017,1.15523465703971,1.17129297041294,1.13939423835833,1.14395991505515,1.14395991505515,1.17521367521368,1.17700341005968,1.1704834605598,1.17150890346767,1.15795724465558,1.12920895404277,1.125,1.14285714285714,1.14942528735632,1.16586290249381,1.17886178861789,1.2012012012012,1.21451346354643,1.22727272727273,1.22407345006746,1.2075579161177,1.18841764508955,1.15627826719115,1.14285714285714,1.13675213675214,1.13240418118467,1.13873782641481,1.13636363636364,1.16690240452617,1.1892883855625,1.19904076738609,1.19167702730133,1.17865329353179,1.18047465049012,1.16598079561043,1.15131578947368,1.13122171945701,1.1542902824658,1.15511551155116,1.15532734274711,1.16056859850701,1.17521367521368,1.23076923076923,1.23481383109537,1.2186262039892,1.21527777777778,1.19760479041916,1.17359241782401,1.16935483870968,1.16935483870968,1.19949494949495,1.20984281140014,1.23487288342361,1.2589928057554,1.27638687757603,1.26958400864398,1.26262626262626,1.24245651402201,1.2200956937799,1.21323529411765,1.21042830540037,1.20795107033639,1.22600960273612,1.24835742444152,1.26582278481013,1.2759692800148,1.27816291161179,1.28022759601707,1.27284874118785,1.26380491473841,1.22769782510474,1.22328955294894,1.1988354521862,1.18212530712531,1.22072796127925,1.24804992199688,1.25558313892046,1.28932584269663,1.31205673758865,1.32827324478178,1.31919296430419,1.28968253968254,1.26050420168067,1.25267619521503,1.25,1.25196232339089,1.27551020408163,1.28078630976452,1.2972972972973,1.30681818181818,1.33136094674556,1.34408602150538,1.33333333333333,1.30537974683544,1.27977827544659,1.27410468319559,1.28826929084661,1.28676470588235,1.31200504517917,1.32850241545894,1.34643377001456,1.37032658059954
