"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
"Jefferson Parish","LA","New Orleans-Metairie","22","051",127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05125493513818,1.0625,1.09375,1.15,1.11814161016289,1.10416666666667,1.06155303030303,1.03996865203762,1.02127659574468,1.01674641148325,1.05555555555556,1.06904761904762,1.0625,1.07808181315644,1.11764705882353,1.06316489361702,1.0625,1.07407407407407,1.07407407407407,1.0625,1.0625,1.0625,1.05718954248366,1.05322128851541,1.05882352941176,1.05555555555556,1.07569444444444
"Knox County","TN","Knoxville","47","093",128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.714285714285714,0.722222222222222,0.726693802521008,0.801282051282051,0.757575757575758,0.733857996323529,0.75,0.75,0.790697674418605,0.81198330026455,0.900848601266823,0.871862244897959,0.809151785714286,0.857142857142857,0.838709677419355,0.826762246117085,0.794828869047619,0.791666666666667,0.853571428571429,0.846626984126984,0.857142857142857,0.876973684210526,0.86734693877551,0.857142857142857,0.880214424951267,0.909795369760808,0.895,0.892857142857143,0.881169797284731,0.885477582846004,0.868045112781955
"Polk County","IA","Des Moines-West Des Moines","19","153",129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.855429292929293,0.85972850678733,0.871875,0.911458333333333,0.905555555555556,0.885416666666667,0.86875,0.886495315581854,0.888231426692965,0.891203703703704,0.896428571428571,0.90625,0.90625,0.88,0.88,0.863888888888889,0.860091743119266,0.885416666666667,0.844444444444444,0.844444444444444,0.888278388278388,0.852803738317757,0.794083767085821,0.852803738317757,0.871394230769231,0.888235294117647,0.890103771934939,0.894444444444444,0.904545454545455
"Clark County","WA","Portland-Vancouver-Hillsboro","53","011",130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.994444444444444,1.04477611940298,1.1,1.015,0.994444444444444,1.09061358429819,1.07168458781362,1.06989247311828,1.1553634751773,1.25887423935091,1.19333333333333,1.13970588235294,1.21980444785276,1.16666666666667,1.164833172147,1.15219260533104,1.1491127348643,1.12206572769953,1.15639327559857,1.17058823529412,1.14450127877238,1.15168539325843,1.18034055727554,1.1875,1.11797752808989,1.11200716845878,1.11607142857143,1.1,1.15,1.12662337662338,1.10149572649573,1.11764705882353,1.1875,1.18996993127148
"Seminole County","FL","Orlando-Kissimmee-Sanford","12","117",131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08333333333333,1.02150537634409,1.04166666666667,1.10934875510962,1.12826603325416,1.07692307692308,1.07596153846154,1.08695652173913,1.09416445623342,1.10721326164875,1.09399580836362,1.09382716049383,1.12943670656921,1.13986206044769,1.16228272101327
"Williamson County","TX","Austin-Round Rock","48","491",132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.985331370442579,0.995546998420221,0.980227702813888,0.982965254809915,0.984375,0.882352941176471,0.861361771944217,0.882352941176471,0.912294261644215,0.973262032085562,1.00671856557991,1.00370762711864,0.995454545454545,0.999251497005988,0.999251497005988,0.861348028953854,0.969387755102041,0.990509338965827,0.961538461538462,0.963787954206073,0.986220638468351,1.01408520557457,1.00699300699301,0.987225894210228,1.00709219858156,1.00896860986547,1.01419878296146,1.02376605936344,1.02415966386555,0.961881133834092,1.03591160220994,1.00816592800175,0.997899159663866,1.01418439716312,0.987741198418104,1.02836879432624,1.00546859081302,1.02493697478992,1.02415966386555,1.00911458333333,1.02201257861635,1.02169625246548,0.976720104189744,1,1.05635115188512,1.02781136638452,0.971606033717835,1.01550734584664,1.07353863892385,1.06904761904762,0.995833333333333,0.999251497005988,1.01683029453015,0.9716796875,0.996666666666667,0.979938271604938,0.977716915360991,0.937254901960784,1.0179403248143,1.01806374592714,1.03793843951324,1.03333333333333,1.01946334089191,0.951095177588189
"Washoe County","NV","Reno","32","031",133,,,,,,,,,,,,0.675122782872379,0.705882352941177,0.701960784313725,0.697980684811238,0.75,0.738819176319176,0.741795366795367,0.764615384615385,0.755769230769231,0.766666666666667,0.74655545112782,0.752055311890838,0.74875,0.752055311890838,0.766666666666667,0.776143790849673,0.758333333333333,0.764416582235731,0.781818181818182,0.822319097231199,0.819672131147541,0.8125,0.826086956521739,0.826237922705314,0.82437091503268,0.781818181818182,0.79890350877193,0.803571428571429,0.813226744186047,0.804398148148148,0.825,0.875,0.863636363636364,0.859375,0.863636363636364,0.841176470588235,0.840336134453782,0.866193181818182,0.858854166666667,0.857738095238095,0.83,0.846875,0.863354037267081,0.875,0.891634050880626,0.883040076627736,0.858333333333333,0.882211952774905,0.866666666666667,0.8984375,0.912878787878788,0.9375,0.904545454545455,0.924657534246575,0.924657534246575,0.8984375,0.952380952380952,0.954545454545455,0.976445578231293,0.962912087912088,0.952282112106835,0.943703680734286,0.953525641025641,0.938356164383562,0.978004733484256,1,1.02827496860095,1,1,1.02998583926136,0.991666666666667,1.02102864583333,0.987463979589964,1.08916666666667,1.07888155262105,1.12847222222222,1.20772946859903,1.17320722755505,1.16005976455294,1.13926024955437,1.19230769230769,1.2610082065575,1.23172724895398,1.27371312897629,1.3021978021978,1.3021978021978,1.28643261647907,1.26712328767123,1.25,1.34057971014493,1.36867816091954,1.41666666666667,1.36377490657779,1.37672305764411,1.35416666666667,1.36093532952616,1.41643059490085,1.3743842364532,1.41366248693835,1.45
"Monterey County","CA","Salinas","06","053",134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79702380952381,1.88571428571429,1.86878306878307,1.9427374301676,2.25925925925926,2.05,1.92307692307692,2,1.9672619047619,2.26,2.16666666666667,2.11111111111111,1.97697697697698,2.04965034965035,2.18551254089422,2.19,2.30352303523035,2.32142857142857,2.30803502247017,2.25347222222222,2.23015954008912,2.31578947368421,2.28155339805825,2.25,2.37127371273713
"Mobile County","AL","Mobile","01","097",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.770360480640854,0.814630681818182,0.81953642384106,0.851324503311258,0.731666666666667,0.7375,0.778133903133903,0.72992700729927,0.678453947368421,0.702941176470588,0.714705882352941,0.723529411764706
"Cameron County","TX","Brownsville-Harlingen","48","061",136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.791666666666667,0.865917381445332,0.818181818181818,0.823529411764706,0.796812749003984,0.791666666666667,0.791153846153846,0.80952380952381,0.822348647488192,0.807823129251701,0.818181818181818,0.806364767069967,0.736368722296338,0.75,0.731707317073171,0.760819951267427,0.756551141166526,0.762191859324885,0.757567195780276,0.791987179487179,0.795755968169761,0.799484536082474,0.8,0.789692435577722,0.769230769230769,0.780346820809249,0.807291666666667,0.807692307692308
