"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
"Hawaii",40,509000,5e+05,499000,499000,499000,499000,499000,525000,490000,480000,485000,474000,470000,455000,459000,450000,450000,450000,450000,450000,449000,437900,419900,420975,425000,429000,430000,440000,439000,439000,432800,439000,445000,439000,438000,449000,460000,474000,469000,475000,469789,460000,489000,495000,499000,495000,499000,509000,509000,515000,5e+05,509000,515000,510000,519000,522000,515000,499000,514900,519000,525000,529000,526000,530000,519000,540000,540000,545000,544000,540000,549000,540000,559000,535000,559000,569000,574900,585000,588000,585000,589000,585000,590000,595000,599000,594900,595000,599000,599900,608000,6e+05,599900,599000,599000,599000,610000,618000,610486.5,599000,605000,619000,619413,615000,625000,625000,619000,629700,638000,639000,635000,635000,629950
"Maine",41,209900,207000,2e+05,2e+05,209900,209900,209000,209000,204900,2e+05,199900,199500,198250,198000,199000,199900,199900,199900,2e+05,199900,199900,199000,199000,198900,195000,195000,199000,199900,199000,199000,199500,199000,199000,194000,195000,192000,189900,189900,189900,195950,199000,199100,199000,196350,195900,196400,195000,190000,189898.5,189500,193300,198500,199900,199900,199900,199900,199500,199000,199000,198000,195000,192700,199000,199500,2e+05,203000,209000,206000,2e+05,205000,2e+05,199900,199000,198000,199900,209900,215900,215000,219000,219000,219500,219000,216900,210000,205000,209900,216000,224900,229000,229949.5,230000,229900,229900,229900,228000,225000,224900,224900,229900,239000,248250,244900,239900,239900,239900,239900,239900,239900,239900,239000,240000,249000
"New Hampshire",42,249900,249002,249000,249000,249900,249000,247000,244900,239999,239900,239900,235900,229900,230000,230000,234900,239000,238000,239000,235000,230000,229900,227900,224000,219900,219900,225000,225000,229900,229000,229000,229000,225000,224900,224900,220000,223500,225000,229000,230800,237900,239000,235000,234900,234900,234500,229900,229000,225000,224900,229900,239000,239900,245000,244900,240000,239900,239900,239900,239850,239000,239000,239900,248900,249900,249900,249900,248900,248500,245000,245000,244900,241900,244900,249900,255000,259900,263900,264900,261999.5,264000,263900,260000,260000,264900,269000,269900,275000,279000,279900,279900,279900,279900,279900,279900,279900,279900,279900,289900,299000,299000,299000,299000,294900,294900,294000,297500,295500,299000,299000,3e+05,309000
"Rhode Island",43,279000,269900,269900,269900,269900,268900,269000,269000,259900,250000,249900,245000,239900,239900,239900,239900,239900,239900,239900,239500,238000,229900,229000,224900,227000,224900,229900,235000,239900,239900,239900,239900,239900,239900,239900,239000,235900,239000,239900,249900,249900,254900,249900,249900,250000,249900,249900,249000,247900,249900,249900,255000,259900,259900,267500,259900,259000,250000,249900,249000,249000,249900,249900,259000,260604.5,269500,270000,269900,269900,269500,269000,264900,259900,259900,269000,269900,279900,279900,279900,279000,279000,277900,274900,269900,269000,275000,279900,294000,299900,299900,299500,299000,299000,289900,289900,285900,284900,289900,299000,3e+05,3e+05,309000,309900,309000,304450,299900,299700,299000,296000,299900,310000,319900
"Montana",44,269900,264900,259900,259000,259900,259900,259900,259900,259000,259000,250000,250000,249900,249000,249000,249000,249000,249500,249000,249000,245000,245000,240000,239900,239000,235000,239000,239800,239900,239900,244900,239900,239900,235450,233500,226000,225000,237950,240000,259000,267900,269900,269900,269900,275000,274900,269900,274900,275000,270000,269900,269000,273950,274100,274500,269900,274000,271750,275000,275000,279900,279900,275000,284000,289900,294900,297750,295000,295000,297160,295000,295000,289500,289000,289000,289000,293000,295000,295000,295600,298000,295000,295000,295000,293900,290000,295000,299000,299500,3e+05,307500,301225,299900,299500,3e+05,304000,3e+05,312900,315000,320000,320000,325000,325000,325000,320000,321450,324900,325000,322000,325000,325000,329000
"Delaware",45,239900,239900,239900,239900,240000,239900,239900,239900,239900,239900,239000,234900,229900,229900,229990,230000,233000,234000,232900,231995,229900,229000,225397.5,224900,219985,222000,225000,229900,229000,229900,230000,235000,235000,233900,234900,232500,240000,239900,241990,245000,249900,242900,245000,247990,249900,249900,245000,245000,245000,249900,249900,254900,259900,259900,257900,259900,261997.5,259900,259500,257875,258945,259000,259900,260000,260000,262500,260000,259900,269900,269900,268500,265000,266450,266000,269000,269990,270000,270400,275000,277800,274900,269990,269900,269000,264900,269000,269900,274900,274900,275900,277990,279900,279900,276990,276900,275000,276000,279700,282000,284900,286000,287273,287995,285000,289500,288945,287000,284900,284000,284900,289000,294990
"South Dakota",46,174900,172900,169900,167500,169900,169900,172500,170000,168750,165000,165000,164700,160950,162000,159500,159900,165500,165900,165600,164950,165000,163900,160000,159999,160000,160000,164900,159900,160000,162500,162900,159900,159900,159000,159000,159000,157900,159900,162500,165000,167900,169900,169900,169900,169900,169900,169000,167500,169500,169000,171900,172500,174900,175000,177900,177000,178500,175000,172900,169900,169800,169900,175500,179500,188787,189900,199000,197500,194900,189900,189900,189900,190000,190000,194900,199900,204000,205900,204900,199999,199900,199999.5,202900,200750,200500,205125,209000,209900,210000,212500,214900,212900,214900,215000,215000,215900,218000,223825,226500,229900,229900,229500,225000,224900,219900,223800,218900,217900,219000,219500,223500,225000
"Alaska",47,250000,250000,255000,256450,264900,265000,259900,259900,259000,254900,249900,249000,245000,245000,249900,249900,254900,250000,250000,249900,249900,244900,239900,238000,239650,239500,239900,242000,245000,244500,242000,240000,239900,235000,235400,235000,236800,239500,244900,249000,249500,244000,249000,249000,248000,246950,241000,240000,239900,248000,249000,250000,250000,256250,250000,250000,249000,249000,243000,242155,248250,249900,259000,259900,260200,260000,264900,264900,265000,265000,265000,264500,265000,272000,275000,279900,279000,279900,279000,278900,278950,275000,273400,269900,265000,267239,269900,275000,278900,275000,275000,275000,275000,275000,272250,269400,269000,274500,275000,285000,287500,285000,287000,280000,279000,279000,279000,275000,279900,280000,284900,290000
"North Dakota",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239500,239900,238000,229900,229900,229000,225000,225000,225000,224900,225000,225000,229000,234900,233900,234107,232000,229000,225000,224000,223000,224900,221000,224000,225000,225000
"Vermont",49,249900,249900,249900,249000,249900,249900,249900,249000,247900,247950,249000,245000,244950,239000,239000,239000,239900,240000,245000,245000,245000,244900,239900,239900,239500,239000,239000,236000,238000,239000,238950,234900,229900,229900,229000,229000,229900,234900,229900,235000,233950,233300,233950,234900,229900,230000,229900,229650,230000,230000,236500,235000,239000,239000,235000,230000,229900,229000,229500,229250,229000,229000,229000,229000,231500,234900,230000,232200,229900,230000,230000,232500,232250,232000,235000,238600,239000,239600,239900,239000,238000,239000,239000,239000,239000,239000,239000,239900,245000,246950,247000,246250,249000,249000,249900,249900,249900,255000,250000,254000,255000,259000,269000,269000,269250,269000,271900,269900,275000,275000,274900,275000
"District of Columbia",50,329501,339400,349900,360750,360000,359000,350000,349900,349500,352975,350000,349000,334927.5,339000,348750,349900,359000,369000,369000,359900,369527.5,375000,374900,375000,395000,399900,399900,408500,409000,419900,410000,399000,399900,414990,415000,399900,399900,419000,419949.5,429000,450000,469000,459000,440000,450000,469000,469000,454990,446000,445000,449000,464277.5,452450,449900,449000,435000,450000,460000,449900,435000,435000,439250,459000,479000,499000,495000,465000,475000,494990,499000,489000,489000,495000,5e+05,519500,549900,549900,560000,569000,549900,549000,550000,549000,549000,549000,549000,549000,550000,569000,569000,550000,529900,550000,562450,558500,545000,530000,549900,565000,585000,595000,599000,585000,577250,589000,589900,584900,574900,575000,584900,589900,599900
"Wyoming",51,225000,217000,217000,213450,214450,210000,213450,212000,212500,208950,209900,202000,204450,199900,205000,206500,214900,214500,221700,224900,221900,219500,220000,219900,225000,214900,214900,219000,219000,219500,220000,224500,219500,215000,214900,215000,215000,217250,215900,219000,219900,219900,220525,220000,225000,220000,219000,219000,219000,224900,225000,227900,229900,235000,234900,237500,243000,237900,239000,239000,238000,233550,233450,230000,234900,236500,240000,240000,242850,242900,244000,239900,235000,235000,235540,239000,239900,244900,245000,242000,244900,239900,239000,238000,235000,234500,239000,239000,239900,240000,244000,239900,239500,238900,239000,238750,238000,238950,240000,249000,249900,250000,250000,250000,249900,249500,249000,249900,246750,245000,246418.5,251500
